time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_U_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;_LOAD___2_EC_load_UPu;_LOAD___2_EC_transformer_U1Pu;_LOAD___2_EC_transformer_U2Pu;_LOAD___2_EC_transformer_tap;_LOAD___3_EC_load_PPu;_LOAD___3_EC_load_QPu;_LOAD___3_EC_load_UPu;_LOAD___3_EC_transformer_U1Pu;_LOAD___3_EC_transformer_U2Pu;_LOAD___3_EC_transformer_tap;TAP_CHANGER_LOAD_2_tapChanger_valueMin;TAP_CHANGER_LOAD_2_tapChanger_valueMax;TAP_CHANGER_LOAD_3_tapChanger_valueMin;TAP_CHANGER_LOAD_3_tapChanger_valueMax;TAP_CHANGER_LOCK_tapChangerLock_locked;TAP_CHANGER_LOCK_tapChangerLock_lockedT;TAP_CHANGER_LOCK_tapChangerLock_lockedD;TAP_CHANGER_LOCK_tapChangerLock_UMin;
20.1924;1.04507;1.01632;67.2112;0.974076;0.994379;0.997985;1.06014;1.04698;1.0832;1.04145;1.03742;1.0452;1.04512;1.04005;1.02309;1.00006;1.00008;1.00008;0.999973;1;225.824;34.972;-7.27711;-0.0623277;-0.143716;11.3506;87.1027;84.9607;19.5768;22.2717;0.18503;0.76672;0.900474;1.01632;0.900474;7;0.820998;0.795217;0.911549;0.974076;0.911549;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.1944;1.045;1.01625;67.2038;0.973969;0.994318;0.997929;1.06015;1.04695;1.08319;1.04142;1.03741;1.0452;1.04513;1.04005;1.02308;1.00006;1.00008;1.00008;0.999973;1;225.783;34.9952;-7.2713;-0.0676358;-0.14878;11.3556;87.0791;84.8897;19.6196;22.2827;0.185011;0.766592;0.900414;1.01625;0.900414;7;0.820866;0.795004;0.911452;0.973969;0.911452;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.1985;1.04487;1.01611;67.1892;0.973756;0.994195;0.997816;1.06017;1.04689;1.08316;1.04137;1.03737;1.04519;1.04514;1.04006;1.02305;1.00006;1.00008;1.00008;0.999973;1;225.702;35.0409;-7.25948;-0.07873;-0.159077;11.3662;87.032;84.7492;19.7041;22.3048;0.184974;0.766337;0.900295;1.01611;0.900295;7;0.820605;0.794582;0.911258;0.973756;0.911258;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.2067;1.0446;1.01583;67.1603;0.973337;0.993952;0.997592;1.0602;1.04677;1.08311;1.04127;1.03729;1.04516;1.04516;1.04007;1.023;1.00007;1.00008;1.00008;0.999974;1.00001;225.546;35.1294;-7.23508;-0.102542;-0.180344;11.3883;86.9379;84.4745;19.8689;22.3489;0.184901;0.765833;0.900058;1.01583;0.900058;7;0.820091;0.793753;0.910877;0.973337;0.910877;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.2231;1.04408;1.01529;67.1044;0.972527;0.993475;0.997151;1.06025;1.04653;1.08302;1.04107;1.03713;1.0451;1.04519;1.04008;1.02289;1.00007;1.00009;1.00009;0.999977;1.00001;225.257;35.293;-7.18371;-0.154931;-0.22549;11.435;86.7511;83.9479;20.1851;22.4367;0.184759;0.764848;0.899594;1.01529;0.899594;7;0.819096;0.792148;0.91014;0.972527;0.91014;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.2559;1.04309;1.01425;66.9997;0.97101;0.992566;0.996307;1.06031;1.04606;1.08284;1.04067;1.03682;1.04498;1.04522;1.04008;1.02267;1.00009;1.0001;1.0001;0.999986;1.00001;224.776;35.5567;-7.07359;-0.269844;-0.324852;11.5282;86.3906;82.9769;20.7768;22.6073;0.184487;0.762972;0.898711;1.01425;0.898711;7;0.817233;0.789148;0.90876;0.97101;0.90876;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.3214;1.04132;1.01237;66.816;0.968348;0.990937;0.99479;1.06044;1.04523;1.08253;1.03997;1.03627;1.04477;1.04528;1.0401;1.02229;1.00013;1.00011;1.00012;1.00002;1.00003;224.2;35.8017;-6.84542;-0.498685;-0.544702;11.6784;85.7502;81.313;21.8447;22.9199;0.183996;0.759591;0.897116;1.01237;0.897116;7;0.81397;0.783903;0.906339;0.968348;0.906339;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.3267;1.04119;1.01223;66.8026;0.968153;0.990817;0.994678;1.06045;1.04517;1.08251;1.03992;1.03623;1.04475;1.04529;1.0401;1.02226;1.00013;1.00012;1.00013;1.00002;1.00004;224.171;35.8073;-6.82879;-0.514531;-0.561705;11.6877;85.7038;81.1925;21.9248;22.9432;0.183959;0.75934;0.896998;1.01223;0.896998;7;0.81373;0.783519;0.906162;0.968153;0.906162;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.3267;1.04119;1.01223;66.8026;0.968153;0.990817;0.994678;1.06045;1.04517;1.08251;1.03992;1.03623;1.04475;1.04529;1.0401;1.02226;1.00013;1.00012;1.00013;1.00002;1.00004;224.171;35.8072;-6.82879;-0.514535;-0.561697;11.6877;85.7039;81.1925;21.9248;22.9432;0.183959;0.75934;0.896998;1.01223;0.896998;7;0.81373;0.783519;0.906162;0.968153;0.906162;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.3267;1.04119;1.01223;66.8026;0.968153;0.990817;0.994678;1.06045;1.04517;1.08251;1.03992;1.03623;1.04475;1.04529;1.0401;1.02226;1.00013;1.00012;1.00013;1.00002;1.00004;224.171;35.8072;-6.82878;-0.514538;-0.5617;11.6877;85.7039;81.1925;21.9248;22.9432;0.183959;0.75934;0.896998;1.01223;0.896998;7;0.81373;0.783519;0.906162;0.968153;0.906162;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.3267;1.04119;1.01223;66.8025;0.968153;0.990817;0.994678;1.06045;1.04517;1.08251;1.03992;1.03623;1.04475;1.04529;1.0401;1.02226;1.00013;1.00012;1.00013;1.00002;1.00004;224.171;35.8072;-6.82878;-0.514546;-0.561703;11.6877;85.7039;81.1925;21.9249;22.9432;0.183959;0.75934;0.896997;1.01223;0.896997;7;0.81373;0.783519;0.906161;0.968153;0.906161;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.3267;1.04119;1.01223;66.8025;0.968153;0.990817;0.994678;1.06045;1.04517;1.08251;1.03992;1.03623;1.04475;1.04529;1.0401;1.02226;1.00013;1.00012;1.00013;1.00002;1.00004;224.171;35.8072;-6.82876;-0.51456;-0.561722;11.6877;85.7038;81.1924;21.9249;22.9432;0.183959;0.75934;0.896997;1.01223;0.896997;7;0.81373;0.783518;0.906161;0.968153;0.906161;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.3267;1.04119;1.01223;66.8025;0.968152;0.990817;0.994678;1.06045;1.04517;1.08251;1.03992;1.03623;1.04475;1.04529;1.0401;1.02226;1.00013;1.00012;1.00013;1.00002;1.00004;224.171;35.8072;-6.82873;-0.514588;-0.561751;11.6877;85.7037;81.1922;21.925;22.9432;0.183959;0.759339;0.896997;1.01223;0.896997;7;0.81373;0.783518;0.906161;0.968152;0.906161;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.3267;1.04119;1.01223;66.8025;0.968152;0.990817;0.994677;1.06045;1.04517;1.08251;1.03992;1.03623;1.04475;1.04529;1.0401;1.02226;1.00013;1.00012;1.00013;1.00002;1.00004;224.171;35.8072;-6.82867;-0.514645;-0.561809;11.6878;85.7036;81.1918;21.9253;22.9433;0.183959;0.759339;0.896997;1.01223;0.896997;7;0.813729;0.783517;0.906161;0.968152;0.906161;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.3267;1.04119;1.01223;66.8024;0.968151;0.990816;0.994677;1.06045;1.04517;1.08251;1.03992;1.03623;1.04475;1.04529;1.0401;1.02226;1.00013;1.00012;1.00013;1.00002;1.00004;224.171;35.8072;-6.82856;-0.514759;-0.561925;11.6878;85.7033;81.1911;21.9258;22.9434;0.183959;0.759337;0.896996;1.01223;0.896996;7;0.813728;0.783514;0.906159;0.968151;0.906159;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.3268;1.04119;1.01223;66.8022;0.968148;0.990814;0.994675;1.06045;1.04517;1.08251;1.03992;1.03623;1.04475;1.04529;1.0401;1.02226;1.00013;1.00012;1.00013;1.00002;1.00004;224.17;35.8073;-6.82833;-0.514986;-0.562157;11.6879;85.7027;81.1897;21.9267;22.9437;0.183958;0.759334;0.896995;1.01223;0.896995;7;0.813725;0.78351;0.906157;0.968148;0.906157;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.3269;1.04119;1.01223;66.8019;0.968144;0.990811;0.994673;1.06045;1.04517;1.0825;1.03992;1.03623;1.04475;1.04529;1.0401;1.02226;1.00013;1.00012;1.00013;1.00002;1.00004;224.17;35.8073;-6.82787;-0.51544;-0.56262;11.6882;85.7016;81.1869;21.9286;22.9443;0.183957;0.759328;0.896992;1.01223;0.896992;7;0.813719;0.783501;0.906153;0.968144;0.906153;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.3272;1.04118;1.01222;66.8013;0.968134;0.990806;0.994667;1.06045;1.04517;1.0825;1.03992;1.03623;1.04475;1.04529;1.0401;1.02226;1.00013;1.00012;1.00013;1.00002;1.00004;224.169;35.8075;-6.82695;-0.516347;-0.563547;11.6887;85.6993;81.1813;21.9324;22.9454;0.183956;0.759316;0.896986;1.01222;0.896986;7;0.813708;0.783482;0.906145;0.968134;0.906145;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.3277;1.04117;1.01221;66.8;0.968116;0.990794;0.994656;1.06045;1.04516;1.0825;1.03991;1.03622;1.04475;1.04529;1.0401;1.02226;1.00013;1.00012;1.00013;1.00002;1.00004;224.167;35.8077;-6.8251;-0.51816;-0.565402;11.6897;85.6948;81.17;21.94;22.9477;0.183952;0.759292;0.896975;1.01221;0.896975;7;0.813685;0.783446;0.906128;0.968116;0.906128;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.3287;1.04114;1.01218;66.7975;0.968079;0.990771;0.994635;1.06046;1.04515;1.0825;1.0399;1.03622;1.04475;1.04529;1.0401;1.02225;1.00013;1.00012;1.00013;1.00002;1.00004;224.162;35.8081;-6.82142;-0.521773;-0.569112;11.6916;85.6857;81.1475;21.9552;22.9522;0.183945;0.759244;0.896952;1.01218;0.896952;7;0.81364;0.783374;0.906094;0.968079;0.906094;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.3307;1.0411;1.01213;66.7924;0.968006;0.990725;0.994592;1.06046;1.04513;1.08249;1.03988;1.0362;1.04474;1.0453;1.0401;1.02224;1.00013;1.00012;1.00013;1.00002;1.00004;224.154;35.8085;-6.81408;-0.528955;-0.576539;11.6955;85.6677;81.1028;21.9854;22.9613;0.183931;0.759148;0.896907;1.01213;0.896907;7;0.81355;0.783229;0.906028;0.968006;0.906028;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.3348;1.041;1.01202;66.7824;0.96786;0.990634;0.994507;1.06047;1.04508;1.08247;1.03984;1.03617;1.04473;1.0453;1.0401;1.02222;1.00014;1.00012;1.00013;1.00002;1.00004;224.14;35.8082;-6.79945;-0.543138;-0.591409;11.7028;85.6322;81.0142;22.0457;22.9792;0.183904;0.758957;0.896817;1.01202;0.896817;7;0.813372;0.782943;0.905895;0.96786;0.905895;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.343;1.0408;1.01181;66.7626;0.967574;0.990454;0.994339;1.06048;1.04499;1.08244;1.03977;1.03611;1.04471;1.04531;1.04011;1.02218;1.00014;1.00012;1.00013;1.00003;1.00004;224.116;35.8027;-6.77047;-0.570749;-0.621182;11.7165;85.5628;80.8404;22.1652;23.0145;0.183849;0.758582;0.896639;1.01181;0.896639;7;0.813021;0.782381;0.905635;0.967574;0.905635;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.3594;1.04043;1.0114;66.7245;0.967022;0.990108;0.994015;1.06052;1.04482;1.08238;1.03962;1.036;1.04467;1.04533;1.04012;1.0221;1.00015;1.00012;1.00014;1.00004;1.00005;224.091;35.7728;-6.714;-0.622713;-0.680565;11.7395;85.4307;80.5061;22.3997;23.0829;0.183743;0.757853;0.896294;1.0114;0.896294;7;0.812345;0.781297;0.905133;0.967022;0.905133;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.3922;1.03972;1.01064;66.6534;0.965991;0.98946;0.993411;1.06061;1.0445;1.08228;1.03936;1.0358;1.04461;1.0454;1.04016;1.02197;1.00017;1.00013;1.00015;1.00007;1.00007;224.124;35.6419;-6.60948;-0.711579;-0.796439;11.7698;85.1917;79.8879;22.8497;23.2114;0.183543;0.756477;0.895643;1.01064;0.895643;7;0.811082;0.779274;0.904194;0.965991;0.904194;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.4577;1.03847;1.00927;66.5288;0.964186;0.988331;0.992358;1.06083;1.04396;1.08211;1.03891;1.03547;1.04455;1.04557;1.04028;1.02178;1.0002;1.00015;1.00017;1.00013;1.00011;224.442;35.1466;-6.45077;-0.818681;-1.00012;11.7785;84.7982;78.8308;23.6696;23.4379;0.183185;0.754021;0.894479;1.00927;0.894479;7;0.808873;0.77574;0.902552;0.964186;0.902552;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.5888;1.03649;1.00708;66.3353;0.961381;0.986628;0.990777;1.06136;1.04319;1.08191;1.03831;1.03507;1.0446;1.04601;1.04065;1.0216;1.00026;1.00019;1.00022;1.00025;1.00021;225.527;33.7127;-6.39371;-0.775864;-1.21001;11.6703;84.2266;77.2771;25.0039;23.7846;0.182613;0.750102;0.892616;1.00708;0.892616;7;0.805445;0.770267;0.9;0.961381;0.9;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
20.8509;1.03397;1.00429;66.0925;0.957862;0.984682;0.988979;1.06236;1.04243;1.0818;1.03777;1.0348;1.04496;1.04689;1.04142;1.02163;1.00035;1.00031;1.00031;1.0004;1.00039;227.037;31.5902;-6.96968;-0.362085;-0.940719;11.3795;83.404;75.5163;26.7502;24.176;0.181888;0.745142;0.890251;1.00429;0.890251;7;0.801149;0.763433;0.896797;0.957862;0.896797;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
21.1131;1.03278;1.00303;65.9787;0.956213;0.98393;0.988286;1.06308;1.04224;1.08182;1.03772;1.03489;1.04535;1.04754;1.04201;1.02186;1.00043;1.00042;1.00042;1.00046;1.00049;226.909;31.3372;-7.69016;-0.091697;-0.339235;11.229;82.7719;74.767;27.6454;24.313;0.18156;0.742902;0.88918;1.00303;0.88918;7;0.799138;0.760237;0.895297;0.956213;0.895297;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
21.3752;1.0323;1.00261;65.9357;0.955589;0.983667;0.988045;1.06346;1.04221;1.08185;1.03778;1.03501;1.0456;1.0479;1.04235;1.02204;1.0005;1.00053;1.00053;1.00051;1.00054;225.702;32.2802;-7.74785;-0.167677;-0.0819675;11.2775;82.2887;74.3577;28.0842;24.3518;0.181448;0.742141;0.888817;1.00261;0.888817;7;0.798377;0.75903;0.894728;0.955589;0.894728;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
21.8995;1.03204;1.0024;65.9206;0.955372;0.983515;0.987919;1.06384;1.04223;1.08194;1.03787;1.03515;1.04586;1.04825;1.04269;1.02223;1.00068;1.00069;1.00072;1.00068;1.00067;224.109;32.7313;-6.34444;-0.336155;-0.353114;11.4323;81.8464;73.7013;28.4499;24.3885;0.181394;0.741776;0.88864;1.0024;0.88864;7;0.798114;0.758618;0.894531;0.955372;0.894531;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
22.4238;1.03228;1.00264;65.9521;0.955827;0.983758;0.988153;1.06389;1.04238;1.08202;1.03799;1.03526;1.04594;1.0483;1.04274;1.02233;1.00084;1.00084;1.00086;1.00085;1.00085;223.83;31.8176;-5.09835;-0.291244;-0.465777;11.4982;81.8688;73.52;28.3258;24.3534;0.181457;0.742203;0.888845;1.00264;0.888845;7;0.798669;0.759497;0.894945;0.955827;0.894945;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
23.4724;1.03251;1.00286;65.9773;0.956193;0.98401;0.988392;1.06391;1.04252;1.08208;1.03813;1.03537;1.04601;1.04833;1.04278;1.02242;1.00108;1.00109;1.0011;1.00109;1.0011;223.387;31.173;-4.23105;-0.220369;-0.334699;11.5863;81.8231;73.3871;28.1881;24.301;0.181514;0.742591;0.88903;1.00286;0.88903;7;0.799115;0.760205;0.895279;0.956193;0.895279;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
25.5695;1.03272;1.00307;66.0038;0.956576;0.984264;0.988634;1.06394;1.04266;1.08213;1.03827;1.03549;1.04609;1.04837;1.04283;1.02252;1.00142;1.00142;1.00143;1.00143;1.00143;222.535;30.5364;-2.97133;-0.161487;-0.226457;11.7238;81.7026;73.1199;28.0599;24.244;0.18157;0.742974;0.889214;1.00307;0.889214;7;0.799582;0.760946;0.895627;0.956576;0.895627;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
29.7638;1.0329;1.00327;66.0302;0.95696;0.984509;0.988867;1.06399;1.04281;1.08218;1.03841;1.03562;1.04617;1.04842;1.04289;1.02262;1.00178;1.00178;1.00178;1.00178;1.00178;221.597;29.8305;-1.56627;-0.101419;-0.123429;11.8583;81.5669;72.8112;27.9438;24.188;0.181621;0.743324;0.889381;1.00327;0.889381;7;0.80005;0.761687;0.895976;0.95696;0.895976;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
33.9581;1.03299;1.00337;66.0439;0.957158;0.984633;0.988985;1.06401;1.04288;1.0822;1.03848;1.03568;1.04621;1.04845;1.04292;1.02267;1.00196;1.00196;1.00197;1.00197;1.00197;221.105;29.4575;-0.827905;-0.0695845;-0.0687649;11.9246;81.4962;72.6498;27.8858;24.1594;0.181647;0.743498;0.889465;1.00337;0.889465;7;0.80029;0.762068;0.896156;0.957157;0.896156;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
42.3467;1.03305;1.00344;66.0534;0.957295;0.98472;0.989067;1.06403;1.04293;1.08222;1.03853;1.03572;1.04624;1.04847;1.04294;1.02271;1.0021;1.0021;1.0021;1.0021;1.0021;220.755;29.1917;-0.302231;-0.0468196;-0.0296534;11.97;81.4467;72.5352;27.8455;24.1394;0.181664;0.743618;0.889522;1.00344;0.889522;7;0.800459;0.762336;0.896282;0.957295;0.896282;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
50.7354;1.03307;1.00346;66.0568;0.957345;0.984751;0.989096;1.06403;1.04295;1.08222;1.03855;1.03574;1.04626;1.04847;1.04294;1.02272;1.00214;1.00214;1.00215;1.00214;1.00214;220.63;29.0969;-0.11491;-0.0386975;-0.0157002;11.9856;81.429;72.4944;27.8312;24.1322;0.18167;0.74366;0.889542;1.00346;0.889542;7;0.800519;0.762432;0.896327;0.957345;0.896327;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
60.7354;1.03308;1.00347;66.0581;0.957363;0.984762;0.989106;1.06403;1.04295;1.08223;1.03856;1.03574;1.04626;1.04848;1.04295;1.02273;1.00216;1.00216;1.00216;1.00216;1.00216;220.583;29.061;-0.0438534;-0.0356153;-0.0104042;11.9916;81.4226;72.4791;27.826;24.1296;0.181673;0.743675;0.889549;1.00347;0.889549;7;0.800541;0.762467;0.896343;0.957363;0.896343;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
70.7354;1.03308;1.00347;66.0584;0.957369;0.984765;0.98911;1.06404;1.04295;1.08223;1.03856;1.03575;1.04626;1.04848;1.04295;1.02273;1.00217;1.00217;1.00217;1.00217;1.00217;220.568;29.0502;-0.0226495;-0.0346951;-0.0088234;11.9933;81.4205;72.4744;27.8244;24.1288;0.181673;0.74368;0.889552;1.00347;0.889552;7;0.800548;0.762478;0.896348;0.957369;0.896348;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
80;1.03308;1.00347;66.0586;0.95737;0.984767;0.989111;1.06404;1.04295;1.08223;1.03856;1.03575;1.04626;1.04848;1.04295;1.02273;1.00217;1.00217;1.00217;1.00217;1.00217;220.564;29.0467;-0.0155718;-0.0343882;-0.00829594;11.994;81.4199;72.4729;27.8239;24.1286;0.181674;0.743682;0.889552;1.00347;0.889552;8;0.80055;0.762482;0.89635;0.95737;0.89635;10;0.99;1.01;0.99;1.01;-1;-1;-1;0;
80;1.03308;1.00347;66.0586;0.95737;0.984767;0.989111;1.06404;1.04295;1.08223;1.03856;1.03575;1.04626;1.04848;1.04295;1.02273;1.00217;1.00217;1.00217;1.00217;1.00217;220.564;29.0467;-0.0155535;-0.0343848;-0.00829413;11.9941;81.4201;72.473;27.8239;24.1286;0.181674;0.743685;0.889554;1.00347;0.889554;8;0.80055;0.762482;0.89635;0.95737;0.89635;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
80;1.03291;1.00298;66.02;0.956811;0.984397;0.988771;1.06386;1.04272;1.08212;1.03832;1.03552;1.04606;1.0483;1.04277;1.02252;1.00217;1.00217;1.00217;1.00217;1.00217;220.683;29.2169;0.94907;0.00854425;0.0191526;12.5832;82.767;74.3645;27.9125;24.2034;0.184243;0.761291;0.897919;1.00298;0.897919;8;0.811558;0.780036;0.904548;0.956811;0.904548;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
80;1.03291;1.00297;66.0193;0.956802;0.984393;0.988768;1.06386;1.04272;1.08212;1.03832;1.03552;1.04606;1.0483;1.04277;1.02252;1.00217;1.00217;1.00217;1.00217;1.00217;220.683;29.2169;0.952033;0.00880497;0.0192892;12.5883;82.7772;74.3933;27.9135;24.2043;0.184245;0.76139;0.897908;1.00297;0.897908;8;0.811595;0.780336;0.904519;0.956802;0.904519;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
80;1.03291;1.00297;66.0197;0.956807;0.984394;0.988768;1.06386;1.04272;1.08212;1.03832;1.03552;1.04606;1.0483;1.04277;1.02252;1.00217;1.00217;1.00217;1.00217;1.00217;220.684;29.2182;0.957338;0.00891359;0.0193898;12.5887;82.7796;74.3785;27.9133;24.2041;0.184266;0.761463;0.89799;1.00297;0.89799;8;0.81165;0.78016;0.904622;0.956807;0.904622;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
80;1.03291;1.00298;66.02;0.956811;0.984397;0.988771;1.06386;1.04272;1.08212;1.03832;1.03552;1.04606;1.0483;1.04277;1.02252;1.00217;1.00217;1.00217;1.00217;1.00217;220.683;29.2169;0.949063;0.00854107;0.0191543;12.5832;82.767;74.3644;27.9126;24.2034;0.184243;0.761291;0.897919;1.00298;0.897919;8;0.811558;0.780035;0.904548;0.956811;0.904548;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
80;1.03291;1.00298;66.02;0.956811;0.984397;0.988771;1.06386;1.04272;1.08212;1.03832;1.03552;1.04606;1.0483;1.04277;1.02252;1.00217;1.00217;1.00217;1.00217;1.00217;220.683;29.2169;0.949056;0.00853751;0.0191563;12.5832;82.7669;74.3644;27.9126;24.2034;0.184243;0.761291;0.897919;1.00298;0.897919;8;0.811558;0.780035;0.904548;0.956811;0.904548;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
80;1.03291;1.00298;66.02;0.956811;0.984397;0.988771;1.06386;1.04272;1.08212;1.03832;1.03552;1.04606;1.0483;1.04277;1.02252;1.00217;1.00217;1.00217;1.00217;1.00217;220.683;29.2169;0.949043;0.00853038;0.0191603;12.5832;82.7669;74.3644;27.9126;24.2034;0.184243;0.761291;0.897919;1.00298;0.897919;8;0.811558;0.780035;0.904548;0.956811;0.904548;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
80.0001;1.03291;1.00298;66.02;0.956811;0.984397;0.988771;1.06386;1.04272;1.08212;1.03832;1.03552;1.04606;1.0483;1.04277;1.02252;1.00217;1.00217;1.00217;1.00217;1.00217;220.683;29.2169;0.949016;0.00851616;0.0191682;12.5833;82.7669;74.3643;27.9126;24.2034;0.184243;0.761291;0.897918;1.00298;0.897918;8;0.811558;0.780035;0.904548;0.956811;0.904548;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
80.0001;1.03291;1.00298;66.0199;0.956811;0.984397;0.988771;1.06386;1.04272;1.08212;1.03832;1.03552;1.04606;1.0483;1.04277;1.02252;1.00217;1.00217;1.00217;1.00217;1.00217;220.683;29.2169;0.948963;0.00848781;0.0191841;12.5834;82.7668;74.3642;27.9126;24.2035;0.184243;0.76129;0.897918;1.00298;0.897918;8;0.811557;0.780034;0.904548;0.956811;0.904548;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
80.0003;1.03291;1.00298;66.0199;0.95681;0.984397;0.988771;1.06386;1.04272;1.08212;1.03832;1.03552;1.04606;1.0483;1.04277;1.02252;1.00217;1.00217;1.00217;1.00217;1.00217;220.683;29.2169;0.948855;0.00843145;0.0192158;12.5837;82.7665;74.364;27.9126;24.2035;0.184242;0.76129;0.897918;1.00298;0.897918;8;0.811557;0.780034;0.904547;0.95681;0.904547;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
80.0005;1.03291;1.00297;66.0198;0.956809;0.984396;0.98877;1.06386;1.04272;1.08212;1.03832;1.03552;1.04606;1.0483;1.04277;1.02252;1.00217;1.00217;1.00217;1.00217;1.00217;220.683;29.2169;0.94864;0.00832015;0.0192789;12.5841;82.7661;74.3635;27.9126;24.2037;0.184242;0.761289;0.897917;1.00297;0.897917;8;0.811556;0.780032;0.904546;0.956809;0.904546;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
80.001;1.03291;1.00297;66.0197;0.956807;0.984395;0.988769;1.06386;1.04272;1.08212;1.03832;1.03552;1.04606;1.0483;1.04277;1.02252;1.00217;1.00217;1.00217;1.00217;1.00217;220.683;29.217;0.948209;0.00810305;0.0194039;12.5851;82.7652;74.3627;27.9127;24.2039;0.184242;0.761286;0.897916;1.00297;0.897916;8;0.811553;0.780028;0.904544;0.956807;0.904544;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
80.002;1.0329;1.00297;66.0194;0.956804;0.984392;0.988767;1.06386;1.04272;1.08212;1.03832;1.03552;1.04606;1.0483;1.04277;1.02252;1.00217;1.00217;1.00217;1.00217;1.00217;220.683;29.2171;0.947343;0.00768989;0.0196496;12.5869;82.7635;74.3609;27.913;24.2044;0.184241;0.761281;0.897914;1.00297;0.897914;8;0.811549;0.78002;0.904541;0.956804;0.904541;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
