time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_U_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;_LOAD___2_EC_load_UPu;_LOAD___2_EC_transformer_U1Pu;_LOAD___2_EC_transformer_U2Pu;_LOAD___2_EC_transformer_tap;_LOAD___3_EC_load_PPu;_LOAD___3_EC_load_QPu;_LOAD___3_EC_load_UPu;_LOAD___3_EC_transformer_U1Pu;_LOAD___3_EC_transformer_U2Pu;_LOAD___3_EC_transformer_tap;TAP_CHANGER_LOAD_2_tapChanger_valueMin;TAP_CHANGER_LOAD_2_tapChanger_valueMax;TAP_CHANGER_LOAD_3_tapChanger_valueMin;TAP_CHANGER_LOAD_3_tapChanger_valueMax;TAP_CHANGER_LOAD_2_tapChanger_tap_value;TAP_CHANGER_LOAD_3_tapChanger_tap_value;TAP_CHANGER_LOCK_tapChangerLock_lockedD;TAP_CHANGER_LOCK_tapChangerLock_lockedT;TAP_CHANGER_LOCK_tapChangerLock_UMin;TAP_CHANGER_LOCK_tapChangerLock_state;
20.069868;1.046171;1.009104;66.780021;0.967826;0.989716;0.993839;1.056967;1.043928;1.081947;1.038166;1.034183;1.042001;1.041975;1.036901;1.019914;1.000020;1.000056;1.000052;0.999968;1.000000;227.752944;29.150296;-13.853262;0.157083;-0.102485;27.724440;133.331361;152.699170;19.975214;23.351851;0.163259;1.244681;0.828377;1.009104;0.828377;7.000000;0.746869;1.358373;0.855818;0.967826;0.855818;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.069869;1.046171;1.009104;66.780017;0.967826;0.989716;0.993839;1.056967;1.043928;1.081947;1.038166;1.034183;1.042001;1.041975;1.036901;1.019914;1.000020;1.000056;1.000052;0.999968;1.000000;227.752926;29.150284;-13.853290;0.157119;-0.102495;27.724446;133.331365;152.699118;19.975234;23.351856;0.163259;1.244681;0.828377;1.009104;0.828377;7.000000;0.746869;1.358374;0.855818;0.967826;0.855818;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.069870;1.046171;1.009104;66.780016;0.967826;0.989716;0.993839;1.056967;1.043928;1.081947;1.038166;1.034183;1.042001;1.041975;1.036901;1.019914;1.000020;1.000056;1.000052;0.999968;1.000000;227.752908;29.150310;-13.853289;0.157113;-0.102498;27.724447;133.331362;152.699102;19.975247;23.351857;0.163259;1.244681;0.828377;1.009104;0.828377;7.000000;0.746869;1.358374;0.855818;0.967826;0.855818;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.069872;1.046171;1.009104;66.780014;0.967826;0.989716;0.993839;1.056967;1.043928;1.081947;1.038166;1.034183;1.042001;1.041975;1.036901;1.019914;1.000020;1.000056;1.000052;0.999968;1.000000;227.752872;29.150363;-13.853285;0.157099;-0.102506;27.724447;133.331356;152.699072;19.975272;23.351859;0.163259;1.244681;0.828377;1.009104;0.828377;7.000000;0.746869;1.358374;0.855818;0.967826;0.855818;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.069876;1.046171;1.009104;66.780010;0.967826;0.989716;0.993839;1.056967;1.043928;1.081947;1.038166;1.034183;1.042001;1.041975;1.036901;1.019914;1.000020;1.000056;1.000052;0.999967;1.000000;227.752800;29.150462;-13.853282;0.157079;-0.102521;27.724448;133.331344;152.699007;19.975324;23.351864;0.163259;1.244681;0.828377;1.009104;0.828377;7.000000;0.746869;1.358374;0.855818;0.967826;0.855818;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.069884;1.046171;1.009104;66.780003;0.967826;0.989716;0.993839;1.056967;1.043928;1.081947;1.038166;1.034183;1.042001;1.041975;1.036901;1.019914;1.000020;1.000056;1.000052;0.999967;1.000000;227.752657;29.150664;-13.853273;0.157033;-0.102552;27.724450;133.331319;152.698881;19.975427;23.351874;0.163259;1.244681;0.828377;1.009104;0.828377;7.000000;0.746869;1.358373;0.855818;0.967826;0.855818;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.069900;1.046171;1.009104;66.779989;0.967826;0.989716;0.993839;1.056968;1.043928;1.081947;1.038166;1.034183;1.042001;1.041975;1.036901;1.019915;1.000020;1.000056;1.000052;0.999967;1.000000;227.752369;29.151069;-13.853255;0.156942;-0.102612;27.724453;133.331271;152.698628;19.975632;23.351892;0.163259;1.244681;0.828377;1.009104;0.828377;7.000000;0.746869;1.358373;0.855818;0.967826;0.855818;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.069932;1.046171;1.009104;66.779961;0.967826;0.989716;0.993839;1.056968;1.043928;1.081947;1.038167;1.034183;1.042002;1.041976;1.036902;1.019915;1.000020;1.000056;1.000052;0.999967;1.000000;227.751795;29.151880;-13.853219;0.156760;-0.102734;27.724459;133.331174;152.698124;19.976043;23.351929;0.163259;1.244681;0.828377;1.009104;0.828377;7.000000;0.746868;1.358371;0.855818;0.967826;0.855818;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.069996;1.046170;1.009103;66.779904;0.967825;0.989716;0.993839;1.056969;1.043928;1.081947;1.038167;1.034183;1.042003;1.041977;1.036903;1.019915;1.000020;1.000056;1.000052;0.999967;1.000000;227.750647;29.153501;-13.853146;0.156396;-0.102977;27.724470;133.330981;152.697117;19.976864;23.352003;0.163259;1.244680;0.828377;1.009103;0.828377;7.000000;0.746867;1.358369;0.855817;0.967825;0.855817;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.070124;1.046170;1.009103;66.779792;0.967823;0.989715;0.993839;1.056971;1.043929;1.081948;1.038168;1.034184;1.042004;1.041978;1.036904;1.019917;1.000020;1.000057;1.000052;0.999967;1.000000;227.748351;29.156744;-13.852999;0.155666;-0.103464;27.724488;133.330602;152.695112;19.978506;23.352149;0.163259;1.244679;0.828376;1.009103;0.828376;7.000000;0.746866;1.358363;0.855816;0.967823;0.855816;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.070380;1.046169;1.009102;66.779570;0.967820;0.989714;0.993838;1.056975;1.043930;1.081949;1.038169;1.034186;1.042007;1.041982;1.036908;1.019919;1.000020;1.000057;1.000052;0.999967;1.000000;227.743766;29.163236;-13.852702;0.154203;-0.104440;27.724502;133.329867;152.691135;19.981787;23.352437;0.163258;1.244677;0.828376;1.009102;0.828376;7.000000;0.746862;1.358352;0.855813;0.967820;0.855813;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.070892;1.046166;1.009101;66.779139;0.967814;0.989713;0.993837;1.056983;1.043931;1.081951;1.038172;1.034190;1.042013;1.041990;1.036915;1.019924;1.000020;1.000057;1.000053;0.999967;1.000000;227.734618;29.176239;-13.852095;0.151266;-0.106395;27.724449;133.328488;152.683312;19.988336;23.352990;0.163258;1.244673;0.828375;1.009101;0.828375;7.000000;0.746855;1.358332;0.855808;0.967814;0.855808;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.071916;1.046162;1.009098;66.778325;0.967802;0.989710;0.993836;1.057000;1.043934;1.081956;1.038177;1.034198;1.042025;1.042005;1.036930;1.019933;1.000021;1.000058;1.000053;0.999967;1.000000;227.716414;29.202324;-13.850828;0.145347;-0.110326;27.724023;133.326093;152.668191;20.001386;23.354012;0.163258;1.244666;0.828373;1.009098;0.828373;7.000000;0.746842;1.358292;0.855798;0.967802;0.855798;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.073964;1.046155;1.009095;66.776886;0.967781;0.989706;0.993834;1.057034;1.043942;1.081967;1.038190;1.034214;1.042050;1.042038;1.036961;1.019954;1.000021;1.000059;1.000055;0.999967;1.000000;227.680354;29.254800;-13.848084;0.133333;-0.118266;27.721933;133.322706;152.639991;20.027286;23.355728;0.163257;1.244657;0.828370;1.009095;0.828370;7.000000;0.746819;1.358223;0.855780;0.967781;0.855780;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.078060;1.046145;1.009096;66.774727;0.967750;0.989705;0.993837;1.057107;1.043962;1.081989;1.038220;1.034252;1.042105;1.042106;1.037027;1.019999;1.000023;1.000062;1.000058;0.999966;1.000001;227.609564;29.360892;-13.841772;0.108634;-0.134457;27.713119;133.321194;152.591389;20.078280;23.357924;0.163257;1.244660;0.828371;1.009096;0.828371;7.000000;0.746785;1.358119;0.855754;0.967750;0.855754;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.086252;1.046141;1.009123;66.773020;0.967725;0.989725;0.993864;1.057266;1.044018;1.082043;1.038297;1.034342;1.042229;1.042257;1.037173;1.020104;1.000026;1.000068;1.000064;0.999965;1.000002;227.472765;29.577029;-13.825957;0.056791;-0.168031;27.679253;133.336710;152.522599;20.176966;23.357921;0.163263;1.244736;0.828391;1.009123;0.828391;7.000000;0.746758;1.358037;0.855733;0.967725;0.855733;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.102636;1.046189;1.009257;66.778236;0.967801;0.989840;0.993987;1.057626;1.044178;1.082175;1.038501;1.034573;1.042523;1.042601;1.037506;1.020360;1.000032;1.000080;1.000076;0.999965;1.000004;227.214825;30.020707;-13.782289;-0.054894;-0.239526;27.561304;133.425727;152.479733;20.361041;23.343884;0.163293;1.245121;0.828494;1.009257;0.828494;7.000000;0.746841;1.358288;0.855797;0.967801;0.855797;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.135404;1.046440;1.009744;66.812619;0.968299;0.990266;0.994412;1.058435;1.044626;1.082507;1.039036;1.035154;1.043216;1.043380;1.038267;1.020985;1.000045;1.000101;1.000100;0.999973;1.000011;226.742762;30.923805;-13.651039;-0.297270;-0.396422;27.202982;133.748955;152.660119;20.678749;23.279427;0.163403;1.246516;0.828865;1.009744;0.828865;7.000000;0.747388;1.359946;0.856214;0.968299;0.856214;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.168172;1.046832;1.010423;66.868920;0.969115;0.990867;0.994996;1.059297;1.045181;1.082894;1.039675;1.035828;1.043982;1.044214;1.039087;1.021692;1.000059;1.000119;1.000124;0.999990;1.000023;226.312782;31.814651;-13.465638;-0.549358;-0.567304;26.748546;134.190850;153.086833;20.934406;23.184152;0.163556;1.248463;0.829382;1.010423;0.829382;7.000000;0.748284;1.362664;0.856898;0.969115;0.856898;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.204155;1.047316;1.011227;66.939234;0.970134;0.991584;0.995688;1.060214;1.045814;1.083327;1.040389;1.036574;1.044811;1.045104;1.039964;1.022465;1.000075;1.000137;1.000150;1.000019;1.000040;225.868534;32.705153;-13.211080;-0.799559;-0.757934;26.233319;134.704715;153.652981;21.158093;23.071036;0.163738;1.250773;0.829996;1.011227;0.829996;7.000000;0.749403;1.366063;0.857753;0.970134;0.857753;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.204155;1.047316;1.011227;66.939234;0.970134;0.991584;0.995688;1.060214;1.045814;1.083327;1.040389;1.036574;1.044811;1.045104;1.039964;1.022465;1.000075;1.000137;1.000150;1.000019;1.000040;225.868534;32.705153;-13.211080;-0.799559;-0.757934;26.233319;134.704715;153.652981;21.158093;23.071036;0.163738;1.250773;0.829996;1.011227;0.829996;7.000000;0.749403;1.366063;0.857753;0.970134;0.857753;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.204155;1.047316;1.011227;66.939234;0.970134;0.991584;0.995688;1.060214;1.045814;1.083327;1.040389;1.036574;1.044811;1.045104;1.039964;1.022465;1.000075;1.000137;1.000150;1.000019;1.000040;225.868534;32.705153;-13.211080;-0.799559;-0.757934;26.233319;134.704715;153.652981;21.158093;23.071036;0.163738;1.250773;0.829996;1.011227;0.829996;7.000000;0.749403;1.366063;0.857753;0.970134;0.857753;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.204239;1.047317;1.011229;66.939409;0.970136;0.991586;0.995689;1.060216;1.045816;1.083328;1.040391;1.036576;1.044813;1.045106;1.039966;1.022467;1.000075;1.000137;1.000150;1.000019;1.000040;225.867527;32.707131;-13.210421;-0.800112;-0.758384;26.232092;134.705953;153.654428;21.158547;23.070760;0.163738;1.250778;0.829997;1.011229;0.829997;7.000000;0.749405;1.366072;0.857755;0.970136;0.857755;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.204239;1.047317;1.011229;66.939409;0.970136;0.991586;0.995689;1.060216;1.045816;1.083328;1.040391;1.036576;1.044813;1.045106;1.039966;1.022467;1.000075;1.000137;1.000150;1.000019;1.000040;225.867527;32.707131;-13.210421;-0.800112;-0.758384;26.232092;134.705953;153.654428;21.158547;23.070760;0.163738;1.250778;0.829997;1.011229;0.829997;7.000000;0.749405;1.366072;0.857755;0.970136;0.857755;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.204240;1.047317;1.011229;66.939414;0.970136;0.991586;0.995689;1.060216;1.045816;1.083328;1.040391;1.036576;1.044813;1.045106;1.039966;1.022467;1.000075;1.000137;1.000150;1.000019;1.000040;225.867611;32.707153;-13.210475;-0.800150;-0.758380;26.232069;134.705951;153.654508;21.158538;23.070760;0.163738;1.250778;0.829998;1.011229;0.829998;7.000000;0.749405;1.366071;0.857755;0.970136;0.857755;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.204241;1.047317;1.011229;66.939417;0.970136;0.991586;0.995690;1.060216;1.045816;1.083328;1.040391;1.036576;1.044813;1.045106;1.039966;1.022467;1.000075;1.000137;1.000150;1.000019;1.000040;225.867600;32.707178;-13.210467;-0.800157;-0.758386;26.232053;134.705967;153.654529;21.158543;23.070756;0.163738;1.250778;0.829998;1.011229;0.829998;7.000000;0.749405;1.366071;0.857755;0.970136;0.857755;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.204243;1.047317;1.011229;66.939421;0.970137;0.991586;0.995690;1.060216;1.045816;1.083328;1.040391;1.036576;1.044813;1.045107;1.039966;1.022467;1.000075;1.000137;1.000150;1.000019;1.000040;225.867571;32.707227;-13.210448;-0.800169;-0.758397;26.232022;134.706001;153.654565;21.158555;23.070748;0.163738;1.250778;0.829998;1.011229;0.829998;7.000000;0.749406;1.366071;0.857755;0.970137;0.857755;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.204247;1.047317;1.011230;66.939431;0.970137;0.991586;0.995690;1.060216;1.045816;1.083328;1.040391;1.036576;1.044813;1.045107;1.039966;1.022467;1.000075;1.000137;1.000150;1.000019;1.000040;225.867530;32.707326;-13.210419;-0.800200;-0.758419;26.231957;134.706065;153.654649;21.158574;23.070734;0.163738;1.250779;0.829998;1.011230;0.829998;7.000000;0.749406;1.366072;0.857755;0.970137;0.857755;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.204255;1.047317;1.011230;66.939449;0.970137;0.991586;0.995690;1.060216;1.045816;1.083329;1.040391;1.036576;1.044813;1.045107;1.039966;1.022467;1.000075;1.000137;1.000150;1.000019;1.000040;225.867437;32.707523;-13.210355;-0.800258;-0.758464;26.231830;134.706195;153.654809;21.158615;23.070705;0.163738;1.250779;0.829998;1.011230;0.829998;7.000000;0.749406;1.366073;0.857755;0.970137;0.857755;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.204271;1.047318;1.011230;66.939487;0.970137;0.991587;0.995690;1.060217;1.045816;1.083329;1.040391;1.036577;1.044814;1.045107;1.039966;1.022468;1.000075;1.000137;1.000150;1.000019;1.000040;225.867250;32.707918;-13.210227;-0.800373;-0.758553;26.231575;134.706455;153.655130;21.158697;23.070646;0.163738;1.250780;0.829998;1.011230;0.829998;7.000000;0.749407;1.366074;0.857756;0.970137;0.857756;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.204303;1.047318;1.011231;66.939561;0.970139;0.991587;0.995691;1.060217;1.045817;1.083329;1.040392;1.036577;1.044814;1.045108;1.039967;1.022468;1.000075;1.000137;1.000150;1.000019;1.000040;225.866877;32.708708;-13.209970;-0.800603;-0.758731;26.231066;134.706976;153.655772;21.158861;23.070528;0.163739;1.250783;0.829999;1.011231;0.829999;7.000000;0.749408;1.366078;0.857757;0.970139;0.857757;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.204367;1.047319;1.011233;66.939711;0.970141;0.991589;0.995692;1.060219;1.045818;1.083330;1.040393;1.036579;1.044816;1.045110;1.039969;1.022470;1.000075;1.000137;1.000150;1.000019;1.000040;225.866131;32.710287;-13.209457;-0.801063;-0.759087;26.230047;134.708018;153.657056;21.159189;23.070293;0.163739;1.250787;0.830000;1.011233;0.830000;7.000000;0.749410;1.366085;0.857758;0.970141;0.857758;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.204495;1.047321;1.011236;66.940010;0.970145;0.991592;0.995695;1.060223;1.045821;1.083332;1.040396;1.036582;1.044819;1.045113;1.039972;1.022473;1.000075;1.000138;1.000150;1.000019;1.000040;225.864638;32.713444;-13.208429;-0.801984;-0.759800;26.228009;134.710101;153.659624;21.159845;23.069824;0.163740;1.250797;0.830003;1.011236;0.830003;7.000000;0.749415;1.366100;0.857762;0.970145;0.857762;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.204751;1.047325;1.011243;66.940608;0.970154;0.991598;0.995701;1.060229;1.045826;1.083335;1.040402;1.036587;1.044825;1.045120;1.039979;1.022479;1.000075;1.000138;1.000150;1.000020;1.000040;225.861654;32.719754;-13.206373;-0.803823;-0.761226;26.223935;134.714266;153.664760;21.161154;23.068884;0.163741;1.250816;0.830008;1.011243;0.830008;7.000000;0.749424;1.366129;0.857769;0.970154;0.857769;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.205263;1.047333;1.011256;66.941804;0.970171;0.991609;0.995712;1.060243;1.045836;1.083342;1.040413;1.036599;1.044838;1.045133;1.039992;1.022490;1.000076;1.000138;1.000150;1.000020;1.000041;225.855687;32.732356;-13.202252;-0.807496;-0.764078;26.215793;134.722589;153.675033;21.163764;23.067007;0.163744;1.250853;0.830018;1.011256;0.830018;7.000000;0.749443;1.366186;0.857784;0.970171;0.857784;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.206287;1.047350;1.011282;66.944196;0.970206;0.991633;0.995734;1.060270;1.045856;1.083355;1.040435;1.036622;1.044862;1.045159;1.040017;1.022514;1.000076;1.000138;1.000151;1.000021;1.000041;225.843762;32.757488;-13.193979;-0.814816;-0.769782;26.199536;134.739214;153.695584;21.168950;23.063256;0.163750;1.250929;0.830038;1.011282;0.830038;7.000000;0.749482;1.366302;0.857813;0.970206;0.857813;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.208335;1.047382;1.011334;66.948979;0.970275;0.991680;0.995779;1.060323;1.045895;1.083381;1.040479;1.036667;1.044912;1.045211;1.040069;1.022560;1.000077;1.000139;1.000153;1.000023;1.000042;225.819947;32.807457;-13.177310;-0.829356;-0.781190;26.167125;134.772376;153.736699;21.179189;23.055770;0.163762;1.251080;0.830078;1.011334;0.830078;7.000000;0.749558;1.366534;0.857871;0.970275;0.857871;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.212431;1.047447;1.011439;66.958545;0.970414;0.991773;0.995869;1.060429;1.045974;1.083434;1.040567;1.036758;1.045010;1.045315;1.040171;1.022653;1.000079;1.000141;1.000156;1.000027;1.000045;225.772457;32.906195;-13.143488;-0.858013;-0.803998;26.102708;134.838349;153.818957;21.199142;23.040865;0.163785;1.251381;0.830157;1.011439;0.830157;7.000000;0.749710;1.366996;0.857987;0.970414;0.857987;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.220623;1.047577;1.011647;66.977651;0.970691;0.991960;0.996047;1.060639;1.046131;1.083539;1.040740;1.036936;1.045203;1.045518;1.040373;1.022836;1.000083;1.000145;1.000161;1.000036;1.000050;225.678062;33.098642;-13.073945;-0.913492;-0.849529;25.975441;134.968929;153.983348;21.237010;23.011328;0.163832;1.251979;0.830316;1.011647;0.830316;7.000000;0.750014;1.367921;0.858219;0.970691;0.858219;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.237007;1.047835;1.012059;67.015648;0.971241;0.992328;0.996399;1.061044;1.046439;1.083746;1.041079;1.037285;1.045579;1.045914;1.040763;1.023192;1.000091;1.000152;1.000173;1.000056;1.000060;225.491849;33.461786;-12.927610;-1.016043;-0.939840;25.726765;135.224902;154.310139;21.304977;22.953372;0.163925;1.253161;0.830630;1.012059;0.830630;7.000000;0.750619;1.369761;0.858681;0.971241;0.858681;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.269775;1.048339;1.012854;67.090156;0.972321;0.993047;0.997085;1.061804;1.047031;1.084143;1.041726;1.037948;1.046289;1.046656;1.041497;1.023867;1.000107;1.000164;1.000195;1.000100;1.000084;225.131949;34.090380;-12.608929;-1.180641;-1.114147;25.249835;135.718202;154.947427;21.412138;22.841905;0.164105;1.255449;0.831236;1.012854;0.831236;7.000000;0.751806;1.373372;0.859586;0.972321;0.859586;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.335311;1.049275;1.014323;67.230719;0.974358;0.994402;0.998381;1.063146;1.048119;1.084869;1.042895;1.039138;1.047550;1.047970;1.042796;1.025073;1.000142;1.000186;1.000238;1.000198;1.000144;224.480212;34.909884;-11.892021;-1.322770;-1.412144;24.359037;136.644152;156.124558;21.524980;22.634755;0.164437;1.259682;0.832356;1.014323;0.832356;7.000000;0.754047;1.380201;0.861293;0.974358;0.861293;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.400847;1.050108;1.015625;67.358596;0.976212;0.995649;0.999574;1.064273;1.049086;1.085506;1.043910;1.040162;1.048618;1.049077;1.043888;1.026105;1.000178;1.000205;1.000279;1.000297;1.000215;223.939275;35.132293;-11.099456;-1.219921;-1.612985;23.535444;137.503351;157.155734;21.518690;22.445336;0.164731;1.263439;0.833348;1.015625;0.833348;7.000000;0.756087;1.386430;0.862845;0.976212;0.862845;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.531919;1.051473;1.017768;67.575770;0.979359;0.997823;1.001647;1.065977;1.050699;1.086529;1.045561;1.041805;1.050280;1.050762;1.045554;1.027736;1.000254;1.000246;1.000351;1.000430;1.000360;223.249583;34.197995;-9.477422;-0.636413;-1.611087;22.038764;139.085931;158.815995;21.281317;22.102367;0.165215;1.269637;0.834981;1.017768;0.834981;7.000000;0.759555;1.397045;0.865482;0.979359;0.865482;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.649884;1.052393;1.019235;67.730770;0.981605;0.999406;1.003133;1.066939;1.051811;1.087181;1.046673;1.042879;1.051293;1.051725;1.046519;1.028767;1.000322;1.000293;1.000406;1.000472;1.000472;223.039504;32.378467;-8.088973;-0.047299;-1.190450;20.867147;140.371961;159.937287;20.916851;21.830908;0.165547;1.273890;0.836099;1.019235;0.836099;7.000000;0.762033;1.404649;0.867363;0.981605;0.867363;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.767849;1.053076;1.020362;67.853045;0.983377;1.000625;1.004246;1.067462;1.052627;1.087603;1.047487;1.043638;1.051935;1.052262;1.047076;1.029459;1.000388;1.000351;1.000454;1.000465;1.000540;223.098828;30.517062;-6.916438;0.224148;-0.563347;19.872617;141.530931;160.831858;20.542761;21.595395;0.165802;1.277161;0.836957;1.020362;0.836957;7.000000;0.763989;1.410665;0.868847;0.983377;0.868847;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.885814;1.053571;1.021229;67.947848;0.984751;1.001502;1.005018;1.067675;1.053182;1.087840;1.048049;1.044140;1.052301;1.052493;1.047339;1.029886;1.000450;1.000418;1.000495;1.000452;1.000562;223.286556;29.205922;-6.060193;0.113312;0.020889;19.053487;142.550951;161.591558;20.231671;21.403405;0.165998;1.279684;0.837618;1.021229;0.837618;7.000000;0.765507;1.415338;0.869997;0.984751;0.869997;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
