time;NETWORK__BUS____1_TN_U_value;NETWORK__BUS____2_TN_U_value;NETWORK__BUS____3_TN_U_value;NETWORK__BUS____4_TN_U_value;NETWORK__BUS____5_TN_U_value;NETWORK__BUS____6_TN_U_value;NETWORK__BUS____7_TN_U_value;NETWORK__BUS____8_TN_U_value;NETWORK__BUS____9_TN_U_value;NETWORK__BUS___10_TN_U_value;NETWORK__BUS___11_TN_U_value;NETWORK__BUS___12_TN_U_value;NETWORK__BUS___13_TN_U_value;NETWORK__BUS___14_TN_U_value;NETWORK__BUS____1-BUS____5-1_AC_iSide2;NETWORK__BUS____1-BUS____5-1_AC_state;NETWORK__BUS____2-BUS____3-1_AC_iSide2;CLA_2_3_currentLimitAutomaton_IMax;NETWORK__BUS____2-BUS____3-1_AC_state;NETWORK__BUS____2-BUS____4-1_AC_iSide2;CLA_2_4_currentLimitAutomaton_IMax;NETWORK__BUS____2-BUS____4-1_AC_state;NETWORK__BUS____2-BUS____5-1_AC_iSide2;CLA_2_5_currentLimitAutomaton_IMax;NETWORK__BUS____2-BUS____5-1_AC_state;NETWORK__BUS____3-BUS____4-1_AC_iSide2;NETWORK__BUS____3-BUS____4-1_AC_state;
170.000000;73.234268;71.775691;67.166334;68.076566;68.075080;14.667641;14.413545;14.973643;14.338424;14.294780;14.430870;14.453995;14.378583;14.109281;0.000000;1.000000;0.000000;600.000000;1.000000;1065.198626;942.000000;2.000000;954.697285;724.600000;2.000000;803.402470;2.000000;
171.000000;73.234257;71.775669;67.165270;68.076301;68.074890;14.667632;14.413519;14.973638;14.338398;14.294758;14.430854;14.453985;14.378572;14.109262;0.000000;1.000000;0.000000;600.000000;1.000000;1065.190989;942.000000;2.000000;954.691511;724.600000;2.000000;803.387395;2.000000;
172.000000;0.000000;0.000000;67.164379;68.076076;68.074729;14.667624;14.413496;14.973633;14.338377;14.294738;14.430841;14.453976;14.378563;14.109246;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;2.000000;0.000000;724.600000;2.000000;803.374776;2.000000;
172.000000;0.000000;0.000000;68.073307;68.815398;68.811478;14.716981;14.432619;14.953276;14.334133;14.291464;14.445146;14.502556;14.412772;14.115384;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;219.497368;2.000000;
173.000000;0.000000;0.000000;68.102983;66.164789;66.061739;14.509612;14.185670;14.857594;14.130737;14.097790;14.255501;14.289956;14.216357;13.919224;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;978.142388;2.000000;
173.000000;0.000000;0.000000;68.102983;66.164789;66.061739;14.509612;14.185670;14.857594;14.130737;14.097790;14.255501;14.289956;14.216357;13.919224;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;978.142388;2.000000;
174.000000;0.000000;0.000000;68.175569;66.114671;66.015131;14.529459;14.191996;14.872323;14.140579;14.109579;14.271456;14.308631;14.234898;13.932685;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;1013.166110;2.000000;
175.000000;0.000000;0.000000;68.218241;66.319753;66.210845;14.545190;14.217079;14.884083;14.166442;14.133617;14.291453;14.324956;14.252020;13.954604;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;976.245549;2.000000;
175.000000;0.000000;0.000000;68.218241;66.319753;66.210845;14.545190;14.217079;14.884083;14.166442;14.133617;14.291453;14.324956;14.252020;13.954604;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;976.245549;2.000000;
176.000000;0.000000;0.000000;68.178629;66.374422;66.261047;14.544927;14.223241;14.887617;14.172609;14.138701;14.293986;14.325068;14.252735;13.958356;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;958.892854;2.000000;
177.000000;0.000000;0.000000;68.097927;66.373272;66.260694;14.542944;14.223642;14.889694;14.172961;14.138689;14.293059;14.323193;14.251138;13.957842;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;950.283480;2.000000;
177.000000;0.000000;0.000000;68.095451;66.351770;66.239818;14.539313;14.217488;14.886533;14.164165;14.130802;14.287231;14.319254;14.246773;13.951031;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;950.818987;2.000000;
178.000000;0.000000;0.000000;67.999589;66.327355;66.219041;14.538145;14.215873;14.888238;14.162729;14.129460;14.286019;14.318007;14.245615;13.949705;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;946.975924;2.000000;
178.000000;0.000000;0.000000;67.999589;66.327355;66.219041;14.538145;14.215873;14.888238;14.162729;14.129460;14.286019;14.318007;14.245615;13.949705;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;946.975924;2.000000;
179.000000;0.000000;0.000000;67.905631;66.297202;66.192898;14.535916;14.212928;14.888475;14.159837;14.126721;14.283559;14.315711;14.243338;13.947095;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;943.855120;2.000000;
179.000000;0.000000;0.000000;67.905631;66.297202;66.192898;14.535916;14.212928;14.888475;14.159837;14.126721;14.283559;14.315711;14.243338;13.947095;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;943.855120;2.000000;
180.000000;0.000000;0.000000;67.819741;66.266005;66.165981;14.534222;14.209880;14.888482;14.156879;14.124013;14.281368;14.313908;14.241493;13.944629;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;942.060492;2.000000;
181.000000;0.000000;0.000000;67.744276;66.235735;66.139741;14.532691;14.206846;14.888245;14.153932;14.121337;14.279267;14.312261;14.239782;13.942229;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;941.149287;2.000000;
182.000000;0.000000;0.000000;67.679127;66.206278;66.113775;14.530873;14.203605;14.887405;14.150775;14.118438;14.276910;14.310342;14.237799;13.939598;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;940.822346;2.000000;
183.000000;0.000000;0.000000;67.623866;66.182075;66.092860;14.529935;14.201211;14.887170;14.148458;14.116377;14.275407;14.309298;14.236676;13.937807;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;940.769309;2.000000;
184.000000;0.000000;0.000000;67.577023;66.160819;66.074469;14.529133;14.199088;14.886902;14.146403;14.114553;14.274089;14.308402;14.235706;13.936230;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;940.898144;2.000000;
185.000000;0.000000;0.000000;67.537304;66.142248;66.058378;14.528444;14.197216;14.886618;14.144592;14.112947;14.272936;14.307629;14.234864;13.934847;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;941.132890;2.000000;
186.000000;0.000000;0.000000;67.503740;66.127449;66.045943;14.528468;14.195980;14.886804;14.143436;14.112002;14.272467;14.307557;14.234715;13.934123;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;941.508376;2.000000;
187.000000;0.000000;0.000000;67.475012;66.113237;66.033540;14.527854;14.194493;14.886482;14.141987;14.110706;14.271508;14.306883;14.233989;13.932996;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;941.795993;2.000000;
187.000000;0.000000;0.000000;67.472582;66.092557;66.013600;14.524551;14.188534;14.883588;14.133358;14.103015;14.265940;14.303258;14.229927;13.926411;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;942.308967;2.000000;
188.000000;0.000000;0.000000;67.446714;66.079583;66.003008;14.525931;14.188128;14.884666;14.133212;14.103143;14.266687;14.304497;14.231082;13.926812;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;944.009259;2.000000;
189.000000;0.000000;0.000000;67.424519;66.067347;65.992127;14.525256;14.186777;14.884246;14.131892;14.101944;14.265749;14.303781;14.230328;13.925750;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;944.418489;2.000000;
190.000000;0.000000;0.000000;67.405263;66.057818;65.983867;14.524934;14.185804;14.884056;14.130951;14.101116;14.265170;14.303414;14.229921;13.925046;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;944.663065;2.000000;
191.000000;0.000000;0.000000;67.388821;66.051825;65.979190;14.525343;14.185563;14.884623;14.130731;14.101005;14.265311;14.303771;14.230233;13.925051;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;944.849524;2.000000;
192.000000;0.000000;0.000000;67.374265;66.043815;65.972094;14.524910;14.184645;14.884272;14.129840;14.100199;14.264690;14.303307;14.229740;13.924338;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;945.096856;2.000000;
193.000000;0.000000;0.000000;67.361580;66.036988;65.966081;14.524574;14.183888;14.884024;14.129103;14.099535;14.264188;14.302944;14.229351;13.923757;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;945.308314;2.000000;
194.000000;0.000000;0.000000;67.350505;66.030987;65.960795;14.524282;14.183219;14.883796;14.128453;14.098951;14.263747;14.302626;14.229011;13.923245;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;945.500554;2.000000;
195.000000;0.000000;0.000000;67.340827;66.025713;65.956145;14.524020;14.182629;14.883593;14.127879;14.098435;14.263357;14.302343;14.228708;13.922793;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;945.672871;2.000000;
196.000000;0.000000;0.000000;67.332364;66.021085;65.952064;14.523791;14.182111;14.883414;14.127375;14.097981;14.263014;14.302096;14.228442;13.922395;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;945.826996;2.000000;
197.000000;0.000000;0.000000;67.324956;66.017023;65.948482;14.523590;14.181656;14.883255;14.126933;14.097583;14.262713;14.301878;14.228209;13.922047;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;945.964158;2.000000;
198.000000;0.000000;0.000000;67.318467;66.013458;65.945337;14.523414;14.181256;14.883116;14.126545;14.097234;14.262449;14.301687;14.228004;13.921740;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;946.085870;2.000000;
199.000000;0.000000;0.000000;67.312780;66.010327;65.942576;14.523259;14.180905;14.882993;14.126203;14.096927;14.262217;14.301519;14.227824;13.921471;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;946.193625;2.000000;
200.000000;0.000000;0.000000;67.307793;66.007579;65.940151;14.523122;14.180597;14.882885;14.125903;14.096657;14.262013;14.301372;14.227666;13.921235;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;946.288866;2.000000;
201.000000;0.000000;0.000000;67.303231;66.005544;65.938435;14.523072;14.180381;14.882823;14.125698;14.096479;14.261897;14.301311;14.227594;13.921089;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;946.304663;2.000000;
202.000000;0.000000;0.000000;67.299504;66.003956;65.937139;14.523123;14.180278;14.882897;14.125601;14.096409;14.261886;14.301351;14.227623;13.921046;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;946.371313;2.000000;
203.000000;0.000000;0.000000;67.296222;66.002220;65.935637;14.523089;14.180112;14.882878;14.125442;14.096272;14.261799;14.301306;14.227571;13.920933;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;946.454826;2.000000;
203.000000;0.000000;0.000000;67.296779;65.999668;65.933233;14.522707;14.179429;14.882250;14.124705;14.095588;14.261251;14.300923;14.227132;13.920338;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;949.372870;2.000000;
204.000000;0.000000;0.000000;67.292750;65.987843;65.921526;14.522042;14.178291;14.881974;14.123688;14.094651;14.260464;14.300209;14.226433;13.919455;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;951.710541;2.000000;
205.000000;0.000000;0.000000;67.289302;65.985466;65.919324;14.521823;14.178023;14.881906;14.123408;14.094384;14.260222;14.299989;14.226211;13.919204;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;951.837924;2.000000;
206.000000;0.000000;0.000000;67.285775;65.984384;65.918520;14.521950;14.177969;14.881964;14.123379;14.094382;14.260283;14.300102;14.226314;13.919230;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;951.828746;2.000000;
207.000000;0.000000;0.000000;67.282125;65.983507;65.917956;14.522106;14.177933;14.882018;14.123368;14.094400;14.260368;14.300245;14.226444;13.919281;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;951.775125;2.000000;
208.000000;0.000000;0.000000;67.279067;65.982163;65.916807;14.522073;14.177828;14.882066;14.123258;14.094304;14.260303;14.300206;14.226400;13.919199;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;951.798111;2.000000;
209.000000;0.000000;0.000000;67.276264;65.980658;65.915475;14.521996;14.177662;14.882016;14.123097;14.094158;14.260191;14.300122;14.226311;13.919070;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;951.842618;2.000000;
210.000000;0.000000;0.000000;67.273750;65.979146;65.914096;14.521861;14.177468;14.881917;14.122904;14.093977;14.260033;14.299985;14.226171;13.918902;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;951.879122;2.000000;
211.000000;0.000000;0.000000;67.271534;65.977865;65.912940;14.521763;14.177312;14.881849;14.122749;14.093833;14.259912;14.299882;14.226065;13.918770;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;951.912377;2.000000;
212.000000;0.000000;0.000000;67.269591;65.976773;65.911967;14.521696;14.177186;14.881803;14.122625;14.093720;14.259821;14.299812;14.225991;13.918668;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;951.946001;2.000000;
213.000000;0.000000;0.000000;67.267885;65.975801;65.911099;14.521636;14.177073;14.881758;14.122515;14.093618;14.259741;14.299748;14.225925;13.918577;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;951.977988;2.000000;
213.000000;0.000000;0.000000;67.268387;65.974006;65.909518;14.521494;14.176585;14.881356;14.121975;14.093138;14.259413;14.299599;14.225715;13.918191;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;954.896667;2.000000;
214.000000;0.000000;0.000000;67.265827;65.963098;65.898636;14.520877;14.175548;14.881115;14.121056;14.092290;14.258695;14.298937;14.225072;13.917386;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;957.176091;2.000000;
215.000000;0.000000;0.000000;67.263607;65.961124;65.896722;14.520593;14.175280;14.880982;14.120774;14.092010;14.258414;14.298657;14.224794;13.917111;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;957.277412;2.000000;
216.000000;0.000000;0.000000;67.261046;65.961947;65.897943;14.521214;14.175577;14.881314;14.121125;14.092405;14.258917;14.299251;14.225367;13.917551;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;957.199426;2.000000;
217.000000;0.000000;0.000000;67.258719;65.960737;65.896829;14.521091;14.175449;14.881306;14.120988;14.092272;14.258790;14.299128;14.225245;13.917422;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;957.206002;2.000000;
218.000000;0.000000;0.000000;67.256419;65.959256;65.895429;14.520883;14.175230;14.881168;14.120765;14.092053;14.258578;14.298921;14.225038;13.917209;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;957.209790;2.000000;
219.000000;0.000000;0.000000;67.254323;65.958054;65.894328;14.520758;14.175068;14.881081;14.120603;14.091898;14.258438;14.298794;14.224910;13.917063;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;957.217282;2.000000;
220.000000;0.000000;0.000000;67.252460;65.957071;65.893454;14.520695;14.174956;14.881044;14.120492;14.091796;14.258355;14.298728;14.224840;13.916970;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;957.235485;2.000000;
221.000000;0.000000;0.000000;67.250816;65.956179;65.892660;14.520640;14.174855;14.881010;14.120392;14.091705;14.258282;14.298670;14.224779;13.916888;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;957.258585;2.000000;
222.000000;0.000000;0.000000;67.249373;65.955369;65.891936;14.520587;14.174761;14.880975;14.120299;14.091620;14.258213;14.298615;14.224722;13.916811;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;957.281865;2.000000;
223.000000;0.000000;0.000000;67.248109;65.954651;65.891294;14.520541;14.174677;14.880942;14.120217;14.091544;14.258152;14.298566;14.224671;13.916743;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;957.303970;2.000000;
223.000000;0.000000;0.000000;67.247740;65.950457;65.886057;14.519965;14.174052;14.880571;14.119565;14.090908;14.257545;14.297989;14.224088;13.916127;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;957.615760;2.000000;
224.000000;0.000000;0.000000;67.246233;65.948680;65.884377;14.519922;14.173893;14.880543;14.119432;14.090793;14.257468;14.297938;14.224037;13.916031;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;957.905217;2.000000;
225.000000;0.000000;0.000000;67.245120;65.949437;65.885424;14.520492;14.174213;14.880947;14.119786;14.091182;14.257944;14.298484;14.224566;13.916452;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;957.983337;2.000000;
226.000000;0.000000;0.000000;67.243995;65.948267;65.884249;14.520262;14.174002;14.880766;14.119572;14.090968;14.257723;14.298258;14.224343;13.916238;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;958.008425;2.000000;
227.000000;0.000000;0.000000;67.242978;65.947561;65.883582;14.520169;14.173899;14.880700;14.119468;14.090866;14.257626;14.298165;14.224249;13.916140;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;958.020801;2.000000;
228.000000;0.000000;0.000000;67.242067;65.947026;65.883096;14.520121;14.173830;14.880665;14.119399;14.090801;14.257569;14.298116;14.224199;13.916080;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;958.030916;2.000000;
229.000000;0.000000;0.000000;67.241260;65.946579;65.882698;14.520092;14.173776;14.880643;14.119347;14.090753;14.257531;14.298086;14.224168;13.916037;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;958.042164;2.000000;
230.000000;0.000000;0.000000;67.240549;65.946182;65.882345;14.520069;14.173731;14.880625;14.119302;14.090712;14.257499;14.298061;14.224141;13.916000;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;958.054275;2.000000;
231.000000;0.000000;0.000000;67.239923;65.945824;65.882025;14.520046;14.173689;14.880609;14.119261;14.090675;14.257469;14.298037;14.224117;13.915967;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;958.066070;2.000000;
232.000000;0.000000;0.000000;67.239373;65.945505;65.881740;14.520026;14.173652;14.880594;14.119224;14.090641;14.257442;14.298016;14.224094;13.915936;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;958.076944;2.000000;
233.000000;0.000000;0.000000;67.238890;65.945223;65.881488;14.520008;14.173618;14.880580;14.119192;14.090611;14.257418;14.297997;14.224074;13.915909;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;958.086748;2.000000;
233.000000;0.000000;0.000000;67.236182;65.922384;65.857472;14.514375;14.168207;14.878041;14.111762;14.081868;14.249499;14.289484;14.214738;13.904190;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;958.896308;2.000000;
234.000000;0.000000;0.000000;67.233583;65.914623;65.850283;14.515570;14.168007;14.878342;14.111998;14.082315;14.250343;14.290623;14.215873;13.904868;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;961.448813;2.000000;
235.000000;0.000000;0.000000;67.232307;65.916274;65.852496;14.516742;14.168596;14.878972;14.112688;14.083086;14.251309;14.291754;14.216969;13.905728;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;961.641904;2.000000;
235.000000;0.000000;0.000000;67.232307;65.916274;65.852496;14.516742;14.168596;14.878972;14.112688;14.083086;14.251309;14.291754;14.216969;13.905728;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;961.641904;2.000000;
236.000000;0.000000;0.000000;67.230578;65.917375;65.853978;14.517452;14.168950;14.879344;14.113105;14.083551;14.251892;14.292433;14.217626;13.906241;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;961.630440;2.000000;
237.000000;0.000000;0.000000;67.228901;65.916238;65.852868;14.517259;14.168791;14.879268;14.112937;14.083380;14.251711;14.292245;14.217442;13.906068;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;961.636069;2.000000;
238.000000;0.000000;0.000000;67.227274;65.915170;65.851848;14.517089;14.168626;14.879160;14.112766;14.083210;14.251542;14.292076;14.217274;13.905901;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;961.629424;2.000000;
239.000000;0.000000;0.000000;67.225809;65.914406;65.851165;14.517028;14.168532;14.879118;14.112671;14.083122;14.251468;14.292014;14.217209;13.905821;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;961.632459;2.000000;
239.000000;0.000000;0.000000;67.225117;65.907793;65.843363;14.514347;14.167305;14.878480;14.111168;14.081426;14.249300;14.289425;14.214720;13.903901;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;961.785434;2.000000;
240.000000;0.000000;0.000000;67.223578;65.907495;65.843639;14.515624;14.167702;14.878935;14.111781;14.082158;14.250302;14.290634;14.215898;13.904747;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;962.494773;2.000000;
241.000000;0.000000;0.000000;67.222063;65.906024;65.842226;14.515438;14.167438;14.878671;14.111536;14.081925;14.250094;14.290446;14.215708;13.904531;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;962.556328;2.000000;
242.000000;0.000000;0.000000;67.220704;65.906277;65.842702;14.515763;14.167575;14.878836;14.111702;14.082118;14.250350;14.290757;14.216007;13.904751;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;962.555697;2.000000;
243.000000;0.000000;0.000000;67.219505;65.905690;65.842189;14.515744;14.167519;14.878832;14.111649;14.082071;14.250317;14.290735;14.215983;13.904711;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;962.572641;2.000000;
243.000000;0.000000;0.000000;67.218571;65.896797;65.832894;14.513651;14.165448;14.877787;14.108880;14.079428;14.247944;14.286849;14.212568;13.898220;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;962.968923;2.000000;
244.000000;0.000000;0.000000;67.216807;65.894568;65.831174;14.514723;14.165728;14.878393;14.109350;14.080009;14.248771;14.287854;14.213551;13.898897;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.109427;2.000000;
245.000000;0.000000;0.000000;67.215115;65.892084;65.828629;14.514211;14.165270;14.877988;14.108886;14.079541;14.248284;14.287350;14.213055;13.898427;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.215884;2.000000;
246.000000;0.000000;0.000000;67.213605;65.892528;65.829323;14.514599;14.165459;14.878214;14.109104;14.079786;14.248599;14.287722;14.213414;13.898702;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.197544;2.000000;
247.000000;0.000000;0.000000;67.212263;65.891913;65.828791;14.514585;14.165407;14.878226;14.109053;14.079743;14.248569;14.287704;14.213395;13.898666;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.212645;2.000000;
248.000000;0.000000;0.000000;67.210997;65.891140;65.828078;14.514502;14.165304;14.878171;14.108949;14.079643;14.248479;14.287621;14.213310;13.898571;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.225009;2.000000;
249.000000;0.000000;0.000000;67.209862;65.890467;65.827460;14.514434;14.165215;14.878125;14.108860;14.079558;14.248402;14.287552;14.213240;13.898491;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.234884;2.000000;
