time;WT3B_WT_controlMeasurements_PPuSnRef;WT3B_WT_controlMeasurements_QPuSnRef;WT3B_WT_controlMeasurements_UPu;WT3B_WT_mechanical_omegaGenPu;WT3B_WT_mechanical_omegaWTRPu;PRefPu_step_step;WT3B_WT_terminal_V_re;WT3B_WT_terminal_V_im;WT3B_WT_terminal_i_re;WT3B_WT_terminal_i_im;
18.501887;0.345483;-0.000000;1.000000;0.890381;0.900231;0.400000;1.000000;0.000000;-0.345483;-0.000000;
18.516118;0.345407;-0.000000;1.000000;0.890320;0.900194;0.400000;1.000000;0.000000;-0.345407;-0.000000;
18.530349;0.345331;-0.000000;1.000000;0.890260;0.900157;0.400000;1.000000;0.000000;-0.345331;-0.000000;
18.544579;0.345257;-0.000000;1.000000;0.890200;0.900120;0.400000;1.000000;0.000000;-0.345257;-0.000000;
18.558810;0.345182;-0.000000;1.000000;0.890141;0.900084;0.400000;1.000000;0.000000;-0.345182;-0.000000;
18.573041;0.345109;-0.000000;1.000000;0.890082;0.900048;0.400000;1.000000;0.000000;-0.345109;-0.000000;
18.587272;0.345036;-0.000000;1.000000;0.890024;0.900013;0.400000;1.000000;0.000000;-0.345036;-0.000000;
18.601503;0.344964;-0.000000;1.000000;0.889967;0.899979;0.400000;1.000000;0.000000;-0.344964;-0.000000;
18.615734;0.344893;-0.000000;1.000000;0.889910;0.899945;0.400000;1.000000;0.000000;-0.344893;-0.000000;
18.629964;0.344822;-0.000000;1.000000;0.889854;0.899911;0.400000;1.000000;0.000000;-0.344822;-0.000000;
18.644195;0.344753;-0.000000;1.000000;0.889799;0.899878;0.400000;1.000000;0.000000;-0.344753;-0.000000;
18.658426;0.344683;-0.000000;1.000000;0.889744;0.899846;0.400000;1.000000;0.000000;-0.344683;-0.000000;
18.672657;0.344615;-0.000000;1.000000;0.889690;0.899814;0.400000;1.000000;0.000000;-0.344615;-0.000000;
18.686888;0.344547;-0.000000;1.000000;0.889636;0.899782;0.400000;1.000000;0.000000;-0.344547;-0.000000;
18.701119;0.344480;-0.000000;1.000000;0.889584;0.899751;0.400000;1.000000;0.000000;-0.344480;-0.000000;
18.715350;0.344414;-0.000000;1.000000;0.889531;0.899720;0.400000;1.000000;0.000000;-0.344414;-0.000000;
18.729580;0.344348;-0.000000;1.000000;0.889480;0.899690;0.400000;1.000000;0.000000;-0.344348;-0.000000;
18.743811;0.344283;-0.000000;1.000000;0.889429;0.899661;0.400000;1.000000;0.000000;-0.344283;-0.000000;
18.758042;0.344219;-0.000000;1.000000;0.889379;0.899632;0.400000;1.000000;0.000000;-0.344219;-0.000000;
18.772273;0.344155;-0.000000;1.000000;0.889329;0.899603;0.400000;1.000000;0.000000;-0.344155;-0.000000;
18.786504;0.344093;-0.000000;1.000000;0.889280;0.899575;0.400000;1.000000;0.000000;-0.344093;-0.000000;
18.800735;0.344030;-0.000000;1.000000;0.889231;0.899548;0.400000;1.000000;0.000000;-0.344030;-0.000000;
18.814965;0.343969;-0.000000;1.000000;0.889184;0.899520;0.400000;1.000000;0.000000;-0.343969;-0.000000;
18.829196;0.343908;-0.000000;1.000000;0.889136;0.899494;0.400000;1.000000;0.000000;-0.343908;-0.000000;
18.843427;0.343848;-0.000000;1.000000;0.889090;0.899468;0.400000;1.000000;0.000000;-0.343848;-0.000000;
18.857658;0.343789;-0.000000;1.000000;0.889044;0.899442;0.400000;1.000000;0.000000;-0.343789;-0.000000;
18.871889;0.343730;-0.000000;1.000000;0.888999;0.899417;0.400000;1.000000;0.000000;-0.343730;-0.000000;
18.886120;0.343672;-0.000000;1.000000;0.888954;0.899392;0.400000;1.000000;0.000000;-0.343672;-0.000000;
18.900350;0.343615;-0.000000;1.000000;0.888910;0.899368;0.400000;1.000000;0.000000;-0.343615;-0.000000;
18.914581;0.343559;-0.000000;1.000000;0.888867;0.899345;0.400000;1.000000;0.000000;-0.343559;-0.000000;
18.928812;0.343503;-0.000000;1.000000;0.888824;0.899321;0.400000;1.000000;0.000000;-0.343503;-0.000000;
18.943043;0.343448;-0.000000;1.000000;0.888782;0.899299;0.400000;1.000000;0.000000;-0.343448;-0.000000;
18.957274;0.343393;-0.000000;1.000000;0.888740;0.899277;0.400000;1.000000;0.000000;-0.343393;-0.000000;
18.971505;0.343339;-0.000000;1.000000;0.888699;0.899255;0.400000;1.000000;0.000000;-0.343339;-0.000000;
18.985736;0.343286;-0.000000;1.000000;0.888659;0.899234;0.400000;1.000000;0.000000;-0.343286;-0.000000;
18.999966;0.343234;-0.000000;1.000000;0.888619;0.899213;0.400000;1.000000;0.000000;-0.343234;-0.000000;
19.014197;0.343182;-0.000000;1.000000;0.888580;0.899193;0.400000;1.000000;0.000000;-0.343182;-0.000000;
19.028428;0.343131;-0.000000;1.000000;0.888541;0.899173;0.400000;1.000000;0.000000;-0.343131;-0.000000;
19.042659;0.343081;-0.000000;1.000000;0.888504;0.899153;0.400000;1.000000;0.000000;-0.343081;-0.000000;
19.056890;0.343031;-0.000000;1.000000;0.888466;0.899134;0.400000;1.000000;0.000000;-0.343031;-0.000000;
19.071121;0.342982;-0.000000;1.000000;0.888430;0.899116;0.400000;1.000000;0.000000;-0.342982;-0.000000;
19.085351;0.342934;-0.000000;1.000000;0.888394;0.899098;0.400000;1.000000;0.000000;-0.342934;-0.000000;
19.099582;0.342886;-0.000000;1.000000;0.888358;0.899081;0.400000;1.000000;0.000000;-0.342886;-0.000000;
19.113813;0.342839;-0.000000;1.000000;0.888323;0.899064;0.400000;1.000000;0.000000;-0.342839;-0.000000;
19.128044;0.342793;-0.000000;1.000000;0.888289;0.899047;0.400000;1.000000;0.000000;-0.342793;-0.000000;
19.142275;0.342747;-0.000000;1.000000;0.888256;0.899031;0.400000;1.000000;0.000000;-0.342747;-0.000000;
19.156506;0.342702;-0.000000;1.000000;0.888223;0.899016;0.400000;1.000000;0.000000;-0.342702;-0.000000;
19.170737;0.342658;-0.000000;1.000000;0.888190;0.899001;0.400000;1.000000;0.000000;-0.342658;-0.000000;
19.184967;0.342615;-0.000000;1.000000;0.888158;0.898986;0.400000;1.000000;0.000000;-0.342615;-0.000000;
19.199198;0.342572;-0.000000;1.000000;0.888127;0.898972;0.400000;1.000000;0.000000;-0.342572;-0.000000;
19.213429;0.342530;-0.000000;1.000000;0.888097;0.898958;0.400000;1.000000;0.000000;-0.342530;-0.000000;
19.227660;0.342488;-0.000000;1.000000;0.888067;0.898945;0.400000;1.000000;0.000000;-0.342488;-0.000000;
19.241891;0.342447;-0.000000;1.000000;0.888037;0.898932;0.400000;1.000000;0.000000;-0.342447;-0.000000;
19.256122;0.342407;-0.000000;1.000000;0.888008;0.898920;0.400000;1.000000;0.000000;-0.342407;-0.000000;
19.270352;0.342368;-0.000000;1.000000;0.887980;0.898908;0.400000;1.000000;0.000000;-0.342368;-0.000000;
19.284583;0.342329;-0.000000;1.000000;0.887953;0.898896;0.400000;1.000000;0.000000;-0.342329;-0.000000;
19.298814;0.342291;-0.000000;1.000000;0.887926;0.898885;0.400000;1.000000;0.000000;-0.342291;-0.000000;
19.313045;0.342253;-0.000000;1.000000;0.887899;0.898875;0.400000;1.000000;0.000000;-0.342253;-0.000000;
19.327276;0.342216;-0.000000;1.000000;0.887873;0.898865;0.400000;1.000000;0.000000;-0.342216;-0.000000;
19.341507;0.342180;-0.000000;1.000000;0.887848;0.898855;0.400000;1.000000;0.000000;-0.342180;-0.000000;
19.355738;0.342145;-0.000000;1.000000;0.887824;0.898846;0.400000;1.000000;0.000000;-0.342145;-0.000000;
19.369968;0.342110;-0.000000;1.000000;0.887799;0.898838;0.400000;1.000000;0.000000;-0.342110;-0.000000;
19.384199;0.342076;-0.000000;1.000000;0.887776;0.898829;0.400000;1.000000;0.000000;-0.342076;-0.000000;
19.398430;0.342042;-0.000000;1.000000;0.887753;0.898822;0.400000;1.000000;0.000000;-0.342042;-0.000000;
19.412661;0.342010;-0.000000;1.000000;0.887731;0.898814;0.400000;1.000000;0.000000;-0.342010;-0.000000;
19.426892;0.341977;-0.000000;1.000000;0.887709;0.898807;0.400000;1.000000;0.000000;-0.341977;-0.000000;
19.441123;0.341946;-0.000000;1.000000;0.887688;0.898801;0.400000;1.000000;0.000000;-0.341946;-0.000000;
19.455353;0.341915;-0.000000;1.000000;0.887668;0.898795;0.400000;1.000000;0.000000;-0.341915;-0.000000;
19.469584;0.341885;-0.000000;1.000000;0.887648;0.898789;0.400000;1.000000;0.000000;-0.341885;-0.000000;
19.483815;0.341855;-0.000000;1.000000;0.887628;0.898784;0.400000;1.000000;0.000000;-0.341855;-0.000000;
19.498046;0.341827;-0.000000;1.000000;0.887609;0.898780;0.400000;1.000000;0.000000;-0.341827;-0.000000;
19.512277;0.341798;-0.000000;1.000000;0.887591;0.898775;0.400000;1.000000;0.000000;-0.341798;-0.000000;
19.526508;0.341771;-0.000000;1.000000;0.887574;0.898772;0.400000;1.000000;0.000000;-0.341771;-0.000000;
19.540738;0.341744;-0.000000;1.000000;0.887556;0.898768;0.400000;1.000000;0.000000;-0.341744;-0.000000;
19.554969;0.341718;-0.000000;1.000000;0.887540;0.898765;0.400000;1.000000;0.000000;-0.341718;-0.000000;
19.569200;0.341692;-0.000000;1.000000;0.887524;0.898763;0.400000;1.000000;0.000000;-0.341692;-0.000000;
19.583431;0.341667;-0.000000;1.000000;0.887509;0.898761;0.400000;1.000000;0.000000;-0.341667;-0.000000;
19.597662;0.341643;-0.000000;1.000000;0.887494;0.898759;0.400000;1.000000;0.000000;-0.341643;-0.000000;
19.611893;0.341619;-0.000000;1.000000;0.887480;0.898758;0.400000;1.000000;0.000000;-0.341619;-0.000000;
19.626124;0.341596;-0.000000;1.000000;0.887466;0.898757;0.400000;1.000000;0.000000;-0.341596;-0.000000;
19.640354;0.341574;-0.000000;1.000000;0.887453;0.898757;0.400000;1.000000;0.000000;-0.341574;-0.000000;
19.654585;0.341552;-0.000000;1.000000;0.887441;0.898757;0.400000;1.000000;0.000000;-0.341552;-0.000000;
19.668816;0.341531;-0.000000;1.000000;0.887429;0.898758;0.400000;1.000000;0.000000;-0.341531;-0.000000;
19.683047;0.341510;-0.000000;1.000000;0.887417;0.898759;0.400000;1.000000;0.000000;-0.341510;-0.000000;
19.697278;0.341490;-0.000000;1.000000;0.887407;0.898760;0.400000;1.000000;0.000000;-0.341490;-0.000000;
19.711509;0.341471;-0.000000;1.000000;0.887396;0.898762;0.400000;1.000000;0.000000;-0.341471;-0.000000;
19.725739;0.341453;-0.000000;1.000000;0.887387;0.898764;0.400000;1.000000;0.000000;-0.341453;-0.000000;
19.739970;0.341435;-0.000000;1.000000;0.887377;0.898767;0.400000;1.000000;0.000000;-0.341435;-0.000000;
19.754201;0.341417;-0.000000;1.000000;0.887369;0.898770;0.400000;1.000000;0.000000;-0.341417;-0.000000;
19.768432;0.341401;-0.000000;1.000000;0.887361;0.898773;0.400000;1.000000;0.000000;-0.341401;-0.000000;
19.782663;0.341385;-0.000000;1.000000;0.887354;0.898777;0.400000;1.000000;0.000000;-0.341385;-0.000000;
19.796894;0.341369;-0.000000;1.000000;0.887347;0.898782;0.400000;1.000000;0.000000;-0.341369;-0.000000;
19.811125;0.341355;-0.000000;1.000000;0.887340;0.898786;0.400000;1.000000;0.000000;-0.341355;-0.000000;
19.825355;0.341340;-0.000000;1.000000;0.887335;0.898792;0.400000;1.000000;0.000000;-0.341340;-0.000000;
19.839586;0.341327;-0.000000;1.000000;0.887329;0.898797;0.400000;1.000000;0.000000;-0.341327;-0.000000;
19.853817;0.341314;-0.000000;1.000000;0.887325;0.898803;0.400000;1.000000;0.000000;-0.341314;-0.000000;
19.868048;0.341302;-0.000000;1.000000;0.887320;0.898810;0.400000;1.000000;0.000000;-0.341302;-0.000000;
19.882279;0.341290;-0.000000;1.000000;0.887317;0.898817;0.400000;1.000000;0.000000;-0.341290;-0.000000;
19.896510;0.341279;-0.000000;1.000000;0.887314;0.898824;0.400000;1.000000;0.000000;-0.341279;-0.000000;
19.910740;0.341269;-0.000000;1.000000;0.887311;0.898832;0.400000;1.000000;0.000000;-0.341269;-0.000000;
19.924971;0.341259;-0.000000;1.000000;0.887309;0.898840;0.400000;1.000000;0.000000;-0.341259;-0.000000;
19.939202;0.341250;-0.000000;1.000000;0.887308;0.898848;0.400000;1.000000;0.000000;-0.341250;-0.000000;
19.953433;0.341241;-0.000000;1.000000;0.887307;0.898857;0.400000;1.000000;0.000000;-0.341241;-0.000000;
19.967664;0.341234;-0.000000;1.000000;0.887307;0.898866;0.400000;1.000000;0.000000;-0.341234;-0.000000;
19.981895;0.341226;-0.000000;1.000000;0.887307;0.898876;0.400000;1.000000;0.000000;-0.341226;-0.000000;
19.996125;0.341220;-0.000000;1.000000;0.887308;0.898886;0.400000;1.000000;0.000000;-0.341220;-0.000000;
20.010356;0.341213;-0.000000;1.000000;0.887309;0.898897;0.400000;1.000000;0.000000;-0.341213;-0.000000;
20.024587;0.341208;-0.000000;1.000000;0.887311;0.898907;0.400000;1.000000;0.000000;-0.341208;-0.000000;
20.038818;0.341203;-0.000000;1.000000;0.887313;0.898919;0.400000;1.000000;0.000000;-0.341203;-0.000000;
20.053049;0.341199;-0.000000;1.000000;0.887316;0.898930;0.400000;1.000000;0.000000;-0.341199;-0.000000;
20.067280;0.341195;-0.000000;1.000000;0.887320;0.898943;0.400000;1.000000;0.000000;-0.341195;-0.000000;
20.081511;0.341192;-0.000000;1.000000;0.887324;0.898955;0.400000;1.000000;0.000000;-0.341192;-0.000000;
20.095741;0.341190;-0.000000;1.000000;0.887328;0.898968;0.400000;1.000000;0.000000;-0.341190;-0.000000;
20.109972;0.341188;-0.000000;1.000000;0.887333;0.898981;0.400000;1.000000;0.000000;-0.341188;-0.000000;
20.124203;0.341187;-0.000000;1.000000;0.887339;0.898995;0.400000;1.000000;0.000000;-0.341187;-0.000000;
20.138434;0.341186;-0.000000;1.000000;0.887345;0.899009;0.400000;1.000000;0.000000;-0.341186;-0.000000;
20.152665;0.341186;-0.000000;1.000000;0.887351;0.899023;0.400000;1.000000;0.000000;-0.341186;-0.000000;
20.166896;0.341187;-0.000000;1.000000;0.887359;0.899038;0.400000;1.000000;0.000000;-0.341187;-0.000000;
20.181126;0.341188;-0.000000;1.000000;0.887366;0.899054;0.400000;1.000000;0.000000;-0.341188;-0.000000;
20.195357;0.341190;-0.000000;1.000000;0.887374;0.899069;0.400000;1.000000;0.000000;-0.341190;-0.000000;
20.209588;0.341192;-0.000000;1.000000;0.887383;0.899085;0.400000;1.000000;0.000000;-0.341192;-0.000000;
20.223819;0.341195;-0.000000;1.000000;0.887392;0.899102;0.400000;1.000000;0.000000;-0.341195;-0.000000;
20.238050;0.341199;-0.000000;1.000000;0.887402;0.899118;0.400000;1.000000;0.000000;-0.341199;-0.000000;
20.252281;0.341203;-0.000000;1.000000;0.887412;0.899136;0.400000;1.000000;0.000000;-0.341203;-0.000000;
20.266512;0.341207;-0.000000;1.000000;0.887423;0.899153;0.400000;1.000000;0.000000;-0.341207;-0.000000;
20.280742;0.341213;-0.000000;1.000000;0.887434;0.899171;0.400000;1.000000;0.000000;-0.341213;-0.000000;
20.294973;0.341219;-0.000000;1.000000;0.887446;0.899189;0.400000;1.000000;0.000000;-0.341219;-0.000000;
20.309204;0.341225;-0.000000;1.000000;0.887458;0.899208;0.400000;1.000000;0.000000;-0.341225;-0.000000;
20.323435;0.341232;-0.000000;1.000000;0.887471;0.899227;0.400000;1.000000;0.000000;-0.341232;-0.000000;
20.337666;0.341240;-0.000000;1.000000;0.887484;0.899246;0.400000;1.000000;0.000000;-0.341240;-0.000000;
20.351897;0.341248;-0.000000;1.000000;0.887498;0.899266;0.400000;1.000000;0.000000;-0.341248;-0.000000;
20.366127;0.341257;-0.000000;1.000000;0.887512;0.899286;0.400000;1.000000;0.000000;-0.341257;-0.000000;
20.380358;0.341266;-0.000000;1.000000;0.887527;0.899307;0.400000;1.000000;0.000000;-0.341266;-0.000000;
20.394589;0.341276;-0.000000;1.000000;0.887543;0.899328;0.400000;1.000000;0.000000;-0.341276;-0.000000;
20.408820;0.341287;-0.000000;1.000000;0.887558;0.899349;0.400000;1.000000;0.000000;-0.341287;-0.000000;
20.423051;0.341298;-0.000000;1.000000;0.887575;0.899371;0.400000;1.000000;0.000000;-0.341298;-0.000000;
20.437282;0.341310;-0.000000;1.000000;0.887592;0.899393;0.400000;1.000000;0.000000;-0.341310;-0.000000;
20.451513;0.341322;-0.000000;1.000000;0.887609;0.899415;0.400000;1.000000;0.000000;-0.341322;-0.000000;
20.465743;0.341335;-0.000000;1.000000;0.887627;0.899438;0.400000;1.000000;0.000000;-0.341335;-0.000000;
20.479974;0.341348;-0.000000;1.000000;0.887645;0.899461;0.400000;1.000000;0.000000;-0.341348;-0.000000;
20.494205;0.341362;-0.000000;1.000000;0.887664;0.899485;0.400000;1.000000;0.000000;-0.341362;-0.000000;
20.508436;0.341377;-0.000000;1.000000;0.887683;0.899509;0.400000;1.000000;0.000000;-0.341377;-0.000000;
20.522667;0.341392;-0.000000;1.000000;0.887703;0.899533;0.400000;1.000000;0.000000;-0.341392;-0.000000;
20.536898;0.341407;-0.000000;1.000000;0.887723;0.899557;0.400000;1.000000;0.000000;-0.341407;-0.000000;
20.551128;0.341423;-0.000000;1.000000;0.887744;0.899582;0.400000;1.000000;0.000000;-0.341423;-0.000000;
20.565359;0.341440;-0.000000;1.000000;0.887765;0.899608;0.400000;1.000000;0.000000;-0.341440;-0.000000;
20.579590;0.341458;-0.000000;1.000000;0.887787;0.899633;0.400000;1.000000;0.000000;-0.341458;-0.000000;
20.593821;0.341475;-0.000000;1.000000;0.887809;0.899659;0.400000;1.000000;0.000000;-0.341475;-0.000000;
20.608052;0.341494;-0.000000;1.000000;0.887832;0.899686;0.400000;1.000000;0.000000;-0.341494;-0.000000;
20.622283;0.341513;-0.000000;1.000000;0.887855;0.899712;0.400000;1.000000;0.000000;-0.341513;-0.000000;
20.636513;0.341532;-0.000000;1.000000;0.887879;0.899739;0.400000;1.000000;0.000000;-0.341532;-0.000000;
20.650744;0.341553;-0.000000;1.000000;0.887903;0.899767;0.400000;1.000000;0.000000;-0.341553;-0.000000;
20.664975;0.341573;-0.000000;1.000000;0.887927;0.899795;0.400000;1.000000;0.000000;-0.341573;-0.000000;
20.679206;0.341594;-0.000000;1.000000;0.887952;0.899823;0.400000;1.000000;0.000000;-0.341594;-0.000000;
20.693437;0.341616;-0.000000;1.000000;0.887978;0.899851;0.400000;1.000000;0.000000;-0.341616;-0.000000;
20.707668;0.341638;-0.000000;1.000000;0.888004;0.899880;0.400000;1.000000;0.000000;-0.341638;-0.000000;
20.721899;0.341661;-0.000000;1.000000;0.888030;0.899909;0.400000;1.000000;0.000000;-0.341661;-0.000000;
20.736129;0.341685;-0.000000;1.000000;0.888057;0.899939;0.400000;1.000000;0.000000;-0.341685;-0.000000;
20.750360;0.341708;-0.000000;1.000000;0.888085;0.899968;0.400000;1.000000;0.000000;-0.341708;-0.000000;
20.764591;0.341733;-0.000000;1.000000;0.888113;0.899999;0.400000;1.000000;0.000000;-0.341733;-0.000000;
20.778822;0.341758;-0.000000;1.000000;0.888141;0.900029;0.400000;1.000000;0.000000;-0.341758;-0.000000;
20.793053;0.341783;-0.000000;1.000000;0.888170;0.900060;0.400000;1.000000;0.000000;-0.341783;-0.000000;
20.807284;0.341810;-0.000000;1.000000;0.888199;0.900091;0.400000;1.000000;0.000000;-0.341810;-0.000000;
20.821514;0.341836;-0.000000;1.000000;0.888229;0.900123;0.400000;1.000000;0.000000;-0.341836;-0.000000;
20.835745;0.341863;-0.000000;1.000000;0.888259;0.900155;0.400000;1.000000;0.000000;-0.341863;-0.000000;
20.849976;0.341891;-0.000000;1.000000;0.888290;0.900187;0.400000;1.000000;0.000000;-0.341891;-0.000000;
20.864207;0.341919;-0.000000;1.000000;0.888321;0.900219;0.400000;1.000000;0.000000;-0.341919;-0.000000;
20.878438;0.341948;-0.000000;1.000000;0.888353;0.900252;0.400000;1.000000;0.000000;-0.341948;-0.000000;
20.892669;0.341977;-0.000000;1.000000;0.888385;0.900285;0.400000;1.000000;0.000000;-0.341977;-0.000000;
20.906900;0.342007;-0.000000;1.000000;0.888417;0.900319;0.400000;1.000000;0.000000;-0.342007;-0.000000;
20.921130;0.342037;-0.000000;1.000000;0.888450;0.900353;0.400000;1.000000;0.000000;-0.342037;-0.000000;
20.935361;0.342068;-0.000000;1.000000;0.888484;0.900387;0.400000;1.000000;0.000000;-0.342068;-0.000000;
20.949592;0.342099;-0.000000;1.000000;0.888517;0.900421;0.400000;1.000000;0.000000;-0.342099;-0.000000;
20.963823;0.342131;-0.000000;1.000000;0.888552;0.900456;0.400000;1.000000;0.000000;-0.342131;-0.000000;
20.978054;0.342163;-0.000000;1.000000;0.888586;0.900491;0.400000;1.000000;0.000000;-0.342163;-0.000000;
20.992285;0.342196;-0.000000;1.000000;0.888622;0.900527;0.400000;1.000000;0.000000;-0.342196;-0.000000;
21.006515;0.342230;-0.000000;1.000000;0.888657;0.900563;0.400000;1.000000;0.000000;-0.342230;-0.000000;
21.020746;0.342264;-0.000000;1.000000;0.888693;0.900599;0.400000;1.000000;0.000000;-0.342264;-0.000000;
21.034977;0.342298;-0.000000;1.000000;0.888730;0.900635;0.400000;1.000000;0.000000;-0.342298;-0.000000;
21.049208;0.342333;-0.000000;1.000000;0.888767;0.900672;0.400000;1.000000;0.000000;-0.342333;-0.000000;
21.063439;0.342368;-0.000000;1.000000;0.888804;0.900709;0.400000;1.000000;0.000000;-0.342368;-0.000000;
21.077670;0.342404;-0.000000;1.000000;0.888842;0.900747;0.400000;1.000000;0.000000;-0.342404;-0.000000;
21.091900;0.342441;-0.000000;1.000000;0.888880;0.900784;0.400000;1.000000;0.000000;-0.342441;-0.000000;
21.106131;0.342478;-0.000000;1.000000;0.888919;0.900822;0.400000;1.000000;0.000000;-0.342478;-0.000000;
21.120362;0.342515;-0.000000;1.000000;0.888958;0.900861;0.400000;1.000000;0.000000;-0.342515;-0.000000;
21.134593;0.342553;-0.000000;1.000000;0.888998;0.900899;0.400000;1.000000;0.000000;-0.342553;-0.000000;
21.148824;0.342592;-0.000000;1.000000;0.889038;0.900938;0.400000;1.000000;0.000000;-0.342592;-0.000000;
21.163055;0.342630;-0.000000;1.000000;0.889078;0.900977;0.400000;1.000000;0.000000;-0.342630;-0.000000;
21.177286;0.342670;-0.000000;1.000000;0.889119;0.901017;0.400000;1.000000;0.000000;-0.342670;-0.000000;
21.191516;0.342710;-0.000000;1.000000;0.889160;0.901057;0.400000;1.000000;0.000000;-0.342710;-0.000000;
21.205747;0.342750;-0.000000;1.000000;0.889202;0.901097;0.400000;1.000000;0.000000;-0.342750;-0.000000;
21.219978;0.342791;-0.000000;1.000000;0.889244;0.901138;0.400000;1.000000;0.000000;-0.342791;-0.000000;
21.234209;0.342833;-0.000000;1.000000;0.889287;0.901178;0.400000;1.000000;0.000000;-0.342833;-0.000000;
21.248440;0.342875;-0.000000;1.000000;0.889330;0.901219;0.400000;1.000000;0.000000;-0.342875;-0.000000;
21.262671;0.342917;-0.000000;1.000000;0.889373;0.901261;0.400000;1.000000;0.000000;-0.342917;-0.000000;
21.276901;0.342960;-0.000000;1.000000;0.889417;0.901303;0.400000;1.000000;0.000000;-0.342960;-0.000000;
21.291132;0.343003;-0.000000;1.000000;0.889461;0.901345;0.400000;1.000000;0.000000;-0.343003;-0.000000;
21.305363;0.343047;-0.000000;1.000000;0.889506;0.901387;0.400000;1.000000;0.000000;-0.343047;-0.000000;
21.319594;0.343091;-0.000000;1.000000;0.889551;0.901429;0.400000;1.000000;0.000000;-0.343091;-0.000000;
21.333825;0.343136;-0.000000;1.000000;0.889596;0.901472;0.400000;1.000000;0.000000;-0.343136;-0.000000;
21.348056;0.343181;-0.000000;1.000000;0.889642;0.901516;0.400000;1.000000;0.000000;-0.343181;-0.000000;
21.362287;0.343227;-0.000000;1.000000;0.889688;0.901559;0.400000;1.000000;0.000000;-0.343227;-0.000000;
21.376517;0.343273;-0.000000;1.000000;0.889735;0.901603;0.400000;1.000000;0.000000;-0.343273;-0.000000;
21.390748;0.343320;-0.000000;1.000000;0.889782;0.901647;0.400000;1.000000;0.000000;-0.343320;-0.000000;
21.404979;0.343367;-0.000000;1.000000;0.889830;0.901691;0.400000;1.000000;0.000000;-0.343367;-0.000000;
21.419210;0.343415;-0.000000;1.000000;0.889878;0.901736;0.400000;1.000000;0.000000;-0.343415;-0.000000;
21.433441;0.343463;-0.000000;1.000000;0.889926;0.901781;0.400000;1.000000;0.000000;-0.343463;-0.000000;
21.447672;0.343511;-0.000000;1.000000;0.889975;0.901826;0.400000;1.000000;0.000000;-0.343511;-0.000000;
21.461902;0.343561;-0.000000;1.000000;0.890024;0.901871;0.400000;1.000000;0.000000;-0.343561;-0.000000;
21.476133;0.343610;-0.000000;1.000000;0.890073;0.901917;0.400000;1.000000;0.000000;-0.343610;-0.000000;
21.490364;0.343660;-0.000000;1.000000;0.890123;0.901963;0.400000;1.000000;0.000000;-0.343660;-0.000000;
21.504595;0.343710;-0.000000;1.000000;0.890173;0.902010;0.400000;1.000000;0.000000;-0.343710;-0.000000;
21.518826;0.343761;-0.000000;1.000000;0.890224;0.902056;0.400000;1.000000;0.000000;-0.343761;-0.000000;
21.533057;0.343813;-0.000000;1.000000;0.890275;0.902103;0.400000;1.000000;0.000000;-0.343813;-0.000000;
21.547288;0.343864;-0.000000;1.000000;0.890326;0.902150;0.400000;1.000000;0.000000;-0.343864;-0.000000;
21.561518;0.343917;-0.000000;1.000000;0.890378;0.902198;0.400000;1.000000;0.000000;-0.343917;-0.000000;
21.575749;0.343969;-0.000000;1.000000;0.890431;0.902245;0.400000;1.000000;0.000000;-0.343969;-0.000000;
21.589980;0.344023;-0.000000;1.000000;0.890483;0.902293;0.400000;1.000000;0.000000;-0.344023;-0.000000;
21.604211;0.344076;-0.000000;1.000000;0.890536;0.902342;0.400000;1.000000;0.000000;-0.344076;-0.000000;
21.618442;0.344130;-0.000000;1.000000;0.890590;0.902390;0.400000;1.000000;0.000000;-0.344130;-0.000000;
21.632673;0.344185;-0.000000;1.000000;0.890643;0.902439;0.400000;1.000000;0.000000;-0.344185;-0.000000;
21.646903;0.344240;-0.000000;1.000000;0.890697;0.902488;0.400000;1.000000;0.000000;-0.344240;-0.000000;
21.661134;0.344295;-0.000000;1.000000;0.890752;0.902537;0.400000;1.000000;0.000000;-0.344295;-0.000000;
21.675365;0.344351;-0.000000;1.000000;0.890807;0.902587;0.400000;1.000000;0.000000;-0.344351;-0.000000;
21.689596;0.344407;-0.000000;1.000000;0.890862;0.902637;0.400000;1.000000;0.000000;-0.344407;-0.000000;
21.703827;0.344464;-0.000000;1.000000;0.890918;0.902687;0.400000;1.000000;0.000000;-0.344464;-0.000000;
21.718058;0.344521;-0.000000;1.000000;0.890974;0.902738;0.400000;1.000000;0.000000;-0.344521;-0.000000;
21.732288;0.344578;-0.000000;1.000000;0.891030;0.902788;0.400000;1.000000;0.000000;-0.344578;-0.000000;
21.746519;0.344636;-0.000000;1.000000;0.891087;0.902839;0.400000;1.000000;0.000000;-0.344636;-0.000000;
21.760750;0.344695;-0.000000;1.000000;0.891144;0.902890;0.400000;1.000000;0.000000;-0.344695;-0.000000;
21.774981;0.344754;-0.000000;1.000000;0.891202;0.902942;0.400000;1.000000;0.000000;-0.344754;-0.000000;
21.789212;0.344813;-0.000000;1.000000;0.891259;0.902994;0.400000;1.000000;0.000000;-0.344813;-0.000000;
21.803443;0.344873;-0.000000;1.000000;0.891318;0.903045;0.400000;1.000000;0.000000;-0.344873;-0.000000;
21.817674;0.344933;-0.000000;1.000000;0.891376;0.903098;0.400000;1.000000;0.000000;-0.344933;-0.000000;
