time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_generator_omegaPu;GEN____2_SM_generator_PGen;GEN____2_SM_generator_QGen;GEN____2_SM_generator_UStatorPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_generator_omegaPu;GEN____3_SM_generator_PGen;GEN____3_SM_generator_QGen;GEN____3_SM_generator_UStatorPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_generator_omegaPu;GEN____6_SM_generator_PGen;GEN____6_SM_generator_QGen;GEN____6_SM_generator_UStatorPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_generator_omegaPu;GEN____8_SM_generator_PGen;GEN____8_SM_generator_QGen;GEN____8_SM_generator_UStatorPu;GEN____8_SM_voltageRegulator_EfdPu;
2.657214;1.060970;1.044612;1.009432;1.017976;1.019048;1.068744;1.062622;1.090676;1.057735;1.052393;1.057174;1.054035;1.049726;1.036312;0.999834;242.540083;-15.418914;1.059938;1.414379;0.999734;41.666483;42.654947;1.048264;1.279634;0.999350;-11.645639;29.298655;1.011192;1.118512;1.000019;-9.577735;13.845725;1.068744;1.489848;1.000157;10.664795;17.457293;1.097098;1.179746;
2.657214;1.060970;1.044612;1.009432;1.017976;1.019048;1.068744;1.062622;1.090676;1.057735;1.052393;1.057174;1.054035;1.049726;1.036312;0.999834;242.540083;-15.418914;1.059938;1.414379;0.999734;41.666483;42.654947;1.048264;1.279634;0.999350;-11.645639;29.298655;1.011192;1.118512;1.000019;-9.577735;13.845725;1.068744;1.489848;1.000157;10.664795;17.457293;1.097098;1.179746;
2.657214;1.060970;1.044612;1.009432;1.017976;1.019048;1.068744;1.062622;1.090676;1.057735;1.052393;1.057174;1.054035;1.049726;1.036312;0.999834;242.540083;-15.418914;1.059938;1.414379;0.999734;41.666483;42.654947;1.048264;1.279634;0.999350;-11.645639;29.298655;1.011192;1.118512;1.000019;-9.577735;13.845725;1.068744;1.489848;1.000157;10.664795;17.457293;1.097098;1.179746;
2.657220;1.060970;1.044612;1.009432;1.017976;1.019048;1.068744;1.062622;1.090676;1.057735;1.052393;1.057174;1.054035;1.049726;1.036312;0.999834;242.540301;-15.418974;1.059938;1.414379;0.999734;41.666524;42.654979;1.048264;1.279634;0.999350;-11.646157;29.298799;1.011192;1.118512;1.000019;-9.577574;13.845739;1.068744;1.489846;1.000157;10.664935;17.457267;1.097098;1.179747;
2.657220;1.060970;1.044613;1.009433;1.017978;1.019049;1.068745;1.062628;1.090689;1.057739;1.052397;1.057177;1.054036;1.049728;1.036315;0.999834;242.540681;-15.419370;1.059938;1.414374;0.999734;41.666607;42.653342;1.048265;1.279627;0.999350;-11.646086;29.298573;1.011192;1.118504;1.000019;-9.577501;13.844246;1.068745;1.489832;1.000157;10.665076;17.461533;1.097100;1.179703;
2.657221;1.060970;1.044613;1.009433;1.017978;1.019049;1.068745;1.062628;1.090689;1.057739;1.052397;1.057177;1.054036;1.049728;1.036315;0.999834;242.540713;-15.419379;1.059938;1.414374;0.999734;41.666613;42.653346;1.048265;1.279627;0.999350;-11.646163;29.298594;1.011192;1.118504;1.000019;-9.577477;13.844248;1.068745;1.489832;1.000157;10.665097;17.461529;1.097100;1.179703;
2.657222;1.060970;1.044613;1.009433;1.017978;1.019049;1.068745;1.062628;1.090689;1.057739;1.052397;1.057177;1.054036;1.049728;1.036315;0.999834;242.540746;-15.419388;1.059938;1.414374;0.999734;41.666619;42.653351;1.048265;1.279627;0.999350;-11.646239;29.298616;1.011192;1.118504;1.000019;-9.577453;13.844250;1.068745;1.489831;1.000157;10.665118;17.461525;1.097100;1.179703;
2.657224;1.060970;1.044613;1.009433;1.017978;1.019049;1.068745;1.062628;1.090689;1.057739;1.052397;1.057177;1.054036;1.049728;1.036315;0.999834;242.540810;-15.419405;1.059938;1.414374;0.999734;41.666631;42.653360;1.048265;1.279627;0.999350;-11.646393;29.298659;1.011192;1.118504;1.000019;-9.577405;13.844254;1.068745;1.489831;1.000157;10.665160;17.461517;1.097100;1.179703;
2.657228;1.060970;1.044613;1.009433;1.017978;1.019049;1.068745;1.062628;1.090689;1.057739;1.052397;1.057177;1.054036;1.049728;1.036315;0.999834;242.540940;-15.419441;1.059938;1.414375;0.999734;41.666655;42.653379;1.048265;1.279627;0.999350;-11.646700;29.298744;1.011192;1.118505;1.000019;-9.577310;13.844262;1.068745;1.489830;1.000157;10.665244;17.461502;1.097100;1.179704;
2.657236;1.060970;1.044613;1.009433;1.017978;1.019049;1.068745;1.062628;1.090689;1.057739;1.052397;1.057177;1.054036;1.049728;1.036315;0.999834;242.541198;-15.419512;1.059938;1.414375;0.999734;41.666703;42.653417;1.048265;1.279627;0.999350;-11.647315;29.298916;1.011192;1.118506;1.000019;-9.577119;13.844278;1.068745;1.489828;1.000157;10.665411;17.461471;1.097100;1.179705;
2.657252;1.060970;1.044613;1.009433;1.017978;1.019049;1.068745;1.062628;1.090689;1.057739;1.052397;1.057177;1.054036;1.049728;1.036315;0.999834;242.541716;-15.419655;1.059938;1.414375;0.999734;41.666800;42.653493;1.048265;1.279627;0.999350;-11.648544;29.299259;1.011192;1.118508;1.000019;-9.576736;13.844311;1.068745;1.489824;1.000157;10.665747;17.461409;1.097100;1.179707;
2.657284;1.060970;1.044613;1.009432;1.017978;1.019049;1.068746;1.062628;1.090689;1.057739;1.052397;1.057177;1.054036;1.049728;1.036315;0.999834;242.542749;-15.419939;1.059938;1.414376;0.999734;41.666992;42.653644;1.048265;1.279627;0.999350;-11.651002;29.299945;1.011192;1.118512;1.000020;-9.575970;13.844375;1.068746;1.489816;1.000157;10.666417;17.461286;1.097100;1.179711;
2.657348;1.060970;1.044613;1.009432;1.017979;1.019050;1.068746;1.062628;1.090689;1.057740;1.052398;1.057178;1.054037;1.049729;1.036316;0.999834;242.544816;-15.420509;1.059938;1.414377;0.999734;41.667378;42.653946;1.048265;1.279628;0.999350;-11.655916;29.301318;1.011191;1.118520;1.000021;-9.574437;13.844504;1.068746;1.489800;1.000156;10.667756;17.461039;1.097099;1.179720;
2.657476;1.060970;1.044613;1.009431;1.017979;1.019051;1.068748;1.062628;1.090688;1.057740;1.052398;1.057179;1.054039;1.049730;1.036316;0.999834;242.548945;-15.421648;1.059938;1.414380;0.999734;41.668147;42.654549;1.048265;1.279629;0.999350;-11.665744;29.304061;1.011191;1.118536;1.000022;-9.571360;13.844760;1.068748;1.489769;1.000155;10.670427;17.460545;1.097098;1.179737;
2.657732;1.060970;1.044612;1.009429;1.017981;1.019052;1.068751;1.062629;1.090687;1.057741;1.052399;1.057181;1.054042;1.049733;1.036318;0.999834;242.557185;-15.423926;1.059938;1.414386;0.999734;41.669684;42.655752;1.048264;1.279632;0.999350;-11.685388;29.309545;1.011189;1.118568;1.000025;-9.565167;13.845267;1.068751;1.489705;1.000153;10.675741;17.459557;1.097097;1.179771;
2.658244;1.060970;1.044612;1.009425;1.017983;1.019055;1.068758;1.062629;1.090684;1.057742;1.052402;1.057185;1.054048;1.049739;1.036321;0.999833;242.573589;-15.428482;1.059937;1.414397;0.999734;41.672745;42.658145;1.048264;1.279638;0.999351;-11.724638;29.320499;1.011186;1.118632;1.000031;-9.552627;13.846259;1.068758;1.489578;1.000149;10.686253;17.457583;1.097093;1.179839;
2.659268;1.060969;1.044611;1.009417;1.017988;1.019061;1.068770;1.062631;1.090678;1.057746;1.052406;1.057194;1.054060;1.049750;1.036328;0.999832;242.606104;-15.437591;1.059936;1.414419;0.999734;41.678821;42.662878;1.048264;1.279648;0.999352;-11.802976;29.342347;1.011179;1.118759;1.000044;-9.526927;13.848158;1.068770;1.489322;1.000141;10.706821;17.453638;1.097087;1.179975;
2.661316;1.060968;1.044609;1.009402;1.017998;1.019074;1.068796;1.062633;1.090668;1.057752;1.052415;1.057211;1.054085;1.049772;1.036341;0.999831;242.669952;-15.455798;1.059934;1.414463;0.999734;41.690792;42.672139;1.048263;1.279668;0.999354;-11.959004;29.385812;1.011167;1.119011;1.000068;-9.473065;13.851616;1.068796;1.488800;1.000125;10.746127;17.445765;1.097073;1.180247;
2.665412;1.060967;1.044606;1.009372;1.018019;1.019101;1.068850;1.062638;1.090646;1.057763;1.052433;1.057245;1.054136;1.049819;1.036367;0.999828;242.792932;-15.492154;1.059930;1.414547;0.999734;41.714039;42.689838;1.048261;1.279702;0.999357;-12.268416;29.471803;1.011142;1.119508;1.000116;-9.355568;13.857170;1.068850;1.487723;1.000093;10.817412;17.430091;1.097046;1.180789;
2.673604;1.060965;1.044601;1.009314;1.018061;1.019158;1.068964;1.062648;1.090604;1.057782;1.052466;1.057315;1.054244;1.049915;1.036419;0.999822;243.020118;-15.564560;1.059922;1.414700;0.999733;41.757989;42.722011;1.048259;1.279746;0.999365;-12.876274;29.639965;1.011094;1.120468;1.000211;-9.082270;13.862825;1.068964;1.485444;1.000028;10.930698;17.399093;1.096992;1.181860;
2.677142;1.060964;1.044599;1.009290;1.018080;1.019185;1.069016;1.062652;1.090585;1.057788;1.052480;1.057346;1.054292;1.049959;1.036441;0.999819;243.110614;-15.595622;1.059919;1.414762;0.999733;41.776136;42.734638;1.048258;1.279757;0.999368;-13.133919;29.710972;1.011074;1.120869;1.000251;-8.949270;13.863017;1.069016;1.484416;1.000000;10.967653;17.385916;1.096969;1.182316;
2.677142;1.060964;1.044599;1.009290;1.018080;1.019185;1.069016;1.062652;1.090585;1.057788;1.052480;1.057346;1.054292;1.049959;1.036441;0.999819;243.110614;-15.595622;1.059919;1.414762;0.999733;41.776136;42.734638;1.048258;1.279757;0.999368;-13.133919;29.710972;1.011074;1.120869;1.000251;-8.949270;13.863017;1.069016;1.484416;1.000000;10.967653;17.385916;1.096969;1.182316;
2.677143;1.060964;1.044599;1.009290;1.018080;1.019185;1.069016;1.062652;1.090585;1.057788;1.052480;1.057346;1.054292;1.049959;1.036441;0.999819;243.110639;-15.595637;1.059919;1.414762;0.999733;41.776143;42.734641;1.048258;1.279757;0.999368;-13.133991;29.710986;1.011074;1.120869;1.000251;-8.949229;13.863042;1.069016;1.484415;1.000000;10.967661;17.385899;1.096969;1.182317;
2.677144;1.060964;1.044599;1.009290;1.018080;1.019185;1.069016;1.062652;1.090585;1.057788;1.052480;1.057346;1.054292;1.049959;1.036441;0.999819;243.110664;-15.595646;1.059919;1.414762;0.999733;41.776148;42.734645;1.048258;1.279757;0.999368;-13.134064;29.711006;1.011074;1.120869;1.000251;-8.949190;13.863042;1.069016;1.484415;1.000000;10.967670;17.385895;1.096969;1.182317;
2.677146;1.060964;1.044599;1.009290;1.018080;1.019185;1.069016;1.062652;1.090585;1.057788;1.052480;1.057346;1.054292;1.049959;1.036441;0.999819;243.110714;-15.595666;1.059919;1.414762;0.999733;41.776159;42.734651;1.048258;1.279757;0.999368;-13.134209;29.711044;1.011074;1.120869;1.000251;-8.949111;13.863053;1.069016;1.484414;1.000000;10.967688;17.385882;1.096969;1.182317;
2.677150;1.060964;1.044599;1.009289;1.018080;1.019185;1.069016;1.062652;1.090585;1.057788;1.052480;1.057346;1.054293;1.049959;1.036441;0.999819;243.110814;-15.595698;1.059919;1.414762;0.999733;41.776178;42.734665;1.048258;1.279757;0.999368;-13.134499;29.711126;1.011074;1.120869;1.000251;-8.948956;13.863042;1.069016;1.484413;1.000000;10.967726;17.385873;1.096969;1.182317;
2.677152;1.060964;1.044599;1.009289;1.018080;1.019185;1.069016;1.062652;1.090585;1.057788;1.052480;1.057346;1.054293;1.049959;1.036441;0.999819;243.110864;-15.595715;1.059919;1.414762;0.999733;41.776188;42.734672;1.048258;1.279757;0.999368;-13.134645;29.711167;1.011074;1.120870;1.000251;-8.948877;13.863038;1.069016;1.484412;1.000000;10.967745;17.385867;1.096969;1.182318;
2.677152;1.060964;1.044599;1.009289;1.018080;1.019185;1.069016;1.062652;1.090585;1.057788;1.052480;1.057346;1.054293;1.049959;1.036441;0.999819;243.110864;-15.595715;1.059919;1.414762;0.999733;41.776188;42.734672;1.048258;1.279757;0.999368;-13.134645;29.711167;1.011074;1.120870;1.000251;-8.948877;13.863038;1.069016;1.484412;1.000000;10.967745;17.385867;1.096969;1.182318;
2.677152;1.060964;1.044599;1.009289;1.018080;1.019185;1.069016;1.062652;1.090585;1.057788;1.052480;1.057346;1.054293;1.049959;1.036441;0.999819;243.110864;-15.595715;1.059919;1.414762;0.999733;41.776188;42.734672;1.048258;1.279757;0.999368;-13.134645;29.711167;1.011074;1.120870;1.000251;-8.948877;13.863038;1.069016;1.484412;1.000000;10.967745;17.385867;1.096969;1.182318;
2.677158;1.060964;1.044599;1.009289;1.018080;1.019185;1.069016;1.062652;1.090585;1.057788;1.052480;1.057346;1.054293;1.049959;1.036441;0.999819;243.111013;-15.595769;1.059919;1.414762;0.999733;41.776218;42.734693;1.048258;1.279757;0.999368;-13.135079;29.711286;1.011074;1.120870;1.000251;-8.948643;13.863040;1.069016;1.484411;1.000000;10.967802;17.385843;1.096969;1.182318;
2.677174;1.060964;1.044599;1.009289;1.018081;1.019185;1.069016;1.062652;1.090585;1.057788;1.052480;1.057346;1.054293;1.049959;1.036441;0.999819;243.111411;-15.595909;1.059919;1.414762;0.999733;41.776298;42.734748;1.048258;1.279757;0.999368;-13.136239;29.711605;1.011074;1.120872;1.000251;-8.948017;13.863038;1.069016;1.484406;1.000000;10.967952;17.385783;1.096969;1.182321;
2.677206;1.060964;1.044599;1.009289;1.018081;1.019185;1.069017;1.062652;1.090585;1.057788;1.052480;1.057346;1.054293;1.049960;1.036441;0.999819;243.112207;-15.596190;1.059919;1.414763;0.999733;41.776458;42.734858;1.048258;1.279757;0.999368;-13.138559;29.712243;1.011074;1.120876;1.000252;-8.946764;13.863034;1.069017;1.484396;1.000000;10.968251;17.385664;1.096969;1.182325;
2.677270;1.060964;1.044599;1.009289;1.018081;1.019186;1.069018;1.062652;1.090585;1.057788;1.052480;1.057347;1.054294;1.049960;1.036442;0.999819;243.113798;-15.596753;1.059919;1.414764;0.999733;41.776777;42.735078;1.048258;1.279757;0.999369;-13.143199;29.713519;1.011073;1.120883;1.000252;-8.944256;13.863025;1.069018;1.484377;0.999999;10.968849;17.385425;1.096969;1.182333;
2.677398;1.060964;1.044599;1.009288;1.018082;1.019187;1.069019;1.062652;1.090584;1.057789;1.052480;1.057348;1.054296;1.049962;1.036443;0.999819;243.116975;-15.597877;1.059919;1.414766;0.999733;41.777416;42.735517;1.048258;1.279758;0.999369;-13.152475;29.716070;1.011072;1.120897;1.000254;-8.939232;13.863005;1.069019;1.484339;0.999998;10.970038;17.384948;1.096968;1.182349;
2.677654;1.060964;1.044599;1.009286;1.018083;1.019189;1.069023;1.062652;1.090583;1.057789;1.052481;1.057350;1.054300;1.049965;1.036444;0.999819;243.123312;-15.600125;1.059918;1.414770;0.999733;41.778690;42.736392;1.048258;1.279758;0.999369;-13.171016;29.721168;1.011071;1.120926;1.000257;-8.929148;13.862960;1.069023;1.484263;0.999996;10.972386;17.383995;1.096966;1.182382;
2.678166;1.060964;1.044599;1.009283;1.018086;1.019193;1.069031;1.062653;1.090580;1.057790;1.052483;1.057355;1.054307;1.049972;1.036447;0.999819;243.135913;-15.604621;1.059918;1.414779;0.999733;41.781231;42.738131;1.048258;1.279759;0.999369;-13.208053;29.731348;1.011068;1.120983;1.000262;-8.908835;13.862849;1.069031;1.484111;0.999992;10.976969;17.382090;1.096963;1.182448;
2.679190;1.060963;1.044599;1.009276;1.018092;1.019201;1.069046;1.062654;1.090575;1.057792;1.052487;1.057364;1.054321;1.049985;1.036454;0.999818;243.160824;-15.613604;1.059917;1.414795;0.999733;41.786279;42.741558;1.048258;1.279760;0.999370;-13.281944;29.751648;1.011063;1.121097;1.000274;-8.867634;13.862542;1.069046;1.483803;0.999984;10.985679;17.378289;1.096956;1.182580;
2.681238;1.060963;1.044598;1.009262;1.018103;1.019217;1.069077;1.062656;1.090565;1.057795;1.052494;1.057382;1.054351;1.050010;1.036467;0.999816;243.209487;-15.631542;1.059916;1.414828;0.999733;41.796247;42.748218;1.048258;1.279762;0.999372;-13.428993;29.792001;1.011051;1.121322;1.000296;-8.782946;13.861588;1.069077;1.483182;0.999967;11.001281;17.370721;1.096943;1.182841;
2.685334;1.060963;1.044597;1.009235;1.018126;1.019251;1.069141;1.062659;1.090544;1.057800;1.052508;1.057418;1.054411;1.050063;1.036492;0.999813;243.302191;-15.667291;1.059912;1.414890;0.999733;41.815697;42.760771;1.048258;1.279760;0.999376;-13.720108;29.871710;1.011029;1.121764;1.000341;-8.604558;13.858325;1.069141;1.481914;0.999935;11.025243;17.355730;1.096917;1.183359;
2.693526;1.060962;1.044596;1.009183;1.018173;1.019321;1.069272;1.062666;1.090504;1.057807;1.052533;1.057491;1.054536;1.050172;1.036543;0.999807;243.469288;-15.738185;1.059907;1.415003;0.999733;41.852900;42.782892;1.048259;1.279734;0.999385;-14.290028;30.027096;1.010987;1.122615;1.000427;-8.212897;13.846435;1.069272;1.479281;0.999870;11.044523;17.326392;1.096867;1.184375;
2.709910;1.060964;1.044600;1.009087;1.018271;1.019474;1.069551;1.062675;1.090427;1.057806;1.052571;1.057636;1.054800;1.050398;1.036638;0.999794;243.732059;-15.876772;1.059898;1.415185;0.999732;41.922602;42.815977;1.048266;1.279608;0.999402;-15.377556;30.321397;1.010908;1.124182;1.000586;-7.300618;13.801841;1.069551;1.473717;0.999741;10.971843;17.270803;1.096769;1.186318;
2.742678;1.060971;1.044623;1.008925;1.018466;1.019810;1.070133;1.062668;1.090285;1.057738;1.052591;1.057904;1.055354;1.050857;1.036795;0.999769;243.992426;-16.134677;1.059886;1.415426;0.999731;42.060811;42.844868;1.048291;1.279105;0.999438;-17.319172;30.841935;1.010778;1.126782;1.000837;-5.061655;13.637667;1.070133;1.462064;0.999498;10.418814;17.175981;1.096593;1.189844;
2.775446;1.060982;1.044661;1.008804;1.018641;1.020155;1.070703;1.062619;1.090156;1.057577;1.052526;1.058114;1.055894;1.051285;1.036884;0.999743;243.932237;-16.358016;1.059879;1.415566;0.999729;42.220218;42.835224;1.048328;1.278352;0.999477;-18.919503;31.269793;1.010683;1.128683;1.000986;-2.418539;13.387180;1.070704;1.450651;0.999281;9.382523;17.108637;1.096439;1.192929;
2.808214;1.060990;1.044709;1.008723;1.018773;1.020473;1.071201;1.062518;1.090033;1.057322;1.052367;1.058234;1.056365;1.051635;1.036886;0.999718;243.604431;-16.536302;1.059872;1.415693;0.999727;42.431277;42.801909;1.048373;1.277460;0.999518;-20.139500;31.602230;1.010622;1.129902;1.001025;0.408394;13.074357;1.071205;1.440638;0.999098;7.958989;17.075113;1.096304;1.195630;
2.840982;1.060990;1.044759;1.008681;1.018844;1.020730;1.071583;1.062359;1.089914;1.056985;1.052116;1.058249;1.056724;1.051872;1.036791;0.999695;243.070448;-16.662041;1.059862;1.415888;0.999724;42.721129;42.758330;1.048419;1.276533;0.999560;-20.944977;31.836018;1.010594;1.130461;1.000950;3.184807;12.729218;1.071589;1.432951;0.998956;6.259514;17.079159;1.096186;1.197988;
2.873750;1.060980;1.044806;1.008677;1.018840;1.020900;1.071819;1.062146;1.089796;1.056582;1.051788;1.058153;1.056941;1.051977;1.036601;0.999674;242.395064;-16.731208;1.059846;1.416216;0.999720;43.109374;42.715726;1.048463;1.275657;0.999603;-21.310379;31.968038;1.010598;1.130381;1.000769;5.683205;12.382775;1.071826;1.428218;0.998859;4.402576;17.121147;1.096084;1.200025;
2.906518;1.060957;1.044847;1.008710;1.018757;1.020965;1.071895;1.061889;1.089681;1.056143;1.051405;1.057955;1.057005;1.051946;1.036332;0.999654;241.641370;-16.743869;1.059821;1.416721;0.999716;43.604914;42.682132;1.048501;1.274896;0.999645;-21.221596;31.995439;1.010633;1.129688;1.000497;7.702368;12.065836;1.071901;1.426702;0.998809;2.505718;17.197646;1.095999;1.201724;
2.939286;1.060920;1.044879;1.008778;1.018594;1.020916;1.071814;1.061604;1.089575;1.055699;1.050998;1.057676;1.056918;1.051788;1.036007;0.999637;240.865972;-16.703580;1.059786;1.417426;0.999710;44.203710;42.662649;1.048532;1.274288;0.999686;-20.677889;31.916542;1.010697;1.128414;1.000157;9.083563;11.806178;1.071819;1.428344;0.998803;0.678093;17.302010;1.095933;1.203044;
2.951571;1.060902;1.044889;1.008813;1.018514;1.020869;1.071747;1.061495;1.089539;1.055539;1.050847;1.057558;1.056851;1.051701;1.035878;0.999631;240.581536;-16.676431;1.059770;1.417742;0.999707;44.450169;42.659708;1.048541;1.274104;0.999701;-20.360370;31.859604;1.010727;1.127797;1.000019;9.410236;11.729692;1.071752;1.429693;0.998811;0.035074;17.346135;1.095914;1.203427;
2.951571;1.060903;1.044889;1.008812;1.018516;1.020871;1.071755;1.061499;1.089545;1.055543;1.050852;1.057564;1.056858;1.051708;1.035884;0.999631;240.581639;-16.677903;1.059770;1.417738;0.999707;44.450307;42.658960;1.048541;1.274099;0.999701;-20.360695;31.857926;1.010727;1.127799;1.000019;9.411358;11.732835;1.071755;1.429637;0.998811;0.034946;17.347219;1.095918;1.203339;
2.951572;1.060903;1.044889;1.008813;1.018517;1.020872;1.071755;1.061501;1.089548;1.055545;1.050853;1.057564;1.056859;1.051709;1.035885;0.999631;240.581737;-16.677859;1.059770;1.417736;0.999707;44.450329;42.658030;1.048541;1.274095;0.999701;-20.360607;31.858256;1.010728;1.127792;1.000019;9.411181;11.732620;1.071755;1.429627;0.998811;0.035189;17.348094;1.095917;1.203365;
2.951573;1.060903;1.044889;1.008813;1.018517;1.020872;1.071755;1.061501;1.089548;1.055545;1.050853;1.057564;1.056859;1.051709;1.035885;0.999631;240.581714;-16.677856;1.059770;1.417736;0.999707;44.450350;42.658030;1.048541;1.274095;0.999701;-20.360578;31.858251;1.010728;1.127792;1.000019;9.411204;11.732614;1.071755;1.429627;0.998811;0.035137;17.348098;1.095917;1.203366;
2.951575;1.060903;1.044889;1.008813;1.018517;1.020872;1.071755;1.061501;1.089548;1.055545;1.050853;1.057564;1.056859;1.051709;1.035885;0.999631;240.581659;-16.677854;1.059770;1.417736;0.999707;44.450391;42.658086;1.048541;1.274096;0.999701;-20.360525;31.858220;1.010728;1.127792;1.000019;9.411264;11.732615;1.071755;1.429628;0.998811;0.035013;17.348052;1.095917;1.203364;
2.951578;1.060903;1.044889;1.008813;1.018517;1.020872;1.071755;1.061501;1.089548;1.055545;1.050853;1.057564;1.056859;1.051709;1.035885;0.999631;240.581596;-16.677846;1.059770;1.417736;0.999707;44.450449;42.658071;1.048541;1.274095;0.999701;-20.360445;31.858211;1.010728;1.127792;1.000019;9.411326;11.732595;1.071755;1.429628;0.998811;0.034873;17.348077;1.095917;1.203364;
2.951578;1.060903;1.044889;1.008813;1.018517;1.020872;1.071755;1.061501;1.089548;1.055545;1.050853;1.057564;1.056859;1.051709;1.035885;0.999631;240.581596;-16.677846;1.059770;1.417736;0.999707;44.450449;42.658071;1.048541;1.274095;0.999701;-20.360445;31.858211;1.010728;1.127792;1.000019;9.411326;11.732595;1.071755;1.429628;0.998811;0.034873;17.348077;1.095917;1.203364;
2.951578;1.060903;1.044889;1.008813;1.018517;1.020872;1.071755;1.061501;1.089548;1.055545;1.050853;1.057564;1.056859;1.051709;1.035885;0.999631;240.581596;-16.677846;1.059770;1.417736;0.999707;44.450449;42.658071;1.048541;1.274095;0.999701;-20.360445;31.858211;1.010728;1.127792;1.000019;9.411326;11.732595;1.071755;1.429628;0.998811;0.034873;17.348077;1.095917;1.203364;
2.951579;1.060903;1.044889;1.008813;1.018517;1.020872;1.071755;1.061501;1.089548;1.055545;1.050853;1.057564;1.056859;1.051709;1.035885;0.999631;240.581572;-16.677841;1.059770;1.417736;0.999707;44.450475;42.658029;1.048541;1.274095;0.999701;-20.360407;31.858220;1.010728;1.127792;1.000019;9.411346;11.732578;1.071755;1.429628;0.998811;0.034821;17.348121;1.095917;1.203366;
2.951587;1.060903;1.044889;1.008813;1.018517;1.020872;1.071755;1.061501;1.089548;1.055544;1.050853;1.057564;1.056859;1.051709;1.035885;0.999631;240.581384;-16.677820;1.059770;1.417736;0.999707;44.450641;42.658027;1.048541;1.274095;0.999701;-20.360178;31.858178;1.010728;1.127791;1.000019;9.411535;11.732529;1.071755;1.429629;0.998811;0.034400;17.348151;1.095917;1.203366;
2.951603;1.060903;1.044889;1.008813;1.018517;1.020872;1.071755;1.061501;1.089548;1.055544;1.050853;1.057564;1.056858;1.051709;1.035884;0.999631;240.581006;-16.677780;1.059770;1.417737;0.999707;44.450974;42.658024;1.048541;1.274095;0.999701;-20.359721;31.858093;1.010728;1.127791;1.000019;9.411912;11.732432;1.071755;1.429631;0.998811;0.033558;17.348212;1.095917;1.203366;
2.951635;1.060903;1.044889;1.008813;1.018516;1.020871;1.071755;1.061500;1.089548;1.055544;1.050852;1.057564;1.056858;1.051708;1.035884;0.999631;240.580251;-16.677698;1.059770;1.417738;0.999707;44.451640;42.658018;1.048541;1.274095;0.999701;-20.358806;31.857925;1.010728;1.127789;1.000018;9.412666;11.732237;1.071755;1.429635;0.998811;0.031875;17.348334;1.095917;1.203367;
2.951699;1.060903;1.044889;1.008813;1.018516;1.020871;1.071754;1.061500;1.089548;1.055543;1.050851;1.057563;1.056858;1.051708;1.035883;0.999631;240.578741;-16.677535;1.059770;1.417739;0.999707;44.452973;42.658005;1.048541;1.274094;0.999701;-20.356974;31.857588;1.010728;1.127785;1.000018;9.414172;11.731848;1.071754;1.429643;0.998811;0.028509;17.348578;1.095917;1.203369;
2.951827;1.060902;1.044889;1.008814;1.018515;1.020871;1.071753;1.061499;1.089547;1.055541;1.050850;1.057562;1.056857;1.051707;1.035882;0.999631;240.575722;-16.677208;1.059770;1.417743;0.999707;44.455639;42.657981;1.048541;1.274092;0.999701;-20.353306;31.856913;1.010728;1.127779;1.000016;9.417175;11.731070;1.071753;1.429659;0.998811;0.021779;17.349066;1.095917;1.203373;
2.952083;1.060902;1.044890;1.008815;1.018513;1.020869;1.071752;1.061496;1.089547;1.055538;1.050847;1.057559;1.056855;1.051705;1.035879;0.999631;240.569687;-16.676552;1.059769;1.417750;0.999707;44.460974;42.657932;1.048542;1.274088;0.999702;-20.345950;31.855558;1.010729;1.127765;1.000013;9.423144;11.729520;1.071752;1.429692;0.998812;0.008328;17.350043;1.095916;1.203380;
2.952595;1.060901;1.044890;1.008816;1.018510;1.020867;1.071749;1.061492;1.089545;1.055531;1.050840;1.057554;1.056852;1.051701;1.035874;0.999630;240.557624;-16.675232;1.059769;1.417763;0.999707;44.471661;42.657840;1.048542;1.274081;0.999702;-20.331156;31.852828;1.010731;1.127737;1.000007;9.434932;11.726436;1.071749;1.429759;0.998812;-0.018534;17.352000;1.095916;1.203395;
2.953619;1.060900;1.044891;1.008819;1.018502;1.020862;1.071742;1.061482;1.089542;1.055518;1.050827;1.057543;1.056845;1.051692;1.035862;0.999630;240.533535;-16.672558;1.059767;1.417791;0.999707;44.493096;42.657668;1.048543;1.274066;0.999704;-20.301245;31.847290;1.010733;1.127681;0.999995;9.457915;11.720334;1.071742;1.429893;0.998813;-0.072104;17.355925;1.095914;1.203423;
