time;NETWORK__KANA___1_TN_U_value;NETWORK__TURN___2_TN_U_value;NETWORK__LOGA___3_TN_U_value;NETWORK__BEAV___6_TN_U_value;NETWORK__CLIN___8_TN_U_value;NETWORK__SALT___9_TN_U_value;NETWORK__GLEN__12_TN_U_value;_LOAD___1_EC_transformerT_tapChanger_UTarget;_LOAD___1_EC_transformerT_tapChanger_UMonitored_value;_LOAD___1_EC_transformerT_tapChanger_tap_value;_LOAD___1_EC_transformerT_tapChanger_tapMax;_LOAD___1_EC_transformerT_tapChanger_tapMin;_LOAD__38_EC_transformer_tapChanger_UTarget;_LOAD__38_EC_transformer_tapChanger_UMonitored_value;_LOAD__38_EC_transformer_tapChanger_tap_value;_LOAD__38_EC_transformer_tapChanger_tapMax;_LOAD__38_EC_transformer_tapChanger_tapMin;_LOAD__38_EC_load_PPu;_LOAD__38_EC_load_QPu;
239.000000;70.686064;69.387824;67.418634;67.534574;68.905268;66.430067;60.983812;1.025000;1.018783;14.000000;24.000000;0.000000;1.010000;1.006326;16.000000;16.000000;0.000000;0.140051;0.067660;
240.000000;70.686064;69.387824;67.418634;67.534574;68.905268;66.430067;60.983812;1.025000;1.018783;14.000000;24.000000;0.000000;1.010000;1.006326;16.000000;16.000000;0.000000;0.140051;0.067660;
240.000000;70.686741;69.388128;67.419183;67.534720;68.905598;66.430899;60.986439;1.025000;1.018793;14.000000;24.000000;0.000000;1.010000;1.006370;16.000000;16.000000;0.000000;0.140057;0.067666;
241.000000;70.686668;69.388058;67.419128;67.534657;68.905502;66.430754;60.986353;1.025000;1.018793;14.000000;24.000000;0.000000;1.010000;1.006370;16.000000;16.000000;0.000000;0.140057;0.067666;
242.000000;70.686589;69.387982;67.419074;67.534619;68.905494;66.430717;60.986323;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
243.000000;70.686566;69.387969;67.419061;67.534623;68.905505;66.430694;60.986301;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
244.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
245.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
246.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
247.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
248.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
249.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
250.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
251.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
252.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
253.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
254.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
255.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
256.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
257.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
258.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
259.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
260.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
261.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
262.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
263.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
264.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
265.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
266.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
267.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
268.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
269.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
270.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
271.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
272.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
273.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
274.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
275.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
276.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
277.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
278.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
279.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
280.000000;70.686564;69.387974;67.419064;67.534632;68.905516;66.430687;60.986298;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006368;16.000000;16.000000;0.000000;0.140057;0.067666;
280.000000;70.689644;69.389114;67.419758;67.534805;68.905942;66.431804;60.992110;1.025000;1.018836;14.000000;24.000000;0.000000;1.010000;1.006412;16.000000;16.000000;0.000000;0.140063;0.067672;
281.000000;70.688930;69.388658;67.419411;67.534672;68.905959;66.431668;60.991472;1.025000;1.018830;14.000000;24.000000;0.000000;1.010000;1.006408;16.000000;16.000000;0.000000;0.140062;0.067672;
282.000000;70.688759;69.388541;67.419326;67.534535;68.905808;66.431427;60.991265;1.025000;1.018824;14.000000;24.000000;0.000000;1.010000;1.006404;16.000000;16.000000;0.000000;0.140062;0.067671;
283.000000;70.688680;69.388516;67.419340;67.534549;68.905820;66.431378;60.991217;1.025000;1.018822;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
284.000000;70.688635;69.388508;67.419359;67.534584;68.905865;66.431394;60.991217;1.025000;1.018821;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
285.000000;70.688611;69.388508;67.419372;67.534606;68.905893;66.431408;60.991220;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
286.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
287.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
288.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
289.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
290.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
291.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
292.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
293.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
294.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
295.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
296.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
297.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
298.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
299.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
300.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
301.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
302.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
303.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
304.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
305.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
306.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
307.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
308.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
309.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
310.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
311.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
312.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
313.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
314.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
315.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
316.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
317.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
318.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
319.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
320.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
321.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
322.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
323.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
324.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
325.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
326.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
327.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
328.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
329.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
330.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
331.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
332.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
333.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
334.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
335.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
336.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
337.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
338.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
339.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
340.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
341.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
342.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
343.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
344.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
345.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
346.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
347.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
348.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
349.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
350.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
351.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
352.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
353.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
354.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
355.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
356.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
357.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
358.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
359.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
360.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
361.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
362.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
363.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
364.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
365.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
366.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
367.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
368.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
369.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
370.000000;70.688598;69.388510;67.419379;67.534617;68.905907;66.431414;60.991221;1.025000;1.018820;14.000000;24.000000;0.000000;1.010000;1.006403;16.000000;16.000000;0.000000;0.140061;0.067671;
