time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____6_SM_generator_UStatorPu;GEN____2_SM_generator_UStatorPu;GEN____3_SM_generator_UStatorPu;GEN____8_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_voltageRegulator_EfdPu;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;NETWORK__BUS____1-BUS____5-1_AC_iSide2;NETWORK__BUS____1-BUS____5-1_AC_state;NETWORK__BUS____2-BUS____5-1_AC_iSide2;NETWORK__BUS____2-BUS____5-1_AC_state;NETWORK__BUS____2-BUS____4-1_AC_iSide2;NETWORK__BUS____2-BUS____4-1_AC_state;CLA_2_4_currentLimitAutomaton_order;CLA_2_5_currentLimitAutomaton_order;CLA_2_4_currentLimitAutomaton_IMax;CLA_2_5_currentLimitAutomaton_IMax;
8.050520;1.062652;1.042095;1.009660;1.007711;1.005309;1.067640;1.056564;1.088705;1.051489;1.047006;1.053804;1.052657;1.047842;1.032024;0.999755;0.999818;0.999878;0.999761;1.000000;229.935951;1.667275;39.188808;4.384886;1.627460;-31.806878;60.038937;30.017387;19.338657;19.867328;1.060331;1.067640;1.047244;1.011461;1.096005;1.406524;1.300030;1.113119;1.511937;1.201609;0.216073;0.126097;0.000000;3.000000;601.509140;2.000000;642.580824;2.000000;2.000000;2.000000;1000.000000;600.000000;
8.050523;1.062652;1.042095;1.009660;1.007711;1.005309;1.067640;1.056564;1.088705;1.051489;1.047006;1.053804;1.052657;1.047842;1.032024;0.999755;0.999818;0.999878;0.999761;1.000000;229.935881;1.667253;39.188830;4.384916;1.627493;-31.806873;60.038923;30.017372;19.338654;19.867325;1.060331;1.067640;1.047244;1.011461;1.096005;1.406524;1.300029;1.113119;1.511937;1.201609;0.216073;0.126097;0.000000;3.000000;601.509068;2.000000;642.580721;2.000000;2.000000;2.000000;1000.000000;600.000000;
8.050529;1.062652;1.042095;1.009660;1.007711;1.005309;1.067640;1.056564;1.088705;1.051489;1.047006;1.053804;1.052657;1.047842;1.032024;0.999755;0.999818;0.999878;0.999761;1.000000;229.935763;1.667214;39.188866;4.384966;1.627548;-31.806864;60.038900;30.017348;19.338649;19.867320;1.060331;1.067640;1.047244;1.011461;1.096005;1.406524;1.300029;1.113119;1.511937;1.201609;0.216073;0.126097;0.000000;3.000000;601.508948;2.000000;642.580547;2.000000;2.000000;2.000000;1000.000000;600.000000;
8.050584;1.062652;1.042095;1.009660;1.007711;1.005309;1.067639;1.056564;1.088705;1.051489;1.047006;1.053804;1.052657;1.047842;1.032024;0.999755;0.999818;0.999878;0.999761;1.000000;229.934607;1.666837;39.189224;4.385458;1.628089;-31.806782;60.038668;30.017105;19.338597;19.867269;1.060331;1.067639;1.047244;1.011461;1.096005;1.406524;1.300028;1.113118;1.511940;1.201610;0.216073;0.126097;0.000000;3.000000;601.507768;2.000000;642.578838;2.000000;2.000000;2.000000;1000.000000;600.000000;
8.050712;1.062652;1.042095;1.009660;1.007711;1.005309;1.067639;1.056564;1.088705;1.051489;1.047006;1.053804;1.052657;1.047842;1.032024;0.999755;0.999818;0.999878;0.999761;1.000000;229.931921;1.665959;39.190057;4.386600;1.629347;-31.806591;60.038131;30.016542;19.338476;19.867149;1.060331;1.067639;1.047245;1.011461;1.096005;1.406524;1.300026;1.113117;1.511947;1.201613;0.216073;0.126097;0.000000;3.000000;601.505030;2.000000;642.574871;2.000000;2.000000;2.000000;1000.000000;600.000000;
8.050968;1.062652;1.042096;1.009660;1.007712;1.005309;1.067638;1.056564;1.088705;1.051490;1.047007;1.053803;1.052656;1.047841;1.032024;0.999755;0.999818;0.999878;0.999760;0.999999;229.926555;1.664198;39.191725;4.388886;1.631859;-31.806209;60.037057;30.015417;19.338236;19.866911;1.060331;1.067638;1.047245;1.011462;1.096004;1.406524;1.300020;1.113115;1.511961;1.201618;0.216073;0.126098;0.000000;3.000000;601.499581;2.000000;642.566963;2.000000;2.000000;2.000000;1000.000000;600.000000;
8.051480;1.062652;1.042096;1.009660;1.007712;1.005309;1.067637;1.056564;1.088705;1.051490;1.047007;1.053803;1.052655;1.047840;1.032024;0.999755;0.999818;0.999878;0.999759;0.999999;229.915844;1.660656;39.195073;4.393455;1.636875;-31.805445;60.034916;30.013171;19.337760;19.866436;1.060331;1.067637;1.047245;1.011462;1.096004;1.406523;1.300010;1.113110;1.511988;1.201629;0.216074;0.126098;0.000000;3.000000;601.488786;2.000000;642.551244;2.000000;2.000000;2.000000;1000.000000;600.000000;
8.052504;1.062652;1.042098;1.009661;1.007714;1.005310;1.067634;1.056565;1.088704;1.051492;1.047008;1.053802;1.052652;1.047838;1.032024;0.999755;0.999818;0.999878;0.999757;0.999998;229.894510;1.653494;39.201810;4.402592;1.646866;-31.803916;60.030659;30.008700;19.336829;19.865493;1.060331;1.067634;1.047246;1.011462;1.096003;1.406523;1.299989;1.113100;1.512043;1.201652;0.216074;0.126098;0.000000;3.000000;601.467615;2.000000;642.520196;2.000000;2.000000;2.000000;1000.000000;600.000000;
8.054552;1.062651;1.042100;1.009663;1.007717;1.005312;1.067629;1.056567;1.088702;1.051494;1.047009;1.053800;1.052647;1.047834;1.032023;0.999756;0.999818;0.999878;0.999753;0.999995;229.852200;1.638857;39.215453;4.420850;1.666690;-31.800857;60.022251;29.999835;19.335046;19.863631;1.060331;1.067629;1.047248;1.011463;1.096000;1.406522;1.299948;1.113081;1.512155;1.201697;0.216075;0.126099;0.000000;3.000000;601.426936;2.000000;642.459664;2.000000;2.000000;2.000000;1000.000000;600.000000;
8.058648;1.062651;1.042106;1.009665;1.007722;1.005314;1.067617;1.056569;1.088699;1.051499;1.047011;1.053797;1.052636;1.047826;1.032022;0.999757;0.999819;0.999877;0.999745;0.999990;229.769025;1.608364;39.243391;4.457308;1.705687;-31.794740;60.005852;29.982423;19.331795;19.860008;1.060331;1.067617;1.047252;1.011465;1.095996;1.406521;1.299870;1.113044;1.512386;1.201791;0.216077;0.126101;0.000000;3.000000;601.352194;2.000000;642.344832;2.000000;2.000000;2.000000;1000.000000;600.000000;
8.066840;1.062650;1.042116;1.009671;1.007730;1.005315;1.067593;1.056573;1.088691;1.051507;1.047014;1.053788;1.052614;1.047807;1.032019;0.999760;0.999820;0.999875;0.999730;0.999980;229.608575;1.542715;39.301711;4.529942;1.780957;-31.782521;59.974743;29.948866;19.326539;19.853167;1.060331;1.067593;1.047260;1.011468;1.095986;1.406522;1.299726;1.112980;1.512872;1.201991;0.216080;0.126104;0.000000;3.000000;601.228836;2.000000;642.139914;2.000000;2.000000;2.000000;1000.000000;600.000000;
8.083224;1.062648;1.042132;1.009679;1.007737;1.005310;1.067540;1.056575;1.088673;1.051517;1.047016;1.053765;1.052563;1.047766;1.032008;0.999765;0.999821;0.999872;0.999702;0.999958;229.312130;1.394656;39.426758;4.673705;1.919681;-31.758275;59.919366;29.886857;19.320887;19.841119;1.060330;1.067540;1.047271;1.011473;1.095964;1.406537;1.299492;1.112883;1.513935;1.202432;0.216085;0.126109;0.000000;3.000000;601.083346;2.000000;641.827141;2.000000;2.000000;2.000000;1000.000000;600.000000;
8.105303;1.062644;1.042148;1.009687;1.007730;1.005285;1.067461;1.056566;1.088644;1.051522;1.047010;1.053727;1.052489;1.047703;1.031984;0.999773;0.999823;0.999867;0.999669;0.999927;228.966915;1.168465;39.607202;4.862318;2.078349;-31.726542;59.859281;29.814130;19.322691;19.828348;1.060328;1.067461;1.047282;1.011476;1.095930;1.406584;1.299284;1.112820;1.515506;1.203103;0.216090;0.126113;0.000000;3.000000;601.083227;2.000000;641.598849;2.000000;2.000000;2.000000;1000.000000;600.000000;
8.115992;1.062641;1.042153;1.009689;1.007720;1.005265;1.067420;1.056558;1.088628;1.051520;1.047003;1.053705;1.052450;1.047670;1.031969;0.999777;0.999824;0.999865;0.999656;0.999912;228.822180;1.047977;39.699473;4.951507;2.143494;-31.711594;59.836194;29.783390;19.327474;19.823566;1.060326;1.067420;1.047285;1.011476;1.095912;1.406617;1.299227;1.112818;1.516323;1.203459;0.216091;0.126115;0.000000;3.000000;601.163978;2.000000;641.568016;2.000000;2.000000;2.000000;1000.000000;600.000000;
8.181528;1.062620;1.042147;1.009679;1.007583;1.005077;1.067165;1.056455;1.088512;1.051457;1.046916;1.053546;1.052203;1.047454;1.031842;0.999801;0.999828;0.999851;0.999613;0.999814;228.268103;0.285714;40.254785;5.433577;2.345656;-31.632498;59.775541;29.657824;19.394898;19.813430;1.060310;1.067165;1.047274;1.011459;1.095793;1.406934;1.299434;1.113160;1.521425;1.205841;0.216090;0.126113;0.000000;3.000000;602.482479;2.000000;642.274357;2.000000;2.000000;2.000000;1000.000000;600.000000;
8.247064;1.062592;1.042089;1.009635;1.007345;1.004803;1.066927;1.056284;1.088378;1.051315;1.046764;1.053360;1.051968;1.047239;1.031672;0.999826;0.999830;0.999835;0.999628;0.999721;228.268166;-0.414998;40.737459;5.772202;2.210177;-31.579258;59.843431;29.637567;19.509089;19.833705;1.060286;1.066927;1.047222;1.011414;1.095667;1.407413;1.300479;1.114071;1.526188;1.208356;0.216071;0.126095;0.000000;3.000000;604.891938;2.000000;644.257188;2.000000;2.000000;2.000000;1000.000000;600.000000;
8.312600;1.062561;1.041990;1.009561;1.007056;1.004499;1.066745;1.056072;1.088246;1.051117;1.046573;1.053176;1.051786;1.047060;1.031485;0.999850;0.999830;0.999819;0.999688;0.999647;228.767832;-0.887872;41.061342;5.911256;1.762020;-31.557884;60.016642;29.715442;19.636487;19.879040;1.060258;1.066746;1.047139;1.011345;1.095554;1.407985;1.302136;1.115453;1.529803;1.210628;0.216041;0.126066;0.000000;3.000000;607.797358;2.000000;647.016378;2.000000;2.000000;2.000000;1000.000000;600.000000;
8.378136;1.062531;1.041868;1.009464;1.006761;1.004216;1.066642;1.055851;1.088134;1.050889;1.046366;1.053018;1.051677;1.046939;1.031306;0.999869;0.999829;0.999804;0.999769;0.999602;229.669957;-1.044027;41.189172;5.810247;1.077796;-31.569692;60.265585;29.880547;19.749055;19.942661;1.060228;1.066643;1.047038;1.011258;1.095467;1.408582;1.304153;1.117195;1.531872;1.212364;0.216003;0.126029;0.000000;3.000000;610.694674;2.000000;650.082662;2.000000;2.000000;2.000000;1000.000000;600.000000;
8.443672;1.062504;1.041735;1.009350;1.006496;1.003984;1.066613;1.055646;1.088053;1.050657;1.046165;1.052895;1.051640;1.046876;1.031150;0.999883;0.999828;0.999789;0.999848;0.999593;230.847842;-0.887595;41.136590;5.454048;0.275569;-31.611084;60.558464;30.118932;19.828361;20.017140;1.060199;1.066613;1.046931;1.011159;1.095416;1.409152;1.306291;1.119174;1.532463;1.213393;0.215961;0.125988;0.000000;3.000000;613.244607;2.000000;653.083672;2.000000;2.000000;2.000000;1000.000000;600.000000;
8.509208;1.062482;1.041606;1.009228;1.006282;1.003815;1.066637;1.055476;1.088009;1.050448;1.045990;1.052808;1.051655;1.046859;1.031025;0.999890;0.999827;0.999777;0.999903;0.999619;232.161839;-0.504082;40.962741;4.856717;-0.506049;-31.674796;60.864364;30.413753;19.868576;20.094376;1.060174;1.066637;1.046829;1.011054;1.095402;1.409651;1.308339;1.121265;1.531996;1.213664;0.215921;0.125949;0.000000;3.000000;615.292710;2.000000;655.774792;2.000000;2.000000;2.000000;1000.000000;600.000000;
8.574744;1.062466;1.041491;1.009104;1.006129;1.003707;1.066685;1.055357;1.088004;1.050285;1.045856;1.052754;1.051695;1.046869;1.030937;0.999891;0.999827;0.999767;0.999924;0.999676;233.475569;-0.028425;40.751660;4.059439;-1.133977;-31.751627;61.155574;30.745696;19.875332;20.165853;1.060154;1.066685;1.046739;1.010950;1.095423;1.410053;1.310134;1.123343;1.531038;1.213240;0.215885;0.125915;0.000000;3.000000;616.840156;2.000000;658.034499;2.000000;2.000000;2.000000;1000.000000;600.000000;
8.640280;1.062456;1.041397;1.008985;1.006038;1.003650;1.066732;1.055294;1.088033;1.050184;1.045774;1.052728;1.051737;1.046887;1.030888;0.999885;0.999828;0.999761;0.999910;0.999751;234.669412;0.396664;40.589942;3.123906;-1.505889;-31.832205;61.409126;31.093733;19.861839;20.223435;1.060140;1.066731;1.046668;1.010853;1.095471;1.410341;1.311558;1.125291;1.530107;1.212278;0.215856;0.125886;0.000000;3.000000;617.982820;2.000000;659.834139;2.000000;2.000000;2.000000;1000.000000;600.000000;
8.705816;1.062453;1.041331;1.008879;1.006004;1.003631;1.066760;1.055289;1.088085;1.050153;1.045751;1.052726;1.051764;1.046904;1.030878;0.999875;0.999829;0.999758;0.999872;0.999832;235.650121;0.660070;40.546197;2.123243;-1.569021;-31.908348;61.607848;31.436367;19.843499;20.260673;1.060131;1.066760;1.046619;1.010767;1.095535;1.410509;1.312538;1.127000;1.529534;1.211000;0.215836;0.125866;0.000000;3.000000;618.841505;2.000000;661.196653;2.000000;2.000000;2.000000;1000.000000;600.000000;
8.771352;1.062454;1.041294;1.008790;1.006019;1.003639;1.066766;1.055333;1.088151;1.050192;1.045784;1.052746;1.051771;1.046915;1.030904;0.999861;0.999830;0.999759;0.999823;0.999905;236.356243;0.709025;40.656830;1.132709;-1.328598;-31.973875;61.740995;31.753127;19.832752;20.274097;1.060129;1.066766;1.046594;1.010698;1.095602;1.410561;1.313046;1.128378;1.529409;1.209658;0.215824;0.125855;0.000000;3.000000;619.505141;2.000000;662.159046;2.000000;2.000000;2.000000;1000.000000;600.000000;
8.902424;1.062469;1.041299;1.008686;1.006143;1.003715;1.066758;1.055498;1.088258;1.050391;1.045954;1.052838;1.051770;1.046944;1.031028;0.999829;0.999829;0.999768;0.999761;0.999979;236.899623;0.376209;41.238605;-0.491850;-0.349250;-32.059810;61.810320;32.228566;19.844373;20.239006;1.060137;1.066758;1.046605;1.010623;1.095697;1.410394;1.312817;1.129891;1.529572;1.207767;0.215826;0.125857;0.000000;3.000000;620.254499;2.000000;663.006492;2.000000;2.000000;2.000000;1000.000000;600.000000;
8.978541;1.062482;1.041341;1.008671;1.006253;1.003791;1.066764;1.055611;1.088299;1.050537;1.046081;1.052913;1.051781;1.046976;1.031124;0.999810;0.999825;0.999778;0.999754;0.999978;236.759386;0.098796;41.680918;-1.132466;0.299978;-32.083772;61.749750;32.390228;19.858097;20.195029;1.060148;1.066764;1.046641;1.010617;1.095722;1.410182;1.312091;1.130007;1.529445;1.207273;0.215839;0.125869;0.000000;3.000000;620.254450;2.000000;662.887436;2.000000;2.000000;2.000000;1000.000000;600.000000;
9.020389;1.062490;1.041376;1.008676;1.006325;1.003843;1.066771;1.055679;1.088315;1.050627;1.046160;1.052960;1.051790;1.046998;1.031184;0.999800;0.999822;0.999784;0.999759;0.999963;236.539567;-0.080060;41.956825;-1.390036;0.682154;-32.088873;61.684854;32.442929;19.867846;20.163776;1.060155;1.066771;1.046671;1.010626;1.095726;1.410028;1.311506;1.129833;1.529307;1.207190;0.215850;0.125880;0.000000;3.000000;620.118091;2.000000;662.630537;2.000000;2.000000;2.000000;1000.000000;600.000000;
9.138354;1.062511;1.041485;1.008738;1.006511;1.004000;1.066830;1.055817;1.088316;1.050810;1.046326;1.053081;1.051852;1.047079;1.031321;0.999779;0.999811;0.999802;0.999793;0.999889;235.678456;-0.313251;42.547533;-1.611844;1.361050;-32.080010;61.459769;32.440041;19.869653;20.080877;1.060176;1.066830;1.046760;1.010687;1.095705;1.409615;1.309721;1.128612;1.528121;1.207609;0.215883;0.125913;0.000000;3.000000;619.186364;2.000000;661.440251;2.000000;2.000000;2.000000;1000.000000;600.000000;
9.256318;1.062526;1.041594;1.008853;1.006657;1.004151;1.066921;1.055890;1.088296;1.050897;1.046413;1.053169;1.051941;1.047168;1.031408;0.999766;0.999798;0.999819;0.999830;0.999795;234.628246;-0.223919;42.819492;-1.160380;1.494129;-32.045568;61.212478;32.243252;19.836116;20.022730;1.060193;1.066921;1.046848;1.010790;1.095661;1.409276;1.307964;1.126555;1.526314;1.208495;0.215918;0.125946;0.000000;3.000000;617.711192;2.000000;659.803969;2.000000;2.000000;2.000000;1000.000000;600.000000;
9.374283;1.062532;1.041676;1.008994;1.006726;1.004248;1.066993;1.055888;1.088264;1.050878;1.046406;1.053196;1.052011;1.047222;1.031420;0.999761;0.999784;0.999830;0.999839;0.999718;233.676979;0.072080;42.701157;-0.158629;1.132962;-31.997710;61.016329;31.909575;19.779155;20.002997;1.060201;1.066994;1.046912;1.010911;1.095616;1.409106;1.306673;1.124131;1.524854;1.209393;0.215943;0.125971;0.000000;3.000000;616.148513;2.000000;658.150172;2.000000;2.000000;2.000000;1000.000000;600.000000;
9.492248;1.062528;1.041715;1.009133;1.006709;1.004261;1.067008;1.055825;1.088230;1.050785;1.046326;1.053156;1.052023;1.047216;1.031365;0.999764;0.999774;0.999834;0.999814;0.999684;233.010425;0.348418;42.250076;1.168640;0.514525;-31.947521;60.913055;31.513197;19.728094;20.019357;1.060200;1.067009;1.046942;1.011026;1.095586;1.409135;1.306068;1.121822;1.524558;1.209982;0.215955;0.125983;0.000000;3.000000;614.941179;2.000000;656.814066;2.000000;2.000000;2.000000;1000.000000;600.000000;
9.610213;1.062516;1.041714;1.009246;1.006630;1.004200;1.066961;1.055741;1.088209;1.050675;1.046224;1.053077;1.051975;1.047157;1.031278;0.999770;0.999768;0.999830;0.999773;0.999695;232.687258;0.426654;41.607581;2.535777;-0.073499;-31.905289;60.903871;31.129038;19.708714;20.057645;1.060191;1.066961;1.046941;1.011116;1.095581;1.409321;1.306105;1.120018;1.525508;1.210079;0.215955;0.125982;0.000000;3.000000;614.299630;2.000000;655.925292;2.000000;2.000000;2.000000;1000.000000;600.000000;
9.728178;1.062501;1.041688;1.009318;1.006539;1.004105;1.066883;1.055679;1.088212;1.050602;1.046151;1.053002;1.051899;1.047081;1.031205;0.999778;0.999767;0.999819;0.999742;0.999739;232.655966;0.277536;40.941077;3.656852;-0.418330;-31.878864;60.957623;30.820044;19.726290;20.097877;1.060178;1.066883;1.046919;1.011169;1.095601;1.409582;1.306543;1.118957;1.527064;1.209688;0.215947;0.125974;0.000000;3.000000;614.125182;2.000000;655.400779;2.000000;2.000000;2.000000;1000.000000;600.000000;
9.846142;1.062488;1.041655;1.009342;1.006482;1.004033;1.066821;1.055666;1.088238;1.050595;1.046137;1.052967;1.051838;1.047030;1.031179;0.999785;0.999771;0.999803;0.999739;0.999791;232.803310;0.015502;40.398713;4.312789;-0.447533;-31.871746;61.030040;30.629188;19.764529;20.122473;1.060166;1.066821;1.046892;1.011181;1.095635;1.409823;1.307072;1.118719;1.528312;1.208998;0.215937;0.125964;0.000000;3.000000;614.124632;2.000000;655.054968;2.000000;2.000000;2.000000;1000.000000;600.000000;
9.964107;1.062481;1.041631;1.009319;1.006485;1.004018;1.066806;1.055702;1.088274;1.050645;1.046179;1.052985;1.051825;1.047028;1.031207;0.999790;0.999778;0.999786;0.999763;0.999831;233.012231;-0.190973;40.084183;4.404589;-0.222372;-31.882322;61.084576;30.575618;19.797945;20.123280;1.060158;1.066807;1.046873;1.011155;1.095670;1.409981;1.307458;1.119239;1.528596;1.208297;0.215929;0.125957;0.000000;3.000000;614.031232;2.000000;654.756815;2.000000;2.000000;2.000000;1000.000000;600.000000;
10.082072;1.062479;1.041621;1.009260;1.006540;1.004065;1.066843;1.055764;1.088304;1.050721;1.046249;1.053041;1.051862;1.047071;1.031268;0.999794;0.999786;0.999771;0.999799;0.999847;233.206510;-0.226629;40.046404;3.973353;0.119299;-31.904673;61.106372;30.654527;19.807130;20.104094;1.060155;1.066843;1.046865;1.011100;1.095693;1.410043;1.307620;1.120344;1.527873;1.207847;0.215926;0.125954;0.000000;3.000000;613.786379;2.000000;654.534113;2.000000;2.000000;2.000000;1000.000000;600.000000;
10.200037;1.062481;1.041621;1.009176;1.006612;1.004139;1.066902;1.055819;1.088315;1.050783;1.046311;1.053101;1.051921;1.047130;1.031328;0.999796;0.999793;0.999760;0.999824;0.999838;233.367495;-0.089164;40.276661;3.179120;0.433533;-31.930946;61.104181;30.839953;19.788748;20.077391;1.060155;1.066902;1.046864;1.011028;1.095695;1.410041;1.307635;1.121792;1.526694;1.207798;0.215926;0.125954;0.000000;3.000000;613.572683;2.000000;654.561893;2.000000;2.000000;2.000000;1000.000000;600.000000;
10.235681;1.062482;1.041621;1.009149;1.006628;1.004158;1.066916;1.055829;1.088315;1.050793;1.046321;1.053114;1.051935;1.047144;1.031339;0.999796;0.999794;0.999758;0.999827;0.999832;233.414699;-0.032465;40.386382;2.911842;0.503845;-31.938343;61.103276;30.908675;19.780425;20.070637;1.060155;1.066916;1.046864;1.011005;1.095692;1.410039;1.307641;1.122243;1.526401;1.207862;0.215926;0.125954;0.000000;3.000000;613.572598;2.000000;654.659653;2.000000;2.000000;2.000000;1000.000000;600.000000;
10.247924;1.062482;1.041620;1.009140;1.006634;1.004164;1.066921;1.055832;1.088314;1.050796;1.046324;1.053117;1.051940;1.047148;1.031342;0.999796;0.999794;0.999757;0.999827;0.999830;233.430758;-0.011366;40.428368;2.817119;0.525357;-31.940825;61.102942;30.933643;19.777272;20.068451;1.060155;1.066921;1.046864;1.010997;1.095691;1.410038;1.307643;1.122399;1.526308;1.207893;0.215926;0.125954;0.000000;3.000000;0.000000;2.000000;654.702802;2.000000;2.000000;2.000000;1000.000000;600.000000;
10.247924;1.062597;1.042781;1.009410;0.998663;0.992738;1.062257;1.050771;1.085869;1.045521;1.041193;1.048226;1.047290;1.042466;1.026402;0.999796;0.999794;0.999757;0.999827;0.999830;222.030227;16.336255;11.293859;17.354212;8.615173;-31.561652;58.258539;29.806006;21.745542;21.693449;1.060285;1.062257;1.047770;1.011200;1.093865;1.407439;1.289523;1.118346;1.619589;1.244414;0.216287;0.126305;0.000000;3.000000;0.000000;1.000000;891.179687;2.000000;2.000000;1.000000;1000.000000;600.000000;
10.247925;1.062597;1.042781;1.009410;0.998663;0.992738;1.062257;1.050771;1.085869;1.045521;1.041193;1.048226;1.047290;1.042466;1.026402;0.999796;0.999794;0.999757;0.999827;0.999830;222.030217;16.336081;11.293987;17.354233;8.615211;-31.561649;58.258553;29.806025;21.745562;21.693457;1.060285;1.062257;1.047770;1.011200;1.093865;1.407439;1.289523;1.118346;1.619590;1.244414;0.216287;0.126305;0.000000;3.000000;0.000000;1.000000;891.180374;2.000000;2.000000;1.000000;1000.000000;600.000000;
10.247926;1.062597;1.042781;1.009410;0.998663;0.992738;1.062257;1.050771;1.085869;1.045521;1.041193;1.048226;1.047290;1.042466;1.026402;0.999796;0.999794;0.999757;0.999827;0.999830;222.030207;16.335907;11.294114;17.354255;8.615250;-31.561646;58.258566;29.806043;21.745581;21.693465;1.060285;1.062257;1.047770;1.011200;1.093865;1.407439;1.289523;1.118346;1.619592;1.244414;0.216287;0.126305;0.000000;3.000000;0.000000;1.000000;891.181059;2.000000;2.000000;1.000000;1000.000000;600.000000;
10.247928;1.062597;1.042781;1.009410;0.998662;0.992738;1.062257;1.050770;1.085869;1.045521;1.041192;1.048226;1.047290;1.042466;1.026402;0.999796;0.999795;0.999757;0.999827;0.999829;222.030186;16.335559;11.294370;17.354297;8.615327;-31.561640;58.258592;29.806079;21.745618;21.693480;1.060285;1.062257;1.047770;1.011200;1.093865;1.407439;1.289523;1.118346;1.619594;1.244415;0.216287;0.126305;0.000000;3.000000;0.000000;1.000000;891.182430;2.000000;2.000000;1.000000;1000.000000;600.000000;
10.247932;1.062597;1.042781;1.009410;0.998662;0.992738;1.062256;1.050770;1.085869;1.045521;1.041192;1.048226;1.047290;1.042466;1.026402;0.999796;0.999795;0.999757;0.999827;0.999829;222.030144;16.334864;11.294880;17.354381;8.615480;-31.561628;58.258645;29.806152;21.745692;21.693511;1.060285;1.062256;1.047770;1.011200;1.093864;1.407439;1.289523;1.118347;1.619600;1.244416;0.216287;0.126305;0.000000;3.000000;0.000000;1.000000;891.185168;2.000000;2.000000;1.000000;1000.000000;600.000000;
10.247940;1.062597;1.042781;1.009410;0.998662;0.992737;1.062256;1.050770;1.085869;1.045521;1.041192;1.048226;1.047289;1.042465;1.026402;0.999796;0.999795;0.999757;0.999827;0.999829;222.030061;16.333475;11.295901;17.354549;8.615787;-31.561603;58.258749;29.806297;21.745841;21.693572;1.060285;1.062256;1.047770;1.011200;1.093864;1.407439;1.289522;1.118347;1.619611;1.244418;0.216287;0.126305;0.000000;3.000000;0.000000;1.000000;891.190645;2.000000;2.000000;1.000000;1000.000000;600.000000;
10.247956;1.062597;1.042781;1.009410;0.998661;0.992736;1.062255;1.050770;1.085868;1.045520;1.041192;1.048225;1.047288;1.042464;1.026401;0.999796;0.999795;0.999757;0.999827;0.999829;222.029893;16.330696;11.297944;17.354885;8.616401;-31.561554;58.258959;29.806588;21.746138;21.693696;1.060285;1.062255;1.047770;1.011200;1.093864;1.407438;1.289522;1.118348;1.619632;1.244423;0.216287;0.126305;0.000000;3.000000;0.000000;1.000000;891.201595;2.000000;2.000000;1.000000;1000.000000;600.000000;
10.247988;1.062597;1.042781;1.009410;0.998659;0.992734;1.062253;1.050769;1.085868;1.045520;1.041191;1.048223;1.047286;1.042462;1.026400;0.999796;0.999795;0.999757;0.999826;0.999829;222.029559;16.325145;11.302026;17.355556;8.617627;-31.561455;58.259378;29.807169;21.746731;21.693942;1.060285;1.062253;1.047770;1.011200;1.093864;1.407438;1.289521;1.118351;1.619675;1.244433;0.216287;0.126305;0.000000;3.000000;0.000000;1.000000;891.223480;2.000000;2.000000;1.000000;1000.000000;600.000000;
10.248052;1.062597;1.042781;1.009409;0.998656;0.992730;1.062248;1.050767;1.085867;1.045518;1.041189;1.048221;1.047282;1.042459;1.026397;0.999797;0.999795;0.999757;0.999825;0.999829;222.028889;16.314063;11.310184;17.356890;8.620073;-31.561258;58.260214;29.808330;21.747917;21.694433;1.060285;1.062248;1.047770;1.011200;1.093863;1.407436;1.289519;1.118355;1.619761;1.244452;0.216287;0.126305;0.000000;3.000000;0.000000;1.000000;891.267191;2.000000;2.000000;1.000000;1000.000000;600.000000;
10.248180;1.062597;1.042781;1.009409;0.998650;0.992721;1.062240;1.050763;1.085864;1.045515;1.041185;1.048215;1.047273;1.042451;1.026393;0.999797;0.999795;0.999757;0.999822;0.999828;222.027545;16.291981;11.326474;17.359529;8.624943;-31.560864;58.261880;29.810652;21.750280;21.695412;1.060285;1.062240;1.047770;1.011199;1.093861;1.407433;1.289516;1.118365;1.619932;1.244490;0.216287;0.126305;0.000000;3.000000;0.000000;1.000000;891.354376;2.000000;2.000000;1.000000;1000.000000;600.000000;
