time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____6_SM_generator_UStatorPu;GEN____2_SM_generator_UStatorPu;GEN____3_SM_generator_UStatorPu;GEN____8_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_voltageRegulator_EfdPu;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;NETWORK__BUS____1-BUS____5-1_AC_iSide2;NETWORK__BUS____1-BUS____5-1_AC_state;NETWORK__BUS____2-BUS____5-1_AC_iSide2;NETWORK__BUS____2-BUS____5-1_AC_state;NETWORK__BUS____2-BUS____4-1_AC_iSide2;NETWORK__BUS____2-BUS____4-1_AC_state;CLA_2_4_currentLimitAutomaton_order;CLA_2_5_currentLimitAutomaton_order;CLA_2_4_currentLimitAutomaton_IMax;CLA_2_5_currentLimitAutomaton_IMax;
11.328235;1.062655;1.041377;1.007024;0.992866;0.986639;1.064104;1.049591;1.086717;1.045872;1.041958;1.049683;1.048837;1.044231;1.027351;0.999514;0.999658;0.999872;0.999291;0.999952;240.774192;0.533717;43.232104;-11.354790;8.749368;-32.594916;63.400081;43.912136;29.070530;22.963214;1.060287;1.064104;1.046819;1.009667;1.095174;1.084442;1.187730;1.090523;1.305516;1.218228;0.215850;0.125880;0.000000;3.000000;0.000000;1.000000;1076.245166;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.336427;1.062663;1.041421;1.007086;0.992872;0.986619;1.064048;1.049580;1.086678;1.045874;1.041952;1.049655;1.048783;1.044186;1.027332;0.999511;0.999657;0.999877;0.999289;0.999900;240.336759;0.344395;43.282032;-10.935154;8.839367;-32.576275;63.294049;43.772820;29.078026;22.946116;1.060297;1.064048;1.046854;1.009720;1.095129;1.084260;1.187033;1.089462;1.306628;1.219122;0.215864;0.125893;0.000000;3.000000;0.000000;1.000000;1075.453647;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.352811;1.062678;1.041507;1.007209;0.992865;0.986566;1.063938;1.049548;1.086598;1.045864;1.041928;1.049592;1.048677;1.044095;1.027287;0.999505;0.999655;0.999887;0.999290;0.999796;239.456827;-0.015937;43.391798;-10.048258;8.948044;-32.536406;63.084643;43.486761;29.097369;22.916562;1.060313;1.063938;1.046921;1.009826;1.095039;1.083925;1.185682;1.087344;1.308833;1.220932;0.215890;0.125919;0.000000;3.000000;0.000000;1.000000;1074.029474;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.385579;1.062702;1.041668;1.007455;0.992791;0.986411;1.063727;1.049439;1.086431;1.045789;1.041834;1.049447;1.048472;1.043911;1.027165;0.999496;0.999651;0.999904;0.999313;0.999593;237.700136;-0.645204;43.631794;-8.108142;8.884511;-32.448291;62.680749;42.890141;29.149347;22.875864;1.060341;1.063727;1.047047;1.010035;1.094858;1.083369;1.183167;1.083161;1.313046;1.224547;0.215940;0.125968;0.000000;3.000000;0.000000;1.000000;1071.765531;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.451115;1.062724;1.041938;1.007926;0.992451;0.985966;1.063372;1.049094;1.086102;1.045461;1.041506;1.049109;1.048119;1.043567;1.026834;0.999491;0.999641;0.999927;0.999410;0.999236;234.363812;-1.464839;44.057556;-3.769133;7.756632;-32.253423;61.961318;41.643051;29.278755;22.865371;1.060374;1.063372;1.047255;1.010430;1.094527;1.082717;1.179011;1.075257;1.320162;1.231162;0.216025;0.126050;0.000000;3.000000;0.000000;1.000000;1069.108057;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.516651;1.062714;1.042132;1.008350;0.991920;0.985403;1.063110;1.048611;1.085795;1.044937;1.041025;1.048730;1.047850;1.043266;1.026415;0.999501;0.999630;0.999934;0.999542;0.998978;231.440089;-1.690959;44.267538;0.907742;5.545569;-32.050402;61.390567;40.386728;29.416987;22.947807;1.060377;1.063110;1.047399;1.010778;1.094257;1.082657;1.176128;1.068295;1.325386;1.236564;0.216085;0.126109;0.000000;3.000000;0.000000;1.000000;1068.315621;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.582187;1.062680;1.042245;1.008704;0.991284;0.984797;1.062935;1.048048;1.085524;1.044290;1.040452;1.048339;1.047662;1.043015;1.025951;0.999524;0.999619;0.999924;0.999669;0.998848;229.119711;-1.405027;44.117398;5.547629;2.680406;-31.861452;60.994480;39.198809;29.540317;23.114803;1.060354;1.062936;1.047477;1.011062;1.094066;1.083116;1.174567;1.062628;1.328882;1.240390;0.216120;0.126143;0.000000;3.000000;0.000000;1.000000;1068.553955;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.647723;1.062627;1.042281;1.008976;0.990641;0.984222;1.062829;1.047483;1.085325;1.043617;1.039866;1.047970;1.047539;1.042814;1.025494;0.999555;0.999611;0.999900;0.999757;0.998857;227.517585;-0.788218;43.543786;9.793583;-0.338988;-31.706534;60.775610;38.142277;29.636554;23.342046;1.060311;1.062829;1.047494;1.011270;1.093969;1.083976;1.174236;1.058470;1.331011;1.242334;0.216131;0.126154;0.000000;3.000000;0.000000;1.000000;1069.089419;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.713259;1.062564;1.042251;1.009157;0.990079;0.983742;1.062774;1.047003;1.085228;1.043026;1.039355;1.047665;1.047467;1.042668;1.025105;0.999592;0.999606;0.999863;0.999793;0.998993;226.663624;-0.070985;42.571648;13.340436;-3.022999;-31.599823;60.715843;37.264108;29.703009;23.590743;1.060255;1.062773;1.047459;1.011398;1.093976;1.085095;1.174927;1.055897;1.332129;1.242193;0.216122;0.126145;0.000000;3.000000;0.000000;1.000000;1069.368283;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.756659;1.062522;1.042206;1.009229;0.989796;0.983506;1.062759;1.046779;1.085238;1.042736;1.039106;1.047521;1.047445;1.042606;1.024918;0.999617;0.999606;0.999833;0.999789;0.999135;226.483247;0.338962;41.764696;15.176804;-4.395456;-31.560026;60.744723;36.796817;29.731800;23.741539;1.060215;1.062759;1.047416;1.011441;1.094039;1.085896;1.175789;1.055036;1.332418;1.240931;0.216108;0.126131;0.000000;3.000000;0.000000;1.000000;1069.225789;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.756659;1.062522;1.042206;1.009229;0.989796;0.983506;1.062759;1.046779;1.085238;1.042736;1.039106;1.047521;1.047445;1.042606;1.024918;0.999617;0.999606;0.999833;0.999789;0.999135;226.483247;0.338962;41.764696;15.176804;-4.395456;-31.560026;60.744723;36.796817;29.731800;23.741539;1.060215;1.062759;1.047416;1.011441;1.094039;1.085896;1.175789;1.055036;1.332418;1.240931;0.216108;0.126131;0.000000;3.000000;0.000000;1.000000;1069.225789;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.778795;1.062499;1.042174;1.009250;0.989678;0.983411;1.062759;1.046692;1.085261;1.042619;1.039005;1.047466;1.047441;1.042585;1.024844;0.999631;0.999606;0.999816;0.999779;0.999224;226.509426;0.528100;41.303049;15.956183;-4.971202;-31.549200;60.780459;36.593538;29.741816;23.814187;1.060193;1.062758;1.047388;1.011450;1.094089;1.086324;1.176353;1.054855;1.332427;1.239928;0.216098;0.126121;0.000000;3.000000;0.000000;1.000000;1069.051927;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.844331;1.062439;1.042069;1.009260;0.989488;0.983261;1.062782;1.046603;1.085425;1.042464;1.038875;1.047403;1.047460;1.042576;1.024755;0.999667;0.999613;0.999763;0.999731;0.999507;226.944639;0.854899;39.893605;17.495695;-5.931564;-31.555021;60.927466;36.146907;29.757803;23.971034;1.060133;1.062782;1.047295;1.011433;1.094294;1.087530;1.178201;1.055212;1.331963;1.235824;0.216065;0.126090;0.000000;3.000000;0.000000;1.000000;1068.012565;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.909867;1.062388;1.041953;1.009195;0.989523;0.983302;1.062842;1.046744;1.085689;1.042577;1.038979;1.047486;1.047522;1.042643;1.024846;0.999700;0.999625;0.999709;0.999673;0.999794;227.819331;0.850931;38.523737;17.906416;-5.830878;-31.610151;61.116642;35.932183;29.756812;24.036836;1.060079;1.062842;1.047196;1.011353;1.094558;1.088611;1.180192;1.056801;1.330758;1.230555;0.216029;0.126055;0.000000;3.000000;0.000000;1.000000;1066.310833;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.964889;1.062355;1.041858;1.009088;0.989709;0.983470;1.062918;1.047005;1.085944;1.042849;1.039220;1.047652;1.047605;1.042751;1.025043;0.999723;0.999640;0.999664;0.999635;1.000004;228.765610;0.624092;37.540666;17.409687;-5.007077;-31.684358;61.283270;35.932059;29.746764;24.019811;1.060041;1.062919;1.047115;1.011246;1.094786;1.089375;1.181812;1.058950;1.329221;1.225984;0.216000;0.126026;0.000000;3.000000;0.000000;1.000000;1064.539128;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.964889;1.062354;1.041858;1.009086;0.989707;0.983467;1.062916;1.046999;1.085932;1.042844;1.039216;1.047649;1.047603;1.042749;1.025039;0.999723;0.999640;0.999664;0.999635;1.000004;228.765503;0.623997;37.540240;17.409823;-5.006661;-31.683626;61.284772;35.933306;29.747650;24.021047;1.060041;1.062916;1.047115;1.011245;1.094782;1.089380;1.181818;1.058962;1.329267;1.226069;0.215999;0.126026;0.000000;3.000000;0.000000;1.000000;1064.536287;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.964889;1.062354;1.041858;1.009086;0.989707;0.983467;1.062916;1.046999;1.085932;1.042844;1.039216;1.047649;1.047603;1.042749;1.025039;0.999723;0.999640;0.999664;0.999635;1.000004;228.765503;0.623997;37.540240;17.409823;-5.006661;-31.683626;61.284772;35.933306;29.747650;24.021047;1.060041;1.062916;1.047115;1.011245;1.094782;1.089380;1.181818;1.058962;1.329267;1.226069;0.215999;0.126026;0.000000;3.000000;0.000000;1.000000;1064.536287;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.964889;1.062354;1.041858;1.009086;0.989707;0.983467;1.062916;1.046999;1.085932;1.042844;1.039216;1.047649;1.047603;1.042749;1.025039;0.999723;0.999640;0.999664;0.999635;1.000004;228.765503;0.623997;37.540240;17.409823;-5.006661;-31.683626;61.284772;35.933306;29.747650;24.021047;1.060041;1.062916;1.047115;1.011245;1.094782;1.089380;1.181818;1.058962;1.329267;1.226069;0.215999;0.126026;0.000000;3.000000;0.000000;1.000000;1064.536287;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.964890;1.062354;1.041858;1.009086;0.989707;0.983467;1.062916;1.046999;1.085932;1.042844;1.039216;1.047649;1.047603;1.042749;1.025039;0.999723;0.999640;0.999664;0.999635;1.000004;228.765522;0.623992;37.540222;17.409807;-5.006639;-31.683627;61.284777;35.933310;29.747651;24.021047;1.060041;1.062916;1.047115;1.011245;1.094782;1.089380;1.181818;1.058962;1.329267;1.226069;0.215999;0.126026;0.000000;3.000000;0.000000;1.000000;1064.536246;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.964891;1.062354;1.041858;1.009086;0.989707;0.983467;1.062916;1.046999;1.085932;1.042844;1.039216;1.047649;1.047603;1.042749;1.025039;0.999723;0.999640;0.999664;0.999635;1.000004;228.765542;0.623985;37.540205;17.409790;-5.006618;-31.683629;61.284780;35.933312;29.747651;24.021046;1.060041;1.062916;1.047115;1.011245;1.094782;1.089380;1.181818;1.058962;1.329267;1.226069;0.215999;0.126026;0.000000;3.000000;0.000000;1.000000;1064.536210;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.964893;1.062354;1.041858;1.009086;0.989707;0.983467;1.062916;1.046999;1.085932;1.042844;1.039216;1.047649;1.047603;1.042749;1.025039;0.999723;0.999640;0.999664;0.999635;1.000004;228.765580;0.623974;37.540171;17.409758;-5.006575;-31.683631;61.284787;35.933316;29.747651;24.021045;1.060041;1.062916;1.047115;1.011245;1.094782;1.089380;1.181818;1.058962;1.329267;1.226069;0.215999;0.126026;0.000000;3.000000;0.000000;1.000000;1064.536137;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.964897;1.062354;1.041858;1.009086;0.989707;0.983467;1.062916;1.046999;1.085932;1.042844;1.039216;1.047649;1.047603;1.042749;1.025039;0.999723;0.999640;0.999664;0.999635;1.000004;228.765658;0.623949;37.540104;17.409694;-5.006489;-31.683638;61.284799;35.933321;29.747650;24.021041;1.060041;1.062916;1.047114;1.011245;1.094782;1.089380;1.181818;1.058962;1.329267;1.226069;0.215999;0.126026;0.000000;3.000000;0.000000;1.000000;1064.535996;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.964905;1.062354;1.041858;1.009086;0.989707;0.983467;1.062916;1.046999;1.085932;1.042844;1.039216;1.047649;1.047603;1.042749;1.025040;0.999723;0.999640;0.999664;0.999635;1.000004;228.765812;0.623900;37.539969;17.409565;-5.006318;-31.683651;61.284825;35.933334;29.747648;24.021035;1.060041;1.062916;1.047114;1.011245;1.094782;1.089380;1.181818;1.058963;1.329267;1.226068;0.215999;0.126026;0.000000;3.000000;0.000000;1.000000;1064.535711;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.964921;1.062354;1.041857;1.009086;0.989707;0.983467;1.062916;1.046999;1.085932;1.042844;1.039216;1.047649;1.047603;1.042749;1.025040;0.999723;0.999640;0.999664;0.999635;1.000004;228.766122;0.623802;37.539699;17.409306;-5.005975;-31.683676;61.284876;35.933359;29.747644;24.021022;1.060041;1.062916;1.047114;1.011245;1.094782;1.089380;1.181819;1.058964;1.329266;1.226067;0.215999;0.126026;0.000000;3.000000;0.000000;1.000000;1064.535140;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.964953;1.062354;1.041857;1.009086;0.989707;0.983468;1.062916;1.046999;1.085932;1.042844;1.039216;1.047649;1.047603;1.042749;1.025040;0.999723;0.999640;0.999664;0.999635;1.000004;228.766740;0.623606;37.539158;17.408789;-5.005289;-31.683727;61.284979;35.933409;29.747637;24.020995;1.060041;1.062916;1.047114;1.011245;1.094782;1.089381;1.181820;1.058965;1.329265;1.226064;0.215999;0.126026;0.000000;3.000000;0.000000;1.000000;1064.533999;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.965017;1.062354;1.041857;1.009086;0.989707;0.983468;1.062917;1.047000;1.085933;1.042845;1.039217;1.047649;1.047603;1.042749;1.025040;0.999723;0.999640;0.999664;0.999635;1.000004;228.767978;0.623215;37.538078;17.407755;-5.003916;-31.683829;61.285185;35.933510;29.747623;24.020943;1.060040;1.062917;1.047114;1.011245;1.094782;1.089381;1.181821;1.058968;1.329263;1.226059;0.215999;0.126025;0.000000;3.000000;0.000000;1.000000;1064.531716;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.965145;1.062354;1.041857;1.009086;0.989708;0.983468;1.062917;1.047000;1.085933;1.042846;1.039218;1.047650;1.047603;1.042749;1.025041;0.999723;0.999640;0.999664;0.999635;1.000005;228.770453;0.622430;37.535919;17.405684;-5.001168;-31.684034;61.285596;35.933712;29.747594;24.020838;1.060040;1.062917;1.047114;1.011244;1.094783;1.089383;1.181825;1.058974;1.329260;1.226048;0.215999;0.126025;0.000000;3.000000;0.000000;1.000000;1064.527148;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.965401;1.062354;1.041857;1.009085;0.989709;0.983469;1.062917;1.047002;1.085935;1.042847;1.039219;1.047651;1.047604;1.042750;1.025042;0.999723;0.999640;0.999664;0.999635;1.000006;228.775405;0.620859;37.531604;17.401528;-4.995663;-31.684442;61.286418;35.934119;29.747537;24.020626;1.060040;1.062917;1.047114;1.011244;1.094784;1.089386;1.181833;1.058986;1.329252;1.226026;0.215999;0.126025;0.000000;3.000000;0.000000;1.000000;1064.518011;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.965913;1.062354;1.041856;1.009084;0.989712;0.983471;1.062918;1.047005;1.085937;1.042850;1.039222;1.047652;1.047604;1.042751;1.025044;0.999724;0.999640;0.999663;0.999635;1.000007;228.785315;0.617705;37.522992;17.393170;-4.984613;-31.685260;61.288060;35.934943;29.747423;24.020199;1.060040;1.062918;1.047113;1.011243;1.094786;1.089393;1.181848;1.059010;1.329236;1.225983;0.215999;0.126025;0.000000;3.000000;0.000000;1.000000;1064.499725;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.966937;1.062353;1.041854;1.009081;0.989716;0.983476;1.062919;1.047011;1.085942;1.042857;1.039228;1.047656;1.047606;1.042754;1.025049;0.999724;0.999640;0.999663;0.999634;1.000011;228.805159;0.611352;37.505835;17.376260;-4.962356;-31.686900;61.291343;35.936635;29.747192;24.019329;1.060039;1.062919;1.047111;1.011240;1.094790;1.089406;1.181878;1.059058;1.329204;1.225897;0.215998;0.126024;0.000000;3.000000;0.000000;1.000000;1064.463110;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.968985;1.062352;1.041850;1.009076;0.989726;0.983484;1.062923;1.047023;1.085951;1.042870;1.039239;1.047664;1.047610;1.042759;1.025058;0.999725;0.999641;0.999661;0.999633;1.000018;228.844938;0.598466;37.471796;17.341674;-4.917217;-31.690198;61.297896;35.940192;29.746724;24.017523;1.060038;1.062923;1.047108;1.011235;1.094799;1.089432;1.181939;1.059155;1.329141;1.225725;0.215997;0.126023;0.000000;3.000000;0.000000;1.000000;1064.389704;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.973081;1.062350;1.041843;1.009066;0.989746;0.983502;1.062929;1.047047;1.085970;1.042897;1.039263;1.047680;1.047617;1.042768;1.025077;0.999726;0.999642;0.999658;0.999630;1.000033;228.924841;0.571997;37.404831;17.269452;-4.824481;-31.696860;61.310948;35.947993;29.745767;24.013653;1.060035;1.062929;1.047102;1.011226;1.094816;1.089484;1.182059;1.059351;1.329012;1.225384;0.215995;0.126021;0.000000;3.000000;0.000000;1.000000;1064.242237;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.981273;1.062346;1.041829;1.009045;0.989788;0.983539;1.062942;1.047098;1.086007;1.042953;1.039312;1.047713;1.047631;1.042789;1.025117;0.999729;0.999645;0.999651;0.999626;1.000061;229.085848;0.516456;37.275500;17.112969;-4.629504;-31.710433;61.336811;35.966332;29.743760;24.004896;1.060030;1.062942;1.047091;1.011205;1.094850;1.089584;1.182296;1.059754;1.328747;1.224708;0.215991;0.126017;0.000000;3.000000;0.000000;1.000000;1063.944987;2.000000;2.000000;1.000000;1000.000000;600.000000;
11.997657;1.062338;1.041802;1.008999;0.989880;0.983619;1.062970;1.047205;1.086081;1.043072;1.039418;1.047783;1.047662;1.042832;1.025201;0.999735;0.999650;0.999639;0.999619;1.000114;229.411309;0.396513;37.036284;16.753260;-4.204333;-31.738429;61.387399;36.013808;29.739346;23.983491;1.060021;1.062970;1.047067;1.011163;1.094916;1.089774;1.182758;1.060600;1.328187;1.223395;0.215982;0.126009;0.000000;3.000000;0.000000;1.000000;1063.343890;2.000000;2.000000;1.000000;1000.000000;600.000000;
12.030425;1.062325;1.041750;1.008899;0.990089;0.983804;1.063032;1.047436;1.086224;1.043333;1.039649;1.047938;1.047730;1.042927;1.025387;0.999745;0.999661;0.999615;0.999612;1.000202;230.066157;0.134451;36.642804;15.859833;-3.237816;-31.796678;61.482996;36.150565;29.728587;23.926832;1.060004;1.063032;1.047024;1.011071;1.095036;1.090108;1.183624;1.062438;1.326946;1.220991;0.215966;0.125993;0.000000;3.000000;0.000000;1.000000;1062.139436;2.000000;2.000000;1.000000;1000.000000;600.000000;
12.084614;1.062309;1.041675;1.008710;0.990479;0.984153;1.063150;1.047830;1.086423;1.043790;1.040054;1.048214;1.047857;1.043101;1.025714;0.999758;0.999681;0.999580;0.999625;1.000291;231.116193;-0.287878;36.267008;13.965461;-1.455948;-31.893359;61.622788;36.488300;29.702923;23.804874;1.059982;1.063150;1.046961;1.010902;1.095188;1.090542;1.184884;1.065815;1.324590;1.217941;0.215943;0.125970;0.000000;3.000000;0.000000;1.000000;1060.310286;2.000000;2.000000;1.000000;1000.000000;600.000000;
12.084614;1.062309;1.041675;1.008710;0.990479;0.984153;1.063150;1.047830;1.086423;1.043790;1.040054;1.048214;1.047857;1.043101;1.025714;0.999758;0.999681;0.999580;0.999625;1.000291;231.116193;-0.287878;36.267008;13.965461;-1.455948;-31.893359;61.622788;36.488300;29.702923;23.804874;1.059982;1.063150;1.046961;1.010902;1.095188;1.090542;1.184884;1.065815;1.324590;1.217941;0.215943;0.125970;0.000000;3.000000;0.000000;1.000000;1060.310286;2.000000;2.000000;1.000000;1000.000000;600.000000;
12.095961;1.062307;1.041661;1.008666;0.990567;0.984234;1.063177;1.047914;1.086460;1.043889;1.040143;1.048275;1.047886;1.043141;1.025786;0.999760;0.999685;0.999574;0.999631;1.000301;231.330857;-0.374562;36.231706;13.503032;-1.053902;-31.913658;61.649170;36.576622;29.696307;23.774879;1.059979;1.063177;1.046949;1.010864;1.095213;1.090614;1.185120;1.066576;1.324048;1.217448;0.215938;0.125966;0.000000;3.000000;0.000000;1.000000;1059.953151;2.000000;2.000000;1.000000;1000.000000;600.000000;
12.161497;1.062298;1.041587;1.008399;0.991065;0.984697;1.063338;1.048352;1.086597;1.044415;1.040613;1.048606;1.048055;1.043362;1.026171;0.999768;0.999709;0.999543;0.999683;1.000296;232.481181;-0.748171;36.340739;10.572822;1.188819;-32.020883;61.786206;37.184690;29.647678;23.596752;1.059963;1.063338;1.046888;1.010634;1.095289;1.090935;1.186347;1.071186;1.320832;1.215924;0.215915;0.125944;0.000000;3.000000;0.000000;1.000000;1058.399750;2.000000;2.000000;1.000000;1000.000000;600.000000;
12.227033;1.062294;1.041525;1.008110;0.991506;0.985129;1.063497;1.048683;1.086624;1.044827;1.040987;1.048882;1.048219;1.043562;1.026485;0.999771;0.999730;0.999524;0.999751;1.000194;233.472623;-0.868635;36.962126;7.344904;3.138294;-32.107428;61.903371;37.934961;29.580212;23.421775;1.059953;1.063497;1.046836;1.010392;1.095261;1.091124;1.187385;1.076032;1.317658;1.216484;0.215896;0.125925;0.000000;3.000000;0.000000;1.000000;1057.962995;2.000000;2.000000;1.000000;1000.000000;600.000000;
12.292569;1.062292;1.041466;1.007818;0.991819;0.985463;1.063629;1.048870;1.086558;1.045069;1.041211;1.049065;1.048352;1.043711;1.026682;0.999770;0.999747;0.999517;0.999814;1.000017;234.299108;-0.687706;38.041861;4.108780;4.508203;-32.166500;62.014898;38.776797;29.495970;23.273862;1.059948;1.063629;1.046788;1.010151;1.095145;1.091235;1.188345;1.080846;1.315006;1.218808;0.215878;0.125907;0.000000;3.000000;0.000000;1.000000;1059.109030;2.000000;2.000000;1.000000;1000.000000;600.000000;
12.296921;1.062291;1.041462;1.007799;0.991833;0.985480;1.063635;1.048877;1.086551;1.045078;1.041220;1.049073;1.048359;1.043718;1.026690;0.999770;0.999748;0.999517;0.999817;1.000004;234.349093;-0.666213;38.126342;3.903258;4.572449;-32.169337;62.022765;38.834036;29.490174;23.265754;1.059947;1.063636;1.046785;1.010135;1.095135;1.091242;1.188410;1.081155;1.314871;1.219008;0.215877;0.125906;0.000000;3.000000;0.000000;1.000000;1059.253698;2.000000;2.000000;1.000000;1000.000000;600.000000;
12.296921;1.062292;1.041463;1.007801;0.991838;0.985485;1.063639;1.048889;1.086574;1.045087;1.041228;1.049079;1.048363;1.043723;1.026697;0.999770;0.999748;0.999517;0.999817;1.000004;234.349247;-0.666364;38.126869;3.902445;4.572103;-32.170356;62.020255;38.829858;29.488313;23.262034;1.059948;1.063639;1.046786;1.010137;1.095139;1.091238;1.188397;1.081133;1.314807;1.218934;0.215877;0.125906;0.000000;3.000000;0.000000;1.000000;1059.257127;2.000000;2.000000;1.000000;1000.000000;600.000000;
12.296922;1.062292;1.041463;1.007801;0.991838;0.985485;1.063639;1.048889;1.086574;1.045087;1.041228;1.049079;1.048363;1.043723;1.026697;0.999770;0.999748;0.999517;0.999817;1.000004;234.349259;-0.666360;38.126890;3.902396;4.572119;-32.170358;62.020255;38.829870;29.488311;23.262032;1.059948;1.063639;1.046786;1.010137;1.095139;1.091238;1.188397;1.081133;1.314807;1.218934;0.215877;0.125906;0.000000;3.000000;0.000000;1.000000;1059.257163;2.000000;2.000000;1.000000;1000.000000;600.000000;
12.296923;1.062292;1.041463;1.007801;0.991838;0.985485;1.063639;1.048889;1.086574;1.045087;1.041228;1.049079;1.048363;1.043723;1.026697;0.999770;0.999748;0.999517;0.999817;1.000004;234.349270;-0.666355;38.126911;3.902347;4.572134;-32.170359;62.020257;38.829884;29.488309;23.262030;1.059948;1.063639;1.046786;1.010137;1.095139;1.091238;1.188397;1.081133;1.314807;1.218934;0.215877;0.125906;0.000000;3.000000;0.000000;1.000000;1059.257195;2.000000;2.000000;1.000000;1000.000000;600.000000;
12.296925;1.062292;1.041463;1.007801;0.991838;0.985485;1.063639;1.048889;1.086574;1.045087;1.041228;1.049079;1.048363;1.043723;1.026697;0.999770;0.999748;0.999517;0.999817;1.000004;234.349293;-0.666344;38.126952;3.902248;4.572165;-32.170361;62.020259;38.829910;29.488306;23.262025;1.059948;1.063639;1.046786;1.010137;1.095139;1.091238;1.188397;1.081133;1.314807;1.218934;0.215877;0.125906;0.000000;3.000000;0.000000;1.000000;1059.257260;2.000000;2.000000;1.000000;1000.000000;600.000000;
12.296929;1.062292;1.041463;1.007801;0.991838;0.985485;1.063639;1.048889;1.086574;1.045087;1.041228;1.049079;1.048363;1.043723;1.026697;0.999770;0.999748;0.999517;0.999817;1.000004;234.349337;-0.666323;38.127033;3.902052;4.572228;-32.170363;62.020266;38.829965;29.488301;23.262018;1.059948;1.063639;1.046786;1.010137;1.095139;1.091238;1.188398;1.081133;1.314807;1.218935;0.215877;0.125906;0.000000;3.000000;0.000000;1.000000;1059.257384;2.000000;2.000000;1.000000;1000.000000;600.000000;
12.296937;1.062292;1.041463;1.007801;0.991838;0.985485;1.063639;1.048889;1.086574;1.045087;1.041228;1.049079;1.048363;1.043723;1.026697;0.999770;0.999748;0.999517;0.999817;1.000004;234.349427;-0.666280;38.127196;3.901658;4.572354;-32.170368;62.020280;38.830073;29.488289;23.262001;1.059948;1.063639;1.046786;1.010136;1.095139;1.091238;1.188398;1.081134;1.314806;1.218935;0.215877;0.125906;0.000000;3.000000;0.000000;1.000000;1059.257637;2.000000;2.000000;1.000000;1000.000000;600.000000;
