time;Hvdc1_hvdc_UseLambda1;Hvdc1_hvdc_q1Status;Hvdc1_hvdc_q2Status;Hvdc1_hvdc_PInj1Pu;Hvdc1_hvdc_QInj1Pu;Hvdc1_hvdc_PInj2Pu;Hvdc1_hvdc_QInj2Pu;Hvdc1_hvdc_U1Pu;Hvdc1_hvdc_U2Pu;Hvdc1_hvdc_P1Pu;Hvdc1_hvdc_Q1Pu;Hvdc1_hvdc_P2Pu;Hvdc1_hvdc_Q2Pu;Hvdc2_hvdc_UseLambda1;Hvdc2_hvdc_q1Status;Hvdc2_hvdc_q2Status;Hvdc2_hvdc_PInj1Pu;Hvdc2_hvdc_QInj1Pu;Hvdc2_hvdc_PInj2Pu;Hvdc2_hvdc_QInj2Pu;Hvdc2_hvdc_U1Pu;Hvdc2_hvdc_U2Pu;Hvdc2_hvdc_P1Pu;Hvdc2_hvdc_Q1Pu;Hvdc2_hvdc_P2Pu;Hvdc2_hvdc_Q2Pu;SVC_secondaryVoltageControl_level;Load_load_UPu_value;Load_load_PPu;Load_load_QPu;
2970.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4736;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4736;1.0000;1.0000;1.0000;7.5000;1.7274;-7.5000;-1.4736;1.0097;1.0171;-7.5000;-1.7274;7.5000;1.4736;0.3457;0.9996;30.0000;0.0000;
2980.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4737;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4737;1.0000;1.0000;1.0000;7.5000;1.7277;-7.5000;-1.4737;1.0097;1.0171;-7.5000;-1.7277;7.5000;1.4737;0.3458;0.9996;30.0000;0.0000;
2990.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4738;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4738;1.0000;1.0000;1.0000;7.5000;1.7280;-7.5000;-1.4738;1.0097;1.0171;-7.5000;-1.7280;7.5000;1.4738;0.3458;0.9996;30.0000;0.0000;
3000.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4739;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4739;1.0000;1.0000;1.0000;7.5000;1.7283;-7.5000;-1.4739;1.0097;1.0171;-7.5000;-1.7283;7.5000;1.4739;0.3459;0.9996;30.0000;0.0000;
3010.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4739;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4739;1.0000;1.0000;1.0000;7.5000;1.7286;-7.5000;-1.4739;1.0097;1.0171;-7.5000;-1.7286;7.5000;1.4739;0.3459;0.9996;30.0000;0.0000;
3020.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4740;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4740;1.0000;1.0000;1.0000;7.5000;1.7290;-7.5000;-1.4740;1.0097;1.0171;-7.5000;-1.7290;7.5000;1.4740;0.3460;0.9996;30.0000;0.0000;
3030.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4741;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4741;1.0000;1.0000;1.0000;7.5000;1.7293;-7.5000;-1.4741;1.0097;1.0171;-7.5000;-1.7293;7.5000;1.4741;0.3461;0.9997;30.0000;0.0000;
3040.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4742;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4742;1.0000;1.0000;1.0000;7.5000;1.7296;-7.5000;-1.4742;1.0097;1.0171;-7.5000;-1.7296;7.5000;1.4742;0.3461;0.9997;30.0000;0.0000;
3050.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4743;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4743;1.0000;1.0000;1.0000;7.5000;1.7299;-7.5000;-1.4743;1.0097;1.0171;-7.5000;-1.7299;7.5000;1.4743;0.3462;0.9997;30.0000;0.0000;
3060.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4744;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4744;1.0000;1.0000;1.0000;7.5000;1.7302;-7.5000;-1.4744;1.0098;1.0171;-7.5000;-1.7302;7.5000;1.4744;0.3462;0.9997;30.0000;0.0000;
3070.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4744;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4744;1.0000;1.0000;1.0000;7.5000;1.7305;-7.5000;-1.4744;1.0098;1.0171;-7.5000;-1.7305;7.5000;1.4744;0.3463;0.9997;30.0000;0.0000;
3080.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4745;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4745;1.0000;1.0000;1.0000;7.5000;1.7308;-7.5000;-1.4745;1.0098;1.0171;-7.5000;-1.7308;7.5000;1.4745;0.3464;0.9997;30.0000;0.0000;
3090.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4746;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4746;1.0000;1.0000;1.0000;7.5000;1.7310;-7.5000;-1.4746;1.0098;1.0171;-7.5000;-1.7310;7.5000;1.4746;0.3464;0.9997;30.0000;0.0000;
3100.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4747;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4747;1.0000;1.0000;1.0000;7.5000;1.7313;-7.5000;-1.4747;1.0098;1.0171;-7.5000;-1.7313;7.5000;1.4747;0.3465;0.9997;30.0000;0.0000;
3110.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4747;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4747;1.0000;1.0000;1.0000;7.5000;1.7316;-7.5000;-1.4747;1.0098;1.0171;-7.5000;-1.7316;7.5000;1.4747;0.3465;0.9997;30.0000;0.0000;
3120.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4748;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4748;1.0000;1.0000;1.0000;7.5000;1.7319;-7.5000;-1.4748;1.0098;1.0171;-7.5000;-1.7319;7.5000;1.4748;0.3466;0.9997;30.0000;0.0000;
3130.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4749;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4749;1.0000;1.0000;1.0000;7.5000;1.7322;-7.5000;-1.4749;1.0098;1.0171;-7.5000;-1.7322;7.5000;1.4749;0.3466;0.9997;30.0000;0.0000;
3140.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4750;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4750;1.0000;1.0000;1.0000;7.5000;1.7325;-7.5000;-1.4750;1.0098;1.0171;-7.5000;-1.7325;7.5000;1.4750;0.3467;0.9997;30.0000;0.0000;
3150.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4750;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4750;1.0000;1.0000;1.0000;7.5000;1.7327;-7.5000;-1.4750;1.0098;1.0171;-7.5000;-1.7327;7.5000;1.4750;0.3467;0.9997;30.0000;0.0000;
3160.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4751;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4751;1.0000;1.0000;1.0000;7.5000;1.7330;-7.5000;-1.4751;1.0098;1.0171;-7.5000;-1.7330;7.5000;1.4751;0.3468;0.9997;30.0000;0.0000;
3170.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4752;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4752;1.0000;1.0000;1.0000;7.5000;1.7333;-7.5000;-1.4752;1.0098;1.0171;-7.5000;-1.7333;7.5000;1.4752;0.3468;0.9997;30.0000;0.0000;
3180.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4753;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4753;1.0000;1.0000;1.0000;7.5000;1.7335;-7.5000;-1.4753;1.0098;1.0171;-7.5000;-1.7335;7.5000;1.4753;0.3469;0.9997;30.0000;0.0000;
3190.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4753;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4753;1.0000;1.0000;1.0000;7.5000;1.7338;-7.5000;-1.4753;1.0098;1.0171;-7.5000;-1.7338;7.5000;1.4753;0.3469;0.9997;30.0000;0.0000;
3200.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4754;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4754;1.0000;1.0000;1.0000;7.5000;1.7341;-7.5000;-1.4754;1.0098;1.0171;-7.5000;-1.7341;7.5000;1.4754;0.3470;0.9997;30.0000;0.0000;
3210.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4755;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4755;1.0000;1.0000;1.0000;7.5000;1.7343;-7.5000;-1.4755;1.0098;1.0171;-7.5000;-1.7343;7.5000;1.4755;0.3470;0.9997;30.0000;0.0000;
3220.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4755;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4755;1.0000;1.0000;1.0000;7.5000;1.7346;-7.5000;-1.4755;1.0098;1.0171;-7.5000;-1.7346;7.5000;1.4755;0.3471;0.9997;30.0000;0.0000;
3230.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4756;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4756;1.0000;1.0000;1.0000;7.5000;1.7348;-7.5000;-1.4756;1.0098;1.0171;-7.5000;-1.7348;7.5000;1.4756;0.3471;0.9997;30.0000;0.0000;
3240.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4757;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4757;1.0000;1.0000;1.0000;7.5000;1.7351;-7.5000;-1.4757;1.0098;1.0171;-7.5000;-1.7351;7.5000;1.4757;0.3472;0.9997;30.0000;0.0000;
3250.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4757;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4757;1.0000;1.0000;1.0000;7.5000;1.7353;-7.5000;-1.4757;1.0098;1.0171;-7.5000;-1.7353;7.5000;1.4757;0.3472;0.9997;30.0000;0.0000;
3260.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4758;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4758;1.0000;1.0000;1.0000;7.5000;1.7356;-7.5000;-1.4758;1.0098;1.0171;-7.5000;-1.7356;7.5000;1.4758;0.3473;0.9997;30.0000;0.0000;
3270.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4759;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4759;1.0000;1.0000;1.0000;7.5000;1.7358;-7.5000;-1.4759;1.0098;1.0171;-7.5000;-1.7358;7.5000;1.4759;0.3473;0.9997;30.0000;0.0000;
3280.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4759;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4759;1.0000;1.0000;1.0000;7.5000;1.7360;-7.5000;-1.4759;1.0098;1.0171;-7.5000;-1.7360;7.5000;1.4759;0.3474;0.9997;30.0000;0.0000;
3290.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4760;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4760;1.0000;1.0000;1.0000;7.5000;1.7363;-7.5000;-1.4760;1.0098;1.0171;-7.5000;-1.7363;7.5000;1.4760;0.3474;0.9997;30.0000;0.0000;
3300.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4761;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4761;1.0000;1.0000;1.0000;7.5000;1.7365;-7.5000;-1.4761;1.0098;1.0171;-7.5000;-1.7365;7.5000;1.4761;0.3475;0.9997;30.0000;0.0000;
3310.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4761;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4761;1.0000;1.0000;1.0000;7.5000;1.7367;-7.5000;-1.4761;1.0098;1.0171;-7.5000;-1.7367;7.5000;1.4761;0.3475;0.9997;30.0000;0.0000;
3320.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4762;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4762;1.0000;1.0000;1.0000;7.5000;1.7370;-7.5000;-1.4762;1.0098;1.0171;-7.5000;-1.7370;7.5000;1.4762;0.3476;0.9997;30.0000;0.0000;
3330.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4763;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4763;1.0000;1.0000;1.0000;7.5000;1.7372;-7.5000;-1.4763;1.0098;1.0171;-7.5000;-1.7372;7.5000;1.4763;0.3476;0.9997;30.0000;0.0000;
3340.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4763;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4763;1.0000;1.0000;1.0000;7.5000;1.7374;-7.5000;-1.4763;1.0098;1.0171;-7.5000;-1.7374;7.5000;1.4763;0.3476;0.9997;30.0000;0.0000;
3350.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4764;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4764;1.0000;1.0000;1.0000;7.5000;1.7377;-7.5000;-1.4764;1.0098;1.0171;-7.5000;-1.7377;7.5000;1.4764;0.3477;0.9997;30.0000;0.0000;
3360.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4764;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4764;1.0000;1.0000;1.0000;7.5000;1.7379;-7.5000;-1.4764;1.0098;1.0171;-7.5000;-1.7379;7.5000;1.4764;0.3477;0.9997;30.0000;0.0000;
3370.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4765;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4765;1.0000;1.0000;1.0000;7.5000;1.7381;-7.5000;-1.4765;1.0098;1.0171;-7.5000;-1.7381;7.5000;1.4765;0.3478;0.9997;30.0000;0.0000;
3380.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4766;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4766;1.0000;1.0000;1.0000;7.5000;1.7383;-7.5000;-1.4766;1.0098;1.0171;-7.5000;-1.7383;7.5000;1.4766;0.3478;0.9997;30.0000;0.0000;
3390.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4766;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4766;1.0000;1.0000;1.0000;7.5000;1.7385;-7.5000;-1.4766;1.0098;1.0171;-7.5000;-1.7385;7.5000;1.4766;0.3479;0.9997;30.0000;0.0000;
3400.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4767;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4767;1.0000;1.0000;1.0000;7.5000;1.7387;-7.5000;-1.4767;1.0098;1.0171;-7.5000;-1.7387;7.5000;1.4767;0.3479;0.9997;30.0000;0.0000;
3410.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4767;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4767;1.0000;1.0000;1.0000;7.5000;1.7390;-7.5000;-1.4767;1.0098;1.0171;-7.5000;-1.7390;7.5000;1.4767;0.3479;0.9997;30.0000;0.0000;
3420.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4768;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4768;1.0000;1.0000;1.0000;7.5000;1.7392;-7.5000;-1.4768;1.0098;1.0171;-7.5000;-1.7392;7.5000;1.4768;0.3480;0.9997;30.0000;0.0000;
3430.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4768;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4768;1.0000;1.0000;1.0000;7.5000;1.7394;-7.5000;-1.4768;1.0098;1.0171;-7.5000;-1.7394;7.5000;1.4768;0.3480;0.9997;30.0000;0.0000;
3440.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4769;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4769;1.0000;1.0000;1.0000;7.5000;1.7396;-7.5000;-1.4769;1.0098;1.0171;-7.5000;-1.7396;7.5000;1.4769;0.3481;0.9997;30.0000;0.0000;
3450.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4770;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4770;1.0000;1.0000;1.0000;7.5000;1.7398;-7.5000;-1.4770;1.0098;1.0171;-7.5000;-1.7398;7.5000;1.4770;0.3481;0.9997;30.0000;0.0000;
3460.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4770;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4770;1.0000;1.0000;1.0000;7.5000;1.7400;-7.5000;-1.4770;1.0098;1.0171;-7.5000;-1.7400;7.5000;1.4770;0.3481;0.9997;30.0000;0.0000;
3470.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4771;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4771;1.0000;1.0000;1.0000;7.5000;1.7402;-7.5000;-1.4771;1.0098;1.0171;-7.5000;-1.7402;7.5000;1.4771;0.3482;0.9997;30.0000;0.0000;
3480.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4771;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4771;1.0000;1.0000;1.0000;7.5000;1.7404;-7.5000;-1.4771;1.0098;1.0171;-7.5000;-1.7404;7.5000;1.4771;0.3482;0.9997;30.0000;0.0000;
3490.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4772;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4772;1.0000;1.0000;1.0000;7.5000;1.7406;-7.5000;-1.4772;1.0098;1.0171;-7.5000;-1.7406;7.5000;1.4772;0.3482;0.9997;30.0000;0.0000;
3500.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4772;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4772;1.0000;1.0000;1.0000;7.5000;1.7408;-7.5000;-1.4772;1.0098;1.0171;-7.5000;-1.7408;7.5000;1.4772;0.3483;0.9997;30.0000;0.0000;
3510.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4773;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4773;1.0000;1.0000;1.0000;7.5000;1.7410;-7.5000;-1.4773;1.0098;1.0171;-7.5000;-1.7410;7.5000;1.4773;0.3483;0.9997;30.0000;0.0000;
3520.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4773;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4773;1.0000;1.0000;1.0000;7.5000;1.7411;-7.5000;-1.4773;1.0098;1.0171;-7.5000;-1.7411;7.5000;1.4773;0.3484;0.9997;30.0000;0.0000;
3530.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4774;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4774;1.0000;1.0000;1.0000;7.5000;1.7413;-7.5000;-1.4774;1.0098;1.0171;-7.5000;-1.7413;7.5000;1.4774;0.3484;0.9997;30.0000;0.0000;
3540.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4774;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4774;1.0000;1.0000;1.0000;7.5000;1.7415;-7.5000;-1.4774;1.0098;1.0171;-7.5000;-1.7415;7.5000;1.4774;0.3484;0.9998;30.0000;0.0000;
3550.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4775;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4775;1.0000;1.0000;1.0000;7.5000;1.7417;-7.5000;-1.4775;1.0098;1.0171;-7.5000;-1.7417;7.5000;1.4775;0.3485;0.9998;30.0000;0.0000;
3560.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4775;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4775;1.0000;1.0000;1.0000;7.5000;1.7419;-7.5000;-1.4775;1.0098;1.0171;-7.5000;-1.7419;7.5000;1.4775;0.3485;0.9998;30.0000;0.0000;
3570.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4776;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4776;1.0000;1.0000;1.0000;7.5000;1.7421;-7.5000;-1.4776;1.0098;1.0171;-7.5000;-1.7421;7.5000;1.4776;0.3485;0.9998;30.0000;0.0000;
3580.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4776;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4776;1.0000;1.0000;1.0000;7.5000;1.7422;-7.5000;-1.4776;1.0098;1.0171;-7.5000;-1.7422;7.5000;1.4776;0.3486;0.9998;30.0000;0.0000;
3590.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4777;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4777;1.0000;1.0000;1.0000;7.5000;1.7424;-7.5000;-1.4777;1.0098;1.0171;-7.5000;-1.7424;7.5000;1.4777;0.3486;0.9998;30.0000;0.0000;
3600.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4777;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4777;1.0000;1.0000;1.0000;7.5000;1.7426;-7.5000;-1.4777;1.0098;1.0171;-7.5000;-1.7426;7.5000;1.4777;0.3486;0.9998;30.0000;0.0000;
3610.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4778;1.0098;1.0171;-7.5000;-1.5000;7.5000;1.4778;1.0000;1.0000;1.0000;7.5000;1.7428;-7.5000;-1.4778;1.0098;1.0171;-7.5000;-1.7428;7.5000;1.4778;0.3487;0.9998;30.0000;0.0000;
3620.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4778;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4778;1.0000;1.0000;1.0000;7.5000;1.7429;-7.5000;-1.4778;1.0099;1.0171;-7.5000;-1.7429;7.5000;1.4778;0.3487;0.9998;30.0000;0.0000;
3630.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4779;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4779;1.0000;1.0000;1.0000;7.5000;1.7431;-7.5000;-1.4779;1.0099;1.0171;-7.5000;-1.7431;7.5000;1.4779;0.3487;0.9998;30.0000;0.0000;
3640.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4779;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4779;1.0000;1.0000;1.0000;7.5000;1.7433;-7.5000;-1.4779;1.0099;1.0171;-7.5000;-1.7433;7.5000;1.4779;0.3488;0.9998;30.0000;0.0000;
3650.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4779;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4779;1.0000;1.0000;1.0000;7.5000;1.7434;-7.5000;-1.4779;1.0099;1.0171;-7.5000;-1.7434;7.5000;1.4779;0.3488;0.9998;30.0000;0.0000;
3660.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4780;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4780;1.0000;1.0000;1.0000;7.5000;1.7436;-7.5000;-1.4780;1.0099;1.0171;-7.5000;-1.7436;7.5000;1.4780;0.3488;0.9998;30.0000;0.0000;
3670.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4780;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4780;1.0000;1.0000;1.0000;7.5000;1.7438;-7.5000;-1.4780;1.0099;1.0171;-7.5000;-1.7438;7.5000;1.4780;0.3489;0.9998;30.0000;0.0000;
3680.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4781;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4781;1.0000;1.0000;1.0000;7.5000;1.7439;-7.5000;-1.4781;1.0099;1.0171;-7.5000;-1.7439;7.5000;1.4781;0.3489;0.9998;30.0000;0.0000;
3690.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4781;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4781;1.0000;1.0000;1.0000;7.5000;1.7441;-7.5000;-1.4781;1.0099;1.0171;-7.5000;-1.7441;7.5000;1.4781;0.3489;0.9998;30.0000;0.0000;
3700.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4782;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4782;1.0000;1.0000;1.0000;7.5000;1.7442;-7.5000;-1.4782;1.0099;1.0171;-7.5000;-1.7442;7.5000;1.4782;0.3490;0.9998;30.0000;0.0000;
3710.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4782;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4782;1.0000;1.0000;1.0000;7.5000;1.7444;-7.5000;-1.4782;1.0099;1.0171;-7.5000;-1.7444;7.5000;1.4782;0.3490;0.9998;30.0000;0.0000;
3720.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4782;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4782;1.0000;1.0000;1.0000;7.5000;1.7446;-7.5000;-1.4782;1.0099;1.0171;-7.5000;-1.7446;7.5000;1.4782;0.3490;0.9998;30.0000;0.0000;
3730.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4783;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4783;1.0000;1.0000;1.0000;7.5000;1.7447;-7.5000;-1.4783;1.0099;1.0171;-7.5000;-1.7447;7.5000;1.4783;0.3490;0.9998;30.0000;0.0000;
3740.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4783;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4783;1.0000;1.0000;1.0000;7.5000;1.7449;-7.5000;-1.4783;1.0099;1.0171;-7.5000;-1.7449;7.5000;1.4783;0.3491;0.9998;30.0000;0.0000;
3750.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4784;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4784;1.0000;1.0000;1.0000;7.5000;1.7450;-7.5000;-1.4784;1.0099;1.0171;-7.5000;-1.7450;7.5000;1.4784;0.3491;0.9998;30.0000;0.0000;
3760.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4784;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4784;1.0000;1.0000;1.0000;7.5000;1.7452;-7.5000;-1.4784;1.0099;1.0171;-7.5000;-1.7452;7.5000;1.4784;0.3491;0.9998;30.0000;0.0000;
3770.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4784;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4784;1.0000;1.0000;1.0000;7.5000;1.7453;-7.5000;-1.4784;1.0099;1.0171;-7.5000;-1.7453;7.5000;1.4784;0.3492;0.9998;30.0000;0.0000;
