time;NETWORK_Load_P;NETWORK_Load_Q;NETWORK_Load_zP;NETWORK_Load_zQ;
370.900000;0.500691;0.147463;1.019990;1.019928;
371.000000;0.500691;0.147463;1.019990;1.019928;
371.100000;0.500691;0.147463;1.019990;1.019928;
371.200000;0.500691;0.147463;1.019990;1.019928;
371.300000;0.500691;0.147463;1.019990;1.019928;
371.400000;0.500691;0.147463;1.019990;1.019928;
371.500000;0.500691;0.147463;1.019990;1.019928;
371.600000;0.500691;0.147463;1.019990;1.019928;
371.700000;0.500691;0.147463;1.019990;1.019928;
371.800000;0.500691;0.147463;1.019990;1.019928;
371.900000;0.500691;0.147463;1.019990;1.019928;
372.000000;0.500691;0.147463;1.019990;1.019928;
372.100000;0.500691;0.147463;1.019990;1.019928;
372.200000;0.500691;0.147463;1.019990;1.019928;
372.300000;0.500691;0.147463;1.019990;1.019928;
372.400000;0.500691;0.147463;1.019990;1.019928;
372.500000;0.500691;0.147463;1.019990;1.019928;
372.600000;0.500691;0.147463;1.019990;1.019928;
372.700000;0.500691;0.147463;1.019990;1.019928;
372.800000;0.500691;0.147463;1.019990;1.019928;
372.900000;0.500691;0.147463;1.019990;1.019928;
373.000000;0.500691;0.147463;1.019990;1.019928;
373.100000;0.500691;0.147463;1.019990;1.019928;
373.200000;0.500691;0.147463;1.019990;1.019928;
373.300000;0.500691;0.147463;1.019990;1.019928;
373.400000;0.500691;0.147463;1.019990;1.019928;
373.500000;0.500691;0.147463;1.019990;1.019928;
373.600000;0.500691;0.147463;1.019990;1.019928;
373.700000;0.500691;0.147463;1.019990;1.019928;
373.800000;0.500691;0.147463;1.019990;1.019928;
373.900000;0.500691;0.147463;1.019990;1.019928;
374.000000;0.500691;0.147463;1.019990;1.019928;
374.100000;0.500691;0.147463;1.019990;1.019928;
374.200000;0.500691;0.147463;1.019990;1.019928;
374.300000;0.500691;0.147463;1.019990;1.019928;
374.400000;0.500691;0.147463;1.019990;1.019928;
374.500000;0.500691;0.147463;1.019990;1.019928;
374.600000;0.500691;0.147463;1.019990;1.019928;
374.700000;0.500691;0.147463;1.019990;1.019928;
374.800000;0.500691;0.147463;1.019990;1.019928;
374.900000;0.500691;0.147463;1.019990;1.019928;
375.000000;0.500691;0.147463;1.019990;1.019928;
375.100000;0.500691;0.147463;1.019990;1.019928;
375.200000;0.500691;0.147463;1.019990;1.019928;
375.300000;0.500691;0.147463;1.019990;1.019928;
375.400000;0.500691;0.147463;1.019990;1.019928;
375.500000;0.500691;0.147463;1.019990;1.019928;
375.600000;0.500691;0.147463;1.019990;1.019928;
375.700000;0.500691;0.147463;1.019990;1.019928;
375.800000;0.500691;0.147463;1.019990;1.019928;
375.900000;0.500691;0.147463;1.019990;1.019928;
376.000000;0.500691;0.147463;1.019990;1.019928;
376.100000;0.500691;0.147463;1.019990;1.019928;
376.200000;0.500691;0.147463;1.019990;1.019928;
376.300000;0.500691;0.147463;1.019990;1.019928;
376.400000;0.500691;0.147463;1.019990;1.019928;
376.500000;0.500691;0.147463;1.019990;1.019928;
376.600000;0.500691;0.147463;1.019990;1.019928;
376.700000;0.500691;0.147463;1.019990;1.019928;
376.800000;0.500691;0.147463;1.019990;1.019928;
376.900000;0.500691;0.147463;1.019990;1.019928;
377.000000;0.500691;0.147463;1.019990;1.019928;
377.100000;0.500691;0.147463;1.019990;1.019928;
377.200000;0.500691;0.147463;1.019990;1.019928;
377.300000;0.500691;0.147463;1.019990;1.019928;
377.400000;0.500691;0.147463;1.019990;1.019928;
377.500000;0.500691;0.147463;1.019990;1.019928;
377.600000;0.500691;0.147463;1.019990;1.019928;
377.700000;0.500691;0.147463;1.019990;1.019928;
377.800000;0.500691;0.147463;1.019990;1.019928;
377.900000;0.500691;0.147463;1.019990;1.019928;
378.000000;0.500691;0.147463;1.019990;1.019928;
378.100000;0.500691;0.147463;1.019990;1.019928;
378.200000;0.500691;0.147463;1.019990;1.019928;
378.300000;0.500691;0.147463;1.019990;1.019928;
378.400000;0.500691;0.147463;1.019990;1.019928;
378.500000;0.500691;0.147463;1.019990;1.019928;
378.600000;0.500691;0.147463;1.019990;1.019928;
378.700000;0.500691;0.147463;1.019990;1.019928;
378.800000;0.500691;0.147463;1.019990;1.019928;
378.900000;0.500691;0.147463;1.019990;1.019928;
379.000000;0.500691;0.147463;1.019990;1.019928;
379.100000;0.500691;0.147463;1.019990;1.019928;
379.200000;0.500691;0.147463;1.019990;1.019928;
379.300000;0.500691;0.147463;1.019990;1.019928;
379.400000;0.500691;0.147463;1.019990;1.019928;
379.500000;0.500691;0.147463;1.019990;1.019928;
379.600000;0.500691;0.147463;1.019990;1.019928;
379.700000;0.500691;0.147463;1.019990;1.019928;
379.800000;0.500691;0.147463;1.019990;1.019928;
379.900000;0.500691;0.147463;1.019990;1.019928;
380.000000;0.500691;0.147463;1.019990;1.019928;
380.100000;0.500691;0.147463;1.019990;1.019928;
380.200000;0.500691;0.147463;1.019990;1.019928;
380.300000;0.500691;0.147463;1.019990;1.019928;
380.400000;0.500691;0.147463;1.019990;1.019928;
380.500000;0.500691;0.147463;1.019990;1.019928;
380.600000;0.500691;0.147463;1.019990;1.019928;
380.700000;0.500691;0.147463;1.019990;1.019928;
380.800000;0.500691;0.147463;1.019990;1.019928;
380.900000;0.500691;0.147463;1.019990;1.019928;
381.000000;0.500691;0.147463;1.019990;1.019928;
381.100000;0.500691;0.147463;1.019990;1.019928;
381.200000;0.500691;0.147463;1.019990;1.019928;
381.300000;0.500691;0.147463;1.019990;1.019928;
381.400000;0.500691;0.147463;1.019990;1.019928;
381.500000;0.500691;0.147463;1.019990;1.019928;
381.600000;0.500691;0.147463;1.019990;1.019928;
381.700000;0.500691;0.147463;1.019990;1.019928;
381.800000;0.500691;0.147463;1.019990;1.019928;
381.900000;0.500691;0.147463;1.019990;1.019928;
382.000000;0.500691;0.147463;1.019990;1.019928;
382.100000;0.500691;0.147463;1.019990;1.019928;
382.200000;0.500691;0.147463;1.019990;1.019928;
382.300000;0.500691;0.147463;1.019990;1.019928;
382.400000;0.500691;0.147463;1.019990;1.019928;
382.500000;0.500691;0.147463;1.019990;1.019928;
382.600000;0.500691;0.147463;1.019990;1.019928;
382.700000;0.500691;0.147463;1.019990;1.019928;
382.800000;0.500691;0.147463;1.019990;1.019928;
382.900000;0.500691;0.147463;1.019990;1.019928;
383.000000;0.500691;0.147463;1.019990;1.019928;
383.100000;0.500691;0.147463;1.019990;1.019928;
383.200000;0.500691;0.147463;1.019990;1.019928;
383.300000;0.500691;0.147463;1.019990;1.019928;
383.400000;0.500691;0.147463;1.019990;1.019928;
383.500000;0.500691;0.147463;1.019990;1.019928;
383.600000;0.500691;0.147463;1.019990;1.019928;
383.700000;0.500691;0.147463;1.019990;1.019928;
383.800000;0.500691;0.147463;1.019990;1.019928;
383.900000;0.500691;0.147463;1.019990;1.019928;
384.000000;0.500691;0.147463;1.019990;1.019928;
384.100000;0.500691;0.147463;1.019990;1.019928;
384.200000;0.500691;0.147463;1.019990;1.019928;
384.300000;0.500691;0.147463;1.019990;1.019928;
384.400000;0.500691;0.147463;1.019990;1.019928;
384.500000;0.500691;0.147463;1.019990;1.019928;
384.600000;0.500691;0.147463;1.019990;1.019928;
384.700000;0.500691;0.147463;1.019990;1.019928;
384.800000;0.500691;0.147463;1.019990;1.019928;
384.900000;0.500691;0.147463;1.019990;1.019928;
385.000000;0.500691;0.147463;1.019990;1.019928;
385.100000;0.500691;0.147463;1.019990;1.019928;
385.200000;0.500691;0.147463;1.019990;1.019928;
385.300000;0.500691;0.147463;1.019990;1.019928;
385.400000;0.500691;0.147463;1.019990;1.019928;
385.500000;0.500691;0.147463;1.019990;1.019928;
385.600000;0.500691;0.147463;1.019990;1.019928;
385.700000;0.500691;0.147463;1.019990;1.019928;
385.800000;0.500691;0.147463;1.019990;1.019928;
385.900000;0.500691;0.147463;1.019990;1.019928;
386.000000;0.500691;0.147463;1.019990;1.019928;
386.100000;0.500691;0.147463;1.019990;1.019928;
386.200000;0.500691;0.147463;1.019990;1.019928;
386.300000;0.500691;0.147463;1.019990;1.019928;
386.400000;0.500691;0.147463;1.019990;1.019928;
386.500000;0.500691;0.147463;1.019990;1.019928;
386.600000;0.500691;0.147463;1.019990;1.019928;
386.700000;0.500691;0.147463;1.019990;1.019928;
386.800000;0.500691;0.147463;1.019990;1.019928;
386.900000;0.500691;0.147463;1.019990;1.019928;
387.000000;0.500691;0.147463;1.019990;1.019928;
387.100000;0.500691;0.147463;1.019990;1.019928;
387.200000;0.500691;0.147463;1.019990;1.019928;
387.300000;0.500691;0.147463;1.019990;1.019928;
387.400000;0.500691;0.147463;1.019990;1.019928;
387.500000;0.500691;0.147463;1.019990;1.019928;
387.600000;0.500691;0.147463;1.019990;1.019928;
387.700000;0.500691;0.147463;1.019990;1.019928;
387.800000;0.500691;0.147463;1.019990;1.019928;
387.900000;0.500691;0.147463;1.019990;1.019928;
388.000000;0.500691;0.147463;1.019990;1.019928;
388.100000;0.500691;0.147463;1.019990;1.019928;
388.200000;0.500691;0.147463;1.019990;1.019928;
388.300000;0.500691;0.147463;1.019990;1.019928;
388.400000;0.500691;0.147463;1.019990;1.019928;
388.500000;0.500691;0.147463;1.019990;1.019928;
388.600000;0.500691;0.147463;1.019990;1.019928;
388.700000;0.500691;0.147463;1.019990;1.019928;
388.800000;0.500691;0.147463;1.019990;1.019928;
388.900000;0.500691;0.147463;1.019990;1.019928;
389.000000;0.500691;0.147463;1.019990;1.019928;
389.100000;0.500691;0.147463;1.019990;1.019928;
389.200000;0.500691;0.147463;1.019990;1.019928;
389.300000;0.500691;0.147463;1.019990;1.019928;
389.400000;0.500691;0.147463;1.019990;1.019928;
389.500000;0.500691;0.147463;1.019990;1.019928;
389.600000;0.500691;0.147463;1.019990;1.019928;
389.700000;0.500691;0.147463;1.019990;1.019928;
389.800000;0.500691;0.147463;1.019990;1.019928;
389.900000;0.500691;0.147463;1.019990;1.019928;
390.000000;0.500691;0.147463;1.019990;1.019928;
390.100000;0.500691;0.147463;1.019990;1.019928;
390.200000;0.500691;0.147463;1.019990;1.019928;
390.300000;0.500691;0.147463;1.019990;1.019928;
390.400000;0.500691;0.147463;1.019990;1.019928;
390.500000;0.500691;0.147463;1.019990;1.019928;
390.600000;0.500691;0.147463;1.019990;1.019928;
390.700000;0.500691;0.147463;1.019990;1.019928;
390.800000;0.500691;0.147463;1.019990;1.019928;
390.900000;0.500691;0.147463;1.019990;1.019928;
391.000000;0.500691;0.147463;1.019990;1.019928;
391.100000;0.500691;0.147463;1.019990;1.019928;
391.200000;0.500691;0.147463;1.019990;1.019928;
391.300000;0.500691;0.147463;1.019990;1.019928;
391.400000;0.500691;0.147463;1.019990;1.019928;
391.500000;0.500691;0.147463;1.019990;1.019928;
391.600000;0.500691;0.147463;1.019990;1.019928;
391.700000;0.500691;0.147463;1.019990;1.019928;
391.800000;0.500691;0.147463;1.019990;1.019928;
391.900000;0.500691;0.147463;1.019990;1.019928;
392.000000;0.500691;0.147463;1.019990;1.019928;
392.100000;0.500691;0.147463;1.019990;1.019928;
392.200000;0.500691;0.147463;1.019990;1.019928;
392.300000;0.500691;0.147463;1.019990;1.019928;
392.400000;0.500691;0.147463;1.019990;1.019928;
392.500000;0.500691;0.147463;1.019990;1.019928;
392.600000;0.500691;0.147463;1.019990;1.019928;
392.700000;0.500691;0.147463;1.019990;1.019928;
392.800000;0.500691;0.147463;1.019990;1.019928;
392.900000;0.500691;0.147463;1.019990;1.019928;
393.000000;0.500691;0.147463;1.019990;1.019928;
393.100000;0.500691;0.147463;1.019990;1.019928;
393.200000;0.500691;0.147463;1.019990;1.019928;
393.300000;0.500691;0.147463;1.019990;1.019928;
393.400000;0.500691;0.147463;1.019990;1.019928;
393.500000;0.500691;0.147463;1.019990;1.019928;
393.600000;0.500691;0.147463;1.019990;1.019928;
393.700000;0.500691;0.147463;1.019990;1.019928;
393.800000;0.500691;0.147463;1.019990;1.019928;
393.900000;0.500691;0.147463;1.019990;1.019928;
394.000000;0.500691;0.147463;1.019990;1.019928;
394.100000;0.500691;0.147463;1.019990;1.019928;
394.200000;0.500691;0.147463;1.019990;1.019928;
394.300000;0.500691;0.147463;1.019990;1.019928;
394.400000;0.500691;0.147463;1.019990;1.019928;
394.500000;0.500691;0.147463;1.019990;1.019928;
394.600000;0.500691;0.147463;1.019990;1.019928;
394.700000;0.500691;0.147463;1.019990;1.019928;
394.800000;0.500691;0.147463;1.019990;1.019928;
394.900000;0.500691;0.147463;1.019990;1.019928;
395.000000;0.500691;0.147463;1.019990;1.019928;
395.100000;0.500691;0.147463;1.019990;1.019928;
395.200000;0.500691;0.147463;1.019990;1.019928;
395.300000;0.500691;0.147463;1.019990;1.019928;
395.400000;0.500691;0.147463;1.019990;1.019928;
395.500000;0.500691;0.147463;1.019990;1.019928;
395.600000;0.500691;0.147463;1.019990;1.019928;
395.700000;0.500691;0.147463;1.019990;1.019928;
395.800000;0.500691;0.147463;1.019990;1.019928;
395.900000;0.500691;0.147463;1.019990;1.019928;
396.000000;0.500691;0.147463;1.019990;1.019928;
396.100000;0.500691;0.147463;1.019990;1.019928;
396.200000;0.500691;0.147463;1.019990;1.019928;
396.300000;0.500691;0.147463;1.019990;1.019928;
396.400000;0.500691;0.147463;1.019990;1.019928;
396.500000;0.500691;0.147463;1.019990;1.019928;
396.600000;0.500691;0.147463;1.019990;1.019928;
396.700000;0.500691;0.147463;1.019990;1.019928;
396.800000;0.500691;0.147463;1.019990;1.019928;
396.900000;0.500691;0.147463;1.019990;1.019928;
397.000000;0.500691;0.147463;1.019990;1.019928;
397.100000;0.500691;0.147463;1.019990;1.019928;
397.200000;0.500691;0.147463;1.019990;1.019928;
397.300000;0.500691;0.147463;1.019990;1.019928;
397.400000;0.500691;0.147463;1.019990;1.019928;
397.500000;0.500691;0.147463;1.019990;1.019928;
397.600000;0.500691;0.147463;1.019990;1.019928;
397.700000;0.500691;0.147463;1.019990;1.019928;
397.800000;0.500691;0.147463;1.019990;1.019928;
397.900000;0.500691;0.147463;1.019990;1.019928;
398.000000;0.500691;0.147463;1.019990;1.019928;
398.100000;0.500691;0.147463;1.019990;1.019928;
398.200000;0.500691;0.147463;1.019990;1.019928;
398.300000;0.500691;0.147463;1.019990;1.019928;
398.400000;0.500691;0.147463;1.019990;1.019928;
398.500000;0.500691;0.147463;1.019990;1.019928;
398.600000;0.500691;0.147463;1.019990;1.019928;
398.700000;0.500691;0.147463;1.019990;1.019928;
398.800000;0.500691;0.147463;1.019990;1.019928;
398.900000;0.500691;0.147463;1.019990;1.019928;
399.000000;0.500691;0.147463;1.019990;1.019928;
399.100000;0.500691;0.147463;1.019990;1.019928;
399.200000;0.500691;0.147463;1.019990;1.019928;
399.300000;0.500691;0.147463;1.019990;1.019928;
399.400000;0.500691;0.147463;1.019990;1.019928;
399.500000;0.500691;0.147463;1.019990;1.019928;
399.600000;0.500691;0.147463;1.019990;1.019928;
399.700000;0.500691;0.147463;1.019990;1.019928;
399.800000;0.500691;0.147463;1.019990;1.019928;
399.900000;0.500691;0.147463;1.019990;1.019928;
400.000000;0.500691;0.147463;1.019990;1.019928;
400.100000;0.500691;0.147463;1.019990;1.019928;
400.200000;0.500691;0.147463;1.019990;1.019928;
400.300000;0.500691;0.147463;1.019990;1.019928;
400.400000;0.500691;0.147463;1.019990;1.019928;
400.500000;0.500691;0.147463;1.019990;1.019928;
400.600000;0.500691;0.147463;1.019990;1.019928;
400.700000;0.500691;0.147463;1.019990;1.019928;
400.800000;0.500691;0.147463;1.019990;1.019928;
400.900000;0.500691;0.147463;1.019990;1.019928;
401.000000;0.500691;0.147463;1.019990;1.019928;
401.100000;0.500691;0.147463;1.019990;1.019928;
401.200000;0.500691;0.147463;1.019990;1.019928;
401.300000;0.500691;0.147463;1.019990;1.019928;
401.400000;0.500691;0.147463;1.019990;1.019928;
401.500000;0.500691;0.147463;1.019990;1.019928;
401.600000;0.500691;0.147463;1.019990;1.019928;
401.700000;0.500691;0.147463;1.019990;1.019928;
401.800000;0.500691;0.147463;1.019990;1.019928;
401.900000;0.500691;0.147463;1.019990;1.019928;
402.000000;0.500691;0.147463;1.019990;1.019928;
402.100000;0.500691;0.147463;1.019990;1.019928;
402.200000;0.500691;0.147463;1.019990;1.019928;
402.300000;0.500691;0.147463;1.019990;1.019928;
402.400000;0.500691;0.147463;1.019990;1.019928;
402.500000;0.500691;0.147463;1.019990;1.019928;
402.600000;0.500691;0.147463;1.019990;1.019928;
402.700000;0.500691;0.147463;1.019990;1.019928;
402.800000;0.500691;0.147463;1.019990;1.019928;
402.900000;0.500691;0.147463;1.019990;1.019928;
403.000000;0.500691;0.147463;1.019990;1.019928;
403.100000;0.500691;0.147463;1.019990;1.019928;
403.200000;0.500691;0.147463;1.019990;1.019928;
403.300000;0.500691;0.147463;1.019990;1.019928;
403.400000;0.500691;0.147463;1.019990;1.019928;
403.500000;0.500691;0.147463;1.019990;1.019928;
403.600000;0.500691;0.147463;1.019990;1.019928;
403.700000;0.500691;0.147463;1.019990;1.019928;
403.800000;0.500691;0.147463;1.019990;1.019928;
403.900000;0.500691;0.147463;1.019990;1.019928;
404.000000;0.500691;0.147463;1.019990;1.019928;
404.100000;0.500691;0.147463;1.019990;1.019928;
404.200000;0.500691;0.147463;1.019990;1.019928;
404.300000;0.500691;0.147463;1.019990;1.019928;
404.400000;0.500691;0.147463;1.019990;1.019928;
404.500000;0.500691;0.147463;1.019990;1.019928;
404.600000;0.500691;0.147463;1.019990;1.019928;
404.700000;0.500691;0.147463;1.019990;1.019928;
404.800000;0.500691;0.147463;1.019990;1.019928;
404.900000;0.500691;0.147463;1.019990;1.019928;
405.000000;0.500691;0.147463;1.019990;1.019928;
405.100000;0.500691;0.147463;1.019990;1.019928;
405.200000;0.500691;0.147463;1.019990;1.019928;
405.300000;0.500691;0.147463;1.019990;1.019928;
405.400000;0.500691;0.147463;1.019990;1.019928;
405.500000;0.500691;0.147463;1.019990;1.019928;
405.600000;0.500691;0.147463;1.019990;1.019928;
405.700000;0.500691;0.147463;1.019990;1.019928;
405.800000;0.500691;0.147463;1.019990;1.019928;
405.900000;0.500691;0.147463;1.019990;1.019928;
406.000000;0.500691;0.147463;1.019990;1.019928;
406.100000;0.500691;0.147463;1.019990;1.019928;
406.200000;0.500691;0.147463;1.019990;1.019928;
406.300000;0.500691;0.147463;1.019990;1.019928;
406.400000;0.500691;0.147463;1.019990;1.019928;
406.500000;0.500691;0.147463;1.019990;1.019928;
406.600000;0.500691;0.147463;1.019990;1.019928;
406.700000;0.500691;0.147463;1.019990;1.019928;
406.800000;0.500691;0.147463;1.019990;1.019928;
406.900000;0.500691;0.147463;1.019990;1.019928;
407.000000;0.500691;0.147463;1.019990;1.019928;
407.100000;0.500691;0.147463;1.019990;1.019928;
407.200000;0.500691;0.147463;1.019990;1.019928;
407.300000;0.500691;0.147463;1.019990;1.019928;
407.400000;0.500691;0.147463;1.019990;1.019928;
407.500000;0.500691;0.147463;1.019990;1.019928;
407.600000;0.500691;0.147463;1.019990;1.019928;
407.700000;0.500691;0.147463;1.019990;1.019928;
407.800000;0.500691;0.147463;1.019990;1.019928;
407.900000;0.500691;0.147463;1.019990;1.019928;
408.000000;0.500691;0.147463;1.019990;1.019928;
408.100000;0.500691;0.147463;1.019990;1.019928;
408.200000;0.500691;0.147463;1.019990;1.019928;
408.300000;0.500691;0.147463;1.019990;1.019928;
408.400000;0.500691;0.147463;1.019990;1.019928;
408.500000;0.500691;0.147463;1.019990;1.019928;
408.600000;0.500691;0.147463;1.019990;1.019928;
408.700000;0.500691;0.147463;1.019990;1.019928;
408.800000;0.500691;0.147463;1.019990;1.019928;
408.900000;0.500691;0.147463;1.019990;1.019928;
409.000000;0.500691;0.147463;1.019990;1.019928;
409.100000;0.500691;0.147463;1.019990;1.019928;
409.200000;0.500691;0.147463;1.019990;1.019928;
409.300000;0.500691;0.147463;1.019990;1.019928;
409.400000;0.500691;0.147463;1.019990;1.019928;
409.500000;0.500691;0.147463;1.019990;1.019928;
409.600000;0.500691;0.147463;1.019990;1.019928;
409.700000;0.500691;0.147463;1.019990;1.019928;
409.800000;0.500691;0.147463;1.019990;1.019928;
409.900000;0.500691;0.147463;1.019990;1.019928;
410.000000;0.500691;0.147463;1.019990;1.019928;
410.100000;0.500691;0.147463;1.019990;1.019928;
410.200000;0.500691;0.147463;1.019990;1.019928;
410.300000;0.500691;0.147463;1.019990;1.019928;
410.400000;0.500691;0.147463;1.019990;1.019928;
410.500000;0.500691;0.147463;1.019990;1.019928;
410.600000;0.500691;0.147463;1.019990;1.019928;
410.700000;0.500691;0.147463;1.019990;1.019928;
410.800000;0.500691;0.147463;1.019990;1.019928;
410.900000;0.500691;0.147463;1.019990;1.019928;
411.000000;0.500691;0.147463;1.019990;1.019928;
411.100000;0.500691;0.147463;1.019990;1.019928;
411.200000;0.500691;0.147463;1.019990;1.019928;
411.300000;0.500691;0.147463;1.019990;1.019928;
411.400000;0.500691;0.147463;1.019990;1.019928;
411.500000;0.500691;0.147463;1.019990;1.019928;
411.600000;0.500691;0.147463;1.019990;1.019928;
411.700000;0.500691;0.147463;1.019990;1.019928;
411.800000;0.500691;0.147463;1.019990;1.019928;
411.900000;0.500691;0.147463;1.019990;1.019928;
412.000000;0.500691;0.147463;1.019990;1.019928;
412.100000;0.500691;0.147463;1.019990;1.019928;
412.200000;0.500691;0.147463;1.019990;1.019928;
412.300000;0.500691;0.147463;1.019990;1.019928;
412.400000;0.500691;0.147463;1.019990;1.019928;
412.500000;0.500691;0.147463;1.019990;1.019928;
412.600000;0.500691;0.147463;1.019990;1.019928;
412.700000;0.500691;0.147463;1.019990;1.019928;
412.800000;0.500691;0.147463;1.019990;1.019928;
412.900000;0.500691;0.147463;1.019990;1.019928;
413.000000;0.500691;0.147463;1.019990;1.019928;
413.100000;0.500691;0.147463;1.019990;1.019928;
413.200000;0.500691;0.147463;1.019990;1.019928;
413.300000;0.500691;0.147463;1.019990;1.019928;
413.400000;0.500691;0.147463;1.019990;1.019928;
413.500000;0.500691;0.147463;1.019990;1.019928;
413.600000;0.500691;0.147463;1.019990;1.019928;
413.700000;0.500691;0.147463;1.019990;1.019928;
413.800000;0.500691;0.147463;1.019990;1.019928;
413.900000;0.500691;0.147463;1.019990;1.019928;
414.000000;0.500691;0.147463;1.019990;1.019928;
414.100000;0.500691;0.147463;1.019990;1.019928;
414.200000;0.500691;0.147463;1.019990;1.019928;
414.300000;0.500691;0.147463;1.019990;1.019928;
414.400000;0.500691;0.147463;1.019990;1.019928;
414.500000;0.500691;0.147463;1.019990;1.019928;
414.600000;0.500691;0.147463;1.019990;1.019928;
414.700000;0.500691;0.147463;1.019990;1.019928;
414.800000;0.500691;0.147463;1.019990;1.019928;
414.900000;0.500691;0.147463;1.019990;1.019928;
415.000000;0.500691;0.147463;1.019990;1.019928;
415.100000;0.500691;0.147463;1.019990;1.019928;
415.200000;0.500691;0.147463;1.019990;1.019928;
415.300000;0.500691;0.147463;1.019990;1.019928;
415.400000;0.500691;0.147463;1.019990;1.019928;
415.500000;0.500691;0.147463;1.019990;1.019928;
415.600000;0.500691;0.147463;1.019990;1.019928;
415.700000;0.500691;0.147463;1.019990;1.019928;
415.800000;0.500691;0.147463;1.019990;1.019928;
415.900000;0.500691;0.147463;1.019990;1.019928;
416.000000;0.500691;0.147463;1.019990;1.019928;
416.100000;0.500691;0.147463;1.019990;1.019928;
416.200000;0.500691;0.147463;1.019990;1.019928;
416.300000;0.500691;0.147463;1.019990;1.019928;
416.400000;0.500691;0.147463;1.019990;1.019928;
416.500000;0.500691;0.147463;1.019990;1.019928;
416.600000;0.500691;0.147463;1.019990;1.019928;
416.700000;0.500691;0.147463;1.019990;1.019928;
416.800000;0.500691;0.147463;1.019990;1.019928;
416.900000;0.500691;0.147463;1.019990;1.019928;
417.000000;0.500691;0.147463;1.019990;1.019928;
417.100000;0.500691;0.147463;1.019990;1.019928;
417.200000;0.500691;0.147463;1.019990;1.019928;
417.300000;0.500691;0.147463;1.019990;1.019928;
417.400000;0.500691;0.147463;1.019990;1.019928;
417.500000;0.500691;0.147463;1.019990;1.019928;
417.600000;0.500691;0.147463;1.019990;1.019928;
417.700000;0.500691;0.147463;1.019990;1.019928;
417.800000;0.500691;0.147463;1.019990;1.019928;
417.900000;0.500691;0.147463;1.019990;1.019928;
418.000000;0.500691;0.147463;1.019990;1.019928;
418.100000;0.500691;0.147463;1.019990;1.019928;
418.200000;0.500691;0.147463;1.019990;1.019928;
418.300000;0.500691;0.147463;1.019990;1.019928;
418.400000;0.500691;0.147463;1.019990;1.019928;
418.500000;0.500691;0.147463;1.019990;1.019928;
418.600000;0.500691;0.147463;1.019990;1.019928;
418.700000;0.500691;0.147463;1.019990;1.019928;
418.800000;0.500691;0.147463;1.019990;1.019928;
418.900000;0.500691;0.147463;1.019990;1.019928;
419.000000;0.500691;0.147463;1.019990;1.019928;
419.100000;0.500691;0.147463;1.019990;1.019928;
419.200000;0.500691;0.147463;1.019990;1.019928;
419.300000;0.500691;0.147463;1.019990;1.019928;
419.400000;0.500691;0.147463;1.019990;1.019928;
419.500000;0.500691;0.147463;1.019990;1.019928;
419.600000;0.500691;0.147463;1.019990;1.019928;
419.700000;0.500691;0.147463;1.019990;1.019928;
419.800000;0.500691;0.147463;1.019990;1.019928;
419.900000;0.500691;0.147463;1.019990;1.019928;
420.000000;0.500691;0.147463;1.019990;1.019928;
420.100000;0.500691;0.147463;1.019990;1.019928;
420.200000;0.500691;0.147463;1.019990;1.019928;
420.300000;0.500691;0.147463;1.019990;1.019928;
420.400000;0.500691;0.147463;1.019990;1.019928;
420.500000;0.500691;0.147463;1.019990;1.019928;
420.600000;0.500691;0.147463;1.019990;1.019928;
420.700000;0.500691;0.147463;1.019990;1.019928;
420.800000;0.500691;0.147463;1.019990;1.019928;
420.900000;0.500691;0.147463;1.019990;1.019928;
421.000000;0.500691;0.147463;1.019990;1.019928;
421.100000;0.500691;0.147463;1.019990;1.019928;
421.200000;0.500691;0.147463;1.019990;1.019928;
421.300000;0.500691;0.147463;1.019990;1.019928;
421.400000;0.500691;0.147463;1.019990;1.019928;
421.500000;0.500691;0.147463;1.019990;1.019928;
421.600000;0.500691;0.147463;1.019990;1.019928;
421.700000;0.500691;0.147463;1.019990;1.019928;
421.800000;0.500691;0.147463;1.019990;1.019928;
421.900000;0.500691;0.147463;1.019990;1.019928;
422.000000;0.500691;0.147463;1.019990;1.019928;
422.100000;0.500691;0.147463;1.019990;1.019928;
422.200000;0.500691;0.147463;1.019990;1.019928;
422.300000;0.500691;0.147463;1.019990;1.019928;
422.400000;0.500691;0.147463;1.019990;1.019928;
422.500000;0.500691;0.147463;1.019990;1.019928;
422.600000;0.500691;0.147463;1.019990;1.019928;
422.700000;0.500691;0.147463;1.019990;1.019928;
422.800000;0.500691;0.147463;1.019990;1.019928;
422.900000;0.500691;0.147463;1.019990;1.019928;
423.000000;0.500691;0.147463;1.019990;1.019928;
423.100000;0.500691;0.147463;1.019990;1.019928;
423.200000;0.500691;0.147463;1.019990;1.019928;
423.300000;0.500691;0.147463;1.019990;1.019928;
423.400000;0.500691;0.147463;1.019990;1.019928;
423.500000;0.500691;0.147463;1.019990;1.019928;
423.600000;0.500691;0.147463;1.019990;1.019928;
423.700000;0.500691;0.147463;1.019990;1.019928;
423.800000;0.500691;0.147463;1.019990;1.019928;
423.900000;0.500691;0.147463;1.019990;1.019928;
424.000000;0.500691;0.147463;1.019990;1.019928;
424.100000;0.500691;0.147463;1.019990;1.019928;
424.200000;0.500691;0.147463;1.019990;1.019928;
424.300000;0.500691;0.147463;1.019990;1.019928;
424.400000;0.500691;0.147463;1.019990;1.019928;
