time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_generator_omegaPu;GEN____2_SM_generator_PGen;GEN____2_SM_generator_QGen;GEN____2_SM_generator_UStatorPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_generator_omegaPu;GEN____3_SM_generator_PGen;GEN____3_SM_generator_QGen;GEN____3_SM_generator_UStatorPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_generator_omegaPu;GEN____6_SM_generator_PGen;GEN____6_SM_generator_QGen;GEN____6_SM_generator_UStatorPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_generator_omegaPu;GEN____8_SM_generator_PGen;GEN____8_SM_generator_QGen;GEN____8_SM_generator_UStatorPu;GEN____8_SM_voltageRegulator_EfdPu;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;line1_5_line_P1Pu;line1_5_line_Q1Pu;line1_5_line_P2Pu;line1_5_line_Q2Pu;
1.622004;1.069234;1.047766;1.012843;1.011727;1.010044;1.074897;1.061782;1.096616;1.055803;1.051660;1.059563;1.059727;1.054449;1.037221;0.999346;252.659189;-28.882836;1.067182;1.269493;0.999530;39.729021;68.331410;1.053594;1.173041;0.999369;-10.610120;34.698395;1.014920;1.043957;1.000019;8.267612;19.658756;1.074897;1.366797;0.999979;-8.017535;21.734305;1.104548;1.030751;0.217839;0.127820;0.000000;0.000000;0.000000;-0.000000;
1.622004;1.069234;1.047766;1.012843;1.011727;1.010044;1.074897;1.061782;1.096616;1.055803;1.051660;1.059563;1.059727;1.054449;1.037221;0.999346;252.659166;-28.882817;1.067182;1.269493;0.999530;39.729036;68.331365;1.053594;1.173041;0.999369;-10.610131;34.698374;1.014920;1.043957;1.000019;8.267614;19.658735;1.074897;1.366797;0.999979;-8.017516;21.734369;1.104548;1.030750;0.217839;0.127820;0.000000;0.000000;0.000000;-0.000000;
1.622012;1.069234;1.047765;1.012843;1.011727;1.010044;1.074896;1.061782;1.096616;1.055803;1.051660;1.059563;1.059727;1.054449;1.037221;0.999346;252.658520;-28.882804;1.067182;1.269496;0.999530;39.729412;68.331189;1.053594;1.173043;0.999369;-10.610358;34.698413;1.014919;1.043959;1.000019;8.267789;19.658606;1.074896;1.366800;0.999979;-8.017291;21.734344;1.104548;1.030752;0.217839;0.127820;0.000000;0.000000;0.000000;-0.000000;
1.622028;1.069234;1.047765;1.012843;1.011727;1.010044;1.074896;1.061782;1.096616;1.055803;1.051660;1.059563;1.059727;1.054448;1.037221;0.999346;252.657228;-28.882777;1.067182;1.269500;0.999530;39.730164;68.330838;1.053594;1.173046;0.999369;-10.610812;34.698490;1.014919;1.043962;1.000019;8.268138;19.658347;1.074896;1.366808;0.999979;-8.016841;21.734293;1.104547;1.030757;0.217839;0.127820;0.000000;0.000000;0.000000;-0.000000;
1.622060;1.069233;1.047765;1.012842;1.011727;1.010043;1.074895;1.061782;1.096615;1.055802;1.051660;1.059562;1.059726;1.054448;1.037221;0.999346;252.654644;-28.882724;1.067181;1.269510;0.999530;39.731669;68.330135;1.053593;1.173052;0.999369;-10.611721;34.698645;1.014919;1.043969;1.000018;8.268836;19.657830;1.074895;1.366822;0.999979;-8.015942;21.734191;1.104547;1.030766;0.217839;0.127820;0.000000;0.000000;0.000000;-0.000000;
1.622124;1.069232;1.047765;1.012842;1.011727;1.010043;1.074894;1.061781;1.096615;1.055802;1.051659;1.059561;1.059725;1.054446;1.037220;0.999346;252.649476;-28.882617;1.067180;1.269530;0.999530;39.734680;68.328730;1.053593;1.173065;0.999369;-10.613538;34.698954;1.014918;1.043982;1.000018;8.270229;19.656796;1.074894;1.366851;0.999980;-8.014141;21.733987;1.104546;1.030783;0.217839;0.127819;0.000000;0.000000;0.000000;-0.000000;
1.622252;1.069230;1.047764;1.012840;1.011727;1.010043;1.074891;1.061780;1.096613;1.055800;1.051657;1.059559;1.059722;1.054444;1.037218;0.999346;252.639135;-28.882403;1.067178;1.269570;0.999530;39.740705;68.325919;1.053591;1.173090;0.999369;-10.617169;34.699571;1.014917;1.044008;1.000016;8.273008;19.654730;1.074891;1.366909;0.999980;-8.010535;21.733579;1.104544;1.030819;0.217839;0.127819;0.000000;0.000000;0.000000;-0.000000;
1.622508;1.069227;1.047761;1.012838;1.011726;1.010042;1.074885;1.061778;1.096610;1.055797;1.051654;1.059554;1.059716;1.054438;1.037214;0.999345;252.618441;-28.881973;1.067174;1.269649;0.999530;39.752765;68.320294;1.053589;1.173141;0.999369;-10.624415;34.700801;1.014914;1.044061;1.000014;8.278529;19.650603;1.074885;1.367025;0.999982;-8.003301;21.732762;1.104541;1.030890;0.217838;0.127819;0.000000;0.000000;0.000000;-0.000000;
1.623020;1.069219;1.047757;1.012832;1.011725;1.010041;1.074874;1.061774;1.096603;1.055792;1.051647;1.059545;1.059705;1.054428;1.037206;0.999345;252.577002;-28.881108;1.067166;1.269808;0.999530;39.776933;68.309034;1.053584;1.173242;0.999370;-10.638850;34.703243;1.014909;1.044166;1.000008;8.289430;19.642368;1.074874;1.367257;0.999985;-7.988747;21.731121;1.104534;1.031031;0.217837;0.127817;0.000000;0.000000;0.000000;-0.000000;
1.624044;1.069203;1.047749;1.012821;1.011724;1.010039;1.074850;1.061765;1.096590;1.055781;1.051634;1.059527;1.059683;1.054406;1.037191;0.999343;252.493918;-28.879354;1.067151;1.270124;0.999530;39.825455;68.286477;1.053574;1.173443;0.999371;-10.667489;34.708051;1.014899;1.044375;0.999998;8.310663;19.625977;1.074850;1.367722;0.999991;-7.959294;21.727818;1.104520;1.031314;0.217834;0.127815;0.000000;0.000000;0.000000;-0.000000;
1.625651;1.069178;1.047736;1.012805;1.011721;1.010035;1.074814;1.061751;1.096570;1.055763;1.051613;1.059498;1.059648;1.054373;1.037167;0.999341;252.363002;-28.876537;1.067126;1.270619;0.999530;39.902086;68.250982;1.053558;1.173757;0.999372;-10.711805;34.715396;1.014882;1.044702;0.999981;8.342456;19.600474;1.074814;1.368454;1.000000;-7.912156;21.722578;1.104497;1.031756;0.217830;0.127811;0.000000;0.000000;0.000000;-0.000000;
1.625651;1.069178;1.047736;1.012805;1.011721;1.010035;1.074814;1.061751;1.096570;1.055763;1.051613;1.059498;1.059648;1.054373;1.037167;0.999341;252.363002;-28.876537;1.067126;1.270619;0.999530;39.902086;68.250982;1.053558;1.173757;0.999372;-10.711805;34.715396;1.014882;1.044702;0.999981;8.342456;19.600474;1.074814;1.368454;1.000000;-7.912156;21.722578;1.104497;1.031756;0.217830;0.127811;0.000000;0.000000;0.000000;-0.000000;
1.625651;1.069178;1.047736;1.012805;1.011721;1.010035;1.074814;1.061751;1.096570;1.055763;1.051613;1.059498;1.059648;1.054373;1.037167;0.999341;252.363002;-28.876537;1.067126;1.270619;0.999530;39.902086;68.250982;1.053558;1.173757;0.999372;-10.711805;34.715396;1.014882;1.044702;0.999981;8.342456;19.600474;1.074814;1.368454;1.000000;-7.912156;21.722578;1.104497;1.031756;0.217830;0.127811;0.000000;0.000000;0.000000;-0.000000;
1.625665;1.069178;1.047736;1.012805;1.011721;1.010035;1.074813;1.061751;1.096570;1.055763;1.051613;1.059498;1.059648;1.054373;1.037166;0.999341;252.361866;-28.876513;1.067126;1.270623;0.999530;39.902752;68.250675;1.053558;1.173760;0.999372;-10.712185;34.715459;1.014882;1.044705;0.999981;8.342723;19.600254;1.074813;1.368460;1.000000;-7.911743;21.722532;1.104497;1.031760;0.217830;0.127811;0.000000;0.000000;0.000000;-0.000000;
1.625665;1.069178;1.047736;1.012805;1.011721;1.010035;1.074813;1.061751;1.096570;1.055763;1.051613;1.059498;1.059648;1.054373;1.037166;0.999341;252.361866;-28.876513;1.067126;1.270623;0.999530;39.902752;68.250675;1.053558;1.173760;0.999372;-10.712185;34.715459;1.014882;1.044705;0.999981;8.342723;19.600254;1.074813;1.368460;1.000000;-7.911743;21.722532;1.104497;1.031760;0.217830;0.127811;0.000000;0.000000;0.000000;-0.000000;
1.625666;1.069178;1.047736;1.012805;1.011721;1.010035;1.074813;1.061751;1.096570;1.055763;1.051613;1.059498;1.059648;1.054373;1.037166;0.999341;252.361784;-28.876511;1.067126;1.270623;0.999530;39.902800;68.250652;1.053558;1.173760;0.999372;-10.712212;34.715463;1.014882;1.044705;0.999981;8.342742;19.600238;1.074813;1.368461;1.000000;-7.911713;21.722529;1.104497;1.031760;0.217830;0.127811;0.000000;0.000000;0.000000;-0.000000;
1.625667;1.069178;1.047736;1.012805;1.011721;1.010035;1.074813;1.061751;1.096570;1.055763;1.051613;1.059498;1.059648;1.054373;1.037166;0.999341;252.361703;-28.876509;1.067126;1.270623;0.999530;39.902847;68.250630;1.053558;1.173760;0.999372;-10.712240;34.715468;1.014882;1.044705;0.999981;8.342761;19.600222;1.074813;1.368461;1.000000;-7.911683;21.722526;1.104497;1.031761;0.217830;0.127811;0.000000;0.000000;0.000000;-0.000000;
1.625669;1.069178;1.047736;1.012805;1.011721;1.010035;1.074813;1.061751;1.096570;1.055763;1.051613;1.059498;1.059648;1.054373;1.037166;0.999341;252.361539;-28.876505;1.067126;1.270624;0.999530;39.902943;68.250586;1.053558;1.173760;0.999372;-10.712294;34.715477;1.014882;1.044706;0.999981;8.342800;19.600191;1.074813;1.368462;1.000000;-7.911624;21.722519;1.104497;1.031761;0.217830;0.127811;0.000000;0.000000;0.000000;-0.000000;
1.625673;1.069178;1.047736;1.012804;1.011721;1.010035;1.074813;1.061751;1.096570;1.055763;1.051613;1.059498;1.059648;1.054373;1.037166;0.999341;252.361213;-28.876498;1.067126;1.270625;0.999530;39.903135;68.250498;1.053558;1.173761;0.999372;-10.712404;34.715495;1.014882;1.044706;0.999981;8.342877;19.600128;1.074813;1.368464;1.000000;-7.911505;21.722506;1.104497;1.031762;0.217830;0.127811;0.000000;0.000000;0.000000;-0.000000;
1.625681;1.069178;1.047736;1.012804;1.011720;1.010035;1.074813;1.061751;1.096569;1.055763;1.051613;1.059498;1.059648;1.054372;1.037166;0.999341;252.360559;-28.876484;1.067125;1.270628;0.999530;39.903518;68.250321;1.053558;1.173763;0.999372;-10.712622;34.715531;1.014882;1.044708;0.999981;8.343030;19.600001;1.074813;1.368467;1.000000;-7.911268;21.722480;1.104497;1.031764;0.217830;0.127811;0.000000;0.000000;0.000000;-0.000000;
1.625697;1.069177;1.047736;1.012804;1.011720;1.010035;1.074813;1.061751;1.096569;1.055763;1.051613;1.059497;1.059648;1.054372;1.037166;0.999341;252.359252;-28.876456;1.067125;1.270633;0.999530;39.904284;68.249966;1.053558;1.173766;0.999372;-10.713060;34.715603;1.014882;1.044711;0.999980;8.343337;19.599749;1.074813;1.368475;1.000000;-7.910792;21.722427;1.104497;1.031769;0.217830;0.127811;0.000000;0.000000;0.000000;-0.000000;
1.625729;1.069177;1.047736;1.012804;1.011720;1.010035;1.074812;1.061751;1.096569;1.055762;1.051612;1.059497;1.059647;1.054371;1.037165;0.999341;252.356638;-28.876399;1.067125;1.270643;0.999530;39.905817;68.249258;1.053557;1.173772;0.999372;-10.713934;34.715746;1.014881;1.044718;0.999980;8.343950;19.599244;1.074812;1.368489;1.000000;-7.909842;21.722322;1.104496;1.031778;0.217830;0.127811;0.000000;0.000000;0.000000;-0.000000;
1.625793;1.069176;1.047735;1.012803;1.011720;1.010034;1.074811;1.061750;1.096568;1.055762;1.051611;1.059496;1.059645;1.054370;1.037165;0.999341;252.351408;-28.876285;1.067124;1.270662;0.999530;39.908883;68.247842;1.053557;1.173785;0.999372;-10.715682;34.716033;1.014881;1.044731;0.999979;8.345174;19.598234;1.074811;1.368519;1.000001;-7.907939;21.722112;1.104496;1.031795;0.217830;0.127811;0.000000;0.000000;0.000000;-0.000000;
1.625921;1.069174;1.047734;1.012802;1.011720;1.010034;1.074808;1.061749;1.096566;1.055760;1.051610;1.059493;1.059643;1.054367;1.037163;0.999341;252.340946;-28.876056;1.067122;1.270701;0.999531;39.915017;68.245008;1.053555;1.173809;0.999372;-10.719174;34.716606;1.014880;1.044757;0.999978;8.347614;19.596215;1.074808;1.368577;1.000002;-7.904127;21.721691;1.104494;1.031830;0.217830;0.127810;0.000000;0.000000;0.000000;-0.000000;
1.626177;1.069170;1.047732;1.012799;1.011720;1.010033;1.074802;1.061747;1.096563;1.055758;1.051607;1.059489;1.059637;1.054362;1.037159;0.999341;252.320010;-28.875598;1.067118;1.270780;0.999531;39.927297;68.239339;1.053553;1.173859;0.999372;-10.726144;34.717747;1.014877;1.044808;0.999975;8.352457;19.592184;1.074802;1.368694;1.000003;-7.896483;21.720847;1.104490;1.031901;0.217829;0.127810;0.000000;0.000000;0.000000;-0.000000;
1.626689;1.069162;1.047728;1.012794;1.011719;1.010032;1.074790;1.061743;1.096557;1.055752;1.051600;1.059480;1.059626;1.054351;1.037151;0.999340;252.278088;-28.874677;1.067110;1.270937;0.999531;39.951903;68.227991;1.053548;1.173958;0.999373;-10.740025;34.720011;1.014872;1.044912;0.999970;8.362001;19.584140;1.074790;1.368928;1.000006;-7.881110;21.719156;1.104483;1.032041;0.217828;0.127808;0.000000;0.000000;0.000000;-0.000000;
1.627713;1.069146;1.047720;1.012783;1.011717;1.010030;1.074767;1.061734;1.096544;1.055741;1.051587;1.059462;1.059604;1.054330;1.037136;0.999339;252.194049;-28.872809;1.067094;1.271250;0.999531;40.001294;68.205260;1.053538;1.174156;0.999374;-10.767554;34.724464;1.014861;1.045117;0.999959;8.380522;19.568134;1.074767;1.369396;1.000012;-7.850024;21.715752;1.104469;1.032321;0.217825;0.127806;0.000000;0.000000;0.000000;-0.000000;
1.629761;1.069115;1.047704;1.012762;1.011713;1.010024;1.074720;1.061718;1.096518;1.055720;1.051562;1.059426;1.059559;1.054287;1.037106;0.999336;252.025202;-28.868982;1.067063;1.271875;0.999531;40.100779;68.159658;1.053518;1.174550;0.999375;-10.821673;34.733071;1.014841;1.045526;0.999938;8.415291;19.536447;1.074720;1.370335;1.000023;-7.786497;21.708863;1.104441;1.032880;0.217820;0.127801;0.000000;0.000000;0.000000;-0.000000;
1.633857;1.069053;1.047673;1.012721;1.011706;1.010013;1.074625;1.061686;1.096468;1.055680;1.051512;1.059355;1.059470;1.054202;1.037047;0.999331;251.684552;-28.860956;1.067001;1.273113;0.999532;40.302480;68.067926;1.053480;1.175325;0.999379;-10.926130;34.749094;1.014801;1.046330;0.999894;8.475745;19.474393;1.074625;1.372223;1.000046;-7.654077;21.694763;1.104386;1.033990;0.217810;0.127792;0.000000;0.000000;0.000000;-0.000000;
1.642049;1.068931;1.047613;1.012641;1.011692;1.009989;1.074434;1.061626;1.096369;1.055606;1.051419;1.059215;1.059289;1.054031;1.036933;0.999322;250.992336;-28.843453;1.066879;1.275553;0.999533;40.716080;67.882561;1.053404;1.176837;0.999386;-11.119713;34.776391;1.014723;1.047889;0.999807;8.560434;19.355667;1.074434;1.376040;1.000091;-7.368231;21.665296;1.104276;1.036181;0.217792;0.127773;0.000000;0.000000;0.000000;-0.000000;
1.658433;1.068694;1.047500;1.012493;1.011667;1.009932;1.074046;1.061519;1.096176;1.055482;1.051253;1.058945;1.058921;1.053688;1.036718;0.999304;249.571437;-28.802906;1.066642;1.280288;0.999534;41.577976;67.505912;1.053260;1.179713;0.999400;-11.444258;34.812176;1.014577;1.050814;0.999633;8.587337;19.140411;1.074046;1.383812;1.000175;-6.716777;21.601560;1.104062;1.040473;0.217757;0.127739;0.000000;0.000000;0.000000;-0.000000;
1.691201;1.068244;1.047300;1.012236;1.011614;1.009782;1.073249;1.061348;1.095809;1.055319;1.050997;1.058443;1.058167;1.053006;1.036339;0.999274;246.638739;-28.702076;1.066195;1.289228;0.999534;43.388174;66.741729;1.052997;1.184987;0.999428;-11.837976;34.810840;1.014321;1.055937;0.999301;8.110933;18.800713;1.073249;1.399755;1.000315;-5.138110;21.457578;1.103643;1.048849;0.217694;0.127678;0.000000;0.000000;0.000000;-0.000000;
1.723969;1.067824;1.047125;1.012030;1.011552;1.009582;1.072436;1.061217;1.095449;1.055249;1.050823;1.057984;1.057399;1.052332;1.036018;0.999252;243.652049;-28.578233;1.065780;1.297526;0.999529;45.242093;65.979271;1.052758;1.189755;0.999456;-11.891975;34.717027;1.014110;1.060152;0.999008;7.003971;18.580743;1.072436;1.416016;1.000413;-3.258650;21.296276;1.103227;1.057165;0.217640;0.127625;0.000000;0.000000;0.000000;-0.000000;
1.769733;1.067281;1.046903;1.011818;1.011439;1.009232;1.071315;1.061060;1.094937;1.055248;1.050672;1.057408;1.056337;1.051426;1.035640;0.999234;239.577057;-28.378155;1.065247;1.308200;0.999516;47.687530;64.958728;1.052451;1.195898;0.999494;-11.421740;34.446576;1.013882;1.064715;0.998706;4.696804;18.456856;1.071315;1.438426;1.000470;-0.358386;21.057902;1.102630;1.069112;0.217570;0.127557;0.000000;0.000000;0.000000;-0.000000;
1.815497;1.066783;1.046691;1.011680;1.011287;1.008822;1.070257;1.060891;1.094390;1.055291;1.050570;1.056892;1.055331;1.050583;1.035312;0.999230;235.776109;-28.160444;1.064760;1.317944;0.999496;49.752312;64.025819;1.052161;1.201704;0.999530;-10.373812;34.035904;1.013719;1.067966;0.998555;1.891137;18.508486;1.070257;1.459587;1.000431;2.593719;20.817315;1.101999;1.081735;0.217504;0.127492;0.000000;0.000000;0.000000;-0.000000;
1.861261;1.066324;1.046474;1.011601;1.011105;1.008393;1.069323;1.060684;1.093803;1.055318;1.050473;1.056434;1.054435;1.049839;1.035013;0.999239;232.408176;-27.942463;1.064313;1.326881;0.999471;51.220836;63.209713;1.051877;1.207388;0.999561;-8.836842;33.510431;1.013609;1.070168;0.998563;-0.945129;18.677552;1.069323;1.478272;1.000299;5.285183;20.586897;1.101335;1.095010;0.217437;0.127426;0.000000;0.000000;0.000000;-0.000000;
1.907025;1.065903;1.046248;1.011568;1.010907;1.007994;1.068575;1.060435;1.093196;1.055290;1.050356;1.056047;1.053712;1.049236;1.034742;0.999258;229.588036;-27.741609;1.063902;1.335092;0.999442;51.938946;62.525074;1.051593;1.213062;0.999588;-6.918305;32.895241;1.013539;1.071569;0.998715;-3.374719;18.897801;1.068575;1.493223;1.000089;7.433208;20.373229;1.100656;1.108588;0.217366;0.127357;0.000000;0.000000;0.000000;-0.000000;
1.923407;1.065760;1.046163;1.011564;1.010837;1.007869;1.068364;1.060339;1.092981;1.055263;1.050307;1.055930;1.053508;1.049064;1.034654;0.999266;228.728286;-27.677119;1.063763;1.337869;0.999432;51.995598;62.312692;1.051491;1.215101;0.999597;-6.166544;32.659240;1.013521;1.071931;0.998795;-4.062055;18.974371;1.068365;1.497433;1.000000;8.017079;20.302451;1.100416;1.113391;0.217340;0.127332;0.000000;0.000000;0.000000;-0.000000;
1.923407;1.065760;1.046163;1.011564;1.010837;1.007869;1.068366;1.060340;1.092982;1.055264;1.050308;1.055931;1.053509;1.049065;1.034654;0.999266;228.728351;-27.677219;1.063763;1.337868;0.999432;51.995771;62.312465;1.051491;1.215099;0.999597;-6.166485;32.659023;1.013521;1.071930;0.998795;-4.062105;18.974775;1.068365;1.497420;1.000000;8.017024;20.302761;1.100416;1.113381;0.217340;0.127332;0.000000;0.000000;0.000000;-0.000000;
1.923408;1.065760;1.046163;1.011564;1.010837;1.007869;1.068365;1.060340;1.092982;1.055264;1.050308;1.055931;1.053509;1.049065;1.034654;0.999266;228.728291;-27.677210;1.063763;1.337868;0.999432;51.995748;62.312461;1.051491;1.215099;0.999597;-6.166452;32.659019;1.013521;1.071930;0.998795;-4.062124;18.974729;1.068365;1.497420;1.000000;8.017064;20.302760;1.100416;1.113381;0.217340;0.127332;0.000000;0.000000;0.000000;-0.000000;
1.923409;1.065760;1.046163;1.011564;1.010837;1.007869;1.068365;1.060340;1.092982;1.055264;1.050308;1.055931;1.053509;1.049065;1.034654;0.999266;228.728240;-27.677206;1.063763;1.337868;0.999432;51.995749;62.312448;1.051491;1.215100;0.999597;-6.166404;32.659004;1.013521;1.071930;0.998795;-4.062166;18.974734;1.068365;1.497420;1.000000;8.017099;20.302756;1.100416;1.113382;0.217340;0.127332;0.000000;0.000000;0.000000;-0.000000;
1.923411;1.065760;1.046163;1.011564;1.010837;1.007869;1.068365;1.060340;1.092982;1.055264;1.050308;1.055931;1.053509;1.049065;1.034654;0.999266;228.728139;-27.677198;1.063763;1.337869;0.999432;51.995752;62.312423;1.051491;1.215100;0.999597;-6.166308;32.658973;1.013521;1.071930;0.998795;-4.062252;18.974748;1.068365;1.497421;1.000000;8.017168;20.302747;1.100416;1.113382;0.217340;0.127332;0.000000;0.000000;0.000000;-0.000000;
1.923415;1.065760;1.046163;1.011564;1.010837;1.007869;1.068365;1.060340;1.092982;1.055264;1.050308;1.055931;1.053509;1.049065;1.034654;0.999266;228.727936;-27.677183;1.063763;1.337869;0.999432;51.995755;62.312373;1.051491;1.215100;0.999597;-6.166117;32.658915;1.013521;1.071930;0.998795;-4.062419;18.974765;1.068365;1.497422;1.000000;8.017307;20.302730;1.100416;1.113383;0.217340;0.127332;0.000000;0.000000;0.000000;-0.000000;
1.923421;1.065760;1.046163;1.011564;1.010837;1.007869;1.068365;1.060340;1.092982;1.055264;1.050308;1.055931;1.053509;1.049065;1.034654;0.999266;228.727647;-27.677160;1.063763;1.337870;0.999432;51.995760;62.312302;1.051491;1.215101;0.999597;-6.165844;32.658830;1.013521;1.071930;0.998795;-4.062660;18.974793;1.068365;1.497423;1.000000;8.017505;20.302705;1.100416;1.113385;0.217340;0.127332;0.000000;0.000000;0.000000;-0.000000;
1.923421;1.065760;1.046163;1.011564;1.010837;1.007869;1.068365;1.060340;1.092982;1.055264;1.050308;1.055931;1.053509;1.049065;1.034654;0.999266;228.727647;-27.677160;1.063763;1.337870;0.999432;51.995760;62.312302;1.051491;1.215101;0.999597;-6.165844;32.658830;1.013521;1.071930;0.998795;-4.062660;18.974793;1.068365;1.497423;1.000000;8.017505;20.302705;1.100416;1.113385;0.217340;0.127332;0.000000;0.000000;0.000000;-0.000000;
1.923421;1.065760;1.046163;1.011564;1.010837;1.007869;1.068365;1.060340;1.092982;1.055264;1.050308;1.055931;1.053509;1.049065;1.034654;0.999266;228.727647;-27.677160;1.063763;1.337870;0.999432;51.995760;62.312302;1.051491;1.215101;0.999597;-6.165844;32.658830;1.013521;1.071930;0.998795;-4.062660;18.974793;1.068365;1.497423;1.000000;8.017505;20.302705;1.100416;1.113385;0.217340;0.127332;0.000000;0.000000;0.000000;-0.000000;
1.923423;1.065760;1.046163;1.011564;1.010837;1.007869;1.068365;1.060340;1.092982;1.055264;1.050308;1.055931;1.053509;1.049065;1.034654;0.999266;228.727530;-27.677151;1.063763;1.337871;0.999432;51.995763;62.312273;1.051491;1.215101;0.999597;-6.165733;32.658795;1.013521;1.071930;0.998795;-4.062758;18.974806;1.068365;1.497424;1.000000;8.017585;20.302695;1.100416;1.113386;0.217340;0.127332;0.000000;0.000000;0.000000;-0.000000;
1.923439;1.065760;1.046163;1.011564;1.010837;1.007869;1.068365;1.060340;1.092982;1.055264;1.050308;1.055931;1.053508;1.049065;1.034654;0.999266;228.726719;-27.677089;1.063763;1.337873;0.999432;51.995779;62.312073;1.051491;1.215103;0.999597;-6.164966;32.658557;1.013521;1.071931;0.998796;-4.063434;18.974888;1.068365;1.497428;1.000000;8.018140;20.302625;1.100416;1.113391;0.217340;0.127332;0.000000;0.000000;0.000000;-0.000000;
1.923471;1.065760;1.046163;1.011564;1.010837;1.007869;1.068365;1.060340;1.092981;1.055264;1.050308;1.055930;1.053508;1.049064;1.034654;0.999266;228.725097;-27.676964;1.063763;1.337879;0.999432;51.995811;62.311673;1.051491;1.215107;0.999597;-6.163432;32.658081;1.013521;1.071931;0.998796;-4.064786;18.975053;1.068365;1.497436;1.000000;8.019250;20.302485;1.100415;1.113400;0.217340;0.127332;0.000000;0.000000;0.000000;-0.000000;
1.923535;1.065759;1.046163;1.011564;1.010836;1.007868;1.068364;1.060339;1.092980;1.055264;1.050307;1.055930;1.053507;1.049064;1.034654;0.999266;228.721853;-27.676714;1.063762;1.337889;0.999432;51.995873;62.310874;1.051490;1.215115;0.999597;-6.160363;32.657128;1.013521;1.071932;0.998796;-4.067488;18.975382;1.068364;1.497452;0.999999;8.021469;20.302205;1.100414;1.113419;0.217340;0.127332;0.000000;0.000000;0.000000;-0.000000;
1.923663;1.065758;1.046162;1.011564;1.010836;1.007867;1.068362;1.060338;1.092979;1.055264;1.050307;1.055929;1.053506;1.049062;1.034653;0.999267;228.715370;-27.676214;1.063761;1.337911;0.999432;51.995992;62.309276;1.051489;1.215131;0.999597;-6.154224;32.655222;1.013521;1.071935;0.998797;-4.072888;18.976040;1.068362;1.497483;0.999999;8.025901;20.301646;1.100412;1.113457;0.217339;0.127331;0.000000;0.000000;0.000000;-0.000000;
1.923919;1.065756;1.046161;1.011564;1.010835;1.007865;1.068359;1.060337;1.092975;1.055263;1.050306;1.055927;1.053503;1.049060;1.034652;0.999267;228.702419;-27.675216;1.063759;1.337953;0.999432;51.996210;62.306082;1.051488;1.215163;0.999597;-6.141940;32.651409;1.013520;1.071939;0.998798;-4.083666;18.977355;1.068359;1.497546;0.999997;8.034745;20.300529;1.100409;1.113532;0.217339;0.127331;0.000000;0.000000;0.000000;-0.000000;
1.924431;1.065751;1.046158;1.011564;1.010832;1.007861;1.068353;1.060334;1.092968;1.055262;1.050305;1.055924;1.053496;1.049055;1.034649;0.999267;228.676580;-27.673223;1.063755;1.338038;0.999432;51.996562;62.299709;1.051485;1.215226;0.999597;-6.117352;32.643778;1.013520;1.071948;0.998801;-4.105136;18.979981;1.068353;1.497671;0.999994;8.052352;20.298295;1.100401;1.113684;0.217338;0.127330;0.000000;0.000000;0.000000;-0.000000;
1.925455;1.065743;1.046153;1.011564;1.010828;1.007853;1.068340;1.060328;1.092955;1.055261;1.050302;1.055917;1.053484;1.049044;1.034644;0.999268;228.625149;-27.669253;1.063746;1.338208;0.999431;51.996933;62.287013;1.051478;1.215353;0.999598;-6.068091;32.628494;1.013519;1.071966;0.998807;-4.147727;18.985219;1.068340;1.497920;0.999988;8.087238;20.293837;1.100386;1.113986;0.217337;0.127328;0.000000;0.000000;0.000000;-0.000000;
1.927503;1.065725;1.046142;1.011564;1.010819;1.007838;1.068316;1.060315;1.092928;1.055257;1.050296;1.055903;1.053460;1.049024;1.034633;0.999269;228.523283;-27.661372;1.063729;1.338547;0.999430;51.996340;62.261830;1.051465;1.215608;0.999599;-5.969237;32.597841;1.013517;1.072001;0.998819;-4.231506;18.995636;1.068316;1.498409;0.999976;8.155690;20.284954;1.100356;1.114589;0.217333;0.127325;0.000000;0.000000;0.000000;-0.000000;
