time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;_LOAD___5_EC_load_PPu;_LOAD___5_EC_load_QPu;NETWORK__BUS____5-BUS____6-1_PT_step;
20.426451;1.055262;1.037917;1.006191;0.992269;0.981308;1.059610;1.046405;1.084402;1.040542;1.036570;1.044487;1.044581;1.039451;1.022324;1.000065;1.000054;0.999999;1.000018;1.000110;232.406275;0.515478;38.390672;-2.798396;0.370917;2.589274;67.451480;40.641403;26.780983;23.391427;0.071768;0.763503;3.000000;
20.426503;1.055262;1.037917;1.006191;0.992269;0.981308;1.059611;1.046405;1.084402;1.040543;1.036570;1.044488;1.044581;1.039451;1.022325;1.000065;1.000054;0.999999;1.000018;1.000110;232.406739;0.515343;38.390935;-2.799007;0.371113;2.589129;67.451595;40.641540;26.781240;23.391395;0.071768;0.763504;3.000000;
20.426503;1.055262;1.037917;1.006191;0.992269;0.981308;1.059611;1.046405;1.084402;1.040543;1.036570;1.044488;1.044581;1.039451;1.022325;1.000065;1.000054;0.999999;1.000018;1.000110;232.406739;0.515343;38.390935;-2.799007;0.371113;2.589129;67.451595;40.641540;26.781240;23.391395;0.071768;0.763504;3.000000;
20.426503;1.055262;1.037917;1.006191;0.992269;0.981308;1.059611;1.046405;1.084402;1.040543;1.036570;1.044488;1.044581;1.039451;1.022325;1.000065;1.000054;0.999999;1.000018;1.000110;232.406739;0.515343;38.390935;-2.799007;0.371113;2.589129;67.451595;40.641540;26.781240;23.391395;0.071768;0.763504;3.000000;
20.426515;1.055262;1.037917;1.006191;0.992269;0.981309;1.059611;1.046405;1.084402;1.040543;1.036570;1.044488;1.044581;1.039451;1.022325;1.000065;1.000054;0.999999;1.000018;1.000110;232.406842;0.515313;38.390993;-2.799143;0.371157;2.589097;67.451620;40.641571;26.781298;23.391388;0.071768;0.763504;3.000000;
20.426643;1.055263;1.037918;1.006191;0.992270;0.981309;1.059612;1.046406;1.084403;1.040544;1.036571;1.044489;1.044583;1.039453;1.022326;1.000065;1.000054;0.999999;1.000018;1.000110;232.407975;0.514982;38.391636;-2.800638;0.371636;2.588743;67.451901;40.641905;26.781928;23.391310;0.071768;0.763505;3.000000;
20.426899;1.055264;1.037919;1.006192;0.992271;0.981311;1.059615;1.046408;1.084404;1.040546;1.036573;1.044491;1.044586;1.039455;1.022328;1.000065;1.000054;0.999999;1.000018;1.000110;232.410240;0.514318;38.392923;-2.803624;0.372594;2.588036;67.452462;40.642574;26.783187;23.391153;0.071769;0.763508;3.000000;
20.427411;1.055266;1.037921;1.006193;0.992274;0.981313;1.059621;1.046411;1.084407;1.040550;1.036578;1.044496;1.044591;1.039461;1.022333;1.000065;1.000054;0.999999;1.000018;1.000110;232.414762;0.512983;38.395503;-2.809589;0.374508;2.586623;67.453584;40.643911;26.785704;23.390841;0.071769;0.763513;3.000000;
20.428435;1.055270;1.037926;1.006196;0.992279;0.981318;1.059632;1.046418;1.084412;1.040558;1.036586;1.044506;1.044602;1.039472;1.022342;1.000065;1.000054;0.999999;1.000017;1.000110;232.423781;0.510280;38.400690;-2.821482;0.378324;2.583806;67.455825;40.646579;26.790728;23.390218;0.071769;0.763523;3.000000;
20.430483;1.055279;1.037935;1.006202;0.992290;0.981329;1.059655;1.046431;1.084423;1.040573;1.036603;1.044526;1.044624;1.039493;1.022360;1.000065;1.000054;0.999999;1.000015;1.000109;232.441711;0.504744;38.411168;-2.845128;0.385913;2.578206;67.460294;40.651898;26.800741;23.388980;0.071771;0.763543;3.000000;
20.434579;1.055295;1.037954;1.006213;0.992310;0.981349;1.059700;1.046456;1.084444;1.040604;1.036636;1.044566;1.044668;1.039536;1.022395;1.000065;1.000055;1.000000;1.000013;1.000108;232.477146;0.493169;38.432533;-2.891848;0.400912;2.567142;67.469187;40.662459;26.820624;23.386537;0.071773;0.763583;3.000000;
20.435869;1.055301;1.037960;1.006216;0.992317;0.981356;1.059715;1.046464;1.084450;1.040614;1.036647;1.044578;1.044681;1.039549;1.022406;1.000065;1.000055;1.000000;1.000012;1.000108;232.488187;0.489390;38.439373;-2.906404;0.405584;2.563694;67.471976;40.665764;26.826849;23.385777;0.071773;0.763596;3.000000;
20.435869;1.055301;1.037960;1.006216;0.992317;0.981356;1.059715;1.046464;1.084450;1.040614;1.036647;1.044578;1.044681;1.039549;1.022406;1.000065;1.000055;1.000000;1.000012;1.000108;232.488187;0.489390;38.439373;-2.906404;0.405584;2.563694;67.471976;40.665764;26.826849;23.385777;0.071773;0.763596;3.000000;
20.435869;1.055301;1.037960;1.006216;0.992317;0.981356;1.059715;1.046464;1.084450;1.040614;1.036647;1.044578;1.044681;1.039549;1.022406;1.000065;1.000055;1.000000;1.000012;1.000108;232.488187;0.489390;38.439373;-2.906404;0.405584;2.563694;67.471976;40.665764;26.826849;23.385777;0.071773;0.763596;3.000000;
20.436380;1.055303;1.037962;1.006217;0.992319;0.981358;1.059720;1.046468;1.084453;1.040618;1.036651;1.044583;1.044687;1.039555;1.022411;1.000065;1.000055;1.000000;1.000012;1.000108;232.492546;0.487875;38.442097;-2.912150;0.407428;2.562333;67.473079;40.667070;26.829310;23.385476;0.071774;0.763601;3.000000;
20.436380;1.055303;1.037962;1.006217;0.992319;0.981358;1.059720;1.046468;1.084453;1.040618;1.036651;1.044583;1.044687;1.039555;1.022411;1.000065;1.000055;1.000000;1.000012;1.000108;232.492546;0.487875;38.442097;-2.912150;0.407428;2.562333;67.473079;40.667070;26.829310;23.385476;0.071774;0.763601;3.000000;
20.436381;1.055303;1.037962;1.006217;0.992319;0.981358;1.059720;1.046468;1.084453;1.040618;1.036651;1.044583;1.044687;1.039555;1.022411;1.000065;1.000055;1.000000;1.000012;1.000108;232.492554;0.487872;38.442102;-2.912161;0.407432;2.562330;67.473081;40.667072;26.829315;23.385476;0.071774;0.763601;3.000000;
20.436382;1.055303;1.037962;1.006217;0.992319;0.981358;1.059720;1.046468;1.084453;1.040618;1.036651;1.044583;1.044687;1.039555;1.022411;1.000065;1.000055;1.000000;1.000012;1.000108;232.492563;0.487869;38.442107;-2.912172;0.407435;2.562327;67.473083;40.667075;26.829319;23.385475;0.071774;0.763601;3.000000;
20.436384;1.055303;1.037962;1.006217;0.992319;0.981358;1.059720;1.046468;1.084453;1.040618;1.036651;1.044583;1.044687;1.039555;1.022411;1.000065;1.000055;1.000000;1.000012;1.000108;232.492580;0.487863;38.442118;-2.912195;0.407442;2.562322;67.473087;40.667080;26.829329;23.385474;0.071774;0.763601;3.000000;
20.436388;1.055303;1.037962;1.006217;0.992319;0.981358;1.059720;1.046468;1.084453;1.040618;1.036651;1.044583;1.044687;1.039555;1.022411;1.000065;1.000055;1.000000;1.000012;1.000108;232.492614;0.487851;38.442140;-2.912240;0.407457;2.562311;67.473096;40.667090;26.829348;23.385472;0.071774;0.763601;3.000000;
20.436396;1.055303;1.037962;1.006217;0.992319;0.981358;1.059720;1.046468;1.084453;1.040618;1.036651;1.044583;1.044687;1.039555;1.022411;1.000065;1.000055;1.000000;1.000012;1.000108;232.492682;0.487827;38.442182;-2.912329;0.407486;2.562290;67.473113;40.667110;26.829387;23.385467;0.071774;0.763601;3.000000;
20.436412;1.055303;1.037962;1.006217;0.992319;0.981358;1.059720;1.046468;1.084453;1.040618;1.036651;1.044583;1.044687;1.039555;1.022411;1.000065;1.000055;1.000000;1.000012;1.000108;232.492818;0.487779;38.442268;-2.912509;0.407543;2.562247;67.473148;40.667151;26.829464;23.385458;0.071774;0.763601;3.000000;
20.436444;1.055303;1.037962;1.006217;0.992320;0.981359;1.059721;1.046468;1.084453;1.040618;1.036652;1.044583;1.044687;1.039555;1.022411;1.000065;1.000055;1.000000;1.000012;1.000108;232.493091;0.487684;38.442439;-2.912868;0.407659;2.562162;67.473217;40.667233;26.829618;23.385439;0.071774;0.763601;3.000000;
20.436508;1.055303;1.037963;1.006218;0.992320;0.981359;1.059721;1.046468;1.084453;1.040618;1.036652;1.044584;1.044688;1.039556;1.022412;1.000064;1.000055;1.000000;1.000011;1.000108;232.493636;0.487493;38.442781;-2.913587;0.407890;2.561992;67.473355;40.667397;26.829926;23.385401;0.071774;0.763602;3.000000;
20.436636;1.055304;1.037963;1.006218;0.992320;0.981359;1.059723;1.046469;1.084454;1.040619;1.036653;1.044585;1.044689;1.039557;1.022413;1.000064;1.000055;1.000000;1.000011;1.000107;232.494726;0.487111;38.443465;-2.915023;0.408351;2.561652;67.473631;40.667723;26.830541;23.385326;0.071774;0.763603;3.000000;
20.436892;1.055305;1.037964;1.006219;0.992322;0.981361;1.059726;1.046471;1.084455;1.040621;1.036655;1.044587;1.044692;1.039560;1.022415;1.000064;1.000055;1.000000;1.000011;1.000107;232.496903;0.486345;38.444835;-2.917894;0.409273;2.560972;67.474182;40.668377;26.831772;23.385176;0.071774;0.763605;3.000000;
20.437404;1.055307;1.037967;1.006220;0.992324;0.981363;1.059731;1.046474;1.084458;1.040625;1.036659;1.044592;1.044697;1.039565;1.022420;1.000064;1.000055;1.000000;1.000011;1.000107;232.501252;0.484804;38.447582;-2.923626;0.411113;2.559614;67.475285;40.669682;26.834231;23.384877;0.071774;0.763610;3.000000;
20.438428;1.055311;1.037971;1.006223;0.992329;0.981368;1.059742;1.046480;1.084463;1.040633;1.036667;1.044602;1.044708;1.039576;1.022428;1.000064;1.000055;1.000001;1.000010;1.000107;232.509922;0.481693;38.453101;-2.935054;0.414783;2.556908;67.477488;40.672288;26.839140;23.384281;0.071775;0.763620;3.000000;
20.440476;1.055319;1.037980;1.006228;0.992339;0.981378;1.059764;1.046493;1.084473;1.040648;1.036684;1.044621;1.044729;1.039596;1.022446;1.000064;1.000055;1.000001;1.000009;1.000106;232.527153;0.475352;38.464238;-2.957765;0.422073;2.551527;67.481881;40.677479;26.848924;23.383096;0.071776;0.763639;3.000000;
20.444572;1.055335;1.037998;1.006239;0.992359;0.981398;1.059807;1.046517;1.084494;1.040678;1.036716;1.044659;1.044771;1.039637;1.022480;1.000064;1.000056;1.000001;1.000006;1.000105;232.561175;0.462204;38.486901;-3.002597;0.436452;2.540898;67.490620;40.687777;26.868355;23.380758;0.071778;0.763677;3.000000;
20.452764;1.055367;1.038034;1.006260;0.992397;0.981435;1.059891;1.046566;1.084533;1.040736;1.036779;1.044732;1.044852;1.039717;1.022547;1.000064;1.000056;1.000003;1.000001;1.000102;232.627435;0.434143;38.533733;-3.089873;0.464356;2.520162;67.507901;40.708010;26.906677;23.376209;0.071782;0.763751;3.000000;
20.469148;1.055429;1.038104;1.006301;0.992470;0.981507;1.060051;1.046658;1.084609;1.040848;1.036899;1.044873;1.045005;1.039869;1.022674;1.000063;1.000058;1.000006;0.999993;1.000096;232.752625;0.371780;38.632962;-3.254606;0.516354;2.480717;67.541645;40.746870;26.981227;23.367601;0.071790;0.763889;3.000000;
20.501916;1.055543;1.038235;1.006382;0.992599;0.981634;1.060341;1.046826;1.084747;1.041053;1.037120;1.045129;1.045284;1.040145;1.022907;1.000061;1.000060;1.000012;0.999980;1.000083;232.972342;0.229124;38.849453;-3.543224;0.602280;2.409440;67.605571;40.817013;27.122263;23.352264;0.071804;0.764136;3.000000;
20.567452;1.055742;1.038473;1.006537;0.992812;0.981841;1.060830;1.047107;1.084980;1.041399;1.037491;1.045560;1.045754;1.040609;1.023299;1.000056;1.000063;1.000025;0.999972;1.000053;233.282837;-0.072366;39.316602;-3.951459;0.686552;2.293177;67.717348;40.919904;27.372358;23.328517;0.071827;0.764539;3.000000;
20.632988;1.055908;1.038684;1.006688;0.992976;0.982004;1.061225;1.047324;1.085167;1.041667;1.037782;1.045904;1.046134;1.040984;1.023610;1.000050;1.000063;1.000039;0.999987;1.000022;233.419671;-0.333248;39.779619;-4.134771;0.645664;2.206631;67.806405;40.966471;27.578675;23.313271;0.071845;0.764857;3.000000;
20.682566;1.056019;1.038830;1.006803;0.993087;0.982118;1.061491;1.047465;1.085291;1.041836;1.037967;1.046129;1.046389;1.041233;1.023810;1.000045;1.000063;1.000049;1.000003;1.000003;233.424212;-0.456260;40.065022;-4.141904;0.551628;2.153564;67.860293;40.961876;27.705352;23.305856;0.071857;0.765079;3.000000;
20.682566;1.056019;1.038830;1.006803;0.993087;0.982118;1.061491;1.047465;1.085291;1.041836;1.037967;1.046129;1.046389;1.041233;1.023810;1.000045;1.000063;1.000049;1.000003;1.000003;233.424212;-0.456260;40.065022;-4.141904;0.551628;2.153564;67.860293;40.961876;27.705352;23.305856;0.071857;0.765079;3.000000;
20.682567;1.056019;1.038830;1.006803;0.993087;0.982118;1.061491;1.047465;1.085291;1.041836;1.037967;1.046129;1.046389;1.041233;1.023811;1.000045;1.000063;1.000049;1.000003;1.000003;233.424257;-0.456319;40.065064;-4.141946;0.551649;2.153551;67.860294;40.961882;27.705360;23.305837;0.071857;0.765079;3.000000;
20.682568;1.056019;1.038830;1.006803;0.993087;0.982118;1.061491;1.047465;1.085291;1.041836;1.037967;1.046129;1.046389;1.041233;1.023811;1.000045;1.000063;1.000049;1.000003;1.000003;233.424256;-0.456322;40.065070;-4.141945;0.551646;2.153550;67.860295;40.961881;27.705362;23.305837;0.071857;0.765079;3.000000;
20.682570;1.056019;1.038830;1.006803;0.993087;0.982118;1.061491;1.047465;1.085291;1.041836;1.037967;1.046129;1.046389;1.041233;1.023811;1.000045;1.000063;1.000049;1.000003;1.000003;233.424274;-0.456351;40.065098;-4.141960;0.551650;2.153543;67.860296;40.961883;27.705369;23.305829;0.071857;0.765079;3.000000;
20.682574;1.056019;1.038831;1.006803;0.993087;0.982118;1.061491;1.047465;1.085291;1.041836;1.037967;1.046129;1.046389;1.041233;1.023811;1.000045;1.000063;1.000049;1.000003;1.000003;233.424250;-0.456336;40.065107;-4.141937;0.551629;2.153545;67.860300;40.961879;27.705376;23.305837;0.071857;0.765079;3.000000;
20.682582;1.056019;1.038831;1.006803;0.993087;0.982118;1.061491;1.047465;1.085291;1.041836;1.037967;1.046129;1.046389;1.041233;1.023811;1.000045;1.000063;1.000049;1.000003;1.000003;233.424241;-0.456356;40.065156;-4.141926;0.551606;2.153538;67.860308;40.961875;27.705394;23.305836;0.071857;0.765079;3.000000;
20.682598;1.056019;1.038831;1.006803;0.993087;0.982118;1.061491;1.047465;1.085291;1.041836;1.037968;1.046129;1.046389;1.041233;1.023811;1.000045;1.000063;1.000049;1.000003;1.000003;233.424224;-0.456395;40.065254;-4.141905;0.551561;2.153525;67.860323;40.961869;27.705431;23.305835;0.071857;0.765079;3.000000;
20.682630;1.056019;1.038831;1.006803;0.993087;0.982118;1.061491;1.047465;1.085291;1.041836;1.037968;1.046129;1.046389;1.041233;1.023811;1.000045;1.000063;1.000049;1.000003;1.000003;233.424190;-0.456474;40.065450;-4.141863;0.551470;2.153497;67.860353;40.961855;27.705505;23.305832;0.071857;0.765079;3.000000;
20.682694;1.056019;1.038831;1.006803;0.993088;0.982118;1.061491;1.047465;1.085291;1.041836;1.037968;1.046130;1.046389;1.041233;1.023811;1.000045;1.000063;1.000049;1.000003;1.000003;233.424122;-0.456631;40.065842;-4.141779;0.551289;2.153443;67.860413;40.961828;27.705652;23.305826;0.071857;0.765079;3.000000;
20.682763;1.056019;1.038831;1.006804;0.993088;0.982118;1.061492;1.047465;1.085292;1.041836;1.037968;1.046130;1.046389;1.041234;1.023811;1.000045;1.000063;1.000049;1.000003;1.000003;233.424048;-0.456800;40.066262;-4.141688;0.551095;2.153384;67.860477;40.961799;27.705810;23.305820;0.071857;0.765080;3.000000;
20.682763;1.056019;1.038831;1.006804;0.993088;0.982118;1.061492;1.047465;1.085292;1.041836;1.037968;1.046130;1.046389;1.041234;1.023811;1.000045;1.000063;1.000049;1.000003;1.000003;233.424048;-0.456800;40.066262;-4.141688;0.551095;2.153384;67.860477;40.961799;27.705810;23.305820;0.071857;0.765080;3.000000;
20.682763;1.056019;1.038831;1.006804;0.993088;0.982118;1.061492;1.047465;1.085292;1.041836;1.037968;1.046130;1.046389;1.041234;1.023811;1.000045;1.000063;1.000049;1.000003;1.000003;233.424048;-0.456800;40.066262;-4.141688;0.551095;2.153384;67.860477;40.961799;27.705810;23.305820;0.071857;0.765080;3.000000;
20.682822;1.056020;1.038831;1.006804;0.993088;0.982118;1.061492;1.047465;1.085292;1.041836;1.037968;1.046130;1.046390;1.041234;1.023811;1.000045;1.000063;1.000049;1.000003;1.000003;233.423984;-0.456946;40.066625;-4.141609;0.550927;2.153334;67.860532;40.961774;27.705946;23.305815;0.071857;0.765080;3.000000;
20.683078;1.056020;1.038832;1.006804;0.993088;0.982119;1.061493;1.047466;1.085292;1.041837;1.037969;1.046131;1.046391;1.041235;1.023812;1.000045;1.000063;1.000049;1.000003;1.000003;233.423708;-0.457572;40.068190;-4.141268;0.550200;2.153116;67.860771;40.961665;27.706534;23.305792;0.071857;0.765081;3.000000;
20.683590;1.056021;1.038833;1.006805;0.993089;0.982120;1.061496;1.047467;1.085293;1.041839;1.037971;1.046133;1.046393;1.041237;1.023814;1.000045;1.000063;1.000050;1.000004;1.000003;233.423147;-0.458818;40.071314;-4.140575;0.548740;2.152682;67.861248;40.961444;27.707708;23.305747;0.071857;0.765083;3.000000;
20.684614;1.056023;1.038836;1.006808;0.993091;0.982122;1.061500;1.047469;1.085295;1.041842;1.037974;1.046137;1.046398;1.041242;1.023818;1.000045;1.000063;1.000050;1.000004;1.000003;233.421995;-0.461280;40.077542;-4.139152;0.545799;2.151816;67.862197;40.960990;27.710048;23.305658;0.071858;0.765087;3.000000;
20.686662;1.056027;1.038842;1.006812;0.993095;0.982126;1.061510;1.047474;1.085300;1.041847;1.037980;1.046145;1.046407;1.041251;1.023825;1.000045;1.000063;1.000050;1.000005;1.000002;233.419571;-0.466084;40.089910;-4.136150;0.539827;2.150096;67.864079;40.960033;27.714693;23.305485;0.071858;0.765094;3.000000;
20.690758;1.056035;1.038853;1.006822;0.993102;0.982134;1.061529;1.047484;1.085308;1.041859;1.037993;1.046161;1.046425;1.041268;1.023838;1.000045;1.000062;1.000051;1.000008;1.000000;233.414244;-0.475211;40.114291;-4.129533;0.527528;2.146707;67.867774;40.957923;27.723846;23.305159;0.071859;0.765110;3.000000;
20.698950;1.056051;1.038875;1.006841;0.993117;0.982149;1.061566;1.047502;1.085326;1.041881;1.038018;1.046192;1.046461;1.041303;1.023866;1.000044;1.000062;1.000053;1.000012;0.999997;233.401692;-0.491513;40.161571;-4.113869;0.501557;2.140116;67.874895;40.952923;27.741605;23.304585;0.071861;0.765140;3.000000;
20.708926;1.056071;1.038902;1.006864;0.993135;0.982168;1.061611;1.047524;1.085346;1.041907;1.038047;1.046228;1.046504;1.041345;1.023898;1.000043;1.000062;1.000055;1.000018;0.999994;233.383089;-0.507789;40.216277;-4.090529;0.467623;2.132409;67.883094;40.945443;27.762233;23.304021;0.071863;0.765178;3.000000;
20.708926;1.056071;1.038902;1.006864;0.993135;0.982168;1.061611;1.047524;1.085346;1.041907;1.038047;1.046228;1.046504;1.041345;1.023898;1.000043;1.000062;1.000055;1.000018;0.999994;233.383089;-0.507789;40.216277;-4.090529;0.467623;2.132409;67.883094;40.945443;27.762233;23.304021;0.071863;0.765178;3.000000;
20.708926;1.056071;1.038902;1.006864;0.993135;0.982168;1.061611;1.047524;1.085346;1.041907;1.038047;1.046228;1.046504;1.041345;1.023898;1.000043;1.000062;1.000055;1.000018;0.999994;233.383089;-0.507789;40.216277;-4.090529;0.467623;2.132409;67.883094;40.945443;27.762233;23.304021;0.071863;0.765178;3.000000;
20.709061;1.056071;1.038903;1.006864;0.993135;0.982169;1.061612;1.047524;1.085346;1.041907;1.038047;1.046229;1.046505;1.041345;1.023899;1.000043;1.000062;1.000055;1.000018;0.999994;233.382812;-0.507983;40.216997;-4.090181;0.467145;2.132307;67.883201;40.945331;27.762505;23.304014;0.071863;0.765178;3.000000;
20.709061;1.056071;1.038903;1.006864;0.993135;0.982169;1.061612;1.047524;1.085346;1.041907;1.038047;1.046229;1.046505;1.041345;1.023899;1.000043;1.000062;1.000055;1.000018;0.999994;233.382812;-0.507983;40.216997;-4.090181;0.467145;2.132307;67.883201;40.945331;27.762505;23.304014;0.071863;0.765178;3.000000;
20.709062;1.056071;1.038903;1.006864;0.993135;0.982169;1.061612;1.047524;1.085346;1.041907;1.038047;1.046229;1.046505;1.041345;1.023899;1.000043;1.000062;1.000055;1.000018;0.999994;233.382810;-0.507984;40.217002;-4.090178;0.467142;2.132306;67.883202;40.945330;27.762507;23.304014;0.071863;0.765178;3.000000;
20.709063;1.056071;1.038903;1.006864;0.993135;0.982169;1.061612;1.047524;1.085346;1.041907;1.038047;1.046229;1.046505;1.041345;1.023899;1.000043;1.000062;1.000055;1.000018;0.999994;233.382808;-0.507986;40.217008;-4.090176;0.467138;2.132306;67.883203;40.945329;27.762509;23.304014;0.071863;0.765178;3.000000;
20.709065;1.056071;1.038903;1.006864;0.993135;0.982169;1.061612;1.047524;1.085346;1.041907;1.038047;1.046229;1.046505;1.041345;1.023899;1.000043;1.000062;1.000055;1.000018;0.999994;233.382804;-0.507989;40.217019;-4.090171;0.467131;2.132304;67.883204;40.945328;27.762513;23.304014;0.071863;0.765178;3.000000;
20.709069;1.056071;1.038903;1.006864;0.993135;0.982169;1.061612;1.047524;1.085346;1.041907;1.038047;1.046229;1.046505;1.041345;1.023899;1.000043;1.000062;1.000055;1.000018;0.999994;233.382796;-0.507994;40.217040;-4.090160;0.467117;2.132301;67.883208;40.945324;27.762521;23.304014;0.071863;0.765178;3.000000;
20.709077;1.056071;1.038903;1.006864;0.993135;0.982169;1.061612;1.047524;1.085346;1.041907;1.038047;1.046229;1.046505;1.041345;1.023899;1.000043;1.000062;1.000055;1.000018;0.999994;233.382779;-0.508006;40.217082;-4.090140;0.467089;2.132295;67.883214;40.945318;27.762537;23.304013;0.071863;0.765178;3.000000;
20.709093;1.056071;1.038903;1.006864;0.993135;0.982169;1.061612;1.047525;1.085346;1.041907;1.038047;1.046229;1.046505;1.041346;1.023899;1.000043;1.000062;1.000055;1.000018;0.999994;233.382746;-0.508029;40.217168;-4.090098;0.467032;2.132283;67.883227;40.945304;27.762570;23.304013;0.071863;0.765178;3.000000;
20.709125;1.056071;1.038903;1.006864;0.993135;0.982169;1.061612;1.047525;1.085346;1.041907;1.038047;1.046229;1.046505;1.041346;1.023899;1.000043;1.000062;1.000055;1.000018;0.999994;233.382681;-0.508075;40.217338;-4.090015;0.466918;2.132259;67.883252;40.945278;27.762634;23.304011;0.071863;0.765178;3.000000;
20.709189;1.056071;1.038903;1.006864;0.993136;0.982169;1.061613;1.047525;1.085346;1.041907;1.038047;1.046229;1.046505;1.041346;1.023899;1.000043;1.000062;1.000055;1.000018;0.999994;233.382549;-0.508166;40.217680;-4.089849;0.466692;2.132211;67.883303;40.945225;27.762763;23.304008;0.071863;0.765179;3.000000;
20.709317;1.056071;1.038903;1.006865;0.993136;0.982169;1.061613;1.047525;1.085347;1.041908;1.038048;1.046230;1.046506;1.041346;1.023899;1.000043;1.000062;1.000055;1.000018;0.999994;233.382284;-0.508349;40.218362;-4.089517;0.466237;2.132114;67.883404;40.945118;27.763020;23.304002;0.071863;0.765179;3.000000;
20.709573;1.056072;1.038904;1.006865;0.993136;0.982170;1.061614;1.047526;1.085347;1.041908;1.038049;1.046231;1.046507;1.041348;1.023900;1.000043;1.000062;1.000055;1.000019;0.999993;233.381754;-0.508712;40.219724;-4.088850;0.465328;2.131922;67.883607;40.944904;27.763534;23.303989;0.071863;0.765180;3.000000;
20.710085;1.056073;1.038905;1.006866;0.993137;0.982171;1.061617;1.047527;1.085348;1.041910;1.038050;1.046233;1.046509;1.041350;1.023902;1.000043;1.000062;1.000055;1.000019;0.999993;233.380685;-0.509430;40.222443;-4.087507;0.463504;2.131538;67.884012;40.944474;27.764560;23.303965;0.071863;0.765182;3.000000;
20.711109;1.056075;1.038908;1.006869;0.993139;0.982173;1.061621;1.047529;1.085350;1.041912;1.038053;1.046236;1.046514;1.041354;1.023905;1.000043;1.000062;1.000056;1.000019;0.999993;233.378520;-0.510835;40.227855;-4.084783;0.459837;2.130772;67.884817;40.943600;27.766603;23.303918;0.071863;0.765186;3.000000;
20.713157;1.056079;1.038913;1.006874;0.993143;0.982177;1.061630;1.047533;1.085354;1.041917;1.038059;1.046244;1.046522;1.041362;1.023912;1.000043;1.000062;1.000056;1.000021;0.999992;233.374077;-0.513519;40.238574;-4.079191;0.452425;2.129250;67.886411;40.941805;27.770655;23.303828;0.071864;0.765193;3.000000;
20.717253;1.056086;1.038924;1.006883;0.993150;0.982184;1.061649;1.047542;1.085363;1.041928;1.038070;1.046258;1.046540;1.041379;1.023924;1.000042;1.000061;1.000057;1.000023;0.999991;233.364738;-0.518380;40.259592;-4.067425;0.437299;2.126249;67.889536;40.938023;27.778621;23.303665;0.071864;0.765209;3.000000;
20.725445;1.056101;1.038946;1.006902;0.993164;0.982200;1.061685;1.047559;1.085379;1.041947;1.038093;1.046287;1.046575;1.041412;1.023950;1.000041;1.000061;1.000059;1.000028;0.999988;233.344285;-0.526071;40.299891;-4.041607;0.405885;2.120405;67.895532;40.929692;27.793996;23.303409;0.071866;0.765239;3.000000;
20.741829;1.056131;1.038988;1.006940;0.993193;0.982232;1.061756;1.047592;1.085410;1.041985;1.038136;1.046344;1.046643;1.041478;1.023999;1.000040;1.000060;1.000062;1.000038;0.999984;233.296516;-0.533348;40.373189;-3.981081;0.338839;2.109308;67.906550;40.910007;27.822518;23.303158;0.071870;0.765301;3.000000;
20.774597;1.056187;1.039070;1.007017;0.993250;0.982297;1.061894;1.047655;1.085472;1.042054;1.038215;1.046450;1.046775;1.041603;1.024090;1.000037;1.000059;1.000069;1.000058;0.999978;233.175748;-0.516932;40.488470;-3.826678;0.191674;2.089182;67.925054;40.858979;27.870761;23.303558;0.071877;0.765427;3.000000;
20.840133;1.056289;1.039222;1.007172;0.993366;0.982431;1.062150;1.047769;1.085587;1.042172;1.038353;1.046642;1.047020;1.041833;1.024254;1.000033;1.000055;1.000082;1.000091;0.999978;232.854204;-0.387245;40.587880;-3.402984;-0.122113;2.055537;67.951309;40.715135;27.935147;23.306732;0.071891;0.765688;3.000000;
20.952952;1.056436;1.039450;1.007429;0.993567;0.982659;1.062506;1.047951;1.085771;1.042346;1.038552;1.046911;1.047364;1.042153;1.024487;1.000031;1.000050;1.000099;1.000114;1.000003;232.184522;-0.077846;40.407884;-2.438927;-0.558219;2.012776;67.982620;40.377772;27.979023;23.312167;0.071916;0.766133;3.000000;
