time;Generator_generator_UPu;Generator_generator_running;Generator_generator_QGenPu;Generator_generator_PGenPu;Generator_generator_omegaRefPu;NETWORK_Load_P;NETWORK_Load_Q;NETWORK_Load_Pc;NETWORK_Load_Qc;NETWORK_Load_PRefPu_value;NETWORK_Load_QRefPu_value;NETWORK_Load_state;NETWORK_Load2_P;NETWORK_Load2_Q;NETWORK_Load2_Pc;NETWORK_Load2_Qc;NETWORK_Load2_PRefPu_value;NETWORK_Load2_QRefPu_value;NETWORK_Load2_state;
40.400000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
40.500000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
40.600000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
40.700000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
40.800000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
40.900000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
41.000000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
41.100000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
41.200000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
41.300000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
41.400000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
41.500000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
41.600000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
41.700000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
41.800000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
41.900000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
42.000000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
42.100000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
42.200000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
42.300000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
42.400000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
42.500000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
42.600000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
42.700000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
42.800000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
42.900000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
43.000000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
43.100000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
43.200000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
43.300000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
43.400000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
43.500000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
43.600000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
43.700000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
43.800000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
43.900000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
44.000000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
44.100000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
44.200000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
44.300000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
44.400000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
44.500000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
44.600000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
44.700000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
44.800000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
44.900000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
45.000000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
45.100000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
45.200000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
45.300000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
45.400000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
45.500000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
45.600000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
45.700000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
45.800000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
45.900000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
46.000000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
46.100000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
46.200000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
46.300000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
46.400000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
46.500000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
46.600000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
46.700000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
46.800000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
46.900000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
47.000000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
47.100000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
47.200000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
47.300000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
47.400000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
47.500000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
47.600000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
47.700000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
47.800000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
47.900000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
48.000000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
48.100000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
48.200000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
48.300000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
48.400000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
48.500000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
48.600000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
48.700000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
48.800000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
48.900000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
49.000000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
49.100000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
49.200000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
49.300000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
49.400000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
49.500000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
49.600000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
49.700000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
49.800000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
49.900000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
50.000000;0.998389;1.000000;0.003000;0.008000;1.000000;0.004000;0.003000;0.004000;0.003000;0.004000;0.003000;2.000000;0.002000;0.001000;0.002000;0.001000;0.002000;0.001000;2.000000;
