Time;U_NGEN;E_FD;P_GEN;Q_GEN;w_GEN;VOTHSG;P_LOAD;Q_LOAD;NETOMAC
4,209500;0,999957;2,489591;0,995602;1,077950;1,000037;0,000601;1,009222;0,491278;
4,210500;0,999954;2,489403;0,995608;1,077931;1,000037;0,000599;1,009219;0,491277;
4,211500;0,999952;2,489215;0,995616;1,077909;1,000037;0,000596;1,009216;0,491276;
4,212500;0,999949;2,489028;0,995622;1,077890;1,000037;0,000593;1,009213;0,491274;
4,213500;0,999947;2,488841;0,995629;1,077867;1,000038;0,000591;1,009210;0,491273;
4,214500;0,999944;2,488655;0,995636;1,077848;1,000038;0,000588;1,009208;0,491272;
4,215500;0,999942;2,488469;0,995643;1,077825;1,000038;0,000585;1,009205;0,491270;
4,216500;0,999939;2,488283;0,995649;1,077806;1,000038;0,000583;1,009202;0,491269;
4,217500;0,999937;2,488099;0,995657;1,077784;1,000038;0,000580;1,009199;0,491267;
4,218500;0,999934;2,487914;0,995663;1,077761;1,000038;0,000577;1,009196;0,491266;
4,219500;0,999931;2,487730;0,995671;1,077739;1,000039;0,000574;1,009193;0,491264;
4,220500;0,999929;2,487547;0,995677;1,077717;1,000039;0,000572;1,009190;0,491263;
4,221500;0,999926;2,487364;0,995684;1,077694;1,000039;0,000569;1,009187;0,491262;
4,222500;0,999923;2,487182;0,995691;1,077672;1,000039;0,000566;1,009184;0,491260;
4,223500;0,999921;2,487000;0,995698;1,077649;1,000039;0,000563;1,009181;0,491259;
4,224500;0,999918;2,486819;0,995705;1,077627;1,000039;0,000561;1,009178;0,491257;
4,225500;0,999915;2,486638;0,995712;1,077604;1,000040;0,000558;1,009175;0,491256;
4,226500;0,999913;2,486457;0,995719;1,077582;1,000040;0,000555;1,009172;0,491254;
4,227500;0,999910;2,486278;0,995726;1,077556;1,000040;0,000552;1,009168;0,491252;
4,228500;0,999907;2,486098;0,995733;1,077534;1,000040;0,000549;1,009165;0,491251;
4,229500;0,999904;2,485920;0,995740;1,077512;1,000040;0,000547;1,009162;0,491249;
4,230500;0,999902;2,485742;0,995747;1,077486;1,000040;0,000544;1,009159;0,491248;
4,231500;0,999899;2,485564;0,995754;1,077464;1,000041;0,000541;1,009156;0,491246;
4,232500;0,999896;2,485387;0,995761;1,077438;1,000041;0,000538;1,009152;0,491245;
4,233500;0,999893;2,485210;0,995768;1,077416;1,000041;0,000535;1,009149;0,491243;
4,234500;0,999890;2,485034;0,995776;1,077390;1,000041;0,000533;1,009146;0,491242;
4,235500;0,999887;2,484859;0,995783;1,077364;1,000041;0,000530;1,009143;0,491240;
4,236500;0,999884;2,484684;0,995789;1,077339;1,000041;0,000527;1,009139;0,491238;
4,237500;0,999881;2,484510;0,995797;1,077316;1,000042;0,000524;1,009136;0,491237;
4,238500;0,999878;2,484336;0,995804;1,077291;1,000042;0,000521;1,009133;0,491235;
4,239500;0,999875;2,484163;0,995812;1,077265;1,000042;0,000518;1,009129;0,491233;
4,240500;0,999873;2,483990;0,995819;1,077239;1,000042;0,000515;1,009126;0,491232;
4,241500;0,999870;2,483818;0,995826;1,077214;1,000042;0,000512;1,009122;0,491230;
4,242500;0,999867;2,483647;0,995834;1,077188;1,000042;0,000510;1,009119;0,491228;
4,243500;0,999864;2,483476;0,995840;1,077163;1,000042;0,000507;1,009115;0,491227;
4,244500;0,999860;2,483306;0,995847;1,077134;1,000043;0,000504;1,009112;0,491225;
4,245500;0,999857;2,483136;0,995855;1,077108;1,000043;0,000501;1,009108;0,491223;
4,246500;0,999854;2,482967;0,995862;1,077082;1,000043;0,000498;1,009105;0,491222;
4,247500;0,999851;2,482798;0,995869;1,077057;1,000043;0,000495;1,009101;0,491220;
4,248500;0,999848;2,482630;0,995877;1,077028;1,000043;0,000492;1,009098;0,491218;
4,249500;0,999845;2,482463;0,995884;1,077002;1,000043;0,000489;1,009094;0,491216;
4,250500;0,999842;2,482296;0,995892;1,076974;1,000044;0,000486;1,009091;0,491215;
4,251500;0,999839;2,482131;0,995899;1,076948;1,000044;0,000483;1,009087;0,491213;
4,252500;0,999835;2,481965;0,995906;1,076919;1,000044;0,000481;1,009083;0,491211;
4,253500;0,999832;2,481800;0,995914;1,076894;1,000044;0,000478;1,009080;0,491209;
4,254500;0,999829;2,481636;0,995921;1,076865;1,000044;0,000475;1,009076;0,491208;
4,255500;0,999826;2,481472;0,995928;1,076836;1,000044;0,000472;1,009072;0,491206;
4,256500;0,999822;2,481309;0,995936;1,076807;1,000044;0,000469;1,009069;0,491204;
4,257500;0,999819;2,481147;0,995943;1,076781;1,000045;0,000466;1,009065;0,491202;
4,258500;0,999816;2,480985;0,995951;1,076753;1,000045;0,000463;1,009061;0,491200;
4,259500;0,999813;2,480824;0,995958;1,076724;1,000045;0,000460;1,009058;0,491199;
4,260500;0,999809;2,480663;0,995965;1,076695;1,000045;0,000457;1,009054;0,491197;
4,261500;0,999806;2,480504;0,995974;1,076666;1,000045;0,000454;1,009050;0,491195;
4,262500;0,999803;2,480344;0,995981;1,076637;1,000045;0,000451;1,009046;0,491193;
4,263500;0,999799;2,480186;0,995988;1,076608;1,000045;0,000448;1,009042;0,491191;
4,264500;0,999796;2,480028;0,995996;1,076580;1,000046;0,000445;1,009038;0,491189;
4,265500;0,999793;2,479870;0,996003;1,076548;1,000046;0,000442;1,009035;0,491187;
4,266500;0,999789;2,479714;0,996011;1,076519;1,000046;0,000439;1,009031;0,491186;
4,267500;0,999786;2,479558;0,996018;1,076490;1,000046;0,000436;1,009027;0,491184;
4,268500;0,999782;2,479402;0,996025;1,076458;1,000046;0,000433;1,009023;0,491182;
4,269500;0,999779;2,479248;0,996033;1,076429;1,000046;0,000430;1,009019;0,491180;
4,270500;0,999775;2,479094;0,996041;1,076400;1,000046;0,000427;1,009015;0,491178;
4,271500;0,999772;2,478940;0,996048;1,076368;1,000046;0,000424;1,009011;0,491176;
4,272500;0,999768;2,478787;0,996056;1,076339;1,000046;0,000421;1,009007;0,491174;
4,273500;0,999765;2,478635;0,996063;1,076307;1,000047;0,000418;1,009003;0,491172;
4,274500;0,999761;2,478484;0,996071;1,076275;1,000047;0,000415;1,008999;0,491170;
4,275500;0,999758;2,478333;0,996078;1,076247;1,000047;0,000412;1,008995;0,491168;
4,276500;0,999754;2,478183;0,996086;1,076215;1,000047;0,000409;1,008991;0,491166;
4,277500;0,999751;2,478034;0,996094;1,076183;1,000047;0,000406;1,008987;0,491164;
4,278500;0,999747;2,477885;0,996101;1,076154;1,000047;0,000403;1,008983;0,491162;
4,279500;0,999743;2,477737;0,996108;1,076122;1,000047;0,000400;1,008979;0,491160;
4,280500;0,999740;2,477589;0,996116;1,076090;1,000048;0,000397;1,008975;0,491158;
4,281500;0,999736;2,477443;0,996124;1,076058;1,000048;0,000394;1,008971;0,491156;
4,282500;0,999733;2,477297;0,996132;1,076026;1,000048;0,000391;1,008966;0,491154;
4,283500;0,999729;2,477151;0,996139;1,075994;1,000048;0,000388;1,008962;0,491152;
4,284500;0,999725;2,477007;0,996146;1,075962;1,000048;0,000385;1,008958;0,491150;
4,285500;0,999721;2,476863;0,996154;1,075930;1,000048;0,000382;1,008954;0,491148;
4,286500;0,999718;2,476719;0,996162;1,075898;1,000048;0,000379;1,008950;0,491146;
4,287500;0,999714;2,476577;0,996169;1,075862;1,000048;0,000376;1,008945;0,491144;
4,288500;0,999710;2,476435;0,996177;1,075830;1,000048;0,000373;1,008941;0,491142;
4,289500;0,999707;2,476294;0,996184;1,075798;1,000049;0,000370;1,008937;0,491140;
4,290500;0,999703;2,476153;0,996193;1,075766;1,000049;0,000367;1,008933;0,491138;
4,291500;0,999699;2,476013;0,996200;1,075731;1,000049;0,000364;1,008928;0,491136;
4,292500;0,999695;2,475874;0,996207;1,075699;1,000049;0,000361;1,008924;0,491134;
4,293500;0,999691;2,475736;0,996215;1,075664;1,000049;0,000358;1,008920;0,491131;
4,294500;0,999688;2,475598;0,996223;1,075632;1,000049;0,000355;1,008915;0,491129;
4,295500;0,999684;2,475461;0,996231;1,075596;1,000049;0,000352;1,008911;0,491127;
4,296500;0,999680;2,475325;0,996238;1,075564;1,000049;0,000349;1,008907;0,491125;
4,297500;0,999676;2,475189;0,996245;1,075529;1,000049;0,000346;1,008902;0,491123;
4,298500;0,999672;2,475055;0,996254;1,075497;1,000049;0,000343;1,008898;0,491121;
4,299500;0,999668;2,474921;0,996261;1,075462;1,000050;0,000340;1,008894;0,491119;
4,300500;0,999664;2,474787;0,996268;1,075427;1,000050;0,000337;1,008889;0,491117;
4,301500;0,999661;2,474654;0,996276;1,075392;1,000050;0,000334;1,008885;0,491114;
4,302500;0,999657;2,474522;0,996283;1,075359;1,000050;0,000331;1,008880;0,491112;
4,303500;0,999653;2,474391;0,996292;1,075324;1,000050;0,000328;1,008876;0,491110;
4,304500;0,999649;2,474261;0,996299;1,075289;1,000050;0,000325;1,008871;0,491108;
4,305500;0,999645;2,474131;0,996306;1,075254;1,000050;0,000321;1,008867;0,491106;
4,306500;0,999641;2,474002;0,996314;1,075219;1,000050;0,000318;1,008862;0,491104;
4,307500;0,999637;2,473873;0,996322;1,075183;1,000050;0,000315;1,008858;0,491101;
4,308500;0,999633;2,473746;0,996329;1,075148;1,000051;0,000312;1,008853;0,491099;
4,309500;0,999629;2,473619;0,996337;1,075113;1,000051;0,000309;1,008849;0,491097;
4,310500;0,999625;2,473492;0,996344;1,075078;1,000051;0,000306;1,008844;0,491095;
4,311500;0,999621;2,473367;0,996353;1,075042;1,000051;0,000303;1,008840;0,491092;
4,312500;0,999617;2,473242;0,996360;1,075007;1,000051;0,000300;1,008835;0,491090;
4,313500;0,999613;2,473118;0,996367;1,074969;1,000051;0,000297;1,008830;0,491088;
4,314500;0,999609;2,472995;0,996375;1,074934;1,000051;0,000294;1,008826;0,491086;
4,315500;0,999605;2,472872;0,996382;1,074898;1,000051;0,000291;1,008821;0,491083;
4,316500;0,999600;2,472751;0,996391;1,074860;1,000051;0,000288;1,008817;0,491081;
4,317500;0,999596;2,472630;0,996398;1,074825;1,000051;0,000285;1,008812;0,491079;
4,318500;0,999592;2,472509;0,996405;1,074789;1,000051;0,000282;1,008807;0,491077;
4,319500;0,999588;2,472390;0,996413;1,074751;1,000051;0,000279;1,008803;0,491074;
4,320500;0,999584;2,472271;0,996421;1,074716;1,000052;0,000276;1,008798;0,491072;
4,321500;0,999580;2,472153;0,996428;1,074677;1,000052;0,000273;1,008793;0,491070;
4,322500;0,999576;2,472036;0,996436;1,074642;1,000052;0,000270;1,008788;0,491068;
4,323500;0,999572;2,471919;0,996443;1,074604;1,000052;0,000267;1,008784;0,491065;
4,324500;0,999567;2,471803;0,996451;1,074565;1,000052;0,000264;1,008779;0,491063;
4,325500;0,999563;2,471688;0,996458;1,074530;1,000052;0,000261;1,008774;0,491061;
4,326500;0,999559;2,471574;0,996466;1,074492;1,000052;0,000258;1,008769;0,491058;
4,327500;0,999555;2,471460;0,996474;1,074453;1,000052;0,000255;1,008765;0,491056;
4,328500;0,999551;2,471347;0,996481;1,074418;1,000052;0,000252;1,008760;0,491054;
4,329500;0,999546;2,471235;0,996488;1,074380;1,000052;0,000249;1,008755;0,491051;
4,330500;0,999542;2,471124;0,996496;1,074341;1,000052;0,000246;1,008750;0,491049;
4,331500;0,999538;2,471013;0,996504;1,074303;1,000052;0,000243;1,008746;0,491047;
4,332500;0,999534;2,470903;0,996512;1,074264;1,000052;0,000240;1,008741;0,491044;
4,333500;0,999529;2,470794;0,996519;1,074226;1,000053;0,000237;1,008736;0,491042;
4,334500;0,999525;2,470686;0,996526;1,074187;1,000053;0,000234;1,008731;0,491040;
4,335500;0,999521;2,470578;0,996534;1,074149;1,000053;0,000231;1,008726;0,491037;
4,336500;0,999516;2,470471;0,996541;1,074110;1,000053;0,000228;1,008721;0,491035;
4,337500;0,999512;2,470365;0,996548;1,074072;1,000053;0,000225;1,008716;0,491032;
4,338500;0,999508;2,470260;0,996556;1,074034;1,000053;0,000222;1,008711;0,491030;
4,339500;0,999503;2,470155;0,996564;1,073995;1,000053;0,000219;1,008707;0,491028;
4,340500;0,999499;2,470052;0,996572;1,073957;1,000053;0,000216;1,008702;0,491025;
4,341500;0,999495;2,469948;0,996579;1,073918;1,000053;0,000213;1,008697;0,491023;
4,342500;0,999490;2,469846;0,996586;1,073880;1,000053;0,000210;1,008692;0,491020;
4,343500;0,999486;2,469744;0,996594;1,073838;1,000053;0,000207;1,008687;0,491018;
4,344500;0,999482;2,469644;0,996601;1,073800;1,000053;0,000204;1,008682;0,491016;
4,345500;0,999477;2,469544;0,996608;1,073761;1,000053;0,000201;1,008677;0,491013;
4,346500;0,999473;2,469445;0,996616;1,073720;1,000053;0,000198;1,008672;0,491011;
4,347500;0,999468;2,469346;0,996623;1,073681;1,000054;0,000195;1,008667;0,491008;
4,348500;0,999464;2,469248;0,996631;1,073643;1,000054;0,000192;1,008662;0,491006;
4,349500;0,999460;2,469151;0,996638;1,073601;1,000054;0,000189;1,008657;0,491003;
4,350500;0,999455;2,469055;0,996645;1,073563;1,000054;0,000186;1,008652;0,491001;
4,351500;0,999451;2,468960;0,996653;1,073521;1,000054;0,000184;1,008647;0,490999;
4,352500;0,999446;2,468865;0,996660;1,073483;1,000054;0,000181;1,008642;0,490996;
4,353500;0,999442;2,468771;0,996667;1,073441;1,000054;0,000178;1,008637;0,490994;
4,354500;0,999437;2,468678;0,996675;1,073403;1,000054;0,000175;1,008632;0,490991;
4,355500;0,999433;2,468585;0,996682;1,073361;1,000054;0,000172;1,008627;0,490989;
4,356500;0,999428;2,468494;0,996689;1,073319;1,000054;0,000169;1,008622;0,490986;
4,357500;0,999424;2,468403;0,996697;1,073281;1,000054;0,000166;1,008616;0,490984;
4,358500;0,999419;2,468313;0,996704;1,073239;1,000054;0,000163;1,008611;0,490981;
4,359500;0,999415;2,468223;0,996712;1,073198;1,000054;0,000160;1,008606;0,490979;
4,360500;0,999410;2,468135;0,996719;1,073159;1,000054;0,000157;1,008601;0,490976;
4,361500;0,999406;2,468047;0,996726;1,073118;1,000054;0,000154;1,008596;0,490974;
4,362500;0,999401;2,467960;0,996733;1,073076;1,000054;0,000151;1,008591;0,490971;
4,363500;0,999397;2,467874;0,996740;1,073034;1,000054;0,000149;1,008586;0,490969;
4,364500;0,999392;2,467788;0,996747;1,072996;1,000054;0,000146;1,008581;0,490966;
4,365500;0,999387;2,467703;0,996755;1,072954;1,000054;0,000143;1,008575;0,490964;
4,366500;0,999383;2,467619;0,996762;1,072913;1,000054;0,000140;1,008570;0,490961;
4,367500;0,999378;2,467536;0,996769;1,072871;1,000054;0,000137;1,008565;0,490959;
4,368500;0,999374;2,467454;0,996777;1,072829;1,000054;0,000134;1,008560;0,490956;
4,369500;0,999369;2,467372;0,996783;1,072788;1,000055;0,000131;1,008555;0,490954;
4,370500;0,999365;2,467291;0,996791;1,072746;1,000055;0,000128;1,008549;0,490951;
4,371500;0,999360;2,467211;0,996798;1,072705;1,000055;0,000126;1,008544;0,490949;
4,372500;0,999355;2,467131;0,996805;1,072663;1,000055;0,000123;1,008539;0,490946;
4,373500;0,999351;2,467053;0,996813;1,072621;1,000055;0,000120;1,008534;0,490944;
4,374500;0,999346;2,466975;0,996819;1,072580;1,000055;0,000117;1,008529;0,490941;
4,375500;0,999341;2,466898;0,996826;1,072538;1,000055;0,000114;1,008523;0,490939;
4,376500;0,999337;2,466821;0,996834;1,072496;1,000055;0,000111;1,008518;0,490936;
4,377500;0,999332;2,466746;0,996841;1,072455;1,000055;0,000109;1,008513;0,490933;
4,378500;0,999327;2,466671;0,996847;1,072410;1,000055;0,000106;1,008508;0,490931;
4,379500;0,999323;2,466597;0,996855;1,072368;1,000055;0,000103;1,008502;0,490928;
4,380500;0,999318;2,466524;0,996862;1,072327;1,000055;0,000100;1,008497;0,490926;
4,381500;0,999313;2,466451;0,996868;1,072285;1,000055;0,000097;1,008492;0,490923;
4,382500;0,999309;2,466379;0,996876;1,072240;1,000055;0,000094;1,008486;0,490921;
4,383500;0,999304;2,466308;0,996883;1,072199;1,000055;0,000092;1,008481;0,490918;
4,384500;0,999299;2,466238;0,996889;1,072157;1,000055;0,000089;1,008476;0,490915;
4,385500;0,999295;2,466168;0,996897;1,072115;1,000055;0,000086;1,008471;0,490913;
4,386500;0,999290;2,466100;0,996903;1,072070;1,000055;0,000083;1,008465;0,490910;
4,387500;0,999285;2,466032;0,996911;1,072029;1,000055;0,000081;1,008460;0,490908;
4,388500;0,999281;2,465965;0,996918;1,071984;1,000055;0,000078;1,008455;0,490905;
4,389500;0,999276;2,465898;0,996924;1,071942;1,000055;0,000075;1,008449;0,490902;
4,390500;0,999271;2,465832;0,996932;1,071901;1,000055;0,000072;1,008444;0,490900;
4,391500;0,999266;2,465767;0,996938;1,071856;1,000055;0,000069;1,008439;0,490897;
4,392500;0,999262;2,465703;0,996945;1,071814;1,000055;0,000067;1,008433;0,490895;
4,393500;0,999257;2,465640;0,996952;1,071769;1,000055;0,000064;1,008428;0,490892;
4,394500;0,999252;2,465577;0,996959;1,071728;1,000055;0,000061;1,008423;0,490889;
4,395500;0,999247;2,465515;0,996965;1,071683;1,000055;0,000059;1,008417;0,490887;
4,396500;0,999243;2,465454;0,996973;1,071641;1,000055;0,000056;1,008412;0,490884;
4,397500;0,999238;2,465394;0,996979;1,071596;1,000055;0,000053;1,008406;0,490882;
4,398500;0,999233;2,465334;0,996986;1,071555;1,000055;0,000050;1,008401;0,490879;
4,399500;0,999228;2,465275;0,996993;1,071510;1,000055;0,000048;1,008396;0,490876;
4,400500;0,999224;2,465217;0,996999;1,071465;1,000055;0,000045;1,008390;0,490874;
4,401500;0,999219;2,465159;0,997006;1,071424;1,000055;0,000042;1,008385;0,490871;
4,402500;0,999214;2,465103;0,997013;1,071379;1,000055;0,000040;1,008379;0,490868;
4,403500;0,999209;2,465047;0,997019;1,071334;1,000055;0,000037;1,008374;0,490866;
4,404500;0,999204;2,464992;0,997026;1,071292;1,000055;0,000034;1,008369;0,490863;
4,405500;0,999200;2,464937;0,997033;1,071247;1,000055;0,000032;1,008363;0,490861;
4,406500;0,999195;2,464884;0,997039;1,071203;1,000055;0,000029;1,008358;0,490858;
4,407500;0,999190;2,464831;0,997046;1,071161;1,000055;0,000026;1,008352;0,490855;
4,408500;0,999185;2,464778;0,997053;1,071116;1,000055;0,000024;1,008347;0,490853;
4,409500;0,999180;2,464727;0,997059;1,071071;1,000055;0,000021;1,008342;0,490850;
4,410500;0,999176;2,464676;0,997065;1,071026;1,000055;0,000018;1,008336;0,490847;
4,411500;0,999171;2,464627;0,997073;1,070985;1,000055;0,000016;1,008331;0,490845;
4,412500;0,999166;2,464577;0,997079;1,070940;1,000055;0,000013;1,008325;0,490842;
4,413500;0,999161;2,464529;0,997085;1,070895;1,000056;0,000011;1,008320;0,490839;
4,414500;0,999156;2,464481;0,997092;1,070850;1,000056;0,000008;1,008314;0,490837;
4,415500;0,999151;2,464434;0,997098;1,070805;1,000056;0,000005;1,008309;0,490834;
4,416500;0,999147;2,464388;0,997104;1,070761;1,000056;0,000003;1,008303;0,490831;
4,417500;0,999142;2,464342;0,997111;1,070716;1,000056;0,000000;1,008298;0,490829;
4,418500;0,999137;2,464298;0,997118;1,070674;1,000056;-0,000002;1,008292;0,490826;
4,419500;0,999132;2,464253;0,997124;1,070629;1,000056;-0,000005;1,008287;0,490823;
4,420500;0,999127;2,464210;0,997131;1,070584;1,000056;-0,000007;1,008281;0,490821;
4,421500;0,999122;2,464168;0,997137;1,070540;1,000056;-0,000010;1,008276;0,490818;
4,422500;0,999117;2,464126;0,997143;1,070495;1,000056;-0,000013;1,008270;0,490815;
4,423500;0,999112;2,464085;0,997149;1,070450;1,000055;-0,000015;1,008265;0,490813;
4,424500;0,999108;2,464044;0,997156;1,070405;1,000055;-0,000018;1,008259;0,490810;
4,425500;0,999103;2,464005;0,997162;1,070360;1,000055;-0,000020;1,008254;0,490807;
4,426500;0,999098;2,463966;0,997168;1,070315;1,000055;-0,000023;1,008248;0,490805;
4,427500;0,999093;2,463928;0,997175;1,070271;1,000055;-0,000025;1,008243;0,490802;
4,428500;0,999088;2,463890;0,997180;1,070226;1,000055;-0,000028;1,008237;0,490799;
4,429500;0,999083;2,463853;0,997186;1,070181;1,000055;-0,000030;1,008232;0,490797;
4,430500;0,999078;2,463817;0,997193;1,070136;1,000055;-0,000033;1,008226;0,490794;
4,431500;0,999073;2,463782;0,997199;1,070091;1,000055;-0,000035;1,008221;0,490791;
4,432500;0,999069;2,463747;0,997205;1,070046;1,000055;-0,000038;1,008215;0,490789;
4,433500;0,999064;2,463713;0,997212;1,070002;1,000055;-0,000040;1,008210;0,490786;
4,434500;0,999059;2,463680;0,997218;1,069957;1,000055;-0,000042;1,008204;0,490783;
4,435500;0,999054;2,463648;0,997223;1,069912;1,000055;-0,000045;1,008199;0,490781;
4,436500;0,999049;2,463616;0,997229;1,069864;1,000055;-0,000047;1,008193;0,490778;
4,437500;0,999044;2,463585;0,997236;1,069819;1,000055;-0,000050;1,008188;0,490775;
4,438500;0,999039;2,463555;0,997242;1,069774;1,000055;-0,000052;1,008182;0,490773;
4,439500;0,999034;2,463525;0,997247;1,069729;1,000055;-0,000055;1,008177;0,490770;
4,440500;0,999029;2,463496;0,997254;1,069685;1,000055;-0,000057;1,008171;0,490767;
4,441500;0,999024;2,463468;0,997260;1,069640;1,000055;-0,000059;1,008166;0,490764;
4,442500;0,999020;2,463441;0,997265;1,069595;1,000055;-0,000062;1,008160;0,490762;
4,443500;0,999015;2,463414;0,997272;1,069547;1,000055;-0,000064;1,008155;0,490759;
4,444500;0,999010;2,463388;0,997277;1,069502;1,000055;-0,000067;1,008149;0,490756;
4,445500;0,999005;2,463362;0,997283;1,069457;1,000055;-0,000069;1,008144;0,490754;
4,446500;0,999000;2,463338;0,997289;1,069412;1,000055;-0,000071;1,008138;0,490751;
4,447500;0,998995;2,463314;0,997295;1,069367;1,000055;-0,000074;1,008133;0,490748;
4,448500;0,998990;2,463291;0,997301;1,069323;1,000055;-0,000076;1,008127;0,490746;
4,449500;0,998985;2,463268;0,997306;1,069275;1,000055;-0,000078;1,008121;0,490743;
4,450500;0,998980;2,463246;0,997313;1,069230;1,000055;-0,000081;1,008116;0,490740;
4,451500;0,998975;2,463225;0,997318;1,069185;1,000055;-0,000083;1,008110;0,490737;
4,452500;0,998970;2,463205;0,997323;1,069140;1,000055;-0,000085;1,008105;0,490735;
4,453500;0,998965;2,463185;0,997329;1,069092;1,000055;-0,000088;1,008099;0,490732;
4,454500;0,998960;2,463166;0,997335;1,069047;1,000055;-0,000090;1,008094;0,490729;
4,455500;0,998956;2,463147;0,997341;1,069002;1,000055;-0,000092;1,008088;0,490727;
4,456500;0,998951;2,463130;0,997346;1,068958;1,000055;-0,000094;1,008083;0,490724;
4,457500;0,998946;2,463112;0,997352;1,068910;1,000055;-0,000097;1,008077;0,490721;
4,458500;0,998941;2,463096;0,997358;1,068865;1,000055;-0,000099;1,008072;0,490719;
4,459500;0,998936;2,463080;0,997363;1,068820;1,000055;-0,000101;1,008066;0,490716;
4,460500;0,998931;2,463065;0,997368;1,068775;1,000055;-0,000103;1,008060;0,490713;
4,461500;0,998926;2,463051;0,997374;1,068727;1,000055;-0,000106;1,008055;0,490710;
4,462500;0,998921;2,463037;0,997380;1,068682;1,000055;-0,000108;1,008049;0,490708;
4,463500;0,998916;2,463024;0,997385;1,068637;1,000055;-0,000110;1,008044;0,490705;
4,464500;0,998911;2,463012;0,997391;1,068589;1,000055;-0,000112;1,008038;0,490702;
4,465500;0,998906;2,463000;0,997396;1,068544;1,000055;-0,000114;1,008033;0,490700;
4,466500;0,998901;2,462989;0,997401;1,068500;1,000055;-0,000117;1,008027;0,490697;
4,467500;0,998896;2,462979;0,997407;1,068455;1,000055;-0,000119;1,008022;0,490694;
4,468500;0,998891;2,462969;0,997413;1,068407;1,000055;-0,000121;1,008016;0,490692;
4,469500;0,998887;2,462960;0,997418;1,068362;1,000054;-0,000123;1,008011;0,490689;
4,470500;0,998882;2,462952;0,997423;1,068317;1,000054;-0,000125;1,008005;0,490686;
4,471500;0,998877;2,462944;0,997428;1,068269;1,000054;-0,000127;1,007999;0,490683;
4,472500;0,998872;2,462937;0,997434;1,068224;1,000054;-0,000130;1,007994;0,490681;
4,473500;0,998867;2,462931;0,997439;1,068179;1,000054;-0,000132;1,007988;0,490678;
4,474500;0,998862;2,462925;0,997444;1,068131;1,000054;-0,000134;1,007983;0,490675;
4,475500;0,998857;2,462920;0,997449;1,068086;1,000054;-0,000136;1,007977;0,490673;
4,476500;0,998852;2,462916;0,997455;1,068042;1,000054;-0,000138;1,007972;0,490670;
4,477500;0,998847;2,462912;0,997460;1,067994;1,000054;-0,000140;1,007966;0,490667;
4,478500;0,998842;2,462909;0,997464;1,067949;1,000054;-0,000142;1,007961;0,490665;
4,479500;0,998837;2,462906;0,997469;1,067904;1,000054;-0,000144;1,007955;0,490662;
4,480500;0,998832;2,462904;0,997475;1,067856;1,000054;-0,000146;1,007950;0,490659;
4,481500;0,998827;2,462903;0,997480;1,067811;1,000054;-0,000148;1,007944;0,490657;
4,482500;0,998823;2,462903;0,997485;1,067766;1,000054;-0,000150;1,007939;0,490654;
4,483500;0,998818;2,462903;0,997489;1,067718;1,000054;-0,000152;1,007933;0,490651;
4,484500;0,998813;2,462903;0,997495;1,067673;1,000054;-0,000154;1,007928;0,490648;
4,485500;0,998808;2,462905;0,997500;1,067629;1,000054;-0,000156;1,007922;0,490646;
4,486500;0,998803;2,462907;0,997505;1,067580;1,000054;-0,000158;1,007916;0,490643;
4,487500;0,998798;2,462909;0,997509;1,067536;1,000054;-0,000160;1,007911;0,490640;
4,488500;0,998793;2,462913;0,997515;1,067491;1,000054;-0,000162;1,007905;0,490638;
4,489500;0,998788;2,462917;0,997520;1,067446;1,000054;-0,000164;1,007900;0,490635;
4,490500;0,998783;2,462921;0,997524;1,067398;1,000054;-0,000166;1,007894;0,490632;
4,491500;0,998778;2,462926;0,997529;1,067353;1,000054;-0,000168;1,007889;0,490630;
4,492500;0,998773;2,462932;0,997534;1,067308;1,000054;-0,000170;1,007883;0,490627;
4,493500;0,998768;2,462938;0,997539;1,067260;1,000054;-0,000172;1,007878;0,490624;
4,494500;0,998764;2,462945;0,997543;1,067215;1,000053;-0,000174;1,007872;0,490622;
4,495500;0,998759;2,462953;0,997548;1,067171;1,000053;-0,000176;1,007867;0,490619;
4,496500;0,998754;2,462961;0,997553;1,067122;1,000053;-0,000178;1,007861;0,490616;
4,497500;0,998749;2,462970;0,997558;1,067078;1,000053;-0,000180;1,007856;0,490614;
4,498500;0,998744;2,462979;0,997562;1,067033;1,000053;-0,000182;1,007850;0,490611;
4,499500;0,998739;2,462989;0,997567;1,066985;1,000053;-0,000184;1,007845;0,490608;
4,500500;0,998734;2,463000;0,997572;1,066940;1,000053;-0,000185;1,007839;0,490606;
4,501500;0,998729;2,463011;0,997576;1,066895;1,000053;-0,000187;1,007834;0,490603;
4,502500;0,998724;2,463022;0,997581;1,066847;1,000053;-0,000189;1,007828;0,490600;
4,503500;0,998720;2,463035;0,997585;1,066802;1,000053;-0,000191;1,007823;0,490598;
4,504500;0,998715;2,463048;0,997589;1,066757;1,000053;-0,000193;1,007817;0,490595;
4,505500;0,998710;2,463061;0,997595;1,066713;1,000053;-0,000195;1,007812;0,490592;
4,506500;0,998705;2,463075;0,997599;1,066665;1,000053;-0,000197;1,007807;0,490590;
4,507500;0,998700;2,463090;0,997603;1,066620;1,000053;-0,000198;1,007801;0,490587;
4,508500;0,998695;2,463105;0,997607;1,066575;1,000053;-0,000200;1,007796;0,490584;
