Time;U_NGEN;EFD [pu];POWERFACTORY
1,531260;1,050028;1,049334;
1,532260;1,050028;1,049335;
1,533260;1,050027;1,049335;
1,534260;1,050027;1,049335;
1,535260;1,050027;1,049336;
1,536260;1,050027;1,049336;
1,537260;1,050027;1,049336;
1,538260;1,050027;1,049337;
1,539260;1,050027;1,049337;
1,540260;1,050027;1,049338;
1,541260;1,050026;1,049338;
1,542260;1,050026;1,049339;
1,543260;1,050026;1,049340;
1,544260;1,050026;1,049340;
1,545260;1,050026;1,049341;
1,546260;1,050026;1,049342;
1,547260;1,050026;1,049342;
1,548260;1,050026;1,049343;
1,549260;1,050025;1,049344;
1,550260;1,050025;1,049345;
1,551260;1,050025;1,049345;
1,552260;1,050025;1,049346;
1,553260;1,050025;1,049347;
1,554260;1,050025;1,049348;
1,555260;1,050025;1,049349;
1,556260;1,050025;1,049350;
1,557260;1,050024;1,049351;
1,558260;1,050024;1,049352;
1,559260;1,050024;1,049353;
1,560260;1,050024;1,049354;
1,561260;1,050024;1,049355;
1,562260;1,050024;1,049356;
1,563260;1,050024;1,049357;
1,564260;1,050024;1,049358;
1,565260;1,050023;1,049360;
1,566260;1,050023;1,049361;
1,567260;1,050023;1,049362;
1,568260;1,050023;1,049363;
1,569260;1,050023;1,049364;
1,570260;1,050023;1,049366;
1,571260;1,050023;1,049367;
1,572260;1,050023;1,049368;
1,573260;1,050022;1,049370;
1,574260;1,050022;1,049371;
1,575260;1,050022;1,049372;
1,576260;1,050022;1,049374;
1,577260;1,050022;1,049375;
1,578260;1,050022;1,049376;
1,579260;1,050022;1,049378;
1,580260;1,050022;1,049379;
1,581260;1,050021;1,049381;
1,582260;1,050021;1,049382;
1,583260;1,050021;1,049383;
1,584260;1,050021;1,049385;
1,585260;1,050021;1,049386;
1,586260;1,050021;1,049388;
1,587260;1,050021;1,049389;
1,588260;1,050021;1,049391;
1,589260;1,050020;1,049392;
1,590260;1,050020;1,049394;
1,591260;1,050020;1,049395;
1,592260;1,050020;1,049397;
1,593260;1,050020;1,049399;
1,594260;1,050020;1,049400;
1,595260;1,050020;1,049402;
1,596260;1,050020;1,049403;
1,597260;1,050019;1,049405;
1,598260;1,050019;1,049406;
1,599260;1,050019;1,049408;
1,600260;1,050019;1,049410;
1,601260;1,050019;1,049411;
1,602260;1,050019;1,049413;
1,603260;1,050019;1,049414;
1,604260;1,050019;1,049416;
1,605260;1,050018;1,049418;
1,606260;1,050018;1,049419;
1,607260;1,050018;1,049421;
1,608260;1,050018;1,049422;
1,609260;1,050018;1,049424;
1,610260;1,050018;1,049426;
1,611260;1,050018;1,049427;
1,612260;1,050018;1,049429;
1,613260;1,050018;1,049431;
1,614260;1,050017;1,049432;
1,615260;1,050017;1,049434;
1,616260;1,050017;1,049436;
1,617260;1,050017;1,049437;
1,618260;1,050017;1,049439;
1,619260;1,050017;1,049440;
1,620260;1,050017;1,049442;
1,621260;1,050017;1,049444;
1,622260;1,050016;1,049445;
1,623260;1,050016;1,049447;
1,624260;1,050016;1,049449;
1,625260;1,050016;1,049450;
1,626260;1,050016;1,049452;
1,627260;1,050016;1,049454;
1,628260;1,050016;1,049455;
1,629260;1,050016;1,049457;
1,630260;1,050016;1,049458;
1,631260;1,050015;1,049460;
1,632260;1,050015;1,049462;
1,633260;1,050015;1,049463;
1,634260;1,050015;1,049465;
1,635260;1,050015;1,049466;
1,636260;1,050015;1,049468;
1,637260;1,050015;1,049470;
1,638260;1,050015;1,049471;
1,639260;1,050015;1,049473;
1,640260;1,050014;1,049474;
1,641260;1,050014;1,049476;
1,642260;1,050014;1,049477;
1,643260;1,050014;1,049479;
1,644260;1,050014;1,049481;
1,645260;1,050014;1,049482;
1,646260;1,050014;1,049484;
1,647260;1,050014;1,049485;
1,648260;1,050014;1,049487;
1,649260;1,050014;1,049488;
1,650260;1,050013;1,049490;
1,651260;1,050013;1,049491;
1,652260;1,050013;1,049493;
1,653260;1,050013;1,049494;
1,654260;1,050013;1,049496;
1,655260;1,050013;1,049497;
1,656260;1,050013;1,049499;
1,657260;1,050013;1,049500;
1,658260;1,050013;1,049501;
1,659260;1,050012;1,049503;
1,660260;1,050012;1,049504;
1,661260;1,050012;1,049506;
1,662260;1,050012;1,049507;
1,663260;1,050012;1,049509;
1,664260;1,050012;1,049510;
1,665260;1,050012;1,049511;
1,666260;1,050012;1,049513;
1,667260;1,050012;1,049514;
1,668260;1,050012;1,049515;
1,669260;1,050011;1,049517;
1,670260;1,050011;1,049518;
1,671260;1,050011;1,049519;
1,672260;1,050011;1,049521;
1,673260;1,050011;1,049522;
1,674260;1,050011;1,049523;
1,675260;1,050011;1,049525;
1,676260;1,050011;1,049526;
1,677260;1,050011;1,049527;
1,678260;1,050011;1,049528;
1,679260;1,050010;1,049530;
1,680260;1,050010;1,049531;
1,681260;1,050010;1,049532;
1,682260;1,050010;1,049533;
1,683260;1,050010;1,049534;
1,684260;1,050010;1,049536;
1,685260;1,050010;1,049537;
1,686260;1,050010;1,049538;
1,687260;1,050010;1,049539;
1,688260;1,050010;1,049540;
1,689260;1,050010;1,049541;
1,690260;1,050009;1,049543;
1,691260;1,050009;1,049544;
1,692260;1,050009;1,049545;
1,693260;1,050009;1,049546;
1,694260;1,050009;1,049547;
1,695260;1,050009;1,049548;
1,696260;1,050009;1,049549;
1,697260;1,050009;1,049550;
1,698260;1,050009;1,049551;
1,699260;1,050009;1,049552;
1,700260;1,050008;1,049553;
1,701260;1,050008;1,049554;
1,702260;1,050008;1,049555;
1,703260;1,050008;1,049556;
1,704260;1,050008;1,049557;
1,705260;1,050008;1,049558;
1,706260;1,050008;1,049559;
1,707260;1,050008;1,049560;
1,708260;1,050008;1,049561;
1,709260;1,050008;1,049562;
1,710260;1,050008;1,049563;
1,711260;1,050007;1,049563;
1,712260;1,050007;1,049564;
1,713260;1,050007;1,049565;
1,714260;1,050007;1,049566;
1,715260;1,050007;1,049567;
1,716260;1,050007;1,049568;
1,717260;1,050007;1,049568;
1,718260;1,050007;1,049569;
1,719260;1,050007;1,049570;
1,720260;1,050007;1,049571;
1,721260;1,050007;1,049572;
1,722260;1,050006;1,049572;
1,723260;1,050006;1,049573;
1,724260;1,050006;1,049574;
1,725260;1,050006;1,049574;
1,726260;1,050006;1,049575;
1,727260;1,050006;1,049576;
1,728260;1,050006;1,049577;
1,729260;1,050006;1,049577;
1,730260;1,050006;1,049578;
1,731260;1,050006;1,049579;
1,732260;1,050006;1,049579;
1,733260;1,050006;1,049580;
1,734260;1,050005;1,049580;
1,735260;1,050005;1,049581;
1,736260;1,050005;1,049582;
1,737260;1,050005;1,049582;
1,738260;1,050005;1,049583;
1,739260;1,050005;1,049583;
1,740260;1,050005;1,049584;
1,741260;1,050005;1,049584;
1,742260;1,050005;1,049585;
1,743260;1,050005;1,049585;
1,744260;1,050005;1,049586;
1,745260;1,050005;1,049586;
1,746260;1,050004;1,049587;
1,747260;1,050004;1,049587;
1,748260;1,050004;1,049588;
1,749260;1,050004;1,049588;
1,750260;1,050004;1,049589;
1,751260;1,050004;1,049589;
1,752260;1,050004;1,049590;
1,753260;1,050004;1,049590;
1,754260;1,050004;1,049591;
1,755260;1,050004;1,049591;
1,756260;1,050004;1,049591;
1,757260;1,050004;1,049592;
1,758260;1,050003;1,049592;
1,759260;1,050003;1,049592;
1,760260;1,050003;1,049593;
1,761260;1,050003;1,049593;
1,762260;1,050003;1,049593;
1,763260;1,050003;1,049594;
1,764260;1,050003;1,049594;
1,765260;1,050003;1,049594;
1,766260;1,050003;1,049595;
1,767260;1,050003;1,049595;
1,768260;1,050003;1,049595;
1,769260;1,050003;1,049596;
1,770260;1,050002;1,049596;
1,771260;1,050002;1,049596;
1,772260;1,050002;1,049596;
1,773260;1,050002;1,049597;
1,774260;1,050002;1,049597;
1,775260;1,050002;1,049597;
1,776260;1,050002;1,049597;
1,777260;1,050002;1,049597;
1,778260;1,050002;1,049598;
1,779260;1,050002;1,049598;
1,780260;1,050002;1,049598;
1,781260;1,050002;1,049598;
1,782260;1,050001;1,049598;
1,783260;1,050001;1,049599;
1,784260;1,050001;1,049599;
1,785260;1,050001;1,049599;
1,786260;1,050001;1,049599;
1,787260;1,050001;1,049599;
1,788260;1,050001;1,049599;
1,789260;1,050001;1,049599;
1,790260;1,050001;1,049599;
1,791260;1,050001;1,049600;
1,792260;1,050001;1,049600;
1,793260;1,050001;1,049600;
1,794260;1,050001;1,049600;
1,795260;1,050000;1,049600;
1,796260;1,050000;1,049600;
1,797260;1,050000;1,049600;
1,798260;1,050000;1,049600;
1,799260;1,050000;1,049600;
1,800260;1,050000;1,049600;
1,801260;1,050000;1,049600;
1,802260;1,050000;1,049600;
1,803260;1,050000;1,049600;
1,804260;1,050000;1,049600;
1,805260;1,050000;1,049600;
1,806260;1,050000;1,049600;
1,807260;1,050000;1,049600;
1,808260;1,049999;1,049600;
1,809260;1,049999;1,049600;
1,810260;1,049999;1,049600;
1,811260;1,049999;1,049600;
1,812260;1,049999;1,049600;
1,813260;1,049999;1,049600;
1,814260;1,049999;1,049600;
1,815260;1,049999;1,049600;
1,816260;1,049999;1,049600;
1,817260;1,049999;1,049600;
1,818260;1,049999;1,049600;
1,819260;1,049999;1,049600;
1,820260;1,049999;1,049600;
1,821260;1,049998;1,049600;
1,822260;1,049998;1,049600;
1,823260;1,049998;1,049600;
1,824260;1,049998;1,049600;
1,825260;1,049998;1,049600;
1,826260;1,049998;1,049600;
1,827260;1,049998;1,049599;
1,828260;1,049998;1,049599;
1,829260;1,049998;1,049599;
1,830260;1,049998;1,049599;
1,831260;1,049998;1,049599;
1,832260;1,049998;1,049599;
1,833260;1,049998;1,049599;
1,834260;1,049997;1,049599;
1,835260;1,049997;1,049599;
1,836260;1,049997;1,049599;
1,837260;1,049997;1,049598;
1,838260;1,049997;1,049598;
1,839260;1,049997;1,049598;
1,840260;1,049997;1,049598;
1,841260;1,049997;1,049598;
1,842260;1,049997;1,049598;
1,843260;1,049997;1,049598;
1,844260;1,049997;1,049597;
1,845260;1,049997;1,049597;
1,846260;1,049997;1,049597;
1,847260;1,049996;1,049597;
1,848260;1,049996;1,049597;
1,849260;1,049996;1,049597;
1,850260;1,049996;1,049597;
1,851260;1,049996;1,049596;
1,852260;1,049996;1,049596;
1,853260;1,049996;1,049596;
1,854260;1,049996;1,049596;
1,855260;1,049996;1,049596;
1,856260;1,049996;1,049596;
1,857260;1,049996;1,049595;
1,858260;1,049996;1,049595;
1,859260;1,049996;1,049595;
1,860260;1,049995;1,049595;
1,861260;1,049995;1,049595;
1,862260;1,049995;1,049595;
1,863260;1,049995;1,049594;
1,864260;1,049995;1,049594;
1,865260;1,049995;1,049594;
1,866260;1,049995;1,049594;
1,867260;1,049995;1,049594;
1,868260;1,049995;1,049594;
1,869260;1,049995;1,049593;
1,870260;1,049995;1,049593;
1,871260;1,049995;1,049593;
1,872260;1,049995;1,049593;
1,873260;1,049994;1,049593;
1,874260;1,049994;1,049592;
1,875260;1,049994;1,049592;
1,876260;1,049994;1,049592;
1,877260;1,049994;1,049592;
1,878260;1,049994;1,049592;
1,879260;1,049994;1,049591;
1,880260;1,049994;1,049591;
1,881260;1,049994;1,049591;
1,882260;1,049994;1,049591;
1,883260;1,049994;1,049591;
1,884260;1,049994;1,049590;
1,885260;1,049993;1,049590;
1,886260;1,049993;1,049590;
1,887260;1,049993;1,049590;
1,888260;1,049993;1,049590;
1,889260;1,049993;1,049590;
1,890260;1,049993;1,049589;
1,891260;1,049993;1,049589;
1,892260;1,049993;1,049589;
1,893260;1,049993;1,049589;
1,894260;1,049993;1,049589;
1,895260;1,049993;1,049588;
1,896260;1,049993;1,049588;
1,897260;1,049993;1,049588;
1,898260;1,049992;1,049588;
1,899260;1,049992;1,049588;
1,900260;1,049992;1,049587;
1,901260;1,049992;1,049587;
1,902260;1,049992;1,049587;
1,903260;1,049992;1,049587;
1,904260;1,049992;1,049587;
1,905260;1,049992;1,049587;
1,906260;1,049992;1,049586;
1,907260;1,049992;1,049586;
1,908260;1,049992;1,049586;
1,909260;1,049992;1,049586;
1,910260;1,049992;1,049586;
1,911260;1,049991;1,049585;
1,912260;1,049991;1,049585;
1,913260;1,049991;1,049585;
1,914260;1,049991;1,049585;
1,915260;1,049991;1,049585;
1,916260;1,049991;1,049585;
1,917260;1,049991;1,049584;
1,918260;1,049991;1,049584;
1,919260;1,049991;1,049584;
1,920260;1,049991;1,049584;
1,921260;1,049991;1,049584;
1,922260;1,049991;1,049584;
1,923260;1,049991;1,049583;
1,924260;1,049990;1,049583;
1,925260;1,049990;1,049583;
1,926260;1,049990;1,049583;
1,927260;1,049990;1,049583;
1,928260;1,049990;1,049583;
1,929260;1,049990;1,049582;
1,930260;1,049990;1,049582;
1,931260;1,049990;1,049582;
1,932260;1,049990;1,049582;
1,933260;1,049990;1,049582;
1,934260;1,049990;1,049582;
1,935260;1,049990;1,049581;
1,936260;1,049990;1,049581;
1,937260;1,049989;1,049581;
1,938260;1,049989;1,049581;
1,939260;1,049989;1,049581;
1,940260;1,049989;1,049581;
1,941260;1,049989;1,049581;
1,942260;1,049989;1,049580;
1,943260;1,049989;1,049580;
1,944260;1,049989;1,049580;
1,945260;1,049989;1,049580;
1,946260;1,049989;1,049580;
1,947260;1,049989;1,049580;
1,948260;1,049989;1,049580;
1,949260;1,049989;1,049580;
1,950260;1,049988;1,049579;
1,951260;1,049988;1,049579;
1,952260;1,049988;1,049579;
1,953260;1,049988;1,049579;
1,954260;1,049988;1,049579;
1,955260;1,049988;1,049579;
1,956260;1,049988;1,049579;
1,957260;1,049988;1,049579;
1,958260;1,049988;1,049578;
1,959260;1,049988;1,049578;
1,960260;1,049988;1,049578;
1,961260;1,049988;1,049578;
1,962260;1,049988;1,049578;
1,963260;1,049987;1,049578;
1,964260;1,049987;1,049578;
1,965260;1,049987;1,049578;
1,966260;1,049987;1,049578;
1,967260;1,049987;1,049578;
1,968260;1,049987;1,049577;
1,969260;1,049987;1,049577;
1,970260;1,049987;1,049577;
1,971260;1,049987;1,049577;
1,972260;1,049987;1,049577;
1,973260;1,049987;1,049577;
1,974260;1,049987;1,049577;
1,975260;1,049986;1,049577;
1,976260;1,049986;1,049577;
1,977260;1,049986;1,049577;
1,978260;1,049986;1,049577;
1,979260;1,049986;1,049576;
1,980260;1,049986;1,049576;
1,981260;1,049986;1,049576;
1,982260;1,049986;1,049576;
1,983260;1,049986;1,049576;
1,984260;1,049986;1,049576;
1,985260;1,049986;1,049576;
1,986260;1,049986;1,049576;
1,987260;1,049986;1,049576;
1,988260;1,049985;1,049576;
1,989260;1,049985;1,049576;
1,990260;1,049985;1,049576;
1,991260;1,049985;1,049576;
1,992260;1,049985;1,049576;
1,993260;1,049985;1,049576;
1,994260;1,049985;1,049576;
1,995260;1,049985;1,049576;
1,996260;1,049985;1,049576;
1,997260;1,049985;1,049575;
1,998260;1,049985;1,049575;
1,999260;1,049985;1,049575;
2,000260;1,049985;1,049575;
2,001260;1,049984;1,049575;
2,002260;1,049984;1,049575;
2,003260;1,049984;1,049575;
2,004260;1,049984;1,049575;
2,005260;1,049984;1,049575;
2,006260;1,049984;1,049575;
2,007260;1,049984;1,049575;
2,008260;1,049984;1,049575;
2,009260;1,049984;1,049575;
2,010260;1,049984;1,049575;
2,011260;1,049984;1,049575;
2,012260;1,049984;1,049575;
2,013260;1,049984;1,049575;
2,014260;1,049983;1,049575;
2,015260;1,049983;1,049575;
2,016260;1,049983;1,049575;
2,017260;1,049983;1,049575;
2,018260;1,049983;1,049575;
2,019260;1,049983;1,049575;
2,020260;1,049983;1,049575;
2,021260;1,049983;1,049575;
2,022260;1,049983;1,049575;
2,023260;1,049983;1,049575;
2,024260;1,049983;1,049575;
2,025260;1,049983;1,049575;
2,026260;1,049983;1,049575;
2,027260;1,049982;1,049575;
2,028260;1,049982;1,049575;
2,029260;1,049982;1,049575;
2,030260;1,049982;1,049575;
2,031260;1,049982;1,049575;
2,032260;1,049982;1,049575;
2,033260;1,049982;1,049575;
2,034260;1,049982;1,049575;
2,035260;1,049982;1,049575;
2,036260;1,049982;1,049575;
2,037260;1,049982;1,049575;
2,038260;1,049982;1,049575;
2,039260;1,049981;1,049575;
2,040260;1,049981;1,049575;
2,041260;1,049981;1,049575;
2,042260;1,049981;1,049575;
2,043260;1,049981;1,049575;
2,044260;1,049981;1,049575;
2,045260;1,049981;1,049575;
2,046260;1,049981;1,049575;
2,047260;1,049981;1,049575;
2,048260;1,049981;1,049575;
2,049260;1,049981;1,049576;
2,050260;1,049981;1,049576;
2,051260;1,049981;1,049576;
2,052260;1,049980;1,049576;
2,053260;1,049980;1,049576;
2,054260;1,049980;1,049576;
2,055260;1,049980;1,049576;
2,056260;1,049980;1,049576;
2,057260;1,049980;1,049576;
2,058260;1,049980;1,049576;
2,059260;1,049980;1,049576;
2,060260;1,049980;1,049576;
2,061260;1,049980;1,049576;
2,062260;1,049980;1,049576;
2,063260;1,049980;1,049576;
2,064260;1,049980;1,049576;
2,065260;1,049979;1,049576;
2,066260;1,049979;1,049576;
2,067260;1,049979;1,049576;
2,068260;1,049979;1,049576;
2,069260;1,049979;1,049576;
2,070260;1,049979;1,049577;
2,071260;1,049979;1,049577;
2,072260;1,049979;1,049577;
2,073260;1,049979;1,049577;
2,074260;1,049979;1,049577;
2,075260;1,049979;1,049577;
2,076260;1,049979;1,049577;
2,077260;1,049979;1,049577;
2,078260;1,049978;1,049577;
2,079260;1,049978;1,049577;
2,080260;1,049978;1,049577;
2,081260;1,049978;1,049577;
2,082260;1,049978;1,049577;
2,083260;1,049978;1,049577;
2,084260;1,049978;1,049577;
2,085260;1,049978;1,049578;
2,086260;1,049978;1,049578;
2,087260;1,049978;1,049578;
2,088260;1,049978;1,049578;
2,089260;1,049978;1,049578;
2,090260;1,049978;1,049578;
2,091260;1,049977;1,049578;
2,092260;1,049977;1,049578;
2,093260;1,049977;1,049578;
2,094260;1,049977;1,049578;
2,095260;1,049977;1,049578;
2,096260;1,049977;1,049578;
2,097260;1,049977;1,049578;
2,098260;1,049977;1,049579;
2,099260;1,049977;1,049579;
2,100260;1,049977;1,049579;
2,101260;1,049977;1,049579;
2,102260;1,049977;1,049579;
2,103260;1,049977;1,049579;
2,104260;1,049976;1,049579;
2,105260;1,049976;1,049579;
2,106260;1,049976;1,049579;
2,107260;1,049976;1,049579;
2,108260;1,049976;1,049579;
2,109260;1,049976;1,049579;
2,110260;1,049976;1,049580;
2,111260;1,049976;1,049580;
2,112260;1,049976;1,049580;
2,113260;1,049976;1,049580;
2,114260;1,049976;1,049580;
2,115260;1,049976;1,049580;
2,116260;1,049976;1,049580;
2,117260;1,049975;1,049580;
2,118260;1,049975;1,049580;
2,119260;1,049975;1,049580;
2,120260;1,049975;1,049580;
2,121260;1,049975;1,049581;
2,122260;1,049975;1,049581;
2,123260;1,049975;1,049581;
2,124260;1,049975;1,049581;
2,125260;1,049975;1,049581;
2,126260;1,049975;1,049581;
2,127260;1,049975;1,049581;
2,128260;1,049975;1,049581;
2,129260;1,049975;1,049581;
2,130260;1,049974;1,049581;
2,131260;1,049974;1,049581;
2,132260;1,049974;1,049582;
2,133260;1,049974;1,049582;
2,134260;1,049974;1,049582;
2,135260;1,049974;1,049582;
2,136260;1,049974;1,049582;
2,137260;1,049974;1,049582;
2,138260;1,049974;1,049582;
2,139260;1,049974;1,049582;
2,140260;1,049974;1,049582;
2,141260;1,049974;1,049582;
2,142260;1,049974;1,049583;
2,143260;1,049973;1,049583;
2,144260;1,049973;1,049583;
2,145260;1,049973;1,049583;
2,146260;1,049973;1,049583;
2,147260;1,049973;1,049583;
2,148260;1,049973;1,049583;
2,149260;1,049973;1,049583;
2,150260;1,049973;1,049583;
2,151260;1,049973;1,049583;
2,152260;1,049973;1,049583;
2,153260;1,049973;1,049584;
2,154260;1,049973;1,049584;
2,155260;1,049973;1,049584;
2,156260;1,049973;1,049584;
2,157260;1,049972;1,049584;
2,158260;1,049972;1,049584;
2,159260;1,049972;1,049584;
2,160260;1,049972;1,049584;
2,161260;1,049972;1,049584;
2,162260;1,049972;1,049584;
2,163260;1,049972;1,049585;
2,164260;1,049972;1,049585;
2,165260;1,049972;1,049585;
2,166260;1,049972;1,049585;
2,167260;1,049972;1,049585;
2,168260;1,049972;1,049585;
2,169260;1,049972;1,049585;
2,170260;1,049971;1,049585;
2,171260;1,049971;1,049585;
2,172260;1,049971;1,049585;
2,173260;1,049971;1,049585;
2,174260;1,049971;1,049586;
2,175260;1,049971;1,049586;
2,176260;1,049971;1,049586;
2,177260;1,049971;1,049586;
2,178260;1,049971;1,049586;
2,179260;1,049971;1,049586;
2,180260;1,049971;1,049586;
2,181260;1,049971;1,049586;
2,182260;1,049971;1,049586;
2,183260;1,049970;1,049586;
2,184260;1,049970;1,049586;
2,185260;1,049970;1,049587;
2,186260;1,049970;1,049587;
2,187260;1,049970;1,049587;
2,188260;1,049970;1,049587;
2,189260;1,049970;1,049587;
2,190260;1,049970;1,049587;
2,191260;1,049970;1,049587;
2,192260;1,049970;1,049587;
2,193260;1,049970;1,049587;
2,194260;1,049970;1,049587;
2,195260;1,049970;1,049587;
2,196260;1,049970;1,049588;
2,197260;1,049969;1,049588;
2,198260;1,049969;1,049588;
2,199260;1,049969;1,049588;
2,200260;1,049969;1,049588;
2,201260;1,049969;1,049588;
2,202260;1,049969;1,049588;
2,203260;1,049969;1,049588;
2,204260;1,049969;1,049588;
2,205260;1,049969;1,049588;
2,206260;1,049969;1,049588;
2,207260;1,049969;1,049589;
2,208260;1,049969;1,049589;
2,209260;1,049969;1,049589;
2,210260;1,049969;1,049589;
2,211260;1,049968;1,049589;
2,212260;1,049968;1,049589;
2,213260;1,049968;1,049589;
2,214260;1,049968;1,049589;
2,215260;1,049968;1,049589;
2,216260;1,049968;1,049589;
2,217260;1,049968;1,049589;
2,218260;1,049968;1,049589;
2,219260;1,049968;1,049590;
2,220260;1,049968;1,049590;
2,221260;1,049968;1,049590;
2,222260;1,049968;1,049590;
2,223260;1,049968;1,049590;
2,224260;1,049967;1,049590;
2,225260;1,049967;1,049590;
2,226260;1,049967;1,049590;
2,227260;1,049967;1,049590;
2,228260;1,049967;1,049590;
2,229260;1,049967;1,049590;
2,230260;1,049967;1,049590;
2,231260;1,049967;1,049591;
2,232260;1,049967;1,049591;
2,233260;1,049967;1,049591;
2,234260;1,049967;1,049591;
2,235260;1,049967;1,049591;
2,236260;1,049967;1,049591;
2,237260;1,049967;1,049591;
2,238260;1,049966;1,049591;
2,239260;1,049966;1,049591;
2,240260;1,049966;1,049591;
2,241260;1,049966;1,049591;
2,242260;1,049966;1,049591;
2,243260;1,049966;1,049592;
2,244260;1,049966;1,049592;
2,245260;1,049966;1,049592;
2,246260;1,049966;1,049592;
2,247260;1,049966;1,049592;
2,248260;1,049966;1,049592;
2,249260;1,049966;1,049592;
2,250260;1,049966;1,049592;
2,251260;1,049966;1,049592;
2,252260;1,049965;1,049592;
2,253260;1,049965;1,049592;
2,254260;1,049965;1,049592;
2,255260;1,049965;1,049592;
2,256260;1,049965;1,049592;
2,257260;1,049965;1,049593;
2,258260;1,049965;1,049593;
2,259260;1,049965;1,049593;
2,260260;1,049965;1,049593;
2,261260;1,049965;1,049593;
2,262260;1,049965;1,049593;
2,263260;1,049965;1,049593;
2,264260;1,049965;1,049593;
2,265260;1,049965;1,049593;
2,266260;1,049964;1,049593;
2,267260;1,049964;1,049593;
2,268260;1,049964;1,049593;
2,269260;1,049964;1,049593;
2,270260;1,049964;1,049593;
2,271260;1,049964;1,049594;
2,272260;1,049964;1,049594;
2,273260;1,049964;1,049594;
2,274260;1,049964;1,049594;
2,275260;1,049964;1,049594;
2,276260;1,049964;1,049594;
2,277260;1,049964;1,049594;
2,278260;1,049964;1,049594;
2,279260;1,049964;1,049594;
2,280260;1,049963;1,049594;
2,281260;1,049963;1,049594;
2,282260;1,049963;1,049594;
2,283260;1,049963;1,049594;
2,284260;1,049963;1,049594;
2,285260;1,049963;1,049594;
2,286260;1,049963;1,049595;
2,287260;1,049963;1,049595;
2,288260;1,049963;1,049595;
2,289260;1,049963;1,049595;
2,290260;1,049963;1,049595;
2,291260;1,049963;1,049595;
2,292260;1,049963;1,049595;
2,293260;1,049963;1,049595;
2,294260;1,049962;1,049595;
2,295260;1,049962;1,049595;
2,296260;1,049962;1,049595;
2,297260;1,049962;1,049595;
2,298260;1,049962;1,049595;
2,299260;1,049962;1,049595;
2,300260;1,049962;1,049595;
2,301260;1,049962;1,049595;
2,302260;1,049962;1,049595;
2,303260;1,049962;1,049596;
2,304260;1,049962;1,049596;
2,305260;1,049962;1,049596;
2,306260;1,049962;1,049596;
2,307260;1,049962;1,049596;
2,308260;1,049961;1,049596;
2,309260;1,049961;1,049596;
2,310260;1,049961;1,049596;
2,311260;1,049961;1,049596;
2,312260;1,049961;1,049596;
2,313260;1,049961;1,049596;
2,314260;1,049961;1,049596;
2,315260;1,049961;1,049596;
2,316260;1,049961;1,049596;
2,317260;1,049961;1,049596;
2,318260;1,049961;1,049596;
2,319260;1,049961;1,049596;
2,320260;1,049961;1,049597;
2,321260;1,049961;1,049597;
2,322260;1,049960;1,049597;
2,323260;1,049960;1,049597;
2,324260;1,049960;1,049597;
2,325260;1,049960;1,049597;
2,326260;1,049960;1,049597;
2,327260;1,049960;1,049597;
2,328260;1,049960;1,049597;
2,329260;1,049960;1,049597;
2,330260;1,049960;1,049597;
2,331260;1,049960;1,049597;
2,332260;1,049960;1,049597;
2,333260;1,049960;1,049597;
2,334260;1,049960;1,049597;
2,335260;1,049960;1,049597;
2,336260;1,049959;1,049597;
2,337260;1,049959;1,049597;
2,338260;1,049959;1,049597;
2,339260;1,049959;1,049598;
2,340260;1,049959;1,049598;
2,341260;1,049959;1,049598;
2,342260;1,049959;1,049598;
2,343260;1,049959;1,049598;
2,344260;1,049959;1,049598;
2,345260;1,049959;1,049598;
2,346260;1,049959;1,049598;
2,347260;1,049959;1,049598;
2,348260;1,049959;1,049598;
2,349260;1,049959;1,049598;
2,350260;1,049959;1,049598;
2,351260;1,049958;1,049598;
2,352260;1,049958;1,049598;
2,353260;1,049958;1,049598;
2,354260;1,049958;1,049598;
2,355260;1,049958;1,049598;
2,356260;1,049958;1,049598;
2,357260;1,049958;1,049598;
2,358260;1,049958;1,049598;
2,359260;1,049958;1,049599;
2,360260;1,049958;1,049599;
2,361260;1,049958;1,049599;
2,362260;1,049958;1,049599;
2,363260;1,049958;1,049599;
2,364260;1,049958;1,049599;
2,365260;1,049957;1,049599;
2,366260;1,049957;1,049599;
2,367260;1,049957;1,049599;
2,368260;1,049957;1,049599;
2,369260;1,049957;1,049599;
2,370260;1,049957;1,049599;
2,371260;1,049957;1,049599;
2,372260;1,049957;1,049599;
2,373260;1,049957;1,049599;
2,374260;1,049957;1,049599;
2,375260;1,049957;1,049599;
2,376260;1,049957;1,049599;
2,377260;1,049957;1,049599;
2,378260;1,049957;1,049599;
2,379260;1,049957;1,049599;
2,380260;1,049956;1,049600;
2,381260;1,049956;1,049600;
2,382260;1,049956;1,049600;
2,383260;1,049956;1,049600;
2,384260;1,049956;1,049600;
2,385260;1,049956;1,049600;
2,386260;1,049956;1,049600;
2,387260;1,049956;1,049600;
2,388260;1,049956;1,049600;
2,389260;1,049956;1,049600;
2,390260;1,049956;1,049600;
2,391260;1,049956;1,049600;
2,392260;1,049956;1,049600;
2,393260;1,049956;1,049600;
2,394260;1,049955;1,049600;
2,395260;1,049955;1,049600;
2,396260;1,049955;1,049600;
2,397260;1,049955;1,049600;
2,398260;1,049955;1,049600;
2,399260;1,049955;1,049600;
2,400260;1,049955;1,049600;
2,401260;1,049955;1,049600;
2,402260;1,049955;1,049601;
2,403260;1,049955;1,049601;
