time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;_LOAD___3_EC_load_PPu;_LOAD___3_EC_load_QPu;_LOAD___3_EC_load_UPu;_LOAD___3_EC_transformer_U1Pu;_LOAD___3_EC_transformer_U2Pu;_LOAD___3_EC_transformer_tap;TAP_CHANGER_LOAD_3_tapChanger_valueMin;TAP_CHANGER_LOAD_3_tapChanger_valueMax;
20.076401;1.059606;1.044170;1.004603;1.015904;1.018199;1.069475;1.060419;1.089398;1.054894;1.050045;1.056173;1.054637;1.049804;1.034743;1.000002;1.000003;1.000018;1.000003;1.000004;231.995571;39.372618;-4.263373;-0.048548;-0.079039;-15.292887;45.940253;41.943495;13.265889;17.921771;0.216719;0.126726;0.891461;0.273657;0.956553;1.004603;0.956553;5.000000;0.990000;1.010000;
20.076913;1.059605;1.044170;1.004603;1.015904;1.018199;1.069475;1.060419;1.089398;1.054894;1.050045;1.056174;1.054637;1.049805;1.034744;1.000002;1.000003;1.000018;1.000003;1.000004;231.994341;39.371533;-4.260792;-0.048767;-0.079268;-15.292831;45.940210;41.942333;13.266281;17.921776;0.216719;0.126726;0.891461;0.273657;0.956553;1.004603;0.956553;5.000000;0.990000;1.010000;
20.077937;1.059605;1.044170;1.004603;1.015904;1.018199;1.069477;1.060420;1.089398;1.054895;1.050046;1.056175;1.054638;1.049806;1.034745;1.000002;1.000003;1.000019;1.000004;1.000004;231.991874;39.369357;-4.255600;-0.049204;-0.079728;-15.292740;45.940106;41.940061;13.267060;17.921780;0.216719;0.126726;0.891461;0.273657;0.956553;1.004603;0.956553;5.000000;0.990000;1.010000;
20.079985;1.059605;1.044170;1.004604;1.015905;1.018200;1.069479;1.060421;1.089399;1.054896;1.050048;1.056177;1.054641;1.049808;1.034746;1.000002;1.000003;1.000019;1.000004;1.000004;231.986912;39.364976;-4.245103;-0.050084;-0.080654;-15.292635;45.939817;41.935717;13.268593;17.921766;0.216719;0.126726;0.891461;0.273657;0.956553;1.004604;0.956553;5.000000;0.990000;1.010000;
20.084081;1.059605;1.044171;1.004605;1.015906;1.018201;1.069485;1.060423;1.089401;1.054899;1.050051;1.056181;1.054646;1.049813;1.034750;1.000002;1.000003;1.000020;1.000004;1.000004;231.976877;39.356101;-4.223659;-0.051855;-0.082526;-15.292717;45.938937;41.927786;13.271560;17.921654;0.216719;0.126726;0.891463;0.273658;0.956554;1.004605;0.956554;5.000000;0.990000;1.010000;
20.092273;1.059606;1.044173;1.004613;1.015910;1.018206;1.069496;1.060429;1.089406;1.054906;1.050059;1.056191;1.054657;1.049824;1.034759;1.000002;1.000004;1.000022;1.000004;1.000004;231.956349;39.337892;-4.179039;-0.055448;-0.086350;-15.293916;45.936079;41.914630;13.277127;17.921125;0.216720;0.126727;0.891473;0.273663;0.956561;1.004613;0.956561;5.000000;0.990000;1.010000;
20.108657;1.059609;1.044182;1.004641;1.015925;1.018219;1.069521;1.060443;1.089417;1.054923;1.050077;1.056213;1.054681;1.049848;1.034779;1.000003;1.000005;1.000025;1.000006;1.000005;231.913365;39.299591;-4.083374;-0.062783;-0.094287;-15.299618;45.926704;41.896997;13.286932;17.919074;0.216723;0.126730;0.891510;0.273683;0.956588;1.004641;0.956588;5.000000;0.990000;1.010000;
20.141425;1.059622;1.044210;1.004735;1.015967;1.018257;1.069576;1.060481;1.089443;1.054967;1.050123;1.056263;1.054735;1.049900;1.034826;1.000004;1.000006;1.000032;1.000008;1.000008;231.819289;39.215437;-3.869868;-0.077629;-0.111044;-15.319438;45.897612;41.884143;13.302129;17.912284;0.216731;0.126738;0.891634;0.273746;0.956677;1.004735;0.956677;5.000000;0.990000;1.010000;
20.206961;1.059659;1.044284;1.004997;1.016081;1.018356;1.069690;1.060574;1.089504;1.055069;1.050226;1.056371;1.054846;1.050011;1.034930;1.000007;1.000010;1.000045;1.000015;1.000014;231.599713;39.020407;-3.378362;-0.104785;-0.145786;-15.372020;45.817829;41.894595;13.319526;17.893671;0.216755;0.126761;0.891979;0.273923;0.956924;1.004997;0.956924;5.000000;0.990000;1.010000;
20.230399;1.059673;1.044312;1.005095;1.016123;1.018392;1.069728;1.060607;1.089526;1.055105;1.050263;1.056409;1.054884;1.050049;1.034966;1.000009;1.000012;1.000049;1.000018;1.000016;231.514754;38.946234;-3.194974;-0.112671;-0.157242;-15.390517;45.787564;41.898933;13.323132;17.886753;0.216763;0.126769;0.892108;0.273988;0.957016;1.005095;0.957016;5.000000;0.990000;1.010000;
20.230399;1.059673;1.044312;1.005095;1.016123;1.018392;1.069728;1.060607;1.089526;1.055105;1.050263;1.056409;1.054884;1.050049;1.034966;1.000009;1.000012;1.000049;1.000018;1.000016;231.514754;38.946234;-3.194974;-0.112671;-0.157242;-15.390517;45.787564;41.898933;13.323132;17.886753;0.216763;0.126769;0.892108;0.273988;0.957016;1.005095;0.957016;5.000000;0.990000;1.010000;
20.230399;1.059673;1.044312;1.005095;1.016123;1.018392;1.069728;1.060607;1.089526;1.055105;1.050263;1.056409;1.054884;1.050049;1.034966;1.000009;1.000012;1.000049;1.000018;1.000016;231.514754;38.946234;-3.194974;-0.112671;-0.157242;-15.390517;45.787564;41.898933;13.323132;17.886753;0.216763;0.126769;0.892108;0.273988;0.957016;1.005095;0.957016;5.000000;0.990000;1.010000;
20.231052;1.059673;1.044313;1.005098;1.016125;1.018393;1.069730;1.060608;1.089527;1.055106;1.050264;1.056410;1.054885;1.050050;1.034967;1.000009;1.000012;1.000049;1.000018;1.000016;231.512338;38.944134;-3.189806;-0.112877;-0.157554;-15.391030;45.786708;41.899058;13.323213;17.886559;0.216763;0.126769;0.892112;0.273990;0.957018;1.005098;0.957018;5.000000;0.990000;1.010000;
20.231052;1.059673;1.044313;1.005098;1.016125;1.018393;1.069730;1.060608;1.089527;1.055106;1.050264;1.056410;1.054885;1.050050;1.034967;1.000009;1.000012;1.000049;1.000018;1.000016;231.512338;38.944134;-3.189806;-0.112877;-0.157554;-15.391030;45.786708;41.899058;13.323213;17.886559;0.216763;0.126769;0.892112;0.273990;0.957018;1.005098;0.957018;5.000000;0.990000;1.010000;
20.231053;1.059673;1.044313;1.005098;1.016125;1.018393;1.069730;1.060608;1.089527;1.055106;1.050264;1.056410;1.054885;1.050050;1.034967;1.000009;1.000012;1.000049;1.000018;1.000016;231.512338;38.944137;-3.189810;-0.112878;-0.157554;-15.391035;45.786700;41.899057;13.323212;17.886558;0.216763;0.126769;0.892112;0.273990;0.957018;1.005098;0.957018;5.000000;0.990000;1.010000;
20.231054;1.059673;1.044313;1.005098;1.016125;1.018393;1.069730;1.060608;1.089527;1.055106;1.050264;1.056410;1.054885;1.050050;1.034967;1.000009;1.000012;1.000049;1.000018;1.000016;231.512334;38.944133;-3.189802;-0.112878;-0.157554;-15.391036;45.786699;41.899057;13.323212;17.886557;0.216763;0.126769;0.892112;0.273990;0.957018;1.005098;0.957018;5.000000;0.990000;1.010000;
20.231056;1.059673;1.044313;1.005098;1.016125;1.018393;1.069730;1.060608;1.089527;1.055106;1.050264;1.056410;1.054885;1.050050;1.034967;1.000009;1.000012;1.000049;1.000018;1.000016;231.512328;38.944129;-3.189790;-0.112879;-0.157555;-15.391039;45.786693;41.899058;13.323212;17.886556;0.216763;0.126769;0.892112;0.273990;0.957018;1.005098;0.957018;5.000000;0.990000;1.010000;
20.231060;1.059673;1.044313;1.005098;1.016125;1.018393;1.069730;1.060608;1.089527;1.055106;1.050264;1.056410;1.054885;1.050050;1.034967;1.000009;1.000012;1.000049;1.000018;1.000016;231.512311;38.944113;-3.189751;-0.112880;-0.157558;-15.391042;45.786689;41.899062;13.323213;17.886555;0.216763;0.126769;0.892112;0.273990;0.957018;1.005098;0.957018;5.000000;0.990000;1.010000;
20.231068;1.059673;1.044313;1.005098;1.016125;1.018393;1.069730;1.060608;1.089527;1.055106;1.050264;1.056410;1.054885;1.050050;1.034967;1.000009;1.000012;1.000049;1.000018;1.000016;231.512280;38.944086;-3.189683;-0.112883;-0.157562;-15.391050;45.786677;41.899068;13.323213;17.886552;0.216763;0.126769;0.892112;0.273990;0.957018;1.005098;0.957018;5.000000;0.990000;1.010000;
20.231084;1.059673;1.044313;1.005098;1.016125;1.018393;1.069730;1.060608;1.089527;1.055106;1.050264;1.056410;1.054885;1.050050;1.034967;1.000009;1.000012;1.000049;1.000018;1.000016;231.512218;38.944031;-3.189546;-0.112889;-0.157571;-15.391066;45.786652;41.899080;13.323214;17.886546;0.216763;0.126769;0.892112;0.273990;0.957018;1.005098;0.957018;5.000000;0.990000;1.010000;
20.231116;1.059673;1.044313;1.005098;1.016125;1.018393;1.069730;1.060609;1.089527;1.055106;1.050264;1.056410;1.054885;1.050050;1.034967;1.000009;1.000012;1.000049;1.000018;1.000016;231.512094;38.943922;-3.189273;-0.112901;-0.157588;-15.391098;45.786602;41.899104;13.323215;17.886535;0.216763;0.126769;0.892112;0.273990;0.957019;1.005098;0.957019;5.000000;0.990000;1.010000;
20.231180;1.059673;1.044313;1.005099;1.016125;1.018393;1.069730;1.060609;1.089527;1.055106;1.050264;1.056410;1.054885;1.050050;1.034967;1.000009;1.000012;1.000049;1.000018;1.000016;231.511847;38.943704;-3.188728;-0.112924;-0.157622;-15.391163;45.786501;41.899152;13.323218;17.886511;0.216763;0.126769;0.892112;0.273991;0.957019;1.005099;0.957019;5.000000;0.990000;1.010000;
20.231308;1.059673;1.044313;1.005099;1.016125;1.018394;1.069730;1.060609;1.089527;1.055106;1.050264;1.056410;1.054885;1.050050;1.034967;1.000009;1.000012;1.000049;1.000018;1.000016;231.511352;38.943268;-3.187637;-0.112970;-0.157691;-15.391292;45.786301;41.899248;13.323224;17.886464;0.216764;0.126769;0.892113;0.273991;0.957019;1.005099;0.957019;5.000000;0.990000;1.010000;
20.231564;1.059673;1.044313;1.005101;1.016126;1.018394;1.069730;1.060609;1.089527;1.055107;1.050265;1.056411;1.054886;1.050051;1.034968;1.000009;1.000012;1.000049;1.000018;1.000016;231.510362;38.942396;-3.185454;-0.113063;-0.157830;-15.391550;45.785900;41.899439;13.323236;17.886371;0.216764;0.126770;0.892115;0.273992;0.957021;1.005101;0.957021;5.000000;0.990000;1.010000;
20.232076;1.059674;1.044314;1.005103;1.016127;1.018395;1.069731;1.060610;1.089528;1.055108;1.050265;1.056412;1.054886;1.050052;1.034969;1.000009;1.000012;1.000050;1.000018;1.000016;231.508381;38.940650;-3.181086;-0.113248;-0.158106;-15.392066;45.785098;41.899820;13.323260;17.886184;0.216764;0.126770;0.892119;0.273994;0.957023;1.005103;0.957023;5.000000;0.990000;1.010000;
20.233100;1.059675;1.044316;1.005108;1.016129;1.018397;1.069733;1.060612;1.089529;1.055110;1.050267;1.056413;1.054888;1.050053;1.034970;1.000009;1.000012;1.000050;1.000019;1.000016;231.504410;38.937153;-3.172342;-0.113617;-0.158657;-15.393093;45.783495;41.900574;13.323305;17.885811;0.216764;0.126770;0.892126;0.273997;0.957028;1.005108;0.957028;5.000000;0.990000;1.010000;
20.235148;1.059676;1.044319;1.005119;1.016134;1.018401;1.069737;1.060615;1.089531;1.055113;1.050271;1.056417;1.054892;1.050057;1.034974;1.000009;1.000012;1.000050;1.000019;1.000017;231.496441;38.930139;-3.154826;-0.114347;-0.159758;-15.395135;45.780293;41.902051;13.323389;17.885066;0.216765;0.126771;0.892139;0.274004;0.957038;1.005119;0.957038;5.000000;0.990000;1.010000;
20.239244;1.059679;1.044325;1.005140;1.016143;1.018408;1.069744;1.060622;1.089535;1.055120;1.050278;1.056424;1.054899;1.050064;1.034981;1.000009;1.000012;1.000051;1.000019;1.000017;231.480393;38.916032;-3.119682;-0.115781;-0.161952;-15.399166;45.773905;41.904880;13.323531;17.883586;0.216767;0.126773;0.892167;0.274019;0.957058;1.005140;0.957058;5.000000;0.990000;1.010000;
20.247436;1.059685;1.044336;1.005182;1.016160;1.018424;1.069758;1.060635;1.089544;1.055135;1.050292;1.056438;1.054913;1.050078;1.034995;1.000010;1.000013;1.000052;1.000020;1.000018;231.447870;38.887517;-3.048979;-0.118530;-0.166299;-15.407027;45.761192;41.910061;13.323712;17.880662;0.216771;0.126776;0.892222;0.274047;0.957097;1.005182;0.957097;5.000000;0.990000;1.010000;
20.263820;1.059697;1.044359;1.005263;1.016195;1.018453;1.069785;1.060662;1.089560;1.055162;1.050320;1.056466;1.054940;1.050105;1.035022;1.000011;1.000014;1.000055;1.000023;1.000020;231.381237;38.829422;-2.906222;-0.123522;-0.174799;-15.421986;45.736023;41.918633;13.323680;17.874946;0.216778;0.126783;0.892330;0.274102;0.957174;1.005263;0.957174;5.000000;0.990000;1.010000;
20.296588;1.059719;1.044403;1.005421;1.016261;1.018510;1.069836;1.060711;1.089591;1.055215;1.050372;1.056517;1.054990;1.050155;1.035073;1.000014;1.000017;1.000060;1.000028;1.000024;231.242678;38.710075;-2.617716;-0.131251;-0.190724;-15.449182;45.686721;41.929573;13.322150;17.863996;0.216791;0.126797;0.892537;0.274208;0.957322;1.005421;0.957322;5.000000;0.990000;1.010000;
20.362124;1.059759;1.044483;1.005710;1.016385;1.018617;1.069923;1.060802;1.089648;1.055310;1.050465;1.056607;1.055077;1.050243;1.035163;1.000020;1.000023;1.000068;1.000038;1.000034;230.953900;38.467487;-2.047318;-0.137361;-0.216285;-15.494816;45.592641;41.933925;13.314104;17.843746;0.216816;0.126821;0.892917;0.274403;0.957594;1.005710;0.957594;5.000000;0.990000;1.010000;
20.493196;1.059822;1.044612;1.006190;1.016594;1.018797;1.070054;1.060952;1.089739;1.055464;1.050614;1.056747;1.055207;1.050374;1.035305;1.000035;1.000038;1.000079;1.000057;1.000054;230.407589;38.027043;-1.053487;-0.123387;-0.234551;-15.563465;45.426979;41.922142;13.285282;17.808780;0.216857;0.126860;0.893549;0.274727;0.958046;1.006190;0.958046;5.000000;0.990000;1.010000;
20.624268;1.059866;1.044705;1.006544;1.016752;1.018932;1.070132;1.061061;1.089801;1.055573;1.050717;1.056838;1.055286;1.050456;1.035401;1.000055;1.000055;1.000084;1.000073;1.000074;229.990151;37.705161;-0.365409;-0.094423;-0.210665;-15.614005;45.296613;41.932704;13.248393;17.780794;0.216886;0.126888;0.894016;0.274966;0.958380;1.006544;0.958380;5.000000;0.990000;1.010000;
20.886412;1.059918;1.044806;1.006965;1.016932;1.019078;1.070191;1.061177;1.089858;1.055687;1.050821;1.056920;1.055348;1.050522;1.035493;1.000094;1.000091;1.000091;1.000098;1.000103;229.796049;37.548878;-0.077618;-0.066481;-0.125990;-15.708582;45.146573;42.168937;13.190385;17.745349;0.216917;0.126919;0.894570;0.275250;0.958776;1.006965;0.958776;5.000000;0.990000;1.010000;
21.148556;1.059939;1.044829;1.007121;1.016979;1.019106;1.070175;1.061195;1.089857;1.055702;1.050830;1.056917;1.055335;1.050511;1.035496;1.000127;1.000121;1.000100;1.000119;1.000121;230.244124;37.869362;-0.802547;-0.065686;-0.070206;-15.800098;45.106290;42.613640;13.159249;17.733117;0.216924;0.126926;0.894776;0.275356;0.958923;1.007121;0.958923;5.000000;0.990000;1.010000;
21.410700;1.059947;1.044824;1.007170;1.016968;1.019086;1.070146;1.061176;1.089839;1.055677;1.050804;1.056889;1.055307;1.050482;1.035470;1.000147;1.000143;1.000120;1.000139;1.000136;230.862366;38.329195;-1.767899;-0.065973;-0.075011;-15.877556;45.108879;43.075324;13.147568;17.733266;0.216923;0.126925;0.894841;0.275389;0.958969;1.007170;0.958969;5.000000;0.990000;1.010000;
21.672844;1.059953;1.044824;1.007222;1.016968;1.019079;1.070135;1.061168;1.089830;1.055664;1.050791;1.056876;1.055296;1.050470;1.035457;1.000159;1.000158;1.000148;1.000157;1.000154;231.191258;38.605906;-2.291414;-0.058495;-0.101354;-15.921999;45.094037;43.352162;13.139804;17.733025;0.216923;0.126925;0.894910;0.275424;0.959018;1.007222;0.959018;5.000000;0.990000;1.010000;
21.934988;1.059961;1.044842;1.007314;1.017000;1.019105;1.070143;1.061185;1.089835;1.055681;1.050806;1.056887;1.055305;1.050479;1.035470;1.000168;1.000170;1.000177;1.000173;1.000173;231.069282;38.565518;-2.128670;-0.053445;-0.108840;-15.925915;45.041899;43.368255;13.127752;17.725788;0.216928;0.126930;0.895031;0.275486;0.959105;1.007314;0.959105;5.000000;0.990000;1.010000;
22.197132;1.059967;1.044866;1.007422;1.017049;1.019148;1.070157;1.061215;1.089846;1.055714;1.050836;1.056910;1.055319;1.050496;1.035496;1.000181;1.000184;1.000201;1.000189;1.000191;230.657518;38.290603;-1.498974;-0.056217;-0.096384;-15.899094;44.973055;43.200448;13.112975;17.713936;0.216936;0.126937;0.895173;0.275559;0.959206;1.007422;0.959206;5.000000;0.990000;1.010000;
22.721420;1.059971;1.044887;1.007530;1.017098;1.019193;1.070166;1.061244;1.089853;1.055746;1.050864;1.056929;1.055329;1.050509;1.035519;1.000217;1.000218;1.000231;1.000222;1.000223;230.126489;37.867454;-0.625577;-0.059479;-0.082703;-15.848041;44.896790;42.938781;13.095180;17.700190;0.216942;0.126944;0.895316;0.275632;0.959308;1.007530;0.959308;5.000000;0.990000;1.010000;
23.245708;1.059973;1.044877;1.007499;1.017086;1.019183;1.070159;1.061234;1.089845;1.055735;1.050854;1.056921;1.055323;1.050501;1.035511;1.000250;1.000250;1.000251;1.000251;1.000251;230.217213;37.897020;-0.753052;-0.051258;-0.076816;-15.838518;44.901263;42.965110;13.095832;17.701274;0.216939;0.126941;0.895275;0.275611;0.959279;1.007499;0.959279;5.000000;0.990000;1.010000;
23.769996;1.059978;1.044873;1.007478;1.017080;1.019178;1.070158;1.061230;1.089841;1.055730;1.050850;1.056918;1.055321;1.050500;1.035507;1.000275;1.000275;1.000276;1.000276;1.000276;230.310016;37.969653;-0.923021;-0.043830;-0.067531;-15.835951;44.901603;43.013352;13.097018;17.701618;0.216938;0.126939;0.895246;0.275597;0.959259;1.007478;0.959259;5.000000;0.990000;1.010000;
24.818572;1.059985;1.044878;1.007491;1.017093;1.019191;1.070164;1.061237;1.089841;1.055739;1.050858;1.056925;1.055327;1.050506;1.035515;1.000315;1.000315;1.000317;1.000316;1.000316;230.177851;37.873527;-0.729806;-0.037853;-0.056461;-15.810896;44.877838;42.941197;13.093524;17.697394;0.216939;0.126941;0.895263;0.275605;0.959271;1.007491;0.959271;5.000000;0.990000;1.010000;
25.867148;1.059991;1.044882;1.007498;1.017101;1.019200;1.070168;1.061242;1.089841;1.055745;1.050864;1.056930;1.055331;1.050511;1.035520;1.000348;1.000348;1.000350;1.000349;1.000349;230.079790;37.797958;-0.584697;-0.032519;-0.047383;-15.791300;44.861145;42.884177;13.090867;17.694336;0.216941;0.126942;0.895273;0.275610;0.959278;1.007498;0.959278;5.000000;0.990000;1.010000;
27.964300;1.059998;1.044886;1.007505;1.017112;1.019212;1.070173;1.061249;1.089841;1.055753;1.050871;1.056937;1.055337;1.050516;1.035527;1.000394;1.000394;1.000395;1.000395;1.000395;229.956513;37.703283;-0.405592;-0.024829;-0.034143;-15.766027;44.840166;42.811655;13.087533;17.690380;0.216942;0.126943;0.895282;0.275615;0.959284;1.007505;0.959284;5.000000;0.990000;1.010000;
32.158604;1.060004;1.044890;1.007512;1.017123;1.019224;1.070179;1.061255;1.089842;1.055761;1.050879;1.056944;1.055343;1.050522;1.035534;1.000443;1.000443;1.000444;1.000443;1.000443;229.826210;37.603509;-0.216637;-0.016670;-0.020075;-15.739991;44.818583;42.735220;13.084124;17.686247;0.216943;0.126945;0.895292;0.275620;0.959291;1.007512;0.959291;5.000000;0.990000;1.010000;
36.352908;1.060008;1.044893;1.007516;1.017129;1.019231;1.070182;1.061259;1.089842;1.055765;1.050883;1.056947;1.055346;1.050526;1.035538;1.000469;1.000469;1.000469;1.000469;1.000469;229.757078;37.550574;-0.116373;-0.012346;-0.012619;-15.726394;44.807296;42.694722;13.082345;17.684069;0.216944;0.126945;0.895297;0.275623;0.959295;1.007516;0.959295;5.000000;0.990000;1.010000;
44.741516;1.060010;1.044894;1.007519;1.017134;1.019235;1.070184;1.061262;1.089842;1.055768;1.050886;1.056950;1.055348;1.050528;1.035540;1.000487;1.000487;1.000488;1.000487;1.000487;229.707263;37.512430;-0.044125;-0.009227;-0.007242;-15.716689;44.799240;42.665569;13.081078;17.682506;0.216945;0.126946;0.895300;0.275624;0.959297;1.007519;0.959297;5.000000;0.990000;1.010000;
53.130124;1.060011;1.044895;1.007520;1.017135;1.019237;1.070185;1.061263;1.089842;1.055769;1.050887;1.056951;1.055349;1.050529;1.035541;1.000494;1.000494;1.000494;1.000494;1.000494;229.689313;37.498686;-0.018096;-0.008103;-0.005304;-15.713210;44.796346;42.655064;13.080622;17.681943;0.216945;0.126946;0.895302;0.275625;0.959298;1.007520;0.959298;5.000000;0.990000;1.010000;
63.130124;1.060012;1.044895;1.007520;1.017136;1.019237;1.070185;1.061263;1.089842;1.055770;1.050888;1.056951;1.055349;1.050529;1.035542;1.000497;1.000497;1.000497;1.000497;1.000497;229.682438;37.493423;-0.008125;-0.007672;-0.004561;-15.711879;44.795245;42.651048;13.080449;17.681728;0.216945;0.126946;0.895302;0.275625;0.959299;1.007520;0.959299;5.000000;0.990000;1.010000;
73.130124;1.060012;1.044895;1.007520;1.017136;1.019238;1.070185;1.061263;1.089842;1.055770;1.050888;1.056951;1.055349;1.050529;1.035542;1.000497;1.000497;1.000497;1.000497;1.000497;229.680355;37.491828;-0.005104;-0.007542;-0.004336;-15.711477;44.794910;42.649828;13.080396;17.681663;0.216945;0.126946;0.895302;0.275625;0.959299;1.007520;0.959299;5.000000;0.990000;1.010000;
79.999984;1.060012;1.044895;1.007520;1.017136;1.019238;1.070186;1.061263;1.089842;1.055770;1.050888;1.056951;1.055349;1.050529;1.035542;1.000498;1.000498;1.000498;1.000498;1.000498;229.679839;37.491433;-0.004356;-0.007509;-0.004280;-15.711377;44.794828;42.649527;13.080383;17.681647;0.216945;0.126946;0.895302;0.275625;0.959299;1.007520;0.959299;5.000000;0.990000;1.010000;
79.999984;1.059989;1.044836;1.007101;1.017009;1.019144;1.070140;1.061184;1.089805;1.055689;1.050813;1.056891;1.055302;1.050479;1.035475;1.000498;1.000498;1.000498;1.000498;1.000498;229.829070;37.773606;2.110881;0.041644;0.032618;-15.641652;44.959442;44.158108;13.104822;17.707285;0.216926;0.126928;0.921413;0.289153;0.977860;1.007101;0.977860;6.000000;0.990000;1.010000;
79.999985;1.059989;1.044836;1.007101;1.017009;1.019144;1.070140;1.061184;1.089805;1.055689;1.050813;1.056891;1.055302;1.050479;1.035475;1.000498;1.000498;1.000498;1.000498;1.000498;229.829074;37.773617;2.111100;0.041643;0.032620;-15.641705;44.959344;44.157421;13.104805;17.707271;0.216926;0.126928;0.921414;0.289153;0.977861;1.007101;0.977861;6.000000;0.990000;1.010000;
79.999986;1.059989;1.044836;1.007101;1.017009;1.019144;1.070140;1.061184;1.089805;1.055689;1.050813;1.056891;1.055302;1.050479;1.035475;1.000498;1.000498;1.000498;1.000498;1.000498;229.829075;37.773617;2.111098;0.041643;0.032620;-15.641704;44.959344;44.157420;13.104805;17.707271;0.216926;0.126928;0.921414;0.289153;0.977861;1.007101;0.977861;6.000000;0.990000;1.010000;
79.999988;1.059989;1.044836;1.007101;1.017009;1.019144;1.070140;1.061184;1.089805;1.055689;1.050813;1.056891;1.055302;1.050479;1.035475;1.000498;1.000498;1.000498;1.000498;1.000498;229.829077;37.773618;2.111081;0.041642;0.032621;-15.641700;44.959352;44.157460;13.104806;17.707272;0.216926;0.126928;0.921414;0.289153;0.977861;1.007101;0.977861;6.000000;0.990000;1.010000;
79.999992;1.059989;1.044836;1.007101;1.017009;1.019144;1.070140;1.061184;1.089805;1.055689;1.050813;1.056891;1.055302;1.050479;1.035475;1.000498;1.000498;1.000498;1.000498;1.000498;229.829081;37.773622;2.111087;0.041641;0.032622;-15.641702;44.959348;44.157415;13.104806;17.707272;0.216926;0.126928;0.921414;0.289153;0.977861;1.007101;0.977861;6.000000;0.990000;1.010000;
80.000000;1.059989;1.044836;1.007101;1.017009;1.019144;1.070140;1.061184;1.089805;1.055689;1.050813;1.056891;1.055302;1.050479;1.035475;1.000498;1.000498;1.000498;1.000498;1.000498;229.829089;37.773628;2.111071;0.041638;0.032624;-15.641698;44.959353;44.157409;13.104807;17.707273;0.216926;0.126928;0.921414;0.289153;0.977861;1.007101;0.977861;6.000000;0.990000;1.010000;
80.000016;1.059989;1.044836;1.007101;1.017009;1.019144;1.070140;1.061184;1.089805;1.055689;1.050813;1.056891;1.055302;1.050479;1.035475;1.000498;1.000498;1.000498;1.000498;1.000498;229.829106;37.773639;2.111041;0.041633;0.032629;-15.641692;44.959363;44.157397;13.104808;17.707275;0.216926;0.126928;0.921414;0.289153;0.977861;1.007101;0.977861;6.000000;0.990000;1.010000;
80.000048;1.059989;1.044836;1.007101;1.017009;1.019144;1.070140;1.061184;1.089805;1.055689;1.050813;1.056891;1.055302;1.050479;1.035475;1.000498;1.000498;1.000498;1.000498;1.000498;229.829139;37.773662;2.110979;0.041623;0.032638;-15.641679;44.959382;44.157373;13.104811;17.707280;0.216926;0.126928;0.921414;0.289153;0.977861;1.007101;0.977861;6.000000;0.990000;1.010000;
80.000112;1.059989;1.044836;1.007101;1.017009;1.019144;1.070140;1.061184;1.089805;1.055689;1.050813;1.056891;1.055302;1.050479;1.035475;1.000498;1.000498;1.000498;1.000498;1.000498;229.829205;37.773709;2.110857;0.041602;0.032656;-15.641653;44.959421;44.157325;13.104818;17.707289;0.216926;0.126928;0.921414;0.289153;0.977861;1.007101;0.977861;6.000000;0.990000;1.010000;
80.000240;1.059989;1.044836;1.007101;1.017009;1.019143;1.070140;1.061184;1.089805;1.055689;1.050813;1.056891;1.055302;1.050479;1.035475;1.000498;1.000498;1.000498;1.000498;1.000498;229.829337;37.773801;2.110611;0.041561;0.032692;-15.641601;44.959498;44.157229;13.104831;17.707308;0.216926;0.126928;0.921414;0.289153;0.977861;1.007101;0.977861;6.000000;0.990000;1.010000;
80.000496;1.059989;1.044836;1.007100;1.017009;1.019143;1.070140;1.061184;1.089805;1.055689;1.050813;1.056890;1.055302;1.050479;1.035475;1.000498;1.000498;1.000498;1.000498;1.000498;229.829601;37.773986;2.110121;0.041480;0.032765;-15.641497;44.959653;44.157038;13.104857;17.707345;0.216926;0.126928;0.921413;0.289152;0.977861;1.007100;0.977861;6.000000;0.990000;1.010000;
