"time","bus_4062.U","bus_4012.U","bus_4032.U","bus_1042.U","line_4032_4044.P1Pu","bus_1041.U"
67.54,1.038395464174649,1.017821757730149,0.9862090452580117,0.9943260274443334,0,0.9378746782312911
67.55,1.038397140954576,1.017822896442196,0.9862121941281302,0.9943278458612925,0,0.9378772368585797
67.56,1.038398817734867,1.017824035154244,0.9862153430096143,0.9943296642796139,0,0.9378797954858684
67.57,1.038400494515521,1.017825173866291,0.986218491902464,0.9943314826992977,0,0.9378823541131571
67.58,1.038402171296537,1.017826312578339,0.9862216408066791,0.9943333011203438,0,0.9378849127404458
67.59,1.038403848077917,1.017827451290386,0.9862247897222594,0.9943351195427521,0,0.9378874713677344
67.6,1.03840552485966,1.017828590002434,0.9862279386492048,0.9943369379665228,0,0.9378900299950231
67.61,1.038407201641765,1.017829728714481,0.9862310875875153,0.9943387563916558,0,0.9378925886223118
67.62,1.038408878424234,1.017830867426528,0.9862342365371908,0.9943405748181511,0,0.9378951472496004
67.63,1.038410555207066,1.017832006138576,0.986237385498231,0.9943423932460087,0,0.9378977058768891
67.64,1.038410886604471,1.017832576416148,0.9862407437348365,0.9943431933963448,0,0.9378998863844883
67.65,1.038410760474354,1.017832953380752,0.9862441731468172,0.9943436472637596,0,0.9379019383012948
67.66,1.038410634356481,1.017833330345356,0.986247602567328,0.9943441011458132,0,0.9379039902181012
67.67,1.038410508250853,1.017833707309959,0.9862510319963685,0.9943445550425052,0,0.9379060421349077
67.68,1.038410382157471,1.017834084274563,0.9862544614339389,0.9943450089538358,0,0.9379080940517142
67.69,1.038410256076333,1.017834461239167,0.9862578908800389,0.994345462879805,0,0.9379101459685206
67.7,1.038410130007441,1.01783483820377,0.9862613203346684,0.9943459168204126,0,0.9379121978853271
67.71,1.038410003950793,1.017835215168374,0.9862647497978276,0.9943463707756587,0,0.9379142498021337
67.72,1.038409877906391,1.017835592132978,0.986268179269516,0.9943468247455434,0,0.9379163017189401
67.73,1.038409751874233,1.017835969097581,0.9862716087497339,0.9943472787300663,0,0.9379183536357466
67.74,1.038409625854321,1.017836346062185,0.9862750382384808,0.9943477327292278,0,0.9379204055525531
67.75,1.038409499846653,1.017836723026789,0.986278467735757,0.9943481867430276,0,0.9379224574693595
67.76,1.038409373851231,1.017837099991392,0.9862818972415622,0.9943486407714659,0,0.937924509386166
67.77,1.038409247868054,1.017837476955996,0.9862853267558964,0.9943490948145426,0,0.9379265613029725
67.78,1.038409121897122,1.017837853920599,0.9862887562787594,0.9943495488722576,0,0.9379286132197789
67.79,1.038408995938435,1.017838230885203,0.9862921858101512,0.9943500029446108,0,0.9379306651365854
67.8,1.038408869991992,1.017838607849807,0.9862956153500718,0.9943504570316025,0,0.9379327170533919
67.81,1.038408744057796,1.01783898481441,0.9862990448985209,0.9943509111332324,0,0.9379347689701983
67.82,1.038408618135844,1.017839361779014,0.9863024744554986,0.9943513652495005,0,0.9379368208870048
67.83,1.038408492226137,1.017839738743618,0.9863059040210045,0.994351819380407,0,0.9379388728038114
67.84,1.038408366328675,1.017840115708222,0.986309333595039,0.9943522735259516,0,0.9379409247206179
67.85,1.038408240443458,1.017840492672825,0.9863127631776016,0.9943527276861344,0,0.9379429766374243
67.86,1.038408114570487,1.017840869637429,0.9863161927686924,0.9943531818609554,0,0.9379450285542308
67.87,1.038407988709761,1.017841246602032,0.9863196223683113,0.9943536360504147,0,0.9379470804710373
67.88,1.038407862861279,1.017841623566636,0.9863230519764582,0.9943540902545118,0,0.9379491323878437
67.89,1.038407737025043,1.01784200053124,0.9863264815931329,0.9943545444732474,0,0.9379511843046502
67.9,1.038407611201052,1.017842377495843,0.9863299112183355,0.9943549987066209,0,0.9379532362214567
67.91,1.038407485389306,1.017842754460447,0.9863333408520658,0.9943554529546326,0,0.9379552881382631
67.92,1.038407359589806,1.017843131425051,0.9863367704943236,0.9943559072172823,0,0.9379573400550696
67.93,1.03840723380255,1.017843508389654,0.9863402001451089,0.9943563614945701,0,0.9379593919718761
67.94,1.038407108027539,1.017843885354258,0.9863436298044219,0.9943568157864958,0,0.9379614438886825
67.95,1.038406982264774,1.017844262318862,0.9863470594722621,0.9943572700930597,0,0.9379634958054891
67.96,1.038406856514254,1.017844639283465,0.9863504891486296,0.9943577244142614,0,0.9379655477222956
67.97,1.038406730775979,1.017845016248069,0.9863539188335242,0.9943581787501011,0,0.937967599639102
67.98,1.038406605049949,1.017845393212673,0.9863573485269459,0.9943586331005789,0,0.9379696515559085
67.99,1.038406479336164,1.017845770177276,0.9863607782288947,0.9943590874656946,0,0.937971703472715
68,1.038406353634624,1.01784614714188,0.9863642079393704,0.9943595418454481,0,0.9379737553895214
68,1.038406353175836,1.017846148517802,0.9863642204578362,0.9943595435039618,0,0.9379737628790219
68,1.038108376003346,1.017755341458767,0.98585518567991,0.993977686050881,0,0.9372738075828657
68,1.038108377480439,1.017755326968999,0.9858551902028552,0.9939776874101506,0,0.9372738038131357
68,1.037835930861489,1.017642476762794,0.9854152970023373,0.9938068372980652,0,0.9369702043394739
68.01,1.037778978496102,1.017626762280325,0.9853530083517692,0.9937487276513055,0,0.9368883164601309
68.02,1.037729588966745,1.01761440410485,0.9852984232217885,0.9936981893612158,0,0.9368158618310996
68.03,1.037687692897034,1.01760529184479,0.9852500982714923,0.9936551332942396,0,0.9367513129755923
68.04,1.03764613686724,1.017596326701055,0.9852020562731842,0.9936124172838606,0,0.9366871217147502
68.05,1.037614522834017,1.017590836114559,0.9851609764101233,0.9935799549918591,0,0.9366332073810587
68.06,1.037583827050989,1.017585666412932,0.985120539539823,0.9935484401911741,0,0.9365802421497141
68.07,1.037553131359892,1.017580496711305,0.9850801026909953,0.9935169259834683,0,0.9365272769183695
68.08,1.037522435760734,1.017575327009678,0.9850396658636432,0.9934854123687977,0,0.9364743116870248
68.09,1.037504646112237,1.017573096131857,0.9850093145289386,0.9934679680931172,0,0.9364381267566672
68.1,1.037489413980746,1.017571447622577,0.9849809618740207,0.9934533122434681,0,0.9364052670747962
68.11,1.037474181887611,1.017569799113298,0.9849526093309089,0.9934386568959658,0,0.9363724073929252
68.12,1.037458949832833,1.017568150604019,0.9849242568996125,0.9934240020506326,0,0.9363395477110541
68.13,1.037443717816415,1.01756650209474,0.9848959045801415,0.993409347707491,0,0.936306688029183
68.14,1.037428485838357,1.01756485358546,0.9848675523725056,0.9933946938665629,0,0.9362738283473121
68.15,1.037413253898663,1.017563205076181,0.9848392002767142,0.9933800405278705,0,0.936240968665441
68.16,1.037398021997333,1.017561556566902,0.984810848292777,0.9933653876914363,0,0.9362081089835701
68.17,1.037392528850343,1.017560383712763,0.9847912758033467,0.9933615395464074,0,0.936190008395489
68.18,1.037391769362862,1.017559442055045,0.9847759707451527,0.9933629433872764,0,0.9361790815964971
68.19,1.037391009951333,1.017558500397327,0.9847606658253512,0.9933643477438024,0,0.9361681547975051
68.2,1.037390250615756,1.017557558739609,0.9847453610439483,0.9933657526159833,0,0.9361572279985131
68.21,1.037389491356132,1.017556617081891,0.9847300564009506,0.9933671580038166,0,0.9361463011995211
68.22,1.037388732172461,1.017555675424173,0.9847147518963643,0.9933685639073003,0,0.9361353744005292
68.23,1.037387973064742,1.017554733766455,0.9846994475301961,0.9933699703264325,0,0.9361244476015372
68.24,1.037387214032976,1.017553792108736,0.9846841433024525,0.9933713772612105,0,0.9361135208025453
68.25,1.037386455077163,1.017552850451018,0.9846688392131397,0.9933727847116324,0,0.9361025940035533
68.26,1.037385696197304,1.0175519087933,0.9846535352622644,0.9933741926776959,0,0.9360916672045614
68.27,1.037384937393397,1.017550967135582,0.9846382314498331,0.9933756011593989,0,0.9360807404055693
68.28,1.037384178665445,1.017550025477864,0.9846229277758519,0.9933770101567393,0,0.9360698136065774
68.29,1.037383420013446,1.017549083820146,0.9846076242403277,0.9933784196697145,0,0.9360588868075854
68.3,1.037382661437401,1.017548142162428,0.9845923208432665,0.9933798296983227,0,0.9360479600085935
68.31,1.037381902937311,1.01754720050471,0.9845770175846751,0.9933812402425617,0,0.9360370332096015
68.32,1.037381144513174,1.017546258846992,0.9845617144645599,0.993382651302429,0,0.9360261064106096
68.33,1.037382210424483,1.017545032823173,0.9845497865632048,0.9933856612080172,0,0.9360190270015806
68.34,1.037386671190182,1.017543277625531,0.9845441393669637,0.9933916457526428,0,0.9360191071592455
68.35,1.037391132081521,1.017541522427888,0.9845384921846607,0.9933976305284853,0,0.9360191873169105
68.36,1.0373955930985,1.017539767230246,0.9845328450162959,0.9934036155355405,0,0.9360192674745753
68.37,1.037400054241115,1.017538012032603,0.9845271978618696,0.9934096007738042,0,0.9360193476322403
68.38,1.037404515509366,1.017536256834961,0.9845215507213821,0.9934155862432723,0,0.9360194277899052
68.39,1.037408976903251,1.017534501637318,0.9845159035948335,0.9934215719439407,0,0.9360195079475702
68.4,1.037413438422768,1.017532746439676,0.9845102564822242,0.9934275578758049,0,0.936019588105235
68.41,1.037417900067915,1.017530991242033,0.9845046093835546,0.9934335440388611,0,0.9360196682629
68.42,1.037422361838692,1.017529236044391,0.9844989622988244,0.9934395304331048,0,0.9360197484205649
68.43,1.037426823735096,1.017527480846748,0.9844933152280343,0.9934455170585321,0,0.9360198285782299
68.44,1.037431285757126,1.017525725649105,0.9844876681711843,0.9934515039151386,0,0.9360199087358947
68.45,1.03743574790478,1.017523970451463,0.9844820211282748,0.9934574910029202,0,0.9360199888935596
68.46,1.037440210178056,1.017522215253821,0.9844763740993059,0.9934634783218728,0,0.9360200690512246
68.47,1.037444672576953,1.017520460056178,0.9844707270842781,0.9934694658719921,0,0.9360201492088894
68.48,1.03744913510147,1.017518704858535,0.9844650800831913,0.9934754536532742,0,0.9360202293665544
68.49,1.037453597751604,1.017516949660893,0.9844594330960459,0.9934814416657144,0,0.9360203095242193
68.5,1.037458060527355,1.01751519446325,0.9844537861228422,0.9934874299093089,0,0.9360203896818843
68.51,1.03746252342872,1.017513439265608,0.9844481391635803,0.9934934183840534,0,0.9360204698395491
68.52,1.037466986455697,1.017511684067965,0.9844424922182605,0.9934994070899438,0,0.9360205499972141
68.53,1.037471449608286,1.017509928870323,0.9844368452868831,0.993505396026976,0,0.936020630154879
68.54,1.037475912886484,1.01750817367268,0.9844311983694485,0.9935113851951455,0,0.936020710312544
68.55,1.03748037629029,1.017506418475038,0.9844255514659564,0.9935173745944483,0,0.9360207904702088
68.56,1.037484839819703,1.017504663277395,0.9844199045764075,0.9935233642248804,0,0.9360208706278738
68.57,1.03748930347472,1.017502908079753,0.9844142577008019,0.9935293540864374,0,0.9360209507855387
68.58,1.03749376725534,1.01750115288211,0.9844086108391399,0.9935353441791152,0,0.9360210309432037
68.59,1.037498231161562,1.017499397684468,0.9844029639914217,0.9935413345029095,0,0.9360211111008685
68.6,1.037502695193383,1.017497642486825,0.9843973171576474,0.9935473250578162,0,0.9360211912585334
68.61,1.037507159350803,1.017495887289182,0.9843916703378174,0.993553315843831,0,0.9360212714161984
68.62,1.037511623633819,1.01749413209154,0.9843860235319321,0.9935593068609501,0,0.9360213515738633
68.63,1.03751608804243,1.017492376893897,0.9843803767399915,0.993565298109169,0,0.9360214317315282
68.64,1.037520552576635,1.017490621696255,0.9843747299619958,0.9935712895884836,0,0.9360215118891931
68.65,1.037525017236431,1.017488866498612,0.9843690831979454,0.9935772812988897,0,0.9360215920468581
68.66,1.037527495756365,1.017487891312207,0.9843693187140995,0.9935808636833899,0,0.9360239445035849
68.67,1.037529134277172,1.017487246003203,0.9843720419265274,0.9935834270720062,0,0.936027257946609
68.68,1.037530772799136,1.017486600694199,0.9843747651430534,0.9935859904657023,0,0.9360305713896331
68.69,1.037532411322258,1.017485955385195,0.9843774883636779,0.9935885538644783,0,0.9360338848326571
68.7,1.037534049846538,1.017485310076191,0.9843802115884007,0.9935911172683342,0,0.9360371982756812
68.71,1.037535688371977,1.017484664767187,0.9843829348172219,0.9935936806772697,0,0.9360405117187052
68.72,1.037537326898573,1.017484019458183,0.9843856580501414,0.9935962440912851,0,0.9360438251617292
68.73,1.037538965426328,1.017483374149179,0.9843883812871591,0.9935988075103801,0,0.9360471386047533
68.74,1.037540603955241,1.017482728840175,0.9843911045282749,0.9936013709345547,0,0.9360504520477774
68.75,1.037542242485312,1.017482083531171,0.984393827773489,0.993603934363809,0,0.9360537654908013
68.76,1.037543881016541,1.017481438222167,0.9843965510228013,0.9936064977981427,0,0.9360570789338254
68.77,1.037545519548929,1.017480792913163,0.9843992742762117,0.993609061237556,0,0.9360603923768495
68.78,1.037547158082474,1.017480147604159,0.98440199753372,0.9936116246820489,0,0.9360637058198735
68.79,1.037548796617177,1.017479502295155,0.9844047207953265,0.9936141881316212,0,0.9360670192628975
68.8,1.037550435153039,1.017478856986151,0.984407444061031,0.9936167515862728,0,0.9360703327059215
68.81,1.037552073690059,1.017478211677147,0.9844101673308334,0.9936193150460039,0,0.9360736461489456
68.82,1.037553712228237,1.017477566368143,0.9844128906047338,0.9936218785108143,0,0.9360769595919697
68.83,1.037555350767572,1.017476921059139,0.9844156138827321,0.993624441980704,0,0.9360802730349937
68.84,1.037556989308066,1.017476275750135,0.9844183371648284,0.993627005455673,0,0.9360835864780177
68.85,1.037558627849718,1.017475630441131,0.9844210604510223,0.9936295689357211,0,0.9360868999210418
68.86,1.037560266392528,1.017474985132127,0.9844237837413141,0.9936321324208482,0,0.9360902133640658
68.87,1.037561904936496,1.017474339823123,0.9844265070357038,0.9936346959110547,0,0.9360935268070899
68.88,1.037563543481622,1.017473694514119,0.9844292303341911,0.9936372594063403,0,0.9360968402501139
68.89,1.037565182027906,1.017473049205115,0.984431953636776,0.9936398229067049,0,0.9361001536931379
68.9,1.037566820575348,1.017472403896111,0.9844346769434589,0.9936423864121485,0,0.936103467136162
68.91,1.037568459123948,1.017471758587107,0.9844374002542391,0.9936449499226712,0,0.9361067805791861
68.92,1.037570097673706,1.017471113278103,0.984440123569117,0.9936475134382726,0,0.93611009402221
68.93,1.037571736224622,1.017470467969099,0.9844428468880926,0.9936500769589531,0,0.9361134074652341
68.94,1.037573374776697,1.017469822660095,0.9844455702111655,0.9936526404847124,0,0.9361167209082581
68.95,1.037575013329929,1.017469177351091,0.9844482935383361,0.9936552040155505,0,0.9361200343512822
68.96,1.037576651884319,1.017468532042087,0.984451016869604,0.9936577675514673,0,0.9361233477943062
68.97,1.037578290439867,1.017467886733083,0.9844537402049695,0.9936603310924629,0,0.9361266612373302
68.98,1.037579928996573,1.017467241424079,0.9844564635444324,0.9936628946385372,0,0.9361299746803543
68.99,1.037581567554437,1.017466596115075,0.9844591868879925,0.9936654581896903,0,0.9361332881233784
69,1.03758320611346,1.017465950806071,0.9844619102356501,0.9936680217459219,0,0.9361366015664024
69.01,1.03758484467364,1.017465305497067,0.984464633587405,0.9936705853072322,0,0.9361399150094264
69.02,1.037586483234978,1.017464660188063,0.984467356943257,0.9936731488736209,0,0.9361432284524505
69.03,1.037588121797474,1.017464014879059,0.9844700803032063,0.9936757124450881,0,0.9361465418954745
69.04,1.037589760361128,1.017463369570055,0.9844728036672528,0.9936782760216338,0,0.9361498553384986
69.05,1.03759139892594,1.017462724261051,0.9844755270353963,0.9936808396032579,0,0.9361531687815225
69.06,1.037593037491909,1.017462078952047,0.9844782504076371,0.9936834031899605,0,0.9361564822245466
69.07,1.037594676059037,1.017461433643043,0.984480973783975,0.9936859667817414,0,0.9361597956675707
69.08,1.037596314627323,1.017460788334039,0.98448369716441,0.9936885303786005,0,0.9361631091105947
69.09,1.037597953196767,1.017460143025035,0.9844864205489419,0.993691093980538,0,0.9361664225536187
69.1,1.037599591767368,1.017459497716031,0.9844891439375709,0.9936936575875537,0,0.9361697359966428
69.11,1.037601230339128,1.017458852407027,0.9844918673302967,0.9936962211996476,0,0.9361730494396668
69.12,1.037602868912045,1.017458207098023,0.9844945907271195,0.9936987848168196,0,0.9361763628826909
69.13,1.03760450748612,1.017457561789019,0.9844973141280392,0.9937013484390698,0,0.936179676325715
69.14,1.037606146061354,1.017456916480015,0.9845000375330558,0.993703912066398,0,0.9361829897687389
69.15,1.037607784637745,1.017456271171011,0.9845027609421693,0.9937064756988041,0,0.936186303211763
69.16,1.037609423215294,1.017455625862007,0.9845054843553793,0.9937090393362884,0,0.9361896166547871
69.17,1.037611061794001,1.017454980553003,0.9845082077726862,0.9937116029788505,0,0.9361929300978111
69.18,1.037612700373865,1.017454335243999,0.9845109311940899,0.9937141666264907,0,0.9361962435408351
69.19,1.037614338954888,1.017453689934995,0.9845136546195902,0.9937167302792087,0,0.9361995569838591
69.2,1.037615977537069,1.017453044625991,0.984516378049187,0.9937192939370045,0,0.9362028704268832
69.21,1.037617616120407,1.017452399316987,0.9845191014828807,0.9937218575998782,0,0.9362061838699073
69.22,1.037619254704903,1.017451754007983,0.9845218249206709,0.9937244212678296,0,0.9362094973129312
69.23,1.037620893290557,1.017451108698979,0.9845245483625575,0.9937269849408588,0,0.9362128107559553
69.24,1.037622531877369,1.017450463389975,0.9845272718085407,0.9937295486189655,0,0.9362161241989794
69.25,1.037624170465339,1.017449818080971,0.9845299952586205,0.9937321123021499,0,0.9362194376420034
69.26,1.037625809054466,1.017449172771967,0.9845327187127966,0.9937346759904118,0,0.9362227510850274
69.27,1.037627447644752,1.017448527462963,0.9845354421710691,0.9937372396837514,0,0.9362260645280515
69.28,1.037629086236195,1.017447882153959,0.984538165633438,0.9937398033821686,0,0.9362293779710755
69.29,1.037630724828796,1.017447236844955,0.9845408890999033,0.9937423670856632,0,0.9362326914140996
69.3,1.037632363422555,1.017446591535951,0.984543612570465,0.9937449307942352,0,0.9362360048571237
69.31,1.037632591747661,1.017446048362775,0.9845467827574143,0.993746348521357,0,0.9362387970936412
69.32,1.03763078452775,1.017445652611909,0.9845505977341072,0.9937461121659048,0,0.9362408370234609
69.33,1.037628977351242,1.017445256861043,0.9845544127198675,0.993745875848461,0,0.9362428769532808
69.34,1.037627170218137,1.017444861110177,0.9845582277146955,0.993745639569025,0,0.9362449168831005
69.35,1.037625363128434,1.017444465359311,0.9845620427185905,0.9937454033275974,0,0.9362469568129204
69.36,1.037623556082135,1.017444069608445,0.9845658577315529,0.9937451671241779,0,0.9362489967427401
69.37,1.037621749079238,1.017443673857579,0.9845696727535823,0.9937449309587668,0,0.9362510366725599
69.38,1.037619942119745,1.017443278106713,0.9845734877846788,0.9937446948313637,0,0.9362530766023798
69.39,1.037618135203656,1.017442882355847,0.9845773028248421,0.9937444587419691,0,0.9362551165321995
69.4,1.03761632833097,1.017442486604981,0.9845811178740722,0.9937442226905828,0,0.9362571564620193
69.41,1.037614521501689,1.017442090854115,0.9845849329323689,0.9937439866772049,0,0.9362591963918391
69.42,1.037612714715811,1.017441695103249,0.9845887479997325,0.9937437507018352,0,0.9362612363216589
69.43,1.037610907973339,1.017441299352383,0.9845925630761623,0.993743514764474,0,0.9362632762514786
69.44,1.037609101274271,1.017440903601517,0.9845963781616585,0.9937432788651213,0,0.9362653161812985
69.45,1.037607294618608,1.017440507850651,0.9846001932562208,0.993743043003777,0,0.9362673561111182
69.46,1.037605488006351,1.017440112099785,0.9846040083598495,0.9937428071804411,0,0.9362693960409381
69.47,1.037603681437498,1.017439716348919,0.9846078234725442,0.9937425713951138,0,0.9362714359707578
69.48,1.037601874912052,1.017439320598053,0.9846116385943047,0.9937423356477949,0,0.9362734759005776
69.49,1.037600068430012,1.017438924847187,0.9846154537251312,0.9937420999384848,0,0.9362755158303975
69.5,1.037598261991378,1.017438529096321,0.9846192688650232,0.9937418642671831,0,0.9362775557602172
69.51,1.037596455596149,1.017438133345455,0.984623084013981,0.9937416286338902,0,0.936279595690037
69.52,1.037594649244328,1.017437737594589,0.9846268991720043,0.9937413930386058,0,0.9362816356198568
69.53,1.037592842935913,1.017437341843723,0.984630714339093,0.9937411574813301,0,0.9362836755496766
69.54,1.037591036670906,1.017436946092857,0.984634529515247,0.993740921962063,0,0.9362857154794963
69.55,1.037589230449306,1.017436550341991,0.9846383447004663,0.9937406864808048,0,0.9362877554093162
69.56,1.037587424271113,1.017436154591125,0.9846421598947506,0.9937404510375552,0,0.9362897953391359
69.57,1.037585618136328,1.017435758840259,0.9846459750980999,0.9937402156323145,0,0.9362918352689558
69.58,1.037583812044951,1.017435363089393,0.984649790310514,0.9937399802650826,0,0.9362938751987755
69.59,1.037582005996982,1.017434967338527,0.9846536055319932,0.9937397449358594,0,0.9362959151285953
69.6,1.037580199992421,1.017434571587661,0.9846574207625368,0.9937395096446452,0,0.9362979550584152
69.61,1.03757839403127,1.017434175836795,0.9846612360021449,0.9937392743914399,0,0.9362999949882349
69.62,1.037576588113527,1.017433780085929,0.9846650512508177,0.9937390391762434,0,0.9363020349180547
69.63,1.037574782239193,1.017433384335063,0.9846688665085548,0.9937388039990559,0,0.9363040748478745
69.64,1.037572976408268,1.017432988584197,0.9846726817753562,0.9937385688598774,0,0.9363061147776943
69.65,1.037571170620753,1.017432592833331,0.9846764970512215,0.9937383337587078,0,0.9363081547075141
69.66,1.037569364876648,1.017432197082465,0.9846803123361511,0.9937380986955474,0,0.9363101946373339
69.67,1.037567559175953,1.017431801331599,0.9846841276301445,0.9937378636703958,0,0.9363122345671536
69.68,1.037565753518668,1.017431405580733,0.9846879429332018,0.9937376286832535,0,0.9363142744969735
69.69,1.037563947904793,1.017431009829867,0.9846917582453227,0.9937373937341202,0,0.9363163144267932
69.7,1.03756214233433,1.017430614079001,0.9846955735665074,0.9937371588229961,0,0.936318354356613
69.71,1.037560336807276,1.017430218328135,0.9846993888967555,0.993736923949881,0,0.9363203942864329
69.72,1.037558531323634,1.017429822577269,0.9847032042360671,0.9937366891147753,0,0.9363224342162526
69.73,1.037556725883404,1.017429426826403,0.984707019584442,0.9937364543176787,0,0.9363244741460724
69.74,1.037554920486585,1.017429031075537,0.9847108349418799,0.9937362195585914,0,0.9363265140758922
69.75,1.037553115133178,1.017428635324671,0.9847146503083811,0.9937359848375131,0,0.936328554005712
69.76,1.037551309823183,1.017428239573805,0.9847184656839454,0.9937357501544445,0,0.9363305939355318
69.77,1.0375495045566,1.017427843822939,0.9847222810685724,0.993735515509385,0,0.9363326338653516
69.78,1.03754769933343,1.017427448072073,0.9847260964622622,0.9937352809023349,0,0.9363346737951713
69.79,1.037545894153672,1.017427052321207,0.9847299118650147,0.9937350463332941,0,0.9363367137249912
69.8,1.037544089017328,1.017426656570341,0.9847337272768296,0.9937348118022628,0,0.9363387536548109
69.81,1.037542283924396,1.017426260819475,0.9847375426977072,0.9937345773092408,0,0.9363407935846307
69.82,1.037540478874878,1.017425865068609,0.9847413581276471,0.9937343428542283,0,0.9363428335144506
69.83,1.037538673868773,1.017425469317743,0.9847451735666493,0.9937341084372253,0,0.9363448734442703
69.84,1.037536868906083,1.017425073566877,0.9847489890147135,0.9937338740582319,0,0.9363469133740902
69.85,1.037535063986806,1.017424677816011,0.9847528044718399,0.9937336397172479,0,0.9363489533039099
69.86,1.037533259110944,1.017424282065145,0.9847566199380281,0.9937334054142736,0,0.9363509932337297
69.87,1.037531454278496,1.017423886314279,0.9847604354132783,0.9937331711493087,0,0.9363530331635495
69.88,1.037529649489463,1.017423490563413,0.98476425089759,0.9937329369223535,0,0.9363550730933693
69.89,1.037527844743845,1.017423094812547,0.9847680663909636,0.993732702733408,0,0.936357113023189
69.9,1.037526040041642,1.017422699061681,0.9847718818933985,0.9937324685824721,0,0.9363591529530089
69.91,1.037524235382855,1.017422303310815,0.9847756974048949,0.9937322344695458,0,0.9363611928828287
69.92,1.037522430767483,1.01742190755995,0.9847795129254524,0.9937320003946295,0,0.9363632328126484
69.93,1.037520626195527,1.017421511809083,0.9847833284550713,0.9937317663577228,0,0.9363652727424683
69.94,1.037518821666988,1.017421116058218,0.9847871439937513,0.9937315323588258,0,0.936367312672288
69.95,1.037517017181864,1.017420720307352,0.9847909595414922,0.9937312983979387,0,0.9363693526021079
69.96,1.037515008615729,1.017420255156594,0.9847944519720858,0.9937309022135657,0,0.9363710913379266
69.97,1.037511440708237,1.017419259838647,0.9847954759490842,0.9937292664831552,0,0.9363705291598343
69.98,1.037507872816779,1.0174182645207,0.984796499931835,0.9937276307577469,0,0.936369966981742
69.99,1.037504304941355,1.017417269202753,0.984797523920338,0.993725995037341,0,0.9363694048036498
70,1.037500737081966,1.017416273884806,0.9847985479145933,0.9937243593219374,0,0.9363688426255575
70,1.037500723524123,1.017416270102596,0.9847985518057845,0.993724353106225,0,0.9363688404892796
70,1.036988714744112,1.017291053472901,0.9840661803510539,0.9929398095286114,0,0.9349954750622123
70.01,1.036938302866174,1.017280917486546,0.9840209785759337,0.9928776568723049,0,0.9349190023019558
70.0197,1.036896763185283,1.017273654738285,0.9839835822146863,0.9928265840412661,0,0.9348540135928906
70.0197,1.036896763185283,1.017273639579726,0.9839835822146863,0.9928265840412661,0,0.9348539996624802
70.02,1.036895449026714,1.017273424091485,0.983982399352985,0.9928249683059936,0,0.9348519588969811
70.03,1.036855905639163,1.017267122562863,0.9839465437545949,0.9927763971837313,0,0.9347889886302135
70.04,1.036821710307092,1.017262679205078,0.9839146547666138,0.9927344998295885,0,0.9347319608195356
70.05,1.03679342063482,1.017260082285734,0.9838866129753886,0.9927001608925707,0,0.9346810526874438
70.06,1.036765363665278,1.017257545631534,0.9838587326228166,0.9926661340892329,0,0.9346304391116652
70.07,1.036746287854324,1.017257335706828,0.9838370779205441,0.9926441513742029,0,0.9345911978287618
70.08,1.036727212178076,1.017257125782123,0.9838154234478673,0.9926221688064529,0,0.9345519565458583
70.09,1.036708136636544,1.017256915857419,0.9837937692048019,0.9926001863859931,0,0.9345127152629549
70.1,1.036689299697598,1.017256742686437,0.9837723129572691,0.9925785419166416,0,0.9344738749256176
70.11,1.036682185825013,1.017258376302862,0.9837605789966346,0.9925735037830911,0,0.9344547447924104
70.12,1.03667507212226,1.017260009919286,0.9837488453114563,0.9925684657754447,0,0.9344356146592032
70.13,1.036667958589339,1.01726164353571,0.983737111901744,0.9925634278937047,0,0.9344164845259959
70.14,1.036660845226257,1.017263277152134,0.9837253787675074,0.9925583901378727,0,0.9343973543927887
70.15,1.036653732033015,1.017264910768558,0.9837136459087568,0.9925533525079512,0,0.9343782242595815
70.16,1.036646619009618,1.017266544384982,0.9837019133255016,0.9925483150039415,0,0.9343590941263743
70.17,1.036639506156068,1.017268178001407,0.9836901810177519,0.9925432776258457,0,0.934339963993167
70.18,1.0366324656681,1.017269799302057,0.9836785133387591,0.9925383500423585,0,0.9343209845909
70.19,1.036633103680242,1.017270110755338,0.9836736901740033,0.9925450864594043,0,0.934318036217726
70.2,1.036633741732008,1.017270422208619,0.9836688671512842,0.992551823065278,0,0.934315087844552
70.21,1.036634379823397,1.017270733661899,0.9836640442706037,0.9925585598599758,0,0.934312139471378
70.22,1.036635017954409,1.01727104511518,0.9836592215319641,0.9925652968434936,0,0.9343091910982041
70.23,1.036635656125044,1.017271356568461,0.9836543989353672,0.9925720340158279,0,0.93430624272503
70.24,1.036636294335302,1.017271668021741,0.9836495764808154,0.9925787713769747,0,0.9343032943518561
70.25,1.036636932585183,1.017271979475022,0.9836447541683105,0.9925855089269301,0,0.9343003459786821
70.26,1.036637570874688,1.017272290928303,0.9836399319978548,0.9925922466656902,0,0.9342973976055081
70.27,1.036638209203814,1.017272602381583,0.9836351099694504,0.9925989845932515,0,0.9342944492323341
70.28,1.036638847572564,1.017272913834864,0.9836302880830992,0.9926057227096098,0,0.9342915008591601
70.29,1.036639485980936,1.017273225288145,0.9836254663388034,0.9926124610147613,0,0.9342885524859862
70.3,1.036640124428931,1.017273536741425,0.9836206447365652,0.9926191995087024,0,0.9342856041128121
70.31,1.036640762916548,1.017273848194706,0.9836158232763865,0.9926259381914289,0,0.9342826557396382
